MDTU,susyTrans,Im(bilin)
10,-0.00158085,0.000288741
20,-0.00348719,1.22802e-05
30,-0.00235998,-0.000274446
40,-0.00314486,0.000533356
50,0.00129046,0.00064128
60,-0.00199414,0.000122551
70,-0.000384987,-0.000283111
80,-0.00498212,5.79918e-05
90,-0.00257257,-0.000474892
100,-0.00212613,-7.21173e-06
110,-0.00330891,0.000224254
120,0.000418763,0.000233042
130,-0.000639877,0.000391933
140,-0.00303436,0.0001919
150,-0.000173505,-0.000625653
160,0.000918223,0.000466963
170,-0.000247319,0.000552911
180,-0.000291732,4.19547e-05
190,-0.0011588,0.000180016
200,-0.000200134,0.000136125
210,-3.6387e-05,0.000678242
220,-0.000126653,0.000539683
230,-0.00269446,-5.80934e-05
240,-0.000774739,0.000575934
250,-0.00157861,0.000904888
260,-0.00255329,4.69272e-05
270,-3.03069e-06,-0.000425725
280,8.56188e-05,-0.000489547
290,-0.00119815,7.04238e-05
300,-0.000295537,0.000351599
310,-0.00361384,8.69307e-05
320,-0.00154289,0.0002759
330,0.000857987,0.000110687
340,-0.00222411,-5.81134e-05
350,0.00191316,0.000154071
360,0.00301804,-0.000141078
370,-0.000287773,0.000154019
380,-0.00184375,-0.000139348
390,0.000958748,-0.000207388
400,-0.00284067,8.29097e-05
410,-0.000804167,0.000189684
420,-0.000191729,0.000615159
430,0.000183275,-0.000693645
440,-0.00254691,-0.000193863
450,0.00167622,-0.000176187
460,-0.00339919,-7.00674e-05
470,-0.00496921,4.24648e-05
480,0.00283143,-0.000303092
490,0.00160276,0.000636117
500,0.000738391,-0.000331049
510,0.000548533,-0.00014315
520,0.00117176,-0.000602187
530,-0.000106136,-0.000209767
540,-0.00104636,0.000215823
550,-0.00250305,-0.000611696
560,0.000342293,0.000242117
570,0.000614877,-0.000256066
580,-0.00100813,-0.000213012
590,0.00169863,-0.000245603
600,0.000561443,0.000636865
610,0.00210683,-0.000585589
620,-0.00064324,9.62886e-05
630,-0.00310557,1.73528e-05
640,-0.00026819,0.000466707
650,0.000822425,0.000128259
660,0.00264202,0.000212749
670,-2.11967e-05,0.000517985
680,-0.000277424,0.000306043
690,-0.00180121,0.000349532
700,0.00119423,0.000451484
710,-5.2253e-05,8.56158e-05
720,-0.00127374,0.000275524
730,-0.00156326,7.1581e-06
740,-0.000614188,0.000660689
750,0.00304037,-0.000217379
760,0.000684603,0.000124543
770,-0.000936615,-7.86577e-05
780,0.00276428,-0.00042368
790,0.000965902,2.39064e-05
800,0.000916563,0.000381736
810,0.000452177,3.44798e-07
820,-0.000633513,-0.000331934
830,0.000435001,0.000438187
840,-0.00143458,-0.000175305
850,0.00271567,-0.000440549
860,0.00233178,4.02241e-05
870,-0.000212872,0.000224263
880,-0.00181303,0.00105969
890,-0.00431015,5.86484e-05
900,0.00050111,-0.00028097
910,0.00203695,0.000155392
920,-0.00327552,0.000364088
930,-0.00121174,-0.000543126
940,-0.00201217,0.000410318
950,0.000469495,1.36334e-05
960,0.00117238,-5.84561e-05
970,-0.00144915,-0.000228727
980,0.000209665,0.000328255
990,-0.00125461,-3.33772e-05
1000,0.000687516,0.000440724
1010,0.00120445,-4.21918e-05
1020,-0.00123571,0.000382528
1030,-0.00117732,7.98391e-05
1040,0.000415034,0.000217824
1050,-0.00236423,-0.00023403
1060,0.000875929,-0.000328116
1070,-0.00285409,0.000429434
1080,-0.00111431,0.000572905
1090,-0.000838034,0.000232622
1100,-0.00234929,-0.000152871
1110,-0.00159329,4.41892e-05
1120,0.000408985,-4.66157e-05
1130,-0.00102119,0.000276697
1140,6.51382e-05,0.000106194
1150,-1.13659e-05,8.22043e-05
1160,-0.00109773,0.00013926
1170,0.000758599,0.000583853
1180,7.11789e-05,0.000189618
1190,0.000327443,-0.000228019
1200,-0.000611101,1.55261e-05
1210,-0.0026903,-0.000427151
1220,-0.000699303,-0.000301985
1230,-0.000694352,-0.000798298
1240,-0.000487732,0.000771421
1250,-0.00132713,0.000548961
1260,0.00202594,1.01311e-05
1270,0.000181785,-0.000498813
1280,-0.00155611,-0.000245997
1290,-0.00312124,4.85178e-05
1300,0.000864311,0.000192237
1310,-0.00199785,0.000292791
1320,0.00170412,7.73417e-05
1330,0.00188373,0.00051383
1340,-0.000279484,8.89688e-06
1350,7.71995e-05,-0.00033601
1360,0.000485642,0.000153197
1370,-0.00151083,1.4207e-05
1380,-0.00164827,-2.83386e-05
1390,0.0012478,-2.42237e-05
1400,-0.000758688,-0.000282063
1410,0.000582608,-0.000445873
1420,-0.00196342,0.000219367
1430,-0.000229106,0.000160887
1440,-0.00181123,0.00040004
1450,-0.000507784,-0.00074463
1460,-0.000437994,-0.000235855
1470,0.0020602,-0.000342448
1480,0.00217985,3.97324e-05
1490,-0.00110997,-0.000437633
1500,0.000602804,-0.00065258
1510,-0.00379014,-0.000487822
1520,-0.000665356,0.000143207
1530,0.000876809,-7.60021e-05
1540,-0.000795939,4.41321e-05
1550,-0.00141751,-8.87224e-05
1560,0.000724396,0.000426859
1570,-0.000906805,0.000169766
1580,-0.00347042,0.000151816
1590,-0.000861402,0.000227574
1600,0.00119825,-0.00025442
1610,-0.00401293,-0.000983889
1620,0.000955355,-0.000394963
1630,-0.000352097,-0.000105808
1640,-0.00145929,9.29693e-05
1650,-0.00270877,-0.000261376
1660,-0.000997552,0.000201871
1670,-0.0016448,-0.000352521
1680,0.000952426,-0.000219866
1690,-0.00165931,-8.8141e-06
1700,0.00101469,0.000353098
1710,0.000676884,-2.73693e-05
1720,0.000358377,0.000672626
1730,0.00127747,-0.000471147
1740,0.00233536,-0.000592447
1750,-0.000884,-0.000223378
1760,-0.00262084,0.000256013
1770,-0.000503126,0.000236854
1780,0.000629481,0.000449295
1790,0.000530805,3.44814e-05
1800,-0.000434901,0.000230828
1810,-0.000414068,0.000146982
1820,0.000860105,0.00011691
1830,-0.00278036,1.34153e-05
1840,-0.000100674,-0.000157337
1850,0.00140438,2.606e-06
1860,0.000982159,-0.000164808
1870,0.000334734,0.000193661
1880,-0.00143799,-0.000403589
1890,-0.000843187,0.000703521
1900,-0.000673659,-0.000106635
1910,-0.00193724,-0.00034456
1920,-0.00162392,0.000189686
1930,-0.0031263,-0.000226018
1940,0.000692649,-0.000232158
1950,0.000118994,0.000511756
1960,-0.00128885,-0.000244755
1970,-0.00171099,-5.52211e-05
1980,0.000374864,0.000408941
1990,0.00134095,-4.83548e-05
2000,-4.16834e-05,-0.000282064
2010,-0.00145576,-8.22078e-05
2020,-0.00131659,-0.000100473
2030,-0.00181525,-9.9346e-05
2040,0.000367482,0.000285535
2050,-0.000528533,0.000715473
2060,-0.0014933,1.73124e-05
2070,0.000240854,9.68316e-05
2080,0.00287981,0.00039835
2090,0.000629429,0.000175165
2100,0.000825105,5.12679e-05
2110,-0.00174527,-3.40036e-05
2120,-0.0046374,0.000206437
2130,-0.00314341,0.000111296
2140,-0.000423725,-0.000217514
2150,-0.000106834,-0.000350804
2160,-0.00314388,6.00108e-05
2170,-0.00384254,-0.000356791
2180,0.00116448,3.15531e-05
2190,0.000728263,0.000275759
2200,-0.00424988,-7.65493e-05
2210,-0.00129857,-7.27661e-05
2220,-6.81721e-06,0.000563244
2230,0.00201595,-4.21885e-05
2240,0.000235487,0.000183709
2250,-0.00116639,-0.000303219
2260,-0.00238717,0.000510472
2270,0.00068854,-0.000230526
2280,0.00374348,0.000197025
2290,-0.00111261,0.000205417
2300,-0.00182356,0.000116702
2310,0.000696448,0.000214824
2320,-0.00107978,0.000399931
2330,0.000927804,0.000150466
2340,-0.000584209,-0.000730454
2350,0.000232496,-0.000213099
2360,-0.00241362,-0.000284914
2370,0.000520305,5.31712e-05
2380,0.000817465,0.000322218
2390,-0.00120282,-0.000711423
2400,-0.0017111,0.000121589
2410,-0.00237303,0.000182854
