MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.889282,-0.100604,-0.883572
2,0.903757,-0.0934737,-0.89891
3,0.903076,-0.0938271,-0.898189
4,0.900826,-0.114431,-0.893529
5,0.89616,-0.13518,-0.885906
6,0.895471,-0.13053,-0.885906
7,0.893847,-0.135486,-0.883519
8,0.900141,-0.134951,-0.889968
9,0.898942,-0.139598,-0.888036
10,0.89864,-0.100652,-0.892985
11,0.895015,-0.102468,-0.88913
12,0.895998,-0.0915744,-0.891306
13,0.898287,-0.0834249,-0.894405
14,0.902644,-0.0613089,-0.90056
15,0.897274,-0.0635409,-0.895021
16,0.899204,-0.0760902,-0.895979
17,0.894924,-0.0447424,-0.893805
18,0.896904,-0.0174625,-0.896734
19,0.899965,-0.0379189,-0.899166
20,0.894014,-0.0210899,-0.893765
21,0.895796,-0.0379888,-0.89499
22,0.892819,-0.015037,-0.892692
23,0.896558,-0.0199787,-0.896335
24,0.895415,-0.0410811,-0.894473
25,0.895669,-0.0360004,-0.894945
26,0.892715,-0.0264791,-0.892323
27,0.891847,-0.0321081,-0.891269
28,0.892922,-0.0242624,-0.892593
29,0.893042,-0.0143801,-0.892926
30,0.890522,-0.0433486,-0.889466
31,0.89351,-0.0380583,-0.892699
32,0.889425,0.00669235,-0.8894
33,0.888485,-0.00612161,-0.888464
34,0.899091,-0.014666,-0.898971
35,0.889903,-0.00248035,-0.8899
36,0.889433,-0.0116958,-0.889356
37,0.887524,-0.0276755,-0.887092
38,0.888217,-0.00917394,-0.88817
39,0.887382,-0.00515379,-0.887367
40,0.886351,-0.0322981,-0.885763
41,0.886463,-0.017022,-0.8863
42,0.887196,-0.00560352,-0.887179
43,0.887506,0.0159513,-0.887363
44,0.887408,0.00241724,-0.887405
45,0.88832,-0.0377526,-0.887517
46,0.886767,-0.0501189,-0.88535
47,0.886767,-0.0501189,-0.88535
48,0.885874,-0.0591649,-0.883896
49,0.887295,-0.0770025,-0.883947
50,0.893659,-0.0476576,-0.892388
51,0.889813,-0.0407836,-0.888877
52,0.889723,-0.0393716,-0.888851
53,0.885019,-0.0491339,-0.883654
54,0.887956,-0.0450772,-0.886811
55,0.884095,-0.0692589,-0.881378
56,0.881617,-0.0807921,-0.877907
57,0.888898,-0.125055,-0.880058
58,0.887876,-0.123451,-0.879251
59,0.887876,-0.123451,-0.879251
60,0.886072,-0.0961699,-0.880838
61,0.887378,-0.128414,-0.878038
62,0.887138,-0.117897,-0.879269
63,0.88292,-0.120926,-0.8746
64,0.885097,-0.168779,-0.868856
65,0.885088,-0.184133,-0.865722
66,0.885427,-0.201719,-0.862143
67,0.887241,-0.198123,-0.864838
68,0.885773,-0.222417,-0.857394
69,0.885773,-0.222417,-0.857394
70,0.884988,-0.219145,-0.857426
71,0.886768,-0.219415,-0.859194
72,0.886768,-0.219415,-0.859194
73,0.888858,-0.23309,-0.857751
74,0.890054,-0.226065,-0.860866
75,0.884366,-0.219985,-0.856569
76,0.882279,-0.216814,-0.855224
77,0.889249,-0.16365,-0.874061
78,0.889249,-0.16365,-0.874061
79,0.886823,-0.1844,-0.86744
80,0.883474,-0.16308,-0.868293
81,0.883474,-0.16308,-0.868293
82,0.884544,-0.177495,-0.866552
83,0.883707,-0.173371,-0.866534
84,0.883707,-0.173371,-0.866534
85,0.88568,-0.142022,-0.874219
86,0.885442,-0.146984,-0.873158
87,0.885442,-0.146984,-0.873158
88,0.885442,-0.146984,-0.873158
89,0.885442,-0.146984,-0.873158
90,0.881215,-0.165969,-0.865445
91,0.884739,-0.171767,-0.867905
92,0.881795,-0.197356,-0.859426
93,0.881087,-0.175907,-0.863349
94,0.87754,-0.126589,-0.868361
95,0.885363,-0.153066,-0.872031
96,0.881097,-0.142956,-0.869422
97,0.877316,-0.156614,-0.863224
98,0.87478,-0.154913,-0.860954
99,0.880547,-0.166584,-0.864646
100,0.883142,-0.159496,-0.86862
101,0.881413,-0.172635,-0.864341
102,0.880673,-0.188435,-0.860278
103,0.882713,-0.201129,-0.859494
104,0.882132,-0.186744,-0.862139
105,0.878171,-0.13724,-0.867381
106,0.881983,-0.132786,-0.87193
107,0.883706,-0.156257,-0.869781
108,0.880872,-0.159421,-0.866326
109,0.87733,-0.197959,-0.854705
110,0.87733,-0.197959,-0.854705
