MDTU,min_ave,max_ave
1,-0.159437,0.132514
2,-0.0822903,0.189486
3,-0.0867091,0.186152
4,-0.0878623,0.185794
5,-0.0894018,0.184882
6,-0.091138,0.184039
7,-0.0906956,0.184121
8,-0.092192,0.183827
9,-0.0935505,0.183098
10,-0.0952175,0.181977
11,-0.0951061,0.182067
12,-0.0960088,0.181735
13,-0.0978409,0.181262
14,-0.0991146,0.180486
15,-0.0991328,0.180147
16,-0.101091,0.178737
17,-0.102315,0.178886
18,-0.103352,0.177598
19,-0.103798,0.177782
20,-0.105775,0.176834
21,-0.106378,0.176178
22,-0.106947,0.176029
23,-0.106767,0.17608
24,-0.10693,0.175779
25,-0.107548,0.174511
26,-0.110222,0.17365
27,-0.111444,0.173262
28,-0.111913,0.173124
29,-0.111822,0.173222
30,-0.11306,0.172763
31,-0.113831,0.172479
32,-0.113733,0.171941
33,-0.114006,0.171853
34,-0.115485,0.171423
35,-0.11647,0.170831
36,-0.117535,0.170149
37,-0.116899,0.170777
38,-0.118411,0.169667
39,-0.11816,0.170084
40,-0.118815,0.169437
41,-0.11919,0.169608
42,-0.12024,0.168964
43,-0.120664,0.169014
44,-0.120509,0.168978
45,-0.12239,0.167453
46,-0.123581,0.167186
47,-0.123581,0.167186
48,-0.123625,0.167271
49,-0.123636,0.166721
50,-0.123474,0.166549
51,-0.124706,0.166447
52,-0.124092,0.166564
53,-0.1254,0.166413
54,-0.126638,0.165352
55,-0.127018,0.164941
56,-0.127666,0.164887
57,-0.128148,0.164326
58,-0.128381,0.16346
59,-0.128381,0.16346
60,-0.128182,0.164065
61,-0.128772,0.164217
62,-0.129975,0.163726
63,-0.128751,0.164477
64,-0.130545,0.163803
65,-0.130759,0.163565
66,-0.131765,0.163207
67,-0.131456,0.16291
68,-0.132509,0.162618
69,-0.132509,0.162618
70,-0.131459,0.163527
71,-0.132153,0.162988
72,-0.132153,0.162988
73,-0.132328,0.16251
74,-0.133756,0.161906
75,-0.132922,0.162039
76,-0.135039,0.161221
77,-0.134316,0.161553
78,-0.134316,0.161553
79,-0.134378,0.16182
80,-0.134321,0.161392
81,-0.134321,0.161392
82,-0.135204,0.160705
83,-0.135275,0.161104
84,-0.135275,0.161104
85,-0.136433,0.16044
86,-0.13621,0.160439
87,-0.13621,0.160439
88,-0.13621,0.160439
89,-0.13621,0.160439
90,-0.13707,0.160051
91,-0.138104,0.159881
92,-0.139452,0.158959
93,-0.140048,0.158283
94,-0.140975,0.15765
95,-0.142614,0.156653
96,-0.14187,0.15761
97,-0.142897,0.156769
98,-0.143393,0.156773
99,-0.144463,0.155842
100,-0.145171,0.155331
101,-0.145192,0.155412
102,-0.145849,0.155172
103,-0.145694,0.15561
104,-0.146745,0.154845
105,-0.14671,0.154419
106,-0.147557,0.154391
107,-0.147513,0.154833
108,-0.145445,0.155048
109,-0.146174,0.155682
110,-0.146174,0.155682
111,-0.145742,0.155569
112,-0.145742,0.155569
113,-0.145496,0.155366
114,-0.14681,0.154975
115,-0.14614,0.155775
116,-0.146868,0.155338
117,-0.1475,0.154906
118,-0.14685,0.154836
119,-0.147909,0.154593
120,-0.146857,0.1555
121,-0.146857,0.1555
122,-0.14708,0.155329
123,-0.148127,0.154499
124,-0.148127,0.154499
125,-0.148331,0.154546
126,-0.148331,0.154546
127,-0.148331,0.154546
128,-0.148715,0.154269
129,-0.148303,0.153926
130,-0.147143,0.155378
131,-0.147803,0.154782
132,-0.147847,0.154243
133,-0.147847,0.154243
134,-0.148187,0.154047
135,-0.147556,0.154911
136,-0.147325,0.154593
137,-0.148051,0.15414
138,-0.149491,0.15337
139,-0.149491,0.15337
140,-0.149253,0.153603
141,-0.150618,0.152769
142,-0.150071,0.1531
143,-0.149916,0.152955
144,-0.150168,0.153235
145,-0.151236,0.152593
146,-0.151206,0.152685
147,-0.151696,0.152247
148,-0.152025,0.15196
149,-0.152025,0.15196
150,-0.153246,0.151373
151,-0.154347,0.15085
152,-0.154249,0.150822
153,-0.154397,0.150812
154,-0.154813,0.150821
155,-0.155794,0.150045
156,-0.155794,0.150045
157,-0.155581,0.150242
158,-0.155939,0.150125
159,-0.156051,0.14992
160,-0.156906,0.149307
161,-0.158163,0.149272
162,-0.158163,0.149272
163,-0.157634,0.149044
164,-0.158392,0.148625
165,-0.157706,0.148983
166,-0.158103,0.148871
