t,N_f,N_g
4240,36,576
4250,36,576
4260,36,576
4270,36,576
4280,36,576
4290,36,576
4300,36,576
4310,36,576
4320,36,576
4330,36,576
4340,36,576
4350,36,576
4360,36,576
4370,36,576
4380,36,576
4390,36,576
4400,36,576
4410,36,576
4420,36,576
4430,36,576
4440,36,576
4450,36,576
4460,36,576
4470,36,576
4480,36,576
4490,36,576
4500,36,576
4510,36,576
4520,36,576
4530,36,576
4540,36,576
4550,36,576
4560,36,576
4570,36,576
4580,36,576
4590,36,576
4600,36,576
4610,36,576
4620,36,576
4630,36,576
4640,36,576
4650,36,576
4660,36,576
4670,36,576
4680,36,576
4690,36,576
4700,36,576
4710,36,576
4720,36,576
4730,36,576
4740,36,576
4750,36,576
4760,36,576
4770,36,576
4780,36,576
4790,36,576
4800,36,576
4810,36,576
4820,36,576
4830,36,576
4840,36,576
4850,36,576
4860,36,576
4870,36,576
4880,36,576
4890,36,576
4900,36,576
4910,36,576
4920,36,576
4930,36,576
4940,36,576
4950,36,576
4960,36,576
4970,36,576
4980,36,576
4990,36,576
