MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.199694,0.092224,-6.83783e-05
2,113.095,-8.21299,-0.000403552
3,81.8116,-6.9604,-0.000186433
4,81.6482,-6.89574,9.97492e-05
5,68.9033,-6.42423,-0.000448178
6,62.6135,-6.10613,0.000179146
7,61.5427,-6.0762,-4.07382e-05
8,55.3028,-5.80586,-0.000753546
9,50.1223,-5.56092,-0.00136723
10,45.8608,-5.30522,0.000646829
11,44.5417,-5.24985,0.000139855
12,42.1824,-5.11651,-0.000698852
13,39.0103,-4.91146,-2.71866e-06
14,36.664,-4.7396,-0.000417606
15,35.8232,-4.68841,-0.000370445
16,32.2879,-4.41686,-0.000187134
17,30.3297,-4.29618,-0.000263597
18,26.9568,-4.05801,3.08227e-06
19,26.2077,-3.9986,0.000267755
20,23.6155,-3.78071,-5.08802e-05
21,21.9453,-3.64588,-0.000329256
22,21.586,-3.59622,-0.000169643
23,20.4215,-3.55679,-0.000192849
24,20.0182,-3.52141,-0.000429651
25,18.7056,-3.38191,-0.000130169
26,17.7223,-3.22538,-0.000660206
27,17.0066,-3.1379,-2.80316e-05
28,15.7466,-3.04317,-0.000718108
29,15.1886,-3.00874,-0.000621602
30,14.5023,-2.91967,-0.000553757
31,13.7681,-2.85224,-0.000501108
32,12.995,-2.79343,-8.5935e-05
33,12.4659,-2.74924,-0.000478991
34,12.4346,-2.6958,-5.28703e-05
35,11.1612,-2.56531,-0.000214756
36,10.0657,-2.44262,-0.000248571
37,10.4165,-2.50754,-0.000503949
38,9.08676,-2.33961,-0.000352557
39,9.00417,-2.3481,5.61145e-05
40,8.51225,-2.2745,0.000196992
41,8.3063,-2.25761,-0.000207276
42,7.81838,-2.17156,-0.000358847
43,7.87169,-2.16856,2.12129e-06
44,7.84583,-2.16371,-0.000130351
45,6.79002,-1.99872,-0.000307963
46,6.44311,-1.93297,0.000294321
47,6.44311,-1.93297,0.000294321
48,6.22623,-1.91508,0.000153852
49,6.25801,-1.91299,6.48187e-05
50,5.94164,-1.88143,-1.34696e-05
51,5.75597,-1.83533,1.04853e-05
52,5.99792,-1.87362,-5.73183e-05
53,5.5785,-1.80182,0.000227437
54,5.37914,-1.73733,0.000264024
55,4.96759,-1.67803,-2.34872e-05
56,4.86439,-1.65983,-0.000186214
57,4.60084,-1.60882,-3.19883e-06
58,4.3138,-1.5478,5.67092e-05
59,4.3138,-1.5478,5.67092e-05
60,4.17772,-1.55816,0.000333526
61,4.00095,-1.52219,0.000256417
62,3.72218,-1.46114,8.39637e-07
63,3.803,-1.50868,1.60004e-05
64,3.27086,-1.39594,-0.000185613
65,3.36003,-1.39166,0.000192192
66,3.20617,-1.34909,5.25728e-05
67,3.51348,-1.38289,-0.000248172
68,3.36565,-1.33908,-0.000164944
69,3.36565,-1.33908,-0.000164944
70,3.34914,-1.37925,-0.000283698
71,3.3475,-1.35046,-0.000156607
72,3.3475,-1.35046,-0.000156607
73,3.40695,-1.34434,-9.38663e-05
74,3.16146,-1.27934,8.61266e-05
75,3.15741,-1.29287,-0.000156403
76,2.73508,-1.18344,-0.000122025
77,2.72093,-1.20672,-4.95286e-05
78,2.72093,-1.20672,-4.95286e-05
