t,walltime
10,1414
20,1418
30,727
40,717.1
50,406.9
60,403.4
70,402.9
80,401.8
90,399.7
100,409.7
110,416.1
120,422.1
130,408.9
140,397.5
150,401.1
160,400.3
170,397.4
180,392.6
190,391.3
200,392.2
210,390.9
220,388.4
230,371.6
240,365.5
250,364.3
260,375.3
270,370.7
280,365.4
290,365.4
300,377.9
310,396.4
320,372.6
330,372.9
340,374
350,375
360,377.1
370,375.7
380,376.5
390,376.1
400,379.9
410,376.2
420,372.4
430,372.3
440,371.2
450,375.7
460,371.8
470,369
480,370.6
490,372.6
500,370.6
510,369.3
520,376.3
530,375.1
540,368.3
550,372.6
560,374.1
570,372.5
580,370
590,369.2
600,370.4
610,369.6
620,369.8
630,373.6
640,372.9
650,388.8
660,391.5
670,390.2
680,388
690,392.3
700,392.6
710,401.2
720,399.9
730,397.6
740,398.4
750,391.5
760,395.4
770,394.2
780,395.8
790,395.6
800,397.2
810,399.9
820,406.3
830,398.5
840,398.6
850,399
860,397.8
870,400.1
880,397.9
890,394.2
900,388
910,379
920,383.3
930,378.6
940,383.7
950,388.3
960,390
970,388.4
980,382.3
990,385.4
1000,386
1010,385.9
1020,385.2
1030,385.1
1040,388
1050,381.3
1060,384.9
1070,405.2
1080,398.1
1090,401.3
1100,396.2
1110,403.9
1120,380.4
1130,391.1
1140,329.9
1150,331.7
1160,332.1
1170,332.2
1180,332.7
1190,333.5
1200,1015
1210,1145
1220,332.9
1230,379.2
1240,383.4
1250,381.7
1260,381.2
1270,378.2
1280,381.1
1290,383.2
1300,386.2
1310,381.4
1320,381.3
1330,377.3
1340,381.1
1350,380
1360,386.6
1370,387.5
1380,386.4
1390,385.3
1400,394.6
1410,392.8
1420,386.1
1430,396.9
1440,394.5
1450,402.2
1460,404.6
1470,406.2
1480,399
1490,396.7
1500,398.1
1510,384.8
1520,387
1530,385.2
1540,385.7
1550,384
1560,371.4
1570,371.5
1580,373.3
1590,384.3
1600,367.4
1610,364.7
1620,365.1
1630,363.7
1640,365.4
1650,365.7
1660,362.6
1670,362.8
1680,365.7
1690,367.1
1700,364
1710,366.1
1720,364.5
1730,362.6
1740,356.3
1750,362.8
1760,365.3
1770,363.9
1780,359.6
1790,360.6
1800,373.4
1810,371.2
1820,381.2
1830,384.6
1840,394
1850,360.7
1860,361.1
1870,361
1880,360.6
1890,358.1
1900,360.4
1910,367.5
1920,369.5
1930,368
1940,371.6
1950,370.7
1960,369.1
1970,374.4
1980,368.6
1990,365.7
2000,351.9
2010,351.7
2020,352.5
2030,357.3
2040,355.9
2050,356.6
2060,359.4
2070,359.2
2080,360.6
2090,356.1
2100,353.5
2110,353.8
2120,356.2
2130,353.5
2140,352
2150,353
2160,359.7
2170,357.8
2180,355.7
2190,353.6
2200,378.5
2210,376.1
2220,380.7
2230,382.3
2240,389.5
2250,386
2260,391.5
2270,377.6
2280,374.7
2290,375.2
2300,377.5
2310,384.3
2320,382.3
2330,373.8
2340,376
2350,384.3
2360,393.8
2370,400.9
2380,392.8
2390,387.7
2400,406.8
2410,412.7
2420,404.8
2430,408.1
2440,402.5
2450,406.5
2460,403.5
2470,410.4
2480,400.7
2490,401.1
2500,405.2
2510,407.4
2520,396.4
2530,398.8
2540,409.1
2550,398.8
2560,396.1
2570,402.6
2580,399.5
2590,396.5
2600,376.8
2610,374.7
2620,377.1
2630,374.9
2640,377
2650,376.8
2660,373.8
2670,364.5
2680,364.9
2690,367.5
2700,362.2
2710,366.3
2720,368.7
2730,375.2
2740,377.4
2750,396
2760,396.1
2770,399.1
2780,385.6
2790,385.2
2800,373.3
2810,370.4
2820,369.6
2830,376.7
2840,388.1
2850,401.1
2860,372.6
2870,369.4
2880,378
2890,384.9
2900,389.8
2910,386.5
2920,378.2
2930,410.1
2940,381
2950,379
2960,368.8
2970,383.6
2980,388.5
2990,384.8
3000,400.6
3010,399
3020,400.5
3030,389.1
3040,396.1
3050,409.5
3060,387.9
3070,382.8
3080,396.5
3090,395.4
3100,394.8
3110,408.2
3120,405.5
3130,397.8
3140,397
3150,391.5
3160,389.3
3170,400.9
3180,397.6
3190,396
3200,406.8
3210,420.9
3220,406.9
3230,406.5
3240,408.5
3250,408.9
3260,406.1
3270,388.8
3280,388.9
3290,393.2
3300,397.7
3310,399.5
3320,400.3
3330,394
3340,396.4
3350,403
3360,418.8
3370,399.2
3380,393.8
3390,395.7
3400,407.4
3410,411.5
3420,442.3
3430,443.5
3440,474.1
3450,440.6
3460,471.6
3470,481
3480,433.8
3490,416
3500,444
3510,392.7
3520,384.6
3530,377.5
3540,377.5
3550,377.7
3560,377.3
3570,371.2
3580,365.6
3590,364.7
3600,402.9
3610,402.9
3620,398.2
3630,408.9
3640,403.2
3650,401.5
3660,403.6
3670,409
3680,405.2
3690,402.1
3700,399.5
3710,409.4
3720,413.7
3730,430.6
3740,441.5
3750,420.4
3760,404.8
3770,403.8
3780,407.4
3790,405.6
3800,405.1
3810,404.9
3820,405.3
3830,410
3840,408.3
3850,414.6
3860,405.8
3870,404.4
3880,407.4
3890,406.8
3900,403.1
3910,405.1
3920,403
3930,413.3
3940,419.5
3950,406.8
3960,428.7
3970,404.5
3980,405.7
3990,405.9
4000,405.2
4010,405.2
4020,402.8
4030,400.9
4040,406.2
4050,405.4
4060,397.2
4070,397.5
4080,397.7
4090,389
4100,383.7
4110,390.6
4120,407.9
4130,408
4140,419.2
4150,413
4160,417.1
4170,397.5
4180,396.3
4190,404.9
4200,397.2
4210,396
4220,393.2
4230,388.9
4240,389.5
4250,386
4260,391.8
4270,384.6
4280,381.8
4290,375
4300,372
4310,376.7
4320,377.5
4330,372.2
4340,371.9
4350,376
4360,379.3
4370,381.8
4380,373
4390,367.2
4400,358.6
4410,360.7
4420,356.3
4430,359
4440,355.5
4450,358.7
4460,359
4470,359.1
4480,359.2
4490,360.6
4500,358.8
4510,359.2
4520,358.6
4530,360.3
4540,358.4
4550,357.5
4560,357.8
4570,361.6
4580,360
4590,361.2
4600,412.4
4610,413.3
4620,406.5
4630,401.1
4640,402.3
