ReTr(L),ImTr(L)
-0.183133,-0.938149
-0.172868,-0.936501
-0.185468,-0.93635
-0.185468,-0.93635
-0.172407,-0.933569
-0.160184,-0.937797
-0.160184,-0.937797
-0.168271,-0.937686
-0.177663,-0.93735
-0.177663,-0.93735
-0.177663,-0.93735
-0.174868,-0.93542
-0.146152,-0.93998
-0.154773,-0.938529
-0.149286,-0.937515
-0.144305,-0.94115
-0.159413,-0.938647
-0.164658,-0.937976
-0.187245,-0.933869
-0.232125,-0.924207
-0.252192,-0.918405
-0.236764,-0.919655
-0.236764,-0.919655
-0.241218,-0.91995
-0.196843,-0.931415
-0.225706,-0.925546
-0.220011,-0.922869
-0.200365,-0.930029
-0.221963,-0.926091
-0.24199,-0.91883
-0.195011,-0.932271
-0.156663,-0.93822
-0.149066,-0.939255
-0.149066,-0.939255
-0.138819,-0.939189
-0.131669,-0.937746
-0.142581,-0.937802
-0.112456,-0.942309
-0.112456,-0.942309
-0.113709,-0.94388
-0.139958,-0.941747
-0.183616,-0.933272
-0.177077,-0.932644
-0.178184,-0.933245
-0.1673,-0.93486
-0.16995,-0.934881
-0.115393,-0.944224
-0.0641914,-0.948865
-0.0356957,-0.950971
-0.0356957,-0.950971
-0.0356957,-0.950971
-0.0321992,-0.951392
-0.0126106,-0.949635
-0.042818,-0.951486
-0.0560657,-0.950441
-0.0622928,-0.945884
-0.0476874,-0.95027
-0.0588682,-0.950283
-0.0431654,-0.950759
-0.0431654,-0.950759
-0.0431654,-0.950759
-0.0605569,-0.946871
-0.00845127,-0.950573
0.0320831,-0.950704
0.0554992,-0.949233
0.0740197,-0.944574
0.0533134,-0.948999
0.00204614,-0.95032
-0.023418,-0.949525
-0.0158645,-0.946061
-0.0158645,-0.946061
-0.0124237,-0.946544
-0.0448606,-0.948558
-0.0146649,-0.947948
0.0172768,-0.948899
0.0172768,-0.948899
0.00587474,-0.946529
0.00587474,-0.946529
0.0179555,-0.947771
-0.0462599,-0.947287
-0.0647084,-0.948093
-0.0756619,-0.944926
-0.0825206,-0.944756
-0.10731,-0.941884
-0.0926069,-0.944049
-0.140329,-0.935986
-0.18704,-0.929383
-0.15354,-0.935453
-0.163309,-0.934719
-0.163309,-0.934719
-0.163309,-0.934719
-0.19592,-0.927594
-0.186298,-0.929109
-0.229472,-0.921104
-0.244774,-0.91795
-0.217339,-0.924103
-0.254302,-0.914276
-0.254302,-0.914276
-0.271656,-0.909145
-0.306286,-0.896397
-0.306286,-0.896397
-0.261773,-0.911954
-0.261773,-0.911954
-0.219696,-0.92197
-0.25579,-0.915245
-0.238954,-0.919308
-0.236111,-0.914576
-0.228971,-0.918344
-0.243955,-0.916737
-0.252129,-0.91216
-0.252129,-0.91216
-0.252129,-0.91216
-0.26557,-0.910845
-0.247726,-0.916216
-0.247726,-0.916216
-0.224959,-0.921693
-0.243978,-0.913025
-0.251632,-0.912754
-0.251632,-0.912754
-0.181438,-0.927662
-0.193667,-0.926621
-0.227477,-0.91778
-0.271856,-0.903601
-0.267284,-0.910247
-0.261946,-0.911079
-0.226516,-0.919053
-0.222834,-0.920064
-0.231516,-0.920036
-0.217571,-0.925628
-0.226977,-0.921283
-0.198747,-0.928486
-0.204338,-0.923104
-0.211434,-0.924565
-0.187421,-0.927971
-0.183713,-0.926616
-0.172764,-0.930284
-0.145139,-0.934169
-0.146558,-0.94009
-0.11053,-0.943488
-0.11053,-0.943488
-0.092967,-0.946566
-0.105667,-0.944289
-0.109719,-0.941229
-0.113633,-0.941281
-0.0774766,-0.946632
-0.0338669,-0.949638
-0.0472576,-0.950145
-0.0331507,-0.949107
-0.0327185,-0.948383
-0.0327185,-0.948383
-0.0283311,-0.948644
-0.0158107,-0.949119
-0.0385589,-0.947159
-0.0745765,-0.941729
-0.0643506,-0.945194
-0.0775901,-0.947439
-0.0902481,-0.94022
-0.097158,-0.945061
-0.152103,-0.937261
-0.181671,-0.931007
-0.203021,-0.927155
-0.163964,-0.932341
-0.148319,-0.938294
-0.165364,-0.935159
-0.189765,-0.932021
-0.194435,-0.926766
-0.193318,-0.928763
-0.203664,-0.925709
-0.203664,-0.925709
-0.223435,-0.919965
-0.223435,-0.919965
-0.256281,-0.910866
-0.256281,-0.910866
-0.256281,-0.910866
-0.270964,-0.908051
-0.278435,-0.905541
-0.278435,-0.905541
-0.30808,-0.895125
-0.304129,-0.897984
-0.300432,-0.898487
-0.35027,-0.882104
-0.392763,-0.862069
-0.392763,-0.862069
-0.395306,-0.864121
-0.395306,-0.864121
-0.41824,-0.851941
-0.41824,-0.851941
-0.414469,-0.854263
-0.387792,-0.867152
-0.376596,-0.872085
-0.370479,-0.875895
-0.347641,-0.882402
-0.347641,-0.882402
-0.37097,-0.872834
-0.37097,-0.872834
-0.364965,-0.875544
-0.364965,-0.875544
-0.369698,-0.876401
-0.366297,-0.875535
-0.366297,-0.875535
-0.372029,-0.873703
-0.372516,-0.87684
-0.371642,-0.87547
-0.371642,-0.87547
-0.338395,-0.888771
-0.34218,-0.887034
-0.33348,-0.888505
-0.362969,-0.875366
-0.356389,-0.878244
-0.419546,-0.850557
-0.430378,-0.841461
-0.428116,-0.849005
-0.428116,-0.849005
-0.436391,-0.840614
-0.42432,-0.846881
-0.386261,-0.863259
-0.371699,-0.872025
-0.370032,-0.868073
-0.383358,-0.866856
-0.40686,-0.856507
-0.436157,-0.843548
-0.433198,-0.845302
-0.45976,-0.822746
-0.462886,-0.826
-0.462886,-0.826
-0.485293,-0.81379
-0.517558,-0.795126
-0.510116,-0.794755
-0.51241,-0.794256
-0.531681,-0.784125
-0.529565,-0.786872
-0.514484,-0.79787
