t,cost
10,666.667
20,692.693
30,701.227
40,698.453
50,695.893
60,699.733
70,700.587
80,708.693
90,701.653
100,685.013
110,670.293
120,666.24
130,674.133
140,682.24
150,683.093
160,668.16
170,660.053
180,662.187
190,657.92
200,659.2
210,707.413
220,729.813
230,718.933
240,713.387
250,729.6
260,728.32
270,723.84
280,732.587
290,731.307
300,707.2
310,717.44
320,719.147
330,730.453
340,726.4
350,731.307
360,729.6
370,730.027
380,727.04
390,733.44
400,732.373
410,756.48
420,749.013
430,743.893
440,747.733
450,740.48
460,749.653
470,751.36
480,748.8
490,741.547
500,738.987
510,739.627
520,740.053
530,747.52
540,739.627
550,741.973
560,733.653
570,734.293
580,740.693
590,743.04
600,734.08
610,742.187
620,752
630,754.773
640,750.72
650,743.04
660,739.84
670,747.093
680,752.64
690,750.293
700,725.76
710,716.8
720,720.853
730,711.893
740,712.96
750,711.467
760,712.96
770,715.947
780,711.467
790,714.24
800,711.68
810,660.48
820,684.8
830,687.147
840,692.48
850,683.52
860,684.373
870,675.413
880,667.307
890,663.253
900,660.053
910,659.84
920,659.84
930,661.333
940,658.56
950,668.587
960,703.36
970,706.347
980,704.213
990,703.36
1000,698.027
1010,687.573
1020,687.36
1030,687.147
1040,680.96
1050,665.387
1060,654.08
1070,659.627
1080,663.467
1090,668.8
1100,680.107
1110,692.267
1120,692.48
1130,695.253
1140,686.933
1150,684.373
1160,675.627
1170,681.173
1180,684.373
1190,685.44
1200,687.573
1210,690.133
1220,694.187
1230,688.427
1240,680.747
1250,676.907
1260,675.2
1270,667.947
1280,665.387
1290,667.733
1300,665.173
1310,675.627
1320,687.147
1330,694.4
1340,693.76
1350,688.853
1360,694.827
1370,692.693
1380,689.493
1390,690.987
1400,689.493
1410,696.96
1420,701.227
1430,689.707
1440,693.973
1450,693.547
1460,682.027
1470,694.827
1480,696.96
1490,696.533
1500,696.96
1510,692.907
1520,684.373
1530,684.587
1540,667.307
1550,665.173
1560,690.773
1570,689.92
1580,690.56
1590,681.813
1600,695.68
1610,719.787
1620,716.16
1630,715.947
1640,716.587
1650,708.693
1660,718.72
1670,715.093
1680,715.733
1690,714.667
1700,711.68
1710,715.947
1720,718.507
1730,718.507
1740,714.453
1750,714.24
1760,712.96
1770,717.227
1780,715.52
1790,707.413
1800,706.773
1810,734.507
1820,731.52
1830,734.08
1840,737.707
1850,737.067
1860,738.133
1870,734.72
1880,725.76
1890,708.907
1900,705.493
1910,719.36
1920,718.72
1930,722.56
1940,720.853
1950,717.867
1960,716.373
1970,716.16
1980,717.013
1990,725.12
2000,713.6
2010,747.947
2020,748.16
2030,745.813
2040,741.973
2050,750.08
2060,748.8
2070,751.573
2080,745.813
2090,747.093
2100,748.373
2110,742.827
2120,753.28
2130,747.947
2140,752.853
2150,749.653
2160,747.307
2170,746.667
