MDTU,|det-1|^2,1-Re(det),Im(det)
1,47.9979,-3.22366,-0.00107439
2,37.7664,-2.75935,-0.0010606
3,41.14,-2.89502,-0.00047022
4,41.14,-2.89502,-0.00047022
5,44.962,-3.02681,-0.000457281
6,43.6603,-2.97752,-0.00114293
7,43.6603,-2.97752,-0.00114293
8,40.7937,-2.85982,0.000808056
9,41.2612,-2.84037,0.000225409
10,41.2612,-2.84037,0.000225409
11,41.2612,-2.84037,0.000225409
12,39.7671,-2.73155,-0.000690836
13,37.0943,-2.63608,0.000794214
14,40.4072,-2.77548,-3.90495e-06
15,37.7313,-2.59004,0.000447518
16,33.8091,-2.49411,-0.000750627
17,28.6545,-2.30925,-0.00073253
18,27.5941,-2.23542,1.73288e-05
19,27.0284,-2.22644,-5.3746e-05
20,30.6959,-2.37043,0.000218709
21,30.1052,-2.26094,-1.45952e-05
22,28.0056,-2.21585,0.0002072
23,28.0056,-2.21585,0.0002072
24,31.2717,-2.32253,0.000289337
25,35.7382,-2.53476,0.000350808
26,27.3671,-2.2232,-0.000783863
27,20.9697,-1.89308,-0.00066195
28,23.6508,-2.04205,-0.000567609
29,23.9869,-2.01269,-0.000538859
30,19.6528,-1.79238,-0.000778225
31,22.2624,-1.90452,-0.000264223
32,23.9033,-1.95627,-9.01254e-05
33,20.6517,-1.80158,-0.000693323
34,20.6517,-1.80158,-0.000693323
35,19.7988,-1.72436,-0.000688922
36,19.8151,-1.77409,3.86176e-05
37,18.6619,-1.70392,0.000162838
38,16.0581,-1.63012,0.000162099
39,16.0581,-1.63012,0.000162099
40,12.7323,-1.39699,-0.000246971
41,11.6983,-1.34233,-0.000231305
42,12.4007,-1.41126,-0.000397403
43,9.26318,-1.15645,-0.000121357
44,9.45037,-1.18611,-0.000225556
45,9.86436,-1.23244,-0.000122559
46,9.94718,-1.21989,-0.00043297
47,11.3437,-1.31665,-0.000120397
48,9.42632,-1.16612,-0.000268004
49,10.3275,-1.2594,0.000124718
50,10.3275,-1.2594,0.000124718
51,10.3275,-1.2594,0.000124718
52,12.5754,-1.38085,2.56932e-06
53,11.2989,-1.29227,-6.74126e-05
54,12.1137,-1.35125,0.00047046
55,13.3839,-1.4198,0.000587563
56,11.7113,-1.30266,-0.000155815
57,11.4908,-1.2754,-0.000364077
58,12.2764,-1.29749,-0.000540536
59,15.3732,-1.51204,-0.000569035
60,15.3732,-1.51204,-0.000569035
61,15.3732,-1.51204,-0.000569035
62,10.5635,-1.24088,-0.000110496
63,9.63412,-1.14841,-0.000399671
64,9.29272,-1.1035,0.000160314
65,9.22242,-1.09927,0.00035366
66,11.5683,-1.26296,6.00756e-05
67,12.1053,-1.31704,0.0005438
68,10.32,-1.19328,0.000299258
69,10.3991,-1.19851,3.27304e-05
70,11.111,-1.21551,0.000448443
71,11.111,-1.21551,0.000448442
72,10.1433,-1.15622,0.00029424
73,8.33142,-1.00761,-0.000169391
74,9.07153,-1.09079,0.000382885
75,8.63035,-1.0318,-0.000125391
76,8.63035,-1.0318,-0.000125391
77,6.73208,-0.86824,0.000166292
78,6.73208,-0.86824,0.000166292
79,7.10878,-0.91448,-0.00011645
80,8.2822,-1.01502,0.000699685
81,7.77393,-0.96051,0.000526138
82,8.09096,-1.0121,-2.62752e-05
83,6.92121,-0.8922,-0.000233524
84,7.12317,-0.92615,-0.000413908
85,7.24411,-0.94366,0.00011864
86,8.11073,-0.99772,-0.000308964
87,7.79302,-0.97568,-0.000461466
88,8.59358,-1.04134,0.000280984
89,8.66496,-1.04886,-3.14341e-05
90,8.66496,-1.04886,-3.14341e-05
91,8.66496,-1.04886,-3.14342e-05
92,9.12014,-1.09273,-7.92707e-05
93,7.29014,-0.92655,0.000433204
94,6.67315,-0.88667,0.000122996
95,7.01043,-0.91476,-0.000123891
96,7.45183,-0.92497,-0.000436196
97,8.44053,-0.96947,0.000114728
98,8.44053,-0.96947,0.000114728
99,10.4544,-1.08181,0.00025002
100,9.87551,-1.05207,-0.000264364
101,9.87551,-1.05207,-0.000264363
102,10.0447,-1.04119,0.000635747
103,10.0447,-1.04119,0.000635747
104,9.38484,-1.00581,0.000257308
105,9.97531,-1.05941,3.54339e-05
106,9.66117,-1.02861,8.62242e-05
107,9.98306,-1.04046,0.000273014
108,10.7037,-1.09807,0.000503709
109,11.0965,-1.11289,1.66238e-05
110,9.83598,-1.04696,0.000239244
111,9.83598,-1.04696,0.000239244
112,9.83598,-1.04696,0.000239244
113,9.44896,-1.02329,0.000587419
114,11.5758,-1.17673,9.7421e-05
115,11.5758,-1.17673,9.7421e-05
116,12.4941,-1.19089,9.42415e-06
117,15.3004,-1.3507,-0.000476831
118,15.3546,-1.34439,-0.00059858
119,15.3546,-1.34439,-0.00059858
120,13.3448,-1.22089,-0.000603795
121,13.9624,-1.26117,0.000201099
122,13.5887,-1.2539,4.20836e-05
123,17.667,-1.48377,-0.000364466
124,16.7225,-1.43272,0.000189301
125,15.6765,-1.38302,0.000196743
126,13.8655,-1.30102,0.000449328
127,14.5019,-1.38402,0.000130159
128,13.7557,-1.34087,0.000525029
129,11.1328,-1.18197,-0.000153951
130,10.6344,-1.15157,-0.000150497
131,11.2783,-1.20939,-0.000367338
