MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.996201,0.420015,0.179714,0.00544193
2,0.996288,0.367499,0.188044,0.000495687
3,0.996151,0.374601,0.164925,0.00363131
4,0.996151,0.374601,0.164925,0.00363131
5,0.996316,0.380184,0.17201,0.00976601
6,0.996323,0.25918,0.113857,0.00991421
7,0.996323,0.25918,0.113857,0.00991421
8,0.996267,0.22368,0.0904534,0.00495033
9,0.996245,0.198018,0.0984685,0.008422
10,0.996245,0.198018,0.0984685,0.008422
11,0.996245,0.198018,0.0984685,0.008422
12,0.996326,0.234403,0.10283,0.00815791
13,0.996294,0.339492,0.116361,0.0052502
14,0.996378,0.338365,0.21511,0.00264357
15,0.996308,0.378272,0.10485,0.00162661
16,0.99616,0.374727,0.189149,0.00713884
17,0.996249,0.348389,0.205858,0.00462527
18,0.996213,0.277591,0.211633,0.00236337
19,0.99619,0.277456,0.173085,0.00650642
20,0.996313,0.271707,0.16559,0.00116844
21,0.996296,0.233697,0.234436,0.00122964
22,0.996291,0.339261,0.132558,0.00879795
23,0.996291,0.339261,0.132558,0.00879795
24,0.99629,0.257022,0.113791,0.00572773
25,0.996294,0.258344,0.203931,0.00540742
26,0.996288,0.243082,0.240414,0.00135635
27,0.996167,0.25238,0.225601,0.00322622
28,0.996225,0.263926,0.231287,0.00338574
29,0.996298,0.216932,0.219117,0.00681999
30,0.996316,0.212409,0.100363,0.00454534
31,0.996281,0.179661,0.110569,0.00298911
32,0.996361,0.249024,0.0773756,0.00800986
33,0.996265,0.235647,0.113482,0.00313125
34,0.996265,0.235647,0.113482,0.00313125
35,0.99629,0.237972,0.123507,0.00388752
36,0.996252,0.299115,0.135148,0.0015317
37,0.996283,0.322167,0.102451,0.00350975
38,0.996169,0.345231,0.046272,0.00179756
39,0.996169,0.345231,0.046272,0.00179756
40,0.996109,0.273373,0.125127,0.00473324
41,0.99609,0.296405,0.220742,0.000731502
42,0.996061,0.252709,0.272388,0.00588589
43,0.996044,0.234143,0.270695,0.00813552
44,0.996033,0.251634,0.299015,0.00137419
45,0.995879,0.31545,0.279424,0.000852267
46,0.995918,0.325715,0.260513,0.0019331
47,0.996057,0.335825,0.316985,0.00312512
48,0.996094,0.331834,0.330456,0.00389344
49,0.996026,0.335174,0.323003,0.00313978
50,0.996026,0.335174,0.323003,0.00313978
51,0.996026,0.335174,0.323003,0.00313978
52,0.995983,0.455276,0.379109,0.00664184
53,0.99603,0.432792,0.337111,0.0040338
54,0.99606,0.452541,0.350897,0.00449753
55,0.996206,0.488561,0.360074,0.00681695
56,0.996007,0.499154,0.443719,0.00420304
57,0.996035,0.459936,0.440419,0.00643267
58,0.996092,0.501301,0.41405,0.00112226
59,0.996212,0.526277,0.380818,0.00169872
60,0.996212,0.526277,0.380818,0.00169872
61,0.996212,0.526277,0.380818,0.00169872
62,0.996138,0.48231,0.394614,0.00348281
63,0.995999,0.40839,0.378445,0.00120428
64,0.996054,0.427188,0.384974,0.00409661
65,0.996079,0.422078,0.370604,0.00379872
66,0.996136,0.385868,0.39509,0.00289616
67,0.996089,0.44378,0.327246,0.0022088
68,0.996134,0.37401,0.294561,0.00572643
69,0.996076,0.370688,0.286621,0.00641094
70,0.996092,0.346095,0.297372,0.00839188
71,0.996092,0.346095,0.297372,0.00839188
72,0.99607,0.318153,0.29719,0.00574954
73,0.996205,0.271992,0.335646,0.0068648
74,0.996141,0.230983,0.23662,0.00638704
75,0.996231,0.27516,0.28728,0.000504516
76,0.996231,0.27516,0.28728,0.000504516
77,0.996144,0.279511,0.231888,0.00653207
78,0.996144,0.279511,0.231888,0.00653207
79,0.996074,0.326993,0.253982,0.0101002
80,0.9961,0.315419,0.24709,0.000576033
81,0.996102,0.239377,0.326822,0.00394737
82,0.996183,0.259459,0.255674,0.00411473
83,0.996125,0.273679,0.312542,0.00584543
84,0.996112,0.29171,0.29926,0.00450779
85,0.996098,0.371046,0.336114,0.0108031
86,0.996148,0.382189,0.300646,0.00669057
87,0.99615,0.397716,0.351425,0.00750322
88,0.996084,0.395643,0.292044,0.00351498
89,0.996168,0.360977,0.327215,0.00299694
90,0.996168,0.360977,0.327215,0.00299694
91,0.996168,0.360977,0.327215,0.00299694
92,0.996148,0.389121,0.325191,0.00761516
93,0.996089,0.353163,0.319119,0.000575297
94,0.996138,0.317961,0.311567,0.00311926
95,0.995998,0.389957,0.30766,0.00312596
96,0.996071,0.430863,0.316264,0.00686562
97,0.995991,0.360229,0.389749,0.00685912
98,0.995991,0.360229,0.389749,0.00685912
99,0.996115,0.369158,0.360832,0.0097115
100,0.99593,0.44976,0.312901,0.00133069
101,0.99593,0.44976,0.312901,0.00133069
102,0.996147,0.431266,0.34585,0.00792464
103,0.996147,0.431266,0.34585,0.00792464
104,0.996095,0.346722,0.371934,0.00399832
105,0.996104,0.339772,0.419361,0.00642461
106,0.996299,0.341317,0.408513,0.00234378
107,0.996209,0.332548,0.405303,0.00399905
108,0.996154,0.397227,0.370578,0.00356611
109,0.996237,0.397065,0.384607,0.00586955
110,0.99618,0.390525,0.374745,0.00391701
111,0.99618,0.390525,0.374745,0.00391701
112,0.99618,0.390525,0.374745,0.00391701
113,0.996162,0.500649,0.465677,0.00276534
114,0.996066,0.546659,0.419183,0.00746026
115,0.996066,0.546659,0.419183,0.00746026
116,0.996154,0.563437,0.454155,0.000738458
117,0.996276,0.578647,0.52651,0.0038063
118,0.996268,0.562018,0.493188,0.00341556
119,0.996268,0.562018,0.493188,0.00341556
120,0.996239,0.524031,0.541019,0.00371263
121,0.996118,0.52089,0.48247,0.00818794
122,0.996215,0.570964,0.463759,0.0112982
123,0.996245,0.584296,0.479487,0.00797233
124,0.996248,0.636212,0.418765,0.00304861
125,0.996287,0.619168,0.451191,0.00558841
126,0.996351,0.581339,0.423298,0.00474424
127,0.996236,0.591135,0.457465,0.00512008
128,0.996155,0.597458,0.538712,0.00388891
129,0.996154,0.491426,0.575799,0.00148383
130,0.996295,0.518138,0.50721,0.00374669
131,0.996249,0.567557,0.533366,0.00396674
132,0.996289,0.504667,0.589357,0.00768649
133,0.996125,0.51273,0.607938,0.00763718
134,0.996157,0.473566,0.596225,0.00636459
135,0.996228,0.471077,0.577129,0.00154421
136,0.996164,0.481037,0.548817,0.00560271
137,0.995996,0.496196,0.552319,0.00578247
138,0.996162,0.471999,0.523418,0.00484982
139,0.99622,0.377869,0.511203,0.00573366
