MDTU,min_min,min_max,max_min,max_max5
1,-0.358877,0.160309,-0.00865539,0.359407
2,-0.379625,0.145141,-0.0194062,0.360539
3,-0.345652,0.141465,-0.00833829,0.349214
4,-0.345652,0.141465,-0.00833829,0.349214
5,-0.345616,0.152208,-0.0111111,0.347474
6,-0.334331,0.139697,-0.00598595,0.353113
7,-0.334331,0.139697,-0.00598595,0.353113
8,-0.343152,0.143894,-0.0104859,0.351553
9,-0.339899,0.146855,-0.00317638,0.350398
10,-0.339899,0.146855,-0.00317638,0.350398
11,-0.339899,0.146855,-0.00317639,0.350398
12,-0.359684,0.139118,-0.00702979,0.356519
13,-0.348203,0.131215,-0.0136338,0.357416
14,-0.347857,0.135312,-0.0208684,0.341968
15,-0.358186,0.134571,-0.0135461,0.343284
16,-0.336812,0.1356,-0.0167154,0.347745
17,-0.344774,0.130674,-0.00909043,0.342602
18,-0.354474,0.133113,-0.0302405,0.354181
19,-0.349088,0.128614,-0.00889768,0.337499
20,-0.350195,0.127627,-0.00757969,0.339359
21,-0.351495,0.115792,-0.011716,0.332811
22,-0.330343,0.122244,-0.00664429,0.34382
23,-0.330343,0.122244,-0.00664429,0.34382
24,-0.336925,0.116784,-0.00944115,0.345688
25,-0.334582,0.125082,-0.0063222,0.340928
26,-0.339765,0.139055,-0.00739547,0.342457
27,-0.350322,0.124161,-0.00680506,0.333432
28,-0.332254,0.125292,0.00185746,0.339984
29,-0.335637,0.114193,-0.00549061,0.341845
30,-0.335004,0.113763,-0.0100913,0.333673
31,-0.338306,0.114308,-0.00366874,0.329587
32,-0.335636,0.11214,-0.0209266,0.328901
33,-0.354331,0.114413,-0.00905614,0.336351
34,-0.354331,0.114413,-0.00905614,0.336351
35,-0.340169,0.116938,-0.00450348,0.327131
36,-0.345177,0.109804,-0.00778446,0.329641
37,-0.346542,0.109606,-0.0090643,0.331541
38,-0.348702,0.111923,-0.00434138,0.340403
39,-0.348702,0.111923,-0.00434138,0.340403
40,-0.345264,0.110733,-0.0166638,0.335977
41,-0.343137,0.118474,-0.00925825,0.328982
42,-0.345953,0.120599,-0.0103433,0.325277
43,-0.344003,0.116332,-0.00984971,0.323662
44,-0.343054,0.109434,-0.00750024,0.3243
45,-0.38082,0.111034,-0.00791392,0.344954
46,-0.342367,0.109101,-0.0116629,0.324779
47,-0.335166,0.109687,-0.00929488,0.3231
48,-0.350741,0.102842,-0.00600258,0.330958
49,-0.33442,0.111026,-0.0134267,0.32357
50,-0.33442,0.111026,-0.0134267,0.32357
51,-0.33442,0.111026,-0.0134267,0.32357
52,-0.342838,0.109943,-0.0131462,0.328792
53,-0.352725,0.110972,-0.00977977,0.331744
54,-0.334046,0.104249,-0.00870149,0.325481
55,-0.349491,0.113203,-0.0151278,0.324478
56,-0.350915,0.113765,-0.00544178,0.322611
57,-0.373478,0.105743,-0.00443345,0.318802
58,-0.362394,0.108645,-0.018132,0.322516
59,-0.340709,0.118719,-0.017278,0.331572
60,-0.340709,0.118719,-0.017278,0.331572
61,-0.340709,0.118719,-0.017278,0.331572
62,-0.360313,0.111031,-0.00353588,0.326426
63,-0.371288,0.108872,-0.0125404,0.326574
64,-0.34886,0.102703,-0.0169979,0.323985
65,-0.350396,0.110127,-0.00179963,0.317132
66,-0.367283,0.099291,-0.0136102,0.318906
67,-0.34087,0.105408,-0.00511965,0.322454
68,-0.342437,0.100559,-0.0129876,0.322245
69,-0.348295,0.102095,-0.0029482,0.325225
70,-0.3405,0.102066,-0.00831045,0.31479
71,-0.3405,0.102066,-0.00831044,0.31479
72,-0.351792,0.105302,-0.0203927,0.32795
73,-0.342603,0.100573,-0.0103956,0.320195
74,-0.357347,0.0954936,0.00437644,0.313819
75,-0.327955,0.105194,-0.00522142,0.320826
76,-0.327955,0.105194,-0.00522142,0.320826
77,-0.350504,0.0920507,0.00234853,0.306458
78,-0.350504,0.0920507,0.00234853,0.306458
79,-0.363301,0.0955593,-0.000382118,0.315424
80,-0.346481,0.0966022,-0.00974968,0.318492
81,-0.33623,0.0938423,-0.0144156,0.313616
82,-0.329551,0.0998213,-0.00363585,0.31815
83,-0.327724,0.092753,-0.0156586,0.316831
84,-0.342621,0.0853517,-0.00776542,0.321658
85,-0.337487,0.09402,0.00244428,0.315517
86,-0.356513,0.0959243,0.00428628,0.311338
87,-0.331561,0.099663,-0.00503368,0.316447
88,-0.346038,0.100399,0.00305465,0.320161
89,-0.341212,0.100327,-0.00552534,0.309987
90,-0.341212,0.100327,-0.00552534,0.309987
91,-0.341212,0.100327,-0.00552533,0.309987
92,-0.337872,0.103318,0.000357876,0.324647
93,-0.363283,0.0988782,-0.004544,0.313852
94,-0.362432,0.100979,0.00548105,0.314226
95,-0.344209,0.100761,-0.00161206,0.319768
96,-0.335735,0.0865245,-0.0137328,0.310265
97,-0.342856,0.0851348,-0.0081722,0.314448
98,-0.342856,0.0851348,-0.0081722,0.314448
99,-0.352451,0.089645,-0.00276065,0.307834
100,-0.338091,0.0909635,-0.00330636,0.3178
101,-0.338091,0.0909635,-0.00330636,0.3178
102,-0.350756,0.0890627,-0.0184713,0.318047
103,-0.350756,0.0890627,-0.0184713,0.318047
104,-0.354745,0.0874794,-0.00303911,0.312576
105,-0.341871,0.0911388,-0.0111189,0.315535
106,-0.338645,0.0940495,-0.0079551,0.318327
107,-0.359804,0.095842,-0.00501583,0.317176
108,-0.343364,0.0900257,-0.00865253,0.315726
109,-0.330059,0.0887364,-0.0131016,0.309193
110,-0.355161,0.103668,-0.0177481,0.314893
111,-0.355161,0.103668,-0.0177481,0.314893
112,-0.355161,0.103668,-0.0177481,0.314893
113,-0.345666,0.091434,-0.0107087,0.316379
114,-0.353447,0.0963817,-0.0110955,0.316323
115,-0.353447,0.0963817,-0.0110955,0.316323
116,-0.35395,0.104639,-0.0081794,0.328377
117,-0.344405,0.102347,-0.00937744,0.325846
118,-0.350631,0.0931275,-0.0126263,0.326737
119,-0.350631,0.0931275,-0.0126263,0.326737
120,-0.365231,0.0956466,-0.00815424,0.314033
121,-0.349389,0.0916554,-0.00392659,0.320727
122,-0.343045,0.0994033,-0.00709672,0.31593
123,-0.349837,0.099751,-0.017134,0.328224
124,-0.393054,0.0972292,-0.0065248,0.313307
125,-0.351097,0.0930207,-0.00674586,0.310955
126,-0.347715,0.0988848,-0.0142862,0.326551
127,-0.349542,0.106422,-0.00796231,0.319893
128,-0.347421,0.093602,-0.0158474,0.309212
129,-0.343781,0.0925585,-0.00722826,0.319026
130,-0.353396,0.105076,-0.010517,0.313593
131,-0.338058,0.0939484,-0.00464384,0.316205
132,-0.347502,0.0940433,0.000763307,0.311773
133,-0.351381,0.0833728,-0.000892647,0.313851
134,-0.343055,0.0860459,0.00149398,0.314007
135,-0.34656,0.0893883,-0.00469688,0.318265
136,-0.323866,0.0909681,-0.00210054,0.304328
137,-0.317684,0.0918505,-0.00191649,0.318327
138,-0.351776,0.0957297,0.000614863,0.314071
139,-0.344743,0.0942758,-0.00977308,0.319435
140,-0.344743,0.0942758,-0.00977308,0.319435
141,-0.330211,0.0956585,-0.00918331,0.308702
142,-0.336736,0.0934949,-0.00111925,0.305952
143,-0.371762,0.101432,0.000484225,0.320972
144,-0.335049,0.0942016,0.00626309,0.323408
145,-0.331826,0.0914497,0.00605816,0.311667
146,-0.326326,0.0938161,0.00058375,0.312224
147,-0.340662,0.0881325,-0.0024065,0.308858
148,-0.323161,0.0981084,0.00142642,0.311116
149,-0.316142,0.0937844,-0.00260998,0.327649
150,-0.316142,0.0937844,-0.00260998,0.327649
151,-0.328396,0.0822221,0.00925868,0.311046
152,-0.328837,0.0905854,-0.000532487,0.312769
153,-0.324582,0.0885614,0.00225986,0.30247
154,-0.315632,0.0825335,-0.000483892,0.312938
155,-0.317967,0.0885581,0.00389254,0.304186
156,-0.325895,0.0810348,0.00786049,0.316246
157,-0.349068,0.0850261,0.00236143,0.310301
158,-0.321099,0.0882545,0.0108966,0.311505
159,-0.325826,0.0829062,0.00759526,0.306419
160,-0.316464,0.0915997,0.0103946,0.311319
161,-0.329354,0.102936,-0.00404792,0.305124
162,-0.328954,0.087003,-0.00153901,0.313198
163,-0.323829,0.0821173,0.00353881,0.305357
164,-0.348547,0.0870062,-8.58752e-05,0.307361
165,-0.352349,0.0851553,-0.000221155,0.302279
166,-0.341842,0.0822918,-0.00227927,0.308713
167,-0.350661,0.0811257,0.00143022,0.322651
168,-0.360137,0.089205,0.00107489,0.310275
169,-0.360137,0.089205,0.00107489,0.310275
170,-0.337596,0.0934469,-0.00796987,0.303852
171,-0.337596,0.0934469,-0.00796987,0.303852
172,-0.345053,0.0833539,0.00159892,0.310525
173,-0.345053,0.0833539,0.00159892,0.310525
174,-0.345053,0.0833539,0.00159892,0.310525
175,-0.364246,0.085338,-0.0055528,0.313067
176,-0.337739,0.0955327,-0.00163514,0.320877
177,-0.337739,0.0955327,-0.00163514,0.320877
178,-0.329156,0.084746,-0.00374363,0.315799
179,-0.340058,0.0875313,-0.00261377,0.315955
180,-0.338672,0.0911606,-0.00404087,0.306302
181,-0.335924,0.0836785,-0.00213718,0.326749
182,-0.335537,0.0905927,-0.00767316,0.329687
183,-0.335537,0.0905927,-0.00767316,0.329687
184,-0.350303,0.0901625,-0.00245347,0.310385
185,-0.350303,0.0901625,-0.00245347,0.310385
186,-0.357664,0.0915175,-0.00659963,0.311937
187,-0.357664,0.0915175,-0.00659963,0.311937
188,-0.349317,0.0956802,-0.0189569,0.321826
189,-0.341992,0.101815,-0.0180672,0.314956
190,-0.343668,0.0940666,-0.0124166,0.31424
191,-0.374688,0.101388,-0.00725245,0.322057
