ReTr(L),ImTr(L)
-0.984553,-5.07971
-0.890615,-4.82004
-0.947886,-4.76842
-0.947886,-4.76842
-0.893011,-4.72049
-0.802362,-4.75829
-0.802362,-4.75829
-0.852144,-4.63679
-0.867573,-4.56065
-0.867573,-4.56065
-0.867573,-4.56065
-0.863166,-4.54331
-0.692487,-4.49845
-0.768162,-4.55094
-0.679674,-4.36499
-0.672319,-4.43149
-0.71381,-4.32538
-0.75426,-4.2605
-0.851274,-4.19933
-1.03372,-4.10313
-1.10356,-4.06043
-1.06249,-4.0768
-1.06249,-4.0768
-1.04333,-4.11465
-0.906702,-4.32957
-1.02732,-4.2029
-0.968851,-3.9727
-0.875638,-4.02835
-0.949133,-3.95626
-0.977185,-3.70311
-0.774608,-3.76773
-0.638038,-3.81026
-0.609222,-3.76335
-0.609222,-3.76335
-0.567174,-3.77225
-0.542157,-3.8411
-0.582687,-3.81075
-0.454636,-3.8858
-0.454636,-3.8858
-0.475143,-3.84454
-0.567545,-3.8051
-0.745366,-3.89284
-0.697243,-3.67273
-0.721926,-3.76567
-0.69205,-3.83746
-0.690683,-3.80337
-0.46488,-3.77221
-0.261701,-3.72568
-0.149639,-3.83209
-0.149639,-3.83209
-0.149639,-3.83209
-0.125803,-3.83013
-0.0497016,-3.7876
-0.1691,-3.77875
-0.240177,-3.80273
-0.255905,-3.79049
-0.174554,-3.7478
-0.221696,-3.76617
-0.1619,-3.91307
-0.1619,-3.91307
-0.1619,-3.91307
-0.228366,-3.83004
-0.0260479,-3.79585
0.115659,-3.65508
0.20702,-3.59744
0.290624,-3.61965
0.215563,-3.69394
0.00718821,-3.64336
-0.0929938,-3.61703
-0.046553,-3.52683
-0.046553,-3.52683
-0.0225978,-3.47093
-0.136839,-3.36959
-0.0480878,-3.35807
0.0631486,-3.3617
0.0631486,-3.3617
0.0242703,-3.22782
0.0242703,-3.22782
0.0752718,-3.36411
-0.174428,-3.45985
-0.236556,-3.48783
-0.270932,-3.46943
-0.308421,-3.36068
-0.35658,-3.28519
-0.327596,-3.29435
-0.513735,-3.31489
-0.658834,-3.29711
-0.578908,-3.36521
-0.593997,-3.36402
-0.593997,-3.36402
-0.593997,-3.36402
-0.711106,-3.38127
-0.664627,-3.28363
-0.833772,-3.22045
-0.853014,-3.20045
-0.742074,-3.1702
-0.870714,-3.08578
-0.870714,-3.08578
-0.959804,-3.18306
-1.09747,-3.17844
-1.09747,-3.17844
-0.916462,-3.18066
-0.916462,-3.18066
-0.772856,-3.2049
-0.917997,-3.2445
-0.833002,-3.23291
-0.801538,-3.17085
-0.783471,-3.17174
-0.827394,-3.1443
-0.876917,-3.14135
-0.876917,-3.14135
-0.876917,-3.14135
-0.937789,-3.18184
-0.914134,-3.35367
-0.914134,-3.35367
-0.838134,-3.3786
-0.895904,-3.37865
-0.937091,-3.3828
-0.937091,-3.3828
-0.652871,-3.29915
-0.684294,-3.34867
-0.809616,-3.26418
-0.987169,-3.33029
-0.969222,-3.28074
-0.924347,-3.21954
-0.823508,-3.30352
-0.82462,-3.36096
-0.8478,-3.34295
-0.782298,-3.30521
-0.814605,-3.27091
-0.7091,-3.30255
-0.699478,-3.22915
-0.723084,-3.17422
-0.647799,-3.19747
-0.63233,-3.20553
-0.582807,-3.18931
-0.505465,-3.26117
-0.502951,-3.27316
-0.394786,-3.34184
-0.394786,-3.34184
-0.339977,-3.34775
-0.365775,-3.32373
-0.385242,-3.38836
-0.397571,-3.28218
-0.274686,-3.30328
-0.118694,-3.35398
-0.184419,-3.31006
-0.124174,-3.28451
-0.120241,-3.28594
-0.120241,-3.28594
-0.0988277,-3.20897
-0.053835,-3.27964
-0.1234,-3.20329
-0.242581,-3.12602
-0.205706,-3.12387
-0.272501,-3.14651
-0.293349,-3.15431
-0.33709,-3.2672
-0.495687,-3.09847
-0.618305,-3.18591
-0.681547,-3.11914
-0.544382,-3.07608
-0.487209,-3.06656
-0.560218,-3.06678
-0.62654,-3.05994
-0.637097,-3.08291
-0.636898,-3.13029
-0.674768,-3.0699
-0.674768,-3.0699
-0.74742,-3.07313
-0.74742,-3.07313
-0.857314,-2.98386
-0.857314,-2.98386
-0.857314,-2.98386
-0.938073,-3.11751
-0.930102,-3.04541
-0.930102,-3.04541
-1.02713,-3.00442
-1.00933,-3.0368
