MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.978026,0.0760748,0.0342992,0.0034424
2,0.978125,0.0564295,0.0396092,0.00123541
3,0.981909,0.0739268,0.0470284,0.00263127
4,0.981909,0.0739268,0.0470284,0.00263127
5,0.986393,0.0916969,0.0478222,0.00602165
6,0.985245,0.0661673,0.0294179,0.006662
7,0.985245,0.0661673,0.0294179,0.006662
8,0.986462,0.0526191,0.0243659,0.00358377
9,0.989706,0.0404272,0.0152739,0.00451396
10,0.989706,0.0404272,0.0152739,0.00451396
11,0.989706,0.0404272,0.0152739,0.00451396
12,0.98948,0.0405899,0.0124895,0.00606201
13,0.989085,0.0656494,0.0167234,0.00205793
14,0.990011,0.0678713,0.0322892,0.00337667
15,0.99383,0.0789202,0.0117099,0.000821826
16,0.987901,0.0712247,0.0288615,0.00441887
17,0.98444,0.069378,0.0377152,0.00365163
18,0.984958,0.0486631,0.0474066,0.000774647
19,0.985682,0.0567552,0.0667367,0.00415047
20,0.991695,0.044587,0.0778906,0.00110429
21,0.993503,0.0503925,0.0542309,0.000686923
22,0.98979,0.0779685,0.0576696,0.00575795
23,0.98979,0.0779685,0.0576696,0.00575795
24,0.99392,0.0541687,0.0505041,0.00366181
25,0.992506,0.0543738,0.0527851,0.0041846
26,0.98568,0.0471761,0.0377704,0.0012023
27,0.983119,0.0373975,0.048399,0.00200007
28,0.987325,0.0433434,0.0450881,0.00178385
29,0.991115,0.0316719,0.0598869,0.00323065
30,0.991484,0.0524686,0.024563,0.00365128
31,0.995762,0.0505799,0.022814,0.00223546
32,0.997536,0.0483021,0.000804751,0.00603262
33,0.993934,0.0540057,0.0345616,0.000608428
34,0.993934,0.0540057,0.0345616,0.000608428
35,0.993514,0.0455544,0.0365333,0.00169853
36,0.989993,0.0671845,0.0270646,0.000496938
37,0.988866,0.0933636,0.014626,0.00119088
38,0.980092,0.0983819,0.00530416,0.00160729
39,0.980092,0.0983819,0.00530416,0.00160729
40,0.974067,0.0657561,0.0316178,0.00396589
41,0.970929,0.0647357,0.0625754,0.00119142
42,0.968153,0.0610712,0.0887258,0.00285069
43,0.965457,0.0365257,0.0858193,0.00580532
44,0.961887,0.0431403,0.0754007,0.00155737
45,0.960372,0.0579224,0.0545307,0.00110852
46,0.963299,0.0672646,0.0567152,0.00195235
47,0.971575,0.062981,0.0987479,0.00210646
48,0.967023,0.0703163,0.10034,0.00404668
49,0.965666,0.0617651,0.108087,0.000919387
50,0.965666,0.0617651,0.108087,0.000919387
51,0.965666,0.0617651,0.108087,0.000919386
52,0.975165,0.0962659,0.104151,0.00432853
53,0.972647,0.109608,0.070773,0.00189061
54,0.975533,0.111694,0.0810676,0.00241992
55,0.978468,0.113399,0.109784,0.00444337
56,0.973816,0.108829,0.119132,0.00377238
57,0.975842,0.108997,0.0974384,0.00410997
58,0.978444,0.103101,0.0968378,0.00083418
59,0.981113,0.101129,0.107387,0.00162165
60,0.981113,0.101129,0.107387,0.00162165
61,0.981113,0.101129,0.107387,0.00162165
62,0.968135,0.0953195,0.109287,0.00101975
63,0.967194,0.08097,0.106197,0.00198822
64,0.97176,0.0966276,0.0929555,0.00341664
65,0.973511,0.0921743,0.110247,0.00112559
66,0.980638,0.0830537,0.12286,0.00223045
67,0.980103,0.106221,0.0749868,0.000800503
68,0.97598,0.103977,0.0615764,0.00147488
69,0.977609,0.107761,0.0738,0.00372864
70,0.983158,0.091814,0.0734332,0.00495591
71,0.983158,0.091814,0.0734332,0.00495591
72,0.982258,0.0656751,0.0666341,0.00310609
73,0.979842,0.0528896,0.0723028,0.00240292
74,0.982611,0.0502722,0.0596523,0.00481636
75,0.98214,0.0511671,0.0843741,0.00197442
76,0.98214,0.0511671,0.0843741,0.00197442
77,0.977852,0.0683506,0.0869889,0.00602589
78,0.977852,0.0683506,0.0869889,0.00602589
79,0.973585,0.0840815,0.067877,0.00547085
80,0.975239,0.0736266,0.0515401,0.00210568
81,0.972859,0.051308,0.0719206,0.00219759
82,0.973534,0.0631462,0.0547664,0.00280156
83,0.972715,0.0494399,0.0815235,0.00310253
84,0.976179,0.0705625,0.0892538,0.00245788
85,0.975882,0.0902798,0.113433,0.00631751
86,0.978093,0.103127,0.122124,0.0042774
87,0.976774,0.085469,0.102108,0.00372667
88,0.978258,0.0987622,0.089244,0.00165434
89,0.978273,0.069783,0.105093,0.00229405
90,0.978273,0.069783,0.105093,0.00229405
91,0.978273,0.069783,0.105093,0.00229405
92,0.978315,0.0720339,0.0982103,0.00485457
93,0.974506,0.0635505,0.10341,0.00138756
94,0.972244,0.0630882,0.0869655,0.00227279
95,0.974356,0.0839405,0.0867744,0.00271331
96,0.980923,0.0943042,0.0986715,0.00491669
97,0.988847,0.068788,0.0999844,0.00356304
98,0.988847,0.068788,0.0999844,0.00356304
99,0.991609,0.0708793,0.0709178,0.00600668
100,0.987803,0.0950943,0.0692824,0.00172591
101,0.987803,0.0950943,0.0692824,0.00172591
102,0.991352,0.0840489,0.0803671,0.00451327
103,0.991352,0.0840489,0.0803671,0.00451327
104,0.989803,0.0848726,0.0849339,0.00259182
105,0.988924,0.079054,0.0962574,0.00415335
106,0.989715,0.0690654,0.102279,0.000866484
107,0.99222,0.0752727,0.101993,0.00272597
108,0.994796,0.0809014,0.0874187,0.0026673
109,0.997738,0.0917383,0.101419,0.0027602
110,0.991652,0.111018,0.086639,0.000952144
111,0.991652,0.111018,0.086639,0.000952145
112,0.991652,0.111018,0.086639,0.000952145
113,0.988109,0.141729,0.0840472,0.00179167
114,0.988678,0.155672,0.0831718,0.00493448
115,0.988678,0.155672,0.0831718,0.00493448
116,0.991816,0.14601,0.0852509,0.00306912
117,0.998197,0.156631,0.0905069,0.00249289
118,0.998766,0.147405,0.0886995,0.00231532
119,0.998766,0.147405,0.0886995,0.00231532
120,0.998354,0.136062,0.0970398,0.00192244
121,0.997951,0.124676,0.0889327,0.0051261
122,0.998697,0.145952,0.0882742,0.00671648
123,1.00276,0.166995,0.0877751,0.00404621
124,1.00373,0.172463,0.0925887,0.00117529
125,1.00385,0.211113,0.0934293,0.00426558
126,0.998179,0.18142,0.0865658,0.00293731
127,0.995991,0.192991,0.112188,0.00184757
128,0.995305,0.199673,0.124856,0.00143761
129,0.989853,0.191097,0.138247,0.000426824
130,0.98893,0.203448,0.106872,0.00219964
131,0.990661,0.194029,0.119993,0.00253869
132,0.989729,0.176752,0.127965,0.00424998
133,0.987663,0.202651,0.122512,0.00496554
134,0.98995,0.203979,0.133,0.00512523
135,0.991401,0.193336,0.134931,0.00171539
136,0.986079,0.175576,0.124255,0.00471861
137,0.986164,0.140855,0.11549,0.0026081
138,0.987312,0.124451,0.127191,0.00279782
139,0.992147,0.112122,0.136196,0.00413649
140,0.992147,0.112122,0.136196,0.00413649
141,0.99248,0.105867,0.132795,0.00261733
142,0.996607,0.120463,0.132001,0.00519212
143,0.993835,0.118256,0.124123,0.00361682
144,0.99531,0.0890427,0.160111,0.00344318
145,0.992854,0.101996,0.155617,0.00469425
146,0.995471,0.0974116,0.144503,0.00317681
147,0.994033,0.108178,0.156031,0.00567284
148,0.998538,0.11526,0.186416,0.00521787
149,0.993625,0.0920976,0.184409,0.00511352
150,0.993625,0.0920976,0.184409,0.00511352
151,0.994273,0.0705737,0.214329,0.00165642
152,0.993354,0.043676,0.217588,0.00205957
153,0.992989,0.0800918,0.222675,0.00365183
154,0.992883,0.0865499,0.225153,0.00104208
155,0.992978,0.0898862,0.272705,0.00156851
156,0.989691,0.0882606,0.261549,0.00400707
157,0.989697,0.0825123,0.238258,0.00242358
158,0.985909,0.113136,0.209497,0.000650783
159,0.989503,0.122445,0.167419,0.00404717
160,0.98802,0.115477,0.210025,0.000856487
161,0.989501,0.111454,0.210966,0.00125575
162,0.981444,0.0944269,0.20344,0.00213486
163,0.98254,0.10818,0.171719,0.00238589
164,0.979997,0.100114,0.134001,0.00145757
165,0.978154,0.127248,0.139321,0.00370417
166,0.985401,0.135532,0.145704,0.00177344
167,0.98858,0.0976953,0.150906,0.00276553
168,0.988015,0.114048,0.120076,0.00538114
169,0.988015,0.114048,0.120076,0.00538114
170,0.985744,0.12267,0.124483,0.00117284
171,0.985744,0.12267,0.124483,0.00117284
172,0.98231,0.109676,0.132133,0.00273137
173,0.98231,0.109676,0.132133,0.00273137
174,0.98231,0.109676,0.132133,0.00273137
175,0.977274,0.0841286,0.187439,0.00379768
176,0.969233,0.074924,0.191634,0.00410091
177,0.969233,0.074924,0.191634,0.00410091
178,0.977111,0.0669954,0.180859,0.0019818
179,0.977868,0.103855,0.184656,0.0023091
180,0.982319,0.0771639,0.145523,0.000596504
181,0.984807,0.0983499,0.170512,0.00484578
182,0.991057,0.0792733,0.14792,0.00169947
183,0.991057,0.0792733,0.14792,0.00169947
184,0.994105,0.0630882,0.140681,0.00339171
185,0.994105,0.0630882,0.140681,0.00339171
186,0.991164,0.0831475,0.14149,0.00332667
187,0.991164,0.0831475,0.14149,0.00332667
188,0.986121,0.081678,0.102832,0.00559813
189,0.986685,0.0814101,0.131177,0.00407195
190,0.989051,0.0664147,0.140024,0.00372066
191,0.991066,0.0829656,0.136769,0.00425133
192,0.989112,0.0784847,0.133642,0.00224431
193,0.989112,0.0784847,0.133642,0.00224431
194,0.988008,0.0595308,0.144768,0.0032161
195,0.988008,0.0595308,0.144768,0.0032161
196,0.989637,0.047423,0.128825,0.00327432
197,0.989637,0.047423,0.128825,0.00327432
198,0.984503,0.0441679,0.144934,0.00422778
199,0.985298,0.0913036,0.145219,0.00348381
200,0.985298,0.0913036,0.145219,0.00348381
201,0.986359,0.100072,0.141404,0.0028509
202,0.986717,0.0872605,0.156578,0.00338706
203,0.989441,0.124578,0.139835,0.00268566
204,0.989441,0.124578,0.139835,0.00268566
205,0.992956,0.113003,0.129495,0.0025605
206,0.994661,0.118009,0.135752,0.00199401
207,0.9965,0.166448,0.107061,0.00194976
208,0.995605,0.17406,0.115357,0.00168231
209,0.994887,0.164415,0.132944,0.00334378
210,0.999626,0.152028,0.135318,0.00171432
211,0.992953,0.172418,0.152972,0.00351227
212,0.992068,0.127288,0.183842,0.00261716
213,0.992068,0.127288,0.183842,0.00261716
214,0.991413,0.146644,0.146111,0.00285704
215,0.989209,0.155612,0.150276,0.00366091
216,0.991345,0.172944,0.175179,0.0011785
217,0.990625,0.144077,0.161732,0.00583065
218,0.989983,0.176312,0.125215,0.00391141
219,0.991402,0.160664,0.165212,0.00296394
220,0.990674,0.14535,0.128291,0.00364285
221,0.990558,0.158574,0.132709,0.000972279
222,0.990201,0.151917,0.160341,0.00186808
223,0.989184,0.148421,0.149933,0.000617543
224,0.995034,0.149139,0.136662,0.00465892
225,0.995034,0.149139,0.136662,0.00465892
226,1.00148,0.15643,0.1322,0.00276499
227,1.00349,0.134971,0.128739,0.00313548
228,1.0031,0.13042,0.131031,0.00337919
229,1.00434,0.159258,0.114713,0.00414597
230,1.0029,0.176475,0.109818,0.000182386
231,1.00308,0.185664,0.139854,0.00438013
232,1.00335,0.186365,0.157921,0.00162251
233,1.00128,0.191822,0.150343,0.00337651
234,1.00487,0.188592,0.180128,0.00289731
235,1.00205,0.209981,0.192605,0.00302533
236,1.00205,0.209981,0.192605,0.00302533
237,1.00205,0.209981,0.192605,0.00302533
238,1.00205,0.209981,0.192605,0.00302533
239,1.00004,0.183748,0.19918,0.00243946
240,1.00359,0.212279,0.175978,0.00388962
241,1.00193,0.215241,0.154242,0.00117942
242,1.00037,0.204374,0.136576,0.00222765
243,0.999969,0.247074,0.139728,0.00113674
244,1.00071,0.265328,0.146536,0.00083725
245,1.00071,0.265328,0.146536,0.00083725
246,1.0041,0.206738,0.161736,0.00269533
247,0.997477,0.20053,0.176328,0.00185838
248,1.00037,0.260708,0.149833,0.00205475
249,1.00053,0.277911,0.165527,0.00100073
250,0.997627,0.213158,0.169601,0.00244013
251,0.996506,0.205071,0.186033,0.00251894
252,0.994384,0.195785,0.171267,0.00145477
253,0.988956,0.159554,0.181939,0.00234558
254,0.988956,0.159554,0.181939,0.00234558
255,0.988956,0.159554,0.181939,0.00234558
