t,eps_f,eps_g
10,0.00833333,0.000694444
20,0.00833333,0.000694444
30,0.0333333,0.00277778
40,0.0333333,0.00277778
50,0.0416667,0.00347222
60,0.0416667,0.00347222
70,0.0416667,0.00347222
80,0.0416667,0.00347222
90,0.0416667,0.00347222
100,0.0416667,0.00347222
110,0.0416667,0.00347222
120,0.0416667,0.00347222
130,0.0416667,0.00347222
140,0.0416667,0.00347222
150,0.0416667,0.00347222
160,0.0416667,0.00347222
170,0.0416667,0.00347222
180,0.0416667,0.00347222
190,0.0416667,0.00347222
200,0.0416667,0.00347222
210,0.0416667,0.00347222
220,0.0416667,0.00347222
230,0.0416667,0.00347222
240,0.0416667,0.00347222
250,0.0416667,0.00347222
