t,N_f,N_g
10,120,1440
20,120,1440
30,30,360
40,30,360
50,24,288
60,24,288
70,24,288
80,24,288
90,24,288
100,24,288
110,24,288
120,24,288
130,24,288
140,24,288
150,24,288
160,24,288
170,24,288
180,24,288
190,24,288
200,24,288
210,24,288
220,24,288
230,24,288
240,24,288
250,24,288
