MDTU,link
1,1.08902
2,1.07853
3,1.07814
4,1.0758
5,1.07587
6,1.07666
7,1.0765
8,1.07434
9,1.06875
10,1.06759
11,1.06562
12,1.06369
13,1.06513
14,1.06064
15,1.0605
16,1.06068
17,1.06155
18,1.05908
19,1.05885
20,1.05753
21,1.05753
22,1.05296
23,1.05176
24,1.05164
25,1.05225
26,1.05232
27,1.05002
28,1.04924
29,1.0498
30,1.04977
31,1.04951
32,1.05168
33,1.04911
34,1.04911
35,1.04889
36,1.05073
37,1.05041
38,1.04754
39,1.04424
40,1.04746
41,1.04445
42,1.04493
43,1.04249
44,1.04249
45,1.04249
46,1.04575
47,1.04343
48,1.04565
49,1.04659
50,1.04512
51,1.04305
52,1.04145
53,1.04128
54,1.03841
55,1.03612
56,1.03697
57,1.03509
58,1.03535
59,1.03413
60,1.03758
61,1.03715
62,1.03715
63,1.03798
64,1.03821
65,1.03942
66,1.03942
67,1.03781
68,1.03794
69,1.03819
70,1.03819
71,1.0387
72,1.03625
73,1.03625
74,1.03625
75,1.03625
76,1.03934
77,1.03717
78,1.03443
79,1.03412
80,1.03497
81,1.03812
82,1.03812
83,1.03812
84,1.03812
85,1.03797
86,1.03797
87,1.03815
88,1.03815
89,1.03815
90,1.04009
91,1.03826
92,1.03499
93,1.03499
94,1.03363
95,1.03324
96,1.03254
97,1.03485
98,1.02978
99,1.02978
100,1.02848
101,1.02848
102,1.02881
103,1.02752
104,1.02747
105,1.02881
106,1.02855
107,1.02901
108,1.03009
109,1.03078
110,1.03014
111,1.03014
112,1.02952
113,1.02952
114,1.03166
115,1.0336
116,1.0336
117,1.03655
118,1.03049
119,1.03049
120,1.03049
121,1.02791
122,1.02711
123,1.02436
124,1.02436
125,1.02505
126,1.02534
127,1.02362
128,1.023
129,1.02063
130,1.02063
131,1.02085
132,1.02085
133,1.02304
134,1.02304
135,1.02225
136,1.0221
137,1.02499
138,1.024
139,1.02249
140,1.02249
141,1.0243
142,1.0243
143,1.0243
144,1.02283
145,1.02283
146,1.02308
147,1.02308
148,1.02155
149,1.02155
150,1.02288
151,1.02432
152,1.02271
153,1.02761
154,1.02507
155,1.02489
156,1.02632
157,1.02523
158,1.02534
159,1.0273
160,1.02535
161,1.02515
162,1.02515
163,1.0226
164,1.02321
165,1.01942
166,1.021
167,1.01867
168,1.02034
169,1.01919
170,1.01795
171,1.01933
172,1.02081
173,1.02198
174,1.022
175,1.02537
176,1.027
177,1.02869
178,1.02665
179,1.02771
180,1.02542
181,1.02542
182,1.02477
183,1.02529
184,1.02529
185,1.02574
186,1.02617
187,1.02519
188,1.0259
189,1.02683
190,1.02848
191,1.02848
192,1.02667
193,1.02667
194,1.02559
195,1.02419
196,1.02419
197,1.02223
198,1.02011
199,1.02207
200,1.02131
201,1.02131
202,1.02131
203,1.02061
204,1.02126
205,1.02147
206,1.01703
207,1.01703
208,1.02004
209,1.02295
210,1.02125
211,1.02125
212,1.01947
213,1.01947
214,1.02041
215,1.02041
216,1.01684
217,1.01684
218,1.01684
219,1.01751
220,1.01989
221,1.01989
222,1.02294
223,1.02055
224,1.02081
225,1.0187
226,1.0187
227,1.0187
228,1.0187
229,1.01601
230,1.01601
231,1.02114
232,1.01927
233,1.01959
234,1.01651
235,1.01527
236,1.01622
237,1.01211
238,1.01457
239,1.01457
240,1.01433
241,1.01433
242,1.01433
243,1.01013
244,1.01072
245,1.01072
246,1.0108
247,1.01026
248,1.01004
249,1.00877
250,1.00988
