MDTU,plaq,Re(det),Im(det),link
1,1.08978,3.62691,0.942549,0.11088
2,1.01142,2.8766,0.762509,0.103877
3,1.03379,2.96214,0.813781,0.105907
4,0.994096,2.71035,0.740079,0.102347
5,0.986307,2.67554,0.732382,0.101119
6,0.980555,2.67724,0.73069,0.100648
7,0.979923,2.67654,0.722173,0.100371
8,0.939441,2.42862,0.67474,0.09662
9,0.894977,2.13789,0.603719,0.0927338
10,0.884386,2.06442,0.58811,0.0918587
11,0.828441,1.838,0.546095,0.0862115
12,0.842643,1.82133,0.54025,0.0878777
13,0.870258,1.94256,0.562786,0.0906776
14,0.877798,1.85264,0.533137,0.0918443
15,0.828956,1.71587,0.507019,0.0865986
16,0.841374,1.74821,0.514845,0.0882076
17,0.804945,1.66598,0.497811,0.0840429
18,0.769667,1.51801,0.461756,0.0804143
19,0.780008,1.53915,0.468056,0.081637
20,0.782135,1.52699,0.464887,0.0817972
21,0.782135,1.52699,0.464887,0.0817972
22,0.773233,1.41787,0.431043,0.0814617
23,0.812148,1.49434,0.440287,0.0854534
24,0.790828,1.42654,0.427186,0.0830005
25,0.730693,1.30052,0.408997,0.07692
26,0.781372,1.41425,0.42715,0.0821605
27,0.761739,1.32193,0.407066,0.0804992
28,0.794822,1.38668,0.421743,0.0840556
29,0.781022,1.35749,0.409317,0.0820241
30,0.773728,1.34858,0.405871,0.0810836
31,0.721311,1.22375,0.387574,0.0753722
32,0.694128,1.19579,0.385517,0.0721341
33,0.695997,1.15175,0.368611,0.0721474
34,0.695997,1.15175,0.368611,0.0721474
35,0.725529,1.22392,0.386938,0.0763484
36,0.704151,1.19788,0.379201,0.0733684
37,0.696106,1.17834,0.383646,0.0732553
38,0.671425,1.09147,0.361427,0.0705317
39,0.658151,1.02158,0.33883,0.0697955
40,0.692706,1.12363,0.362922,0.0729116
41,0.716427,1.13461,0.363032,0.0760802
42,0.667085,1.04881,0.345259,0.070911
43,0.67372,1.03324,0.33675,0.0719305
44,0.67372,1.03324,0.33675,0.0719305
45,0.67372,1.03324,0.33675,0.0719305
46,0.708506,1.15642,0.369276,0.0752355
47,0.694254,1.09566,0.353268,0.073928
48,0.6801,1.09413,0.352651,0.0721863
49,0.713519,1.16507,0.368709,0.0752813
50,0.743305,1.2018,0.372492,0.0785142
51,0.747077,1.17145,0.364836,0.0792276
52,0.789222,1.2405,0.370056,0.0840062
53,0.78493,1.23279,0.37723,0.0835879
54,0.774452,1.17799,0.3527,0.0828061
55,0.762927,1.11634,0.340792,0.0819374
56,0.782405,1.17621,0.354249,0.0840132
57,0.81138,1.19046,0.349024,0.0871539
58,0.776109,1.12308,0.341851,0.0833614
59,0.766205,1.0906,0.331917,0.082169
60,0.810974,1.21167,0.352532,0.086219
61,0.853676,1.2813,0.366544,0.0904394
62,0.853676,1.2813,0.366544,0.0904394
63,0.787506,1.18978,0.348045,0.0835474
64,0.764752,1.13948,0.338335,0.0814555
65,0.725982,1.09229,0.335029,0.0768856
66,0.725982,1.09229,0.335029,0.0768856
67,0.729969,1.06053,0.330367,0.0778038
68,0.720958,1.04452,0.326721,0.0765114
69,0.739356,1.08228,0.33358,0.0786002
70,0.739356,1.08228,0.33358,0.0786002
71,0.726406,1.06936,0.330599,0.0767008
72,0.768686,1.10157,0.333184,0.0814101
73,0.768686,1.10157,0.333184,0.0814101
74,0.768686,1.10157,0.333184,0.0814101
75,0.768686,1.10157,0.333184,0.0814101
76,0.773404,1.14934,0.350842,0.0813661
77,0.771465,1.12688,0.343586,0.0820303
78,0.770693,1.08404,0.331297,0.0824355
79,0.715373,0.984857,0.312515,0.0764328
80,0.756491,1.0619,0.326616,0.080765
81,0.777219,1.14721,0.340481,0.0820098
82,0.777219,1.14721,0.340481,0.0820098
83,0.777219,1.14721,0.340481,0.0820098
84,0.777219,1.14721,0.340481,0.0820098
85,0.809195,1.2087,0.356097,0.0858937
86,0.809195,1.2087,0.356097,0.0858937
87,0.835646,1.2468,0.364899,0.0885957
88,0.835646,1.2468,0.364899,0.0885957
89,0.835646,1.2468,0.364899,0.0885957
90,0.781877,1.1876,0.355386,0.0829008
91,0.800895,1.18907,0.34965,0.0850689
92,0.801852,1.14568,0.333624,0.0853612
93,0.801852,1.14568,0.333624,0.0853612
94,0.793379,1.10454,0.329983,0.0846811
95,0.784478,1.07188,0.322251,0.0837428
96,0.761466,1.03058,0.313552,0.0812726
97,0.795686,1.12024,0.336375,0.0846933
98,0.815407,1.0793,0.319228,0.0874294
99,0.815407,1.0793,0.319228,0.0874294
100,0.824698,1.07931,0.31617,0.0889296
101,0.824698,1.07931,0.31617,0.0889296
102,0.836877,1.09323,0.317712,0.0898149
103,0.815812,1.0501,0.310214,0.0878754
104,0.814843,1.06466,0.312626,0.0877092
105,0.802877,1.05722,0.311172,0.0859842
106,0.846301,1.11458,0.321033,0.0909118
107,0.8132,1.05864,0.310285,0.0867699
108,0.768893,1.00417,0.300617,0.0821088
109,0.765954,1.00469,0.304533,0.081483
110,0.723625,0.92708,0.287598,0.0767384
111,0.723625,0.92708,0.287598,0.0767384
112,0.735978,0.942587,0.288851,0.0777553
113,0.735978,0.942587,0.288851,0.0777553
114,0.758849,1.00586,0.301425,0.0798512
115,0.788614,1.08634,0.319383,0.0827732
116,0.788614,1.08634,0.319383,0.0827732
117,0.764362,1.08551,0.326411,0.0800154
118,0.772481,1.01895,0.307456,0.0823166
119,0.772481,1.01895,0.307456,0.0823166
120,0.772481,1.01895,0.307456,0.0823166
121,0.754418,0.962763,0.294775,0.0809902
122,0.714026,0.885381,0.280368,0.0767616
123,0.714192,0.859755,0.272283,0.0772006
124,0.714192,0.859755,0.272283,0.0772006
125,0.717446,0.862312,0.272158,0.0771338
126,0.768849,0.950152,0.29034,0.0827246
127,0.748184,0.904647,0.277956,0.080682
128,0.716847,0.840302,0.265831,0.0773455
129,0.734608,0.839534,0.259228,0.0794719
130,0.734608,0.839534,0.259228,0.0794719
131,0.745214,0.860371,0.264669,0.0806792
132,0.745214,0.860371,0.264669,0.0806792
133,0.734573,0.857203,0.265357,0.0791608
134,0.734573,0.857203,0.265357,0.0791608
135,0.729953,0.847531,0.261926,0.0787176
136,0.728884,0.856218,0.263209,0.0783113
137,0.735078,0.875123,0.26779,0.0783672
138,0.719633,0.854656,0.265505,0.0766417
139,0.682421,0.782065,0.252186,0.0733122
140,0.682421,0.782065,0.252186,0.0733122
141,0.688365,0.80447,0.257336,0.0734587
142,0.688365,0.80447,0.257336,0.0734587
143,0.688365,0.80447,0.257336,0.0734587
144,0.731785,0.856206,0.264593,0.0782383
145,0.731785,0.856206,0.264593,0.0782383
146,0.695866,0.801412,0.25597,0.0745065
147,0.695866,0.801412,0.25597,0.0745065
148,0.686909,0.768697,0.246384,0.0734485
149,0.686909,0.768697,0.246384,0.0734485
150,0.702761,0.810691,0.254882,0.0749347
151,0.70824,0.83486,0.25812,0.0750528
152,0.719885,0.831247,0.253905,0.076177
153,0.704392,0.859063,0.266186,0.0736279
154,0.667725,0.776443,0.253662,0.0701625
155,0.705784,0.830513,0.255921,0.0744451
156,0.716657,0.858281,0.266217,0.0757008
157,0.722334,0.85747,0.264784,0.0761131
158,0.711195,0.846958,0.262162,0.0749939
159,0.744905,0.921633,0.274877,0.0781253
160,0.758164,0.914044,0.270182,0.0798577
161,0.762228,0.918138,0.273771,0.0807871
162,0.762228,0.918138,0.273771,0.0807871
163,0.720457,0.823323,0.255255,0.0764027
164,0.692537,0.791166,0.251415,0.073319
165,0.720128,0.79428,0.247121,0.0771957
166,0.729893,0.824441,0.251635,0.0780826
167,0.720395,0.785058,0.243357,0.0773007
168,0.712059,0.78707,0.245977,0.0760085
169,0.714083,0.781022,0.241061,0.0766205
170,0.732978,0.797097,0.247527,0.0790455
171,0.736231,0.812392,0.25348,0.0792216
