MDTU,|det-1|^2,1-Re(det),Im(det)
1,22.1401,-2.84556,0.000178645
2,13.5196,-2.15948,0.000111704
3,14.2457,-2.19299,-0.000160094
4,11.9417,-2.01196,-0.00106124
5,11.6918,-1.99924,0.00013062
6,11.7703,-2.01711,0.00038898
7,11.7007,-2.00381,-0.00105123
8,9.71657,-1.83387,-0.000398338
9,7.3639,-1.55847,-7.33019e-06
10,6.84062,-1.49429,-0.000857493
11,5.4935,-1.34798,1.7748e-05
12,5.27784,-1.29179,0.00026721
13,6.00721,-1.38453,-4.84567e-05
14,5.26265,-1.24344,0.000559556
15,4.56545,-1.16798,0.000665042
16,4.74883,-1.19479,0.00107962
17,4.40305,-1.17463,0.000975236
18,3.60944,-1.04492,0.000643683
19,3.70113,-1.05503,1.46665e-05
20,3.57903,-1.01549,3.54126e-05
21,3.57903,-1.01549,3.54125e-05
22,2.97111,-0.88031,0.000319316
23,3.21095,-0.88546,0.000725234
24,2.94364,-0.85214,0.000130205
25,2.51359,-0.8093,-0.000114012
26,2.91874,-0.85801,0.000360173
27,2.51783,-0.77759,-0.000594777
28,2.73144,-0.79417,-0.000703655
29,2.63173,-0.78829,-0.000641924
30,2.60352,-0.78748,-0.000371007
31,2.17498,-0.72609,2.10601e-05
32,2.14531,-0.75284,-0.000475425
33,1.93828,-0.68984,-4.89263e-05
34,1.93828,-0.68984,-4.89263e-05
35,2.15363,-0.71128,-0.000198068
36,2.12236,-0.73733,0.000496724
37,2.06367,-0.72664,0.000637447
38,1.72283,-0.63316,0.000611613
39,1.45289,-0.54265,-0.000324882
40,1.80658,-0.64213,-0.000276634
41,1.77212,-0.59414,0.000416509
42,1.54299,-0.56901,0.000259664
43,1.44408,-0.51293,-5.88005e-05
44,1.44408,-0.51293,-5.88005e-05
45,1.44408,-0.51293,-5.88005e-05
46,1.866,-0.62637,-0.000294924
47,1.63164,-0.5535,-0.000472713
48,1.67502,-0.59458,-0.000791893
49,1.91134,-0.64652,-0.000121902
50,1.99025,-0.63811,-0.000430123
51,1.85519,-0.59142,-4.43998e-06
