ReTr(L),ImTr(L)
-0.472705,0.777319
-0.502945,0.750496
-0.52702,0.744847
-0.514711,0.752232
-0.504836,0.759683
-0.48029,0.76983
-0.487248,0.765707
-0.473542,0.773164
-0.461166,0.783464
-0.484457,0.765822
-0.473274,0.771795
-0.449849,0.78602
-0.448707,0.785648
-0.425198,0.799899
-0.450207,0.781611
-0.4365,0.787896
-0.438086,0.798053
-0.400481,0.809884
-0.423849,0.795754
-0.403996,0.810623
-0.403996,0.810623
-0.418404,0.798404
-0.446631,0.779451
-0.448795,0.778705
-0.458404,0.780757
-0.447757,0.785194
-0.463162,0.772261
-0.48843,0.755566
-0.49882,0.751856
-0.454356,0.777001
-0.456339,0.772175
-0.41861,0.799569
-0.39312,0.80351
-0.39312,0.80351
-0.408646,0.799584
-0.396678,0.808794
-0.416033,0.802174
-0.43433,0.791761
-0.409914,0.797616
-0.416335,0.798044
-0.369276,0.811516
-0.385766,0.80756
-0.403196,0.80302
-0.403196,0.80302
-0.403196,0.80302
-0.404621,0.804133
-0.378059,0.810248
-0.371079,0.819765
-0.354616,0.827014
-0.326856,0.840348
-0.322395,0.834344
-0.316965,0.847579
-0.320984,0.846711
-0.367461,0.820259
-0.362868,0.818439
-0.327864,0.831796
-0.350446,0.821717
-0.330866,0.832721
-0.309215,0.834762
-0.28711,0.852671
-0.338641,0.831746
-0.338641,0.831746
-0.37037,0.820701
-0.368101,0.81798
-0.412654,0.794682
-0.412654,0.794682
-0.438684,0.787255
-0.451891,0.773294
-0.473986,0.76032
-0.473986,0.76032
-0.468126,0.770615
-0.435308,0.78777
-0.435308,0.78777
-0.435308,0.78777
-0.435308,0.78777
-0.44954,0.783221
-0.502271,0.746651
-0.486457,0.755402
-0.497055,0.75098
-0.46724,0.769118
-0.454993,0.770846
-0.454993,0.770846
-0.454993,0.770846
-0.454993,0.770846
-0.453195,0.773294
-0.453195,0.773294
-0.45454,0.778635
-0.45454,0.778635
-0.45454,0.778635
-0.454925,0.77776
-0.456292,0.771724
-0.463892,0.764304
-0.463892,0.764304
-0.457069,0.761896
-0.467137,0.759119
-0.429989,0.783815
-0.431675,0.788055
-0.435076,0.780394
-0.435076,0.780394
-0.455697,0.768
-0.455697,0.768
-0.474775,0.759246
-0.473755,0.760587
-0.487939,0.753402
-0.506224,0.742208
-0.50412,0.742568
-0.499706,0.74483
-0.507977,0.741151
-0.488098,0.746386
-0.487074,0.737199
-0.487074,0.737199
-0.491786,0.744629
-0.491786,0.744629
-0.494617,0.748311
-0.487049,0.754016
-0.487049,0.754016
-0.459782,0.773593
-0.473231,0.763798
-0.473231,0.763798
-0.473231,0.763798
-0.499921,0.751541
-0.470548,0.764051
-0.426588,0.794724
-0.426588,0.794724
-0.449124,0.779552
-0.421995,0.793641
-0.434954,0.785575
-0.419966,0.792937
-0.458904,0.771593
-0.458904,0.771593
-0.454618,0.769657
-0.454618,0.769657
-0.460693,0.766241
-0.460693,0.766241
-0.49118,0.742992
-0.464024,0.76716
-0.487636,0.753511
-0.512426,0.733167
-0.528089,0.718659
-0.528089,0.718659
-0.518751,0.726964
-0.518751,0.726964
-0.518751,0.726964
-0.529236,0.722496
-0.529236,0.722496
-0.506145,0.736281
-0.506145,0.736281
-0.474196,0.754295
-0.474196,0.754295
-0.451669,0.770349
-0.488495,0.752405
-0.505919,0.742344
-0.54147,0.707758
-0.56175,0.692388
-0.57802,0.677851
-0.554979,0.699406
-0.529661,0.719761
-0.524376,0.724228
-0.524931,0.728346
-0.496106,0.74302
-0.480975,0.754551
-0.480975,0.754551
-0.43591,0.777884
-0.388621,0.79814
-0.384846,0.800604
-0.400568,0.802456
-0.398423,0.800305
-0.401889,0.799883
-0.399794,0.801406
-0.437844,0.781434
-0.423724,0.79428
-0.399031,0.802575
-0.374804,0.815225
-0.365779,0.81711
-0.357778,0.824846
-0.360208,0.821119
-0.34259,0.821057
-0.350241,0.827166
-0.325964,0.835395
-0.31233,0.842548
-0.31233,0.842548
-0.273741,0.851839
-0.27323,0.855225
-0.27323,0.855225
-0.280274,0.846304
-0.337371,0.82789
-0.353948,0.829009
-0.340421,0.82947
-0.377036,0.817434
-0.372974,0.81611
-0.372974,0.81611
-0.41819,0.792484
-0.41819,0.792484
-0.390274,0.812139
-0.399305,0.809441
-0.399305,0.809441
-0.367949,0.824074
-0.324499,0.834167
-0.323979,0.838222
-0.33007,0.833204
-0.33007,0.833204
-0.33007,0.833204
-0.328456,0.827729
-0.350695,0.818139
-0.364345,0.814619
-0.333151,0.833935
-0.333151,0.833935
-0.330543,0.830113
-0.316229,0.836222
-0.345725,0.829686
-0.345725,0.829686
-0.374016,0.81131
-0.374016,0.81131
-0.36726,0.822897
-0.36726,0.822897
-0.333451,0.835416
-0.333451,0.835416
-0.333451,0.835416
-0.299735,0.839186
-0.235789,0.857239
-0.235789,0.857239
-0.197568,0.87122
-0.211273,0.864531
-0.215147,0.864378
-0.169855,0.878496
-0.169855,0.878496
-0.169855,0.878496
-0.169855,0.878496
-0.157564,0.875598
-0.157564,0.875598
-0.188926,0.872426
-0.221431,0.862624
-0.211691,0.874622
-0.199025,0.869161
-0.17092,0.883419
-0.214191,0.868494
-0.240416,0.862664
-0.243795,0.857704
-0.243795,0.857704
-0.250296,0.859953
-0.250296,0.859953
-0.250296,0.859953
-0.212841,0.870125
-0.161619,0.883291
-0.161619,0.883291
-0.190496,0.872742
-0.16943,0.877816
-0.166445,0.874217
-0.131289,0.879652
-0.130989,0.881025
