t,cond_num
10,6.59758
20,6.62237
30,6.61441
40,6.66852
50,6.61324
60,6.6821
70,6.6515
80,6.6235
90,6.68924
100,6.65341
110,6.65732
120,6.64569
130,6.66298
140,6.6268
150,6.67897
160,6.67109
170,6.68073
180,6.6534
190,6.6333
200,6.6903
210,6.71994
220,6.70289
230,6.69106
240,6.64796
250,6.66147
260,6.62363
270,6.69238
280,6.67406
290,6.68236
300,6.67718
310,6.64057
320,6.69812
330,6.66843
340,6.66503
350,6.67878
360,6.64577
370,6.68421
380,6.6476
390,6.69846
400,6.68822
410,6.71057
420,6.65107
430,6.67282
440,6.68877
450,6.67084
460,6.69681
470,6.71184
480,6.66807
490,6.66211
500,6.72581
510,6.68268
520,6.70135
530,6.69033
540,6.71434
550,6.67855
560,6.69653
570,6.65356
580,6.65525
590,6.68417
600,6.67591
610,6.70189
620,6.69162
630,6.7249
640,6.69745
650,6.68431
660,6.70145
670,6.69751
680,6.70069
690,6.68418
700,6.66983
710,6.67232
720,6.65755
730,6.65729
740,6.67758
750,6.72931
760,6.67167
770,6.71444
780,6.67354
790,6.68134
800,6.64762
810,6.62449
820,6.67446
830,6.7019
840,6.65668
850,6.64385
860,6.64277
870,6.68772
880,6.68052
890,6.71871
900,6.70189
910,6.71852
920,6.71039
930,6.68445
940,6.70996
950,6.68405
960,6.67132
970,6.69233
980,6.69039
990,6.70538
1000,6.66577
1010,6.68028
1020,6.67159
1030,6.75123
1040,6.67863
1050,6.71972
1060,6.71643
1070,6.70766
1080,6.6854
1090,6.65415
1100,6.65677
1110,6.70919
1120,6.66796
1130,6.76249
1140,6.72515
1150,6.68247
1160,6.66913
1170,6.69639
1180,6.73144
1190,6.70727
1200,6.6737
1210,6.71069
1220,6.67367
1230,6.74905
1240,6.63892
1250,6.66415
1260,6.6618
1270,6.71571
1280,6.67613
1290,6.68737
1300,6.65837
1310,6.65911
1320,6.67549
1330,6.7013
1340,6.68516
1350,6.71573
1360,6.72513
1370,6.70911
1380,6.6886
1390,6.70999
1400,6.76433
1410,6.70009
1420,6.71055
1430,6.7615
1440,6.67113
1450,6.68635
1460,6.72535
1470,6.71946
1480,6.72112
1490,6.70822
1500,6.68834
1510,6.66852
1520,6.73352
1530,6.69806
1540,6.68176
1550,6.67142
1560,6.67507
1570,6.70587
1580,6.70429
1590,6.75542
1600,6.75261
1610,6.66824
1620,6.67811
1630,6.70573
1640,6.70476
1650,6.70233
1660,6.69738
1670,6.68331
1680,6.6407
1690,6.6862
1700,6.70045
1710,6.71126
1720,6.67033
1730,6.68377
1740,6.74853
1750,6.71783
1760,6.68693
1770,6.6711
1780,6.71983
1790,6.71223
1800,6.68766
1810,6.66586
1820,6.66949
1830,6.66874
1840,6.67651
1850,6.69958
1860,6.70295
1870,6.74257
