t,|deltaS|
213,1.219
214,0.9311
215,0.05835
216,0.4097
217,0.8198
218,1.135
219,0.3758
220,0.451
221,1.139
222,1.979
223,0.3245
224,0.5134
225,0.4351
226,0.431
227,0.782
228,1.5
229,1.154
230,0.8309
231,1.467
232,0.1219
233,0.2769
234,0.6487
235,0.2936
236,1.257
237,0.6537
238,1.13
239,0.4698
240,0.3657
241,0.6049
242,0.005782
243,0.6901
244,1.506
245,0.4038
246,1.173
247,0.0224
248,0.8504
249,0.9427
250,1.8
251,0.4085
252,1.197
253,1.33
254,0.1387
255,0.08762
256,1.128
257,0.7117
258,1.168
259,0.2619
260,1.417
261,0.1283
262,0.07677
263,0.8357
264,0.03202
265,0.9773
266,0.1073
267,0.2271
268,0.7143
269,0.8398
270,1.13
271,0.2522
272,0.253
273,1.168
274,0.3869
275,0.0228
276,0.7514
277,1.247
278,0.167
279,0.4994
280,0.3336
281,0.1077
282,2.304
283,0.2306
284,0.3458
285,0.4883
286,1.561
287,1.089
288,1.135
289,1.956
290,0.01641
291,0.339
292,0.2107
293,0.7903
294,0.3958
295,0.4517
296,0.9113
297,0.3241
298,0.1917
299,2.433
300,0.4252
301,0.4038
302,0.2687
303,0.3652
304,0.04116
305,0.6904
306,2.742
307,0.3271
308,0.2247
309,0.08726
310,0.4498
311,0.5909
312,1.291
313,0.9086
314,0.1386
315,0.1561
316,0.7952
317,1.783
318,0.0399
319,1.219
320,0.847
321,1.372
322,0.4444
323,0.2518
324,0.3858
325,0.8018
326,0.7744
327,0.5845
328,2.207
329,0.4133
330,0.3787
331,0.3289
332,1.298
333,1.217
334,0.09034
335,0.4862
336,0.3181
337,1.588
338,0.2347
339,0.9074
340,0.311
341,0.7829
342,0.4926
343,0.5457
344,0.232
345,0.3633
346,0.1619
347,0.577
348,1.223
349,0.4133
350,1.11
351,0.2482
352,0.443
353,0.4545
354,2.059
355,0.7085
356,0.09794
357,0.1465
358,0.3299
359,0.7745
360,0.1519
361,0.6926
362,1.05
363,0.1959
364,0.1987
365,0.8107
366,1.482
367,0.3591
368,0.5246
369,1.294
370,0.07443
371,0.6984
372,0.5862
373,0.5406
374,0.7862
375,0.352
376,2.252
377,0.4323
378,0.8375
379,0.9699
380,1.02
381,0.4696
382,0.5367
383,0.1049
384,0.1949
385,1.097
386,0.2989
387,0.5325
388,0.1241
389,0.2177
390,0.7909
391,0.2636
392,0.2686
393,0.3735
394,1.047
395,0.7703
396,0.08253
397,0.4924
398,1.719
399,1.047
400,0.8611
401,0.789
402,0.3816
403,2.007
404,1.839
405,0.9478
406,0.1164
407,0.3236
408,0.4581
409,1.531
410,1.92
411,0.862
412,0.5038
413,0.116
414,1.409
415,0.2904
416,0.4199
417,0.3288
418,0.5343
419,0.5889
420,0.2799
421,1.235
422,0.1794
423,0.2473
424,0.4629
425,0.3469
426,1.259
427,0.7932
428,1.266
429,0.6917
430,1.178
431,0.183
432,0.1062
433,1.544
434,0.6464
435,0.7877
436,0.7855
437,1.759
438,2.077
439,1.906
440,0.4877
441,0.2828
442,0.2432
443,1.016
444,0.4715
445,0.4613
446,1.45
447,0.6794
448,0.8584
449,0.15
450,0.2563
451,0.1872
452,2.218
453,0.5004
454,1.869
455,1.346
456,1.13
457,0.2059
458,1.098
459,1.001
460,0.2863
461,0.02354
462,0.3079
463,1.009
464,0.2089
465,0.7089
466,1.597
467,1.727
468,0.2994
469,0.3644
470,0.8243
471,1.703
472,1.25
473,0.3281
474,0.5028
475,0.2206
476,0.4386
477,0.6205
478,0.9297
479,0.5023
480,0.4483
481,0.9756
482,0.7299
483,0.3053
484,0.9132
485,0.1526
486,0.5466
487,0.334
488,1.978
489,0.138
490,0.5648
491,0.1997
492,1.657
493,1.157
494,0.4236
495,0.9378
496,0.9999
497,1.02
498,0.9042
499,0.7209
500,0.509
501,0.6921
502,2.723
503,1.136
504,0.6048
505,0.9177
506,0.5839
507,0.1907
508,0.5959
509,0.8473
510,1.525
511,0.4143
512,0.04644
513,0.2251
514,1.974
515,0.6337
516,1.355
517,0.5032
518,1.522
519,0.226
520,0.06785
521,0.04355
522,0.4398
523,1.115
524,1.033
525,0.07971
526,0.6062
527,1.354
528,0.3639
529,0.1874
530,0.5646
531,0.6869
532,0.3828
533,0.5899
534,1.107
535,0.8964
536,1.062
537,1.953
538,0.6449
539,0.4067
540,0.05218
541,0.9488
542,0.6164
543,0.262
544,0.3891
545,0.7582
546,0.5717
547,0.2388
548,0.1198
549,1.076
550,2.467
551,0.7148
552,0.8286
553,1.755
554,0.3159
555,0.7515
556,1.192
557,0.4584
558,0.9131
559,0.4568
560,0.5603
561,0.8971
562,0.4476
563,0.7286
564,0.4831
565,0.07707
566,1.459
567,0.51
568,2.215
569,0.1064
570,0.04837
571,0.2506
572,1.548
573,1.198
574,0.3939
575,0.4325
576,0.2653
577,0.5669
578,0.8595
579,0.1448
580,0.9341
581,0.6275
582,1.057
583,0.4269
584,0.1052
585,0.3975
586,0.8046
587,0.9918
588,0.6385
589,0.01041
590,1.282
591,0.5987
592,1.029
593,0.6699
594,1.343
595,1.385
596,0.01342
597,0.7057
598,0.6451
599,0.2409
600,1.502
601,1.421
602,1.268
603,0.4016
604,0.3603
605,1.188
606,1.59
607,1.229
608,1.454
609,0.8155
610,0.4554
611,0.01401
612,1.824
613,0.2563
614,0.1804
615,1.526
616,0.04188
617,0.5623
618,1.487
619,0.1245
620,1.068
621,0.7628
622,0.5821
623,0.7295
624,0.2644
625,2.279
626,0.1279
627,0.2775
628,1.004
629,0.9925
630,1.136
631,0.3455
632,0.6132
633,0.2491
634,0.6599
635,0.3587
636,0.09063
637,1.453
638,0.5053
639,0.4685
640,0.3188
641,0.4744
642,1.283
643,1.21
644,0.4349
645,1.424
646,0.1263
647,0.2668
648,1.759
649,0.2952
650,0.5281
651,0.1704
652,0.7422
653,0.1231
654,0.4399
655,0.9803
656,0.2184
657,1.219
658,2.361
659,1.139
660,1.134
661,0.233
662,0.9539
663,1.346
664,0.1112
665,1.692
666,0.5991
667,1.872
668,0.4155
669,2.006
670,0.1072
671,1.452
672,0.4205
673,0.7527
674,0.7657
675,0.8587
676,1.163
677,0.2041
678,0.7664
679,1.364
680,0.6173
681,0.6589
682,0.3489
683,0.7879
684,0.3213
685,0.6038
686,0.08384
687,0.9058
688,0.9393
689,1.555
690,0.8742
691,0.06365
692,0.1446
693,0.3862
694,1.303
695,0.7849
696,2.158
697,2.084
698,1.045
699,1.849
700,1.516
701,1.192
702,0.6574
703,1.321
704,0.7365
705,0.131
706,1.104
707,1.062
708,0.8341
709,0.8925
710,0.09981
711,0.7277
712,1.398
713,1.359
714,0.7511
715,1.937
716,0.3813
717,0.3747
718,0.853
719,0.01461
720,0.5047
721,0.2833
722,0.01317
723,2.077
724,0.3652
725,1.021
726,1.384
727,0.7025
728,0.3008
729,0.5067
730,1.764
731,1.46
732,1.994
733,0.2245
734,0.8209
735,0.7769
736,1.259
737,0.03483
738,0.1591
739,1.176
740,0.8527
741,1.149
742,0.1052
743,0.08554
744,0.8513
745,0.2356
746,0.03335
747,0.3384
748,0.1321
749,0.0461
750,0.7332
751,0.9779
752,0.8917
753,1.255
754,1.64
755,0.3367
756,0.5039
757,0.02142
758,0.9403
759,2.507
760,1.864
761,1.1
762,0.1388
763,0.424
764,1.669
765,1.22
766,3.163
767,1.168
768,1.879
769,0.7872
770,0.9176
771,1.385
772,0.4762
773,1.036
774,0.7758
775,2.577
776,0.3027
777,0.7258
778,0.4109
779,1.571
780,0.1645
781,1.451
782,0.366
783,1.279
784,0.513
785,1.21
786,0.3565
787,0.5558
788,1.691
789,0.9474
790,1.633
791,0.9772
792,1.276
793,0.03289
794,0.4687
795,1.323
796,0.6159
797,0.2854
798,1.794
799,0.556
800,1.985
801,0.5554
802,2.365
803,0.7334
804,0.1204
805,1.321
806,0.2554
807,1.053
808,1.158
809,1.774
810,0.09169
811,0.3671
812,0.7548
813,0.7333
814,0.1846
815,1.826
816,0.6337
817,0.4187
818,0.5669
819,1.187
820,0.4295
821,0.8464
822,0.0425
823,1.414
824,0.09097
825,1.732
826,0.358
827,1.361
828,0.8844
829,0.8401
830,1.57
831,0.8448
832,0.5732
833,0.9688
834,1.825
835,0.2272
836,1.545
837,0.3732
838,0.1498
839,0.572
840,0.4833
841,0.7146
842,1.275
843,0.08131
844,1.062
845,1.13
846,1.27
847,0.4748
848,0.143
849,0.147
850,1.658
851,0.842
852,0.08184
853,1.651
854,0.2766
855,1.035
856,0.1603
857,0.1326
858,0.2363
859,0.9665
860,0.2786
861,0.006699
862,0.745
863,1.445
864,1.001
865,0.1935
866,0.5253
867,1.224
868,1.688
869,0.7103
870,0.4474
871,0.4753
872,1.643
873,0.07267
874,0.4825
875,0.6747
876,1.138
877,0.3551
878,0.8412
879,1.341
880,1.148
881,0.8152
882,0.3571
883,0.2908
884,0.7514
885,1.255
886,1.843
887,1.089
888,1.182
889,0.03964
890,0.8323
891,0.7124
892,0.195
893,1.587
894,1.045
895,0.8224
896,0.6609
897,1.298
898,0.5145
899,0.723
900,0.6572
901,1.137
902,0.3442
903,0.5091
904,0.199
905,0.1844
906,1.069
907,0.5462
908,0.2701
909,0.8179
910,0.1129
911,1.313
912,0.8947
913,0.9421
914,0.7471
915,0.9761
916,0.831
917,0.483
918,0.5431
919,1.818
920,0.1647
921,1.348
922,0.8332
923,0.2689
924,0.4163
925,1.006
926,1.005
927,0.4046
928,0.5671
929,1.005
930,0.03347
931,1.934
932,0.4567
933,0.6127
934,2.131
935,0.7805
936,2.512
937,1.108
938,0.007197
939,0.7106
940,1.228
941,1.026
942,0.4374
943,0.9849
944,0.7275
945,0.7461
946,0.853
947,1.099
948,0.8817
949,0.6299
950,0.4246
951,0.9932
952,0.21
953,0.5275
954,0.4917
955,0.3183
956,0.9314
957,1.443
958,0.698
959,0.4925
960,1.639
961,0.5646
962,0.1174
963,2.6
964,0.07053
965,1.109
966,1.471
967,0.7232
968,0.3263
969,0.5936
970,0.9447
971,0.6952
972,0.02631
973,1.164
974,1.334
975,0.05859
976,0.1503
977,0.3103
978,0.5313
979,0.4538
980,0.5902
981,0.7601
982,0.2108
983,0.6668
984,0.7078
985,2.916
986,0.4124
987,0.9975
988,0.9527
989,0.2198
990,1.472
991,0.6292
992,2.016
993,0.5557
994,0.3026
995,1.136
996,0.5916
997,2.574
998,0.8684
999,0.1406
1000,0.2164
1001,0.2255
1002,0.8941
1003,0.01122
1004,0.855
1005,0.1824
1006,0.05213
1007,0.4974
1008,1.348
1009,0.1862
1010,1.102
1011,1.331
1012,0.713
1013,0.2135
1014,1.556
1015,2.366
1016,0.3965
1017,2.276
1018,0.5988
1019,1.301
1020,0.9062
1021,0.9908
1022,0.09535
1023,0.6398
1024,0.6368
1025,1.973
1026,0.6771
1027,0.387
1028,0.6984
1029,0.01329
1030,1.176
1031,1.294
1032,0.4505
1033,1.035
1034,0.5601
1035,0.05609
1036,0.6055
1037,0.594
1038,1.439
1039,0.8552
1040,0.571
1041,0.06814
1042,0.7057
1043,2.433
1044,0.5781
1045,0.395
1046,2.485
1047,0.5881
1048,0.6522
1049,0.4923
1050,0.024
1051,0.9163
1052,0.2119
1053,1.014
1054,1.6
1055,0.2781
1056,0.9505
1057,0.5479
1058,0.04626
1059,0.4777
1060,0.1143
1061,0.6434
1062,1.616
1063,0.5959
1064,1.11
1065,0.322
1066,0.508
1067,1.125
1068,0.6124
1069,0.9193
1070,0.03742
1071,0.521
1072,0.7839
1073,1.206
1074,0.8994
1075,0.5686
1076,0.05834
1077,0.3369
1078,1.835
1079,2.522
1080,0.1322
1081,0.7873
1082,0.2386
1083,1.75
1084,0.654
1085,2.004
1086,0.6487
1087,1.135
1088,0.175
1089,1.212
1090,0.07541
1091,0.4887
1092,0.1716
1093,0.05521
1094,0.1462
1095,0.8399
1096,0.5682
1097,0.7194
1098,0.7151
1099,0.5669
1100,0.8811
1101,1.415
1102,0.3928
1103,1.888
1104,0.9135
1105,0.493
1106,0.7763
1107,1.157
1108,0.06528
1109,0.6266
1110,0.2279
1111,1.247
1112,1.043
1113,0.4506
1114,0.3745
1115,0.9533
1116,1.019
1117,1.225
1118,1.414
1119,1.331
1120,0.8888
1121,0.9049
1122,0.331
1123,0.785
1124,1.561
1125,1.29
1126,0.222
1127,2.126
1128,0.4836
1129,0.2686
1130,0.9892
1131,0.6808
1132,0.5469
1133,0.4692
1134,1.054
1135,0.9622
1136,1.242
1137,0.9518
1138,0.3582
1139,0.4829
1140,1.656
1141,0.0899
1142,0.3568
1143,0.988
1144,0.6027
1145,1.224
1146,0.1319
1147,0.8398
1148,0.3512
1149,0.9512
1150,0.2655
1151,1.741
1152,1.031
1153,0.4511
1154,1.379
1155,1.577
1156,1.071
1157,0.7898
1158,1.017
1159,0.5164
1160,1.439
1161,1.535
1162,1.075
1163,0.8945
1164,0.9435
1165,0.4252
1166,0.6885
1167,1.265
1168,0.4008
1169,1.58
1170,0.9016
1171,0.4195
1172,0.2521
1173,1.001
1174,0.3937
1175,0.1334
1176,0.5676
1177,0.0608
1178,0.7318
1179,0.9817
1180,1.099
1181,0.6017
1182,0.7553
1183,0.2572
1184,0.465
1185,2.046
1186,1.136
1187,0.4877
1188,2.556
1189,0.9973
1190,0.8295
1191,2.585
1192,0.5102
1193,0.008892
1194,0.2165
1195,0.3682
1196,1.131
1197,0.5149
1198,0.6088
1199,0.5161
1200,0.3896
1201,0.5848
1202,0.6949
1203,2.051
1204,0.2474
1205,1.335
1206,1.291
1207,0.8906
1208,0.6766
1209,0.05385
1210,0.6116
1211,1.35
1212,1.828
1213,1.282
1214,0.2253
1215,1.055
1216,0.08793
1217,1.613
1218,0.3477
1219,0.4174
1220,0.7538
1221,0.3149
1222,1.178
1223,0.4149
1224,0.5698
1225,0.4123
1226,0.6574
1227,3.122
1228,0.8654
1229,0.07163
1230,0.09972
1231,1.184
1232,0.7933
1233,0.69
1234,0.8012
1235,1.462
1236,0.3482
1237,1.44
1238,0.7114
1239,0.8827
1240,0.3166
1241,0.1871
1242,0.6189
1243,0.3285
1244,2.345
1245,0.3475
1246,0.06283
1247,0.02929
1248,1.367
1249,0.5824
1250,0.5651
1251,0.0778
1252,0.2758
1253,0.7378
1254,0.4921
1255,1.042
1256,0.4759
1257,0.09808
1258,0.9132
1259,0.2045
1260,0.3826
1261,0.7314
1262,1.624
1263,0.4592
1264,0.5478
1265,1.477
1266,0.8143
1267,0.3
1268,0.5048
1269,1.777
1270,2.327
1271,0.6324
1272,2.042
1273,0.2818
1274,0.5402
1275,3.346
1276,0.8269
1277,0.9976
1278,0.5071
1279,1.507
1280,1.011
1281,1.801
1282,1.027
1283,0.01457
1284,1.726
1285,0.3424
1286,1.132
1287,0.1754
1288,1.273
1289,0.3103
1290,0.643
1291,0.785
1292,1.229
1293,0.3828
1294,1.329
1295,1.199
1296,0.8668
1297,1.771
1298,0.4443
1299,1.015
1300,0.4648
1301,0.7528
1302,1.696
1303,0.9854
1304,0.4179
1305,0.2677
1306,0.6865
1307,0.3299
1308,0.1753
1309,0.04239
1310,1.021
1311,0.07212
1312,1.405
1313,1.495
1314,0.1994
1315,0.978
1316,0.3848
1317,0.8326
1318,0.8267
1319,0.9148
1320,0.6375
1321,1.002
1322,0.1626
1323,0.5297
1324,0.8842
1325,0.3987
1326,0.0732
1327,0.3693
1328,2.354
1329,0.2547
1330,0.3215
1331,0.7418
1332,0.05578
1333,0.2075
1334,1.426
1335,1.193
1336,1.146
1337,0.5098
1338,0.5322
1339,0.5969
1340,0.2354
1341,0.947
1342,0.16
1343,0.714
1344,0.3732
1345,0.456
1346,0.3303
1347,0.283
1348,0.4504
1349,1.247
1350,0.5512
1351,1.666
1352,0.689
1353,0.5552
1354,2.36
1355,0.2048
1356,0.3234
1357,0.4813
1358,0.03793
1359,1.145
1360,0.1457
1361,1.852
1362,0.07409
1363,0.3937
1364,0.2039
1365,0.3908
1366,1.247
1367,0.9559
1368,0.5969
1369,0.4047
1370,0.9146
1371,0.06685
1372,2.275
1373,0.5921
1374,0.4864
1375,0.5433
1376,0.1224
1377,0.709
1378,0.3468
1379,0.3541
1380,0.05722
1381,0.7074
1382,2.696
1383,0.7314
1384,0.06284
1385,0.01564
1386,1.024
1387,0.7147
1388,0.663
1389,0.5676
1390,0.07492
1391,0.113
1392,0.2888
1393,1.026
1394,0.6464
1395,1.128
1396,1.371
1397,0.5332
1398,0.6948
1399,0.11
1400,0.8723
1401,0.5021
1402,1.465
1403,0.2283
1404,0.7497
1405,0.08721
1406,1.168
1407,2.071
1408,0.4832
1409,0.1655
1410,0.1526
1411,2.13
1412,1.189
1413,0.3587
1414,0.7061
1415,0.9469
1416,0.8678
1417,0.6523
1418,0.4162
1419,0.8517
1420,1.013
1421,0.3747
1422,0.2492
1423,1.199
1424,0.05295
1425,0.642
1426,0.5591
1427,0.5106
1428,2.113
1429,0.5192
1430,1.204
1431,0.7478
1432,1.455
1433,0.228
1434,1.437
1435,1.398
1436,0.394
1437,0.3607
1438,0.5406
1439,0.6722
1440,0.3176
1441,0.4893
1442,0.991
1443,0.9881
1444,1.731
1445,0.02366
1446,1.549
1447,0.522
1448,1.189
1449,0.7282
1450,0.3186
1451,0.884
1452,0.05469
1453,0.001458
1454,1.277
1455,0.188
1456,0.8415
1457,1.515
1458,0.1198
1459,0.4049
1460,0.492
1461,0.4309
1462,1.71
1463,1.388
1464,0.09563
1465,1.715
1466,0.1882
1467,0.7713
1468,0.2621
1469,1.636
1470,0.009331
1471,0.08293
1472,0.7817
1473,0.7727
1474,0.2319
1475,0.0883
1476,0.8253
1477,0.2297
1478,0.5478
1479,2.008
1480,1.534
1481,0.5087
1482,0.3574
1483,1.556
1484,0.662
1485,0.2547
1486,0.2552
1487,0.3507
1488,1.904
1489,0.417
1490,1.081
1491,1.803
1492,0.8901
1493,0.7752
1494,1.389
1495,0.8794
1496,2.35
1497,0.4003
1498,1.694
1499,1.16
1500,0.6911
1501,0.7473
1502,0.1823
1503,1.314
1504,1.162
1505,0.03252
1506,3.22
1507,1.196
1508,1.902
1509,1.003
1510,0.6602
1511,0.1793
1512,1.317
1513,1.163
1514,1.389
1515,1.67
1516,0.2854
1517,0.6244
1518,2.107
1519,0.6488
1520,1.501
1521,0.6429
1522,0.9271
1523,0.1668
1524,0.2263
1525,1.35
1526,0.4189
1527,0.5805
1528,0.8009
1529,0.465
1530,1.394
1531,2.059
1532,0.2127
1533,1.627
1534,1.107
1535,1.383
1536,0.3639
1537,1.09
1538,0.2923
1539,2.514
1540,0.3001
1541,0.5967
1542,0.4299
1543,1.587
1544,1.59
1545,0.6906
1546,0.608
1547,1.1
1548,0.8027
1549,0.4209
1550,0.4792
1551,1.428
1552,0.5832
1553,0.7845
1554,0.7766
1555,0.9733
1556,0.6422
1557,0.1621
1558,1.257
1559,0.2939
1560,1.871
1561,0.9074
1562,0.5179
1563,0.3408
1564,1.199
1565,1.637
1566,0.3257
1567,1.019
1568,0.9281
1569,1.611
1570,0.01786
1571,0.6752
1572,2.274
1573,2.821
1574,1.368
1575,0.7422
1576,0.002386
1577,1.526
1578,0.1653
1579,0.1127
1580,0.5176
1581,0.4772
1582,0.1583
1583,1.414
1584,0.3844
1585,0.5662
1586,1.925
1587,0.3127
1588,1.434
1589,0.5499
1590,0.896
1591,1.668
1592,2.376
1593,0.9622
1594,1.041
1595,0.5323
1596,0.8661
1597,0.751
1598,0.057
1599,1.973
1600,0.2248
1601,0.2376
1602,0.00818
1603,0.1738
1604,1.55
1605,0.548
1606,0.5674
1607,1.454
1608,0.6765
1609,1.392
1610,1.088
1611,0.716
1612,2.89
1613,1.825
1614,0.5017
1615,0.7607
1616,0.475
1617,3.19
1618,0.8027
1619,0.1525
1620,1.103
1621,0.3468
1622,1.354
1623,2.203
1624,1.224
1625,0.5714
1626,1.24
1627,0.06177
1628,1.376
1629,1.425
1630,0.4965
1631,0.03943
1632,1.31
1633,0.8028
1634,0.8566
1635,1.773
1636,0.6886
1637,1.366
1638,1.025
1639,1.43
1640,1.79
1641,2.005
1642,2.388
1643,0.4692
1644,0.4391
1645,0.3311
1646,0.009486
1647,0.4826
1648,1.629
1649,0.2112
1650,0.7125
1651,0.8193
1652,0.4125
1653,0.1786
1654,1.12
1655,0.8362
1656,1.768
1657,0.9427
1658,0.3626
1659,1.527
1660,1.495
1661,0.8391
1662,1.561
1663,0.3181
1664,0.5984
1665,1.198
1666,1.19
1667,0.7192
1668,1.077
1669,1.178
1670,0.3773
1671,0.608
1672,0.2513
1673,0.9128
1674,1.021
1675,0.04501
1676,1.091
1677,1.114
1678,0.0842
1679,2.06
1680,0.5411
1681,2.983
1682,2.149
1683,0.3885
1684,1.311
1685,3.02
1686,0.09736
1687,0.1781
1688,0.5456
1689,0.6689
1690,0.719
1691,1.497
1692,0.08135
1693,0.6177
1694,0.04277
1695,0.3722
1696,0.2648
1697,0.4428
1698,1.776
1699,0.02742
1700,0.06884
1701,0.1755
1702,1.561
1703,0.614
1704,1.623
1705,0.2565
1706,1.45
1707,0.3225
1708,0.8063
1709,1.539
1710,0.8035
1711,1.085
1712,0.09938
1713,0.1079
1714,0.7502
1715,0.477
1716,1.591
1717,0.5961
1718,0.2945
1719,0.1481
1720,1.307
1721,0.644
1722,0.5221
1723,0.5351
1724,0.6251
1725,0.9011
1726,0.7266
1727,0.9081
1728,1.536
1729,2.117
1730,0.8437
1731,0.6914
1732,0.259
1733,0.02105
1734,0.2672
1735,1.656
1736,0.4344
1737,1.633
1738,1.01
1739,1.842
1740,0.02358
1741,0.06612
1742,2.057
1743,0.4671
1744,0.4094
1745,0.928
1746,0.76
1747,0.5693
1748,1.042
1749,1.239
1750,0.8197
1751,0.3735
1752,1.167
1753,1.45
1754,1.8
1755,0.2564
1756,0.2634
1757,0.4067
1758,0.0156
1759,2.879
1760,0.5303
1761,0.1465
1762,0.3917
1763,1.302
1764,0.3708
1765,1.1
1766,1.23
1767,1.34
1768,0.1954
1769,1.287
1770,0.8594
1771,0.4467
1772,0.3093
1773,1.027
1774,1.258
1775,0.1682
1776,1.763
1777,0.1434
1778,0.2615
1779,1.907
1780,0.194
1781,0.2613
1782,0.6318
1783,1.594
1784,1.096
1785,0.5605
1786,0.04291
1787,0.8111
1788,1.016
1789,1.332
1790,1.071
1791,0.8562
1792,0.999
1793,0.3393
1794,0.3716
1795,0.7994
1796,0.4583
1797,0.5795
1798,2.073
1799,1.54
1800,0.3692
1801,0.4197
1802,0.4654
1803,1.42
1804,0.8476
1805,0.3535
1806,0.4486
1807,1.217
1808,1.185
1809,0.2418
1810,0.4337
1811,1.003
1812,1.094
1813,0.038
1814,1.256
1815,0.5963
1816,2.946
1817,2.232
1818,0.3689
1819,0.5278
1820,0.8879
1821,0.3219
1822,0.7367
1823,0.5832
1824,1.22
1825,0.9222
1826,0.602
1827,0.7617
1828,2.035
1829,2.818
1830,0.07944
1831,0.2751
1832,0.03182
1833,0.3284
1834,0.0683
1835,0.1403
1836,0.5313
1837,0.4955
1838,0.4565
1839,2.16
1840,1.326
1841,0.6115
1842,0.4588
1843,0.2362
1844,0.8189
1845,0.4954
1846,1.623
1847,0.9469
1848,1.126
1849,0.1762
1850,0.409
1851,1.491
1852,0.109
1853,1.013
1854,1.164
1855,0.953
1856,1.064
1857,0.8859
1858,1.158
1859,0.8069
1860,1.23
1861,1.568
1862,1.416
1863,0.8527
1864,0.7738
1865,0.7241
1866,0.8005
1867,0.9737
1868,0.00316
1869,0.7836
1870,1.223
1871,0.9935
1872,2.835
1873,0.9515
1874,0.102
1875,1.023
1876,0.5631
1877,0.5197
1878,0.2387
1879,0.159
1880,1.587
1881,2.344
1882,0.9996
1883,1.531
1884,1.35
1885,0.9807
1886,0.2819
1887,1.031
1888,0.1646
1889,0.579
1890,1.687
1891,0.03179
1892,0.6426
1893,1.643
1894,0.7401
1895,0.6656
1896,0.9078
1897,0.3767
1898,1.478
1899,0.1165
1900,2.005
1901,0.7473
1902,1.518
1903,1.391
1904,1.055
1905,0.8351
1906,1.077
1907,0.05675
1908,1.176
1909,0.009265
1910,0.6404
1911,0.08215
1912,1.389
1913,1.103
1914,0.5811
1915,0.5144
1916,0.9995
1917,1.782
1918,1.136
1919,0.2086
1920,2.159
1921,0.4963
1922,1.782
1923,0.08036
1924,1.185
1925,0.6815
1926,1.834
1927,0.03312
1928,0.199
1929,0.7386
1930,0.7379
1931,0.07846
1932,1.274
1933,1.455
1934,1.495
1935,2.379
1936,0.9889
1937,0.8247
1938,0.3498
1939,1.252
1940,0.3071
1941,0.972
1942,0.3535
1943,0.196
1944,0.04847
1945,1.024
1946,0.1248
1947,0.0139
1948,1.616
1949,0.4443
1950,1.049
1951,0.6659
1952,0.2941
1953,1.393
1954,0.7159
1955,0.6967
1956,1.362
1957,0.4835
1958,0.3171
1959,0.5348
1960,0.6503
1961,1.068
1962,3.132
1963,0.6147
1964,0.7819
1965,1.819
