MDTU,min_ave,max_ave
1,0.530581,0.599478
2,0.46473,0.539153
3,0.454569,0.531452
4,0.436461,0.515227
5,0.419377,0.499195
6,0.40387,0.485251
7,0.38934,0.473943
8,0.376869,0.462846
9,0.363922,0.451495
10,0.353279,0.442628
11,0.342538,0.433868
12,0.332799,0.42572
13,0.32325,0.418741
14,0.314588,0.410658
15,0.306134,0.40437
16,0.297871,0.397142
17,0.291331,0.391419
18,0.283287,0.385695
19,0.276008,0.379898
20,0.26883,0.373869
21,0.26259,0.368683
22,0.25687,0.364076
23,0.249994,0.359395
24,0.244483,0.354198
25,0.238745,0.350032
26,0.233391,0.344869
27,0.228528,0.341688
28,0.223663,0.337402
29,0.218375,0.333233
30,0.213262,0.3302
31,0.207647,0.326292
32,0.204463,0.322962
33,0.200443,0.319474
34,0.196958,0.316648
35,0.19325,0.313597
36,0.188356,0.310276
37,0.185124,0.307492
38,0.180649,0.304623
39,0.177486,0.301676
40,0.173237,0.298079
41,0.169242,0.295679
42,0.166648,0.292858
43,0.163514,0.290889
44,0.159375,0.287895
45,0.156784,0.285352
46,0.152976,0.282471
47,0.15091,0.28069
48,0.14756,0.278949
49,0.145004,0.276883
50,0.144002,0.275646
51,0.140604,0.273468
52,0.136798,0.270729
53,0.135537,0.269181
54,0.132238,0.266372
55,0.129491,0.26454
56,0.127193,0.262971
57,0.124728,0.262143
58,0.123227,0.260359
59,0.120844,0.259207
60,0.119042,0.257399
61,0.116328,0.255724
62,0.115129,0.253608
63,0.113157,0.252657
64,0.111324,0.251009
65,0.109156,0.249152
66,0.108054,0.248529
67,0.106576,0.246714
68,0.10387,0.245029
69,0.102211,0.243768
70,0.0993789,0.241495
71,0.0970421,0.240433
72,0.095429,0.239353
73,0.0940208,0.238135
74,0.0922505,0.23704
75,0.0891055,0.234681
76,0.0873314,0.233067
77,0.0867945,0.232718
78,0.0854366,0.231869
79,0.0831657,0.231354
80,0.0814693,0.229435
81,0.0805477,0.228238
82,0.0789678,0.226737
83,0.0770108,0.225477
84,0.0754315,0.224318
85,0.0738029,0.223614
86,0.0719342,0.222433
87,0.0702788,0.220495
88,0.0696721,0.220256
89,0.0675048,0.219118
90,0.066174,0.217861
91,0.064265,0.216262
92,0.0616933,0.214593
93,0.0607487,0.213545
94,0.0594042,0.21281
95,0.0576931,0.211644
96,0.0557709,0.210442
97,0.0553866,0.210345
98,0.0539718,0.208958
99,0.0519089,0.208241
100,0.0519089,0.208241
101,0.0508083,0.207406
102,0.051458,0.207194
103,0.0505093,0.206541
104,0.0492592,0.205772
105,0.0476497,0.20446
106,0.0466808,0.20382
107,0.0464841,0.203592
108,0.0443083,0.202204
109,0.0423496,0.200485
110,0.0423496,0.200485
111,0.04131,0.200098
112,0.0396999,0.199071
113,0.0384433,0.198346
114,0.0386191,0.198464
115,0.037155,0.196757
116,0.0363292,0.196352
117,0.0358451,0.195499
118,0.0358451,0.195499
119,0.034877,0.194722
120,0.0328786,0.194117
121,0.0328786,0.194117
122,0.0309495,0.192194
123,0.0284586,0.190806
124,0.0279433,0.190497
125,0.0277601,0.189557
126,0.0273677,0.189495
127,0.0261454,0.188408
128,0.0230623,0.187005
129,0.0221834,0.18668
130,0.0219545,0.186154
131,0.0205496,0.185479
132,0.0205496,0.185479
133,0.0199335,0.184713
134,0.0184986,0.183917
135,0.0175337,0.183467
136,0.0178691,0.183968
137,0.0178691,0.183968
138,0.0174821,0.183316
139,0.0165077,0.182358
140,0.0155135,0.183124
141,0.0148137,0.181918
142,0.0144466,0.181381
143,0.0144466,0.181381
144,0.0145472,0.180729
145,0.0142172,0.18022
146,0.0125912,0.179526
147,0.0125912,0.179526
148,0.0119443,0.179515
149,0.0096611,0.177611
150,0.00838755,0.176591
151,0.00841217,0.176636
152,0.00725382,0.176352
153,0.00680723,0.176022
154,0.0073753,0.175429
155,0.00608872,0.17507
156,0.00549039,0.17461
157,0.00477903,0.174599
158,0.00470394,0.173765
159,0.00470394,0.173765
160,0.00312527,0.17315
161,0.00204329,0.173091
162,0.00155251,0.171745
163,0.000180393,0.171069
164,-0.000621217,0.171451
165,-0.00107823,0.170317
166,-6.23656e-05,0.171129
167,-0.00143166,0.170176
168,-0.00143166,0.170176
169,-0.0025476,0.169579
170,-0.0025476,0.169579
171,-0.00304598,0.169389
172,-0.00303795,0.168646
173,-0.00430517,0.167951
174,-0.00489367,0.16844
175,-0.00495656,0.167946
176,-0.00509101,0.16742
177,-0.00706999,0.166805
178,-0.00706999,0.166805
179,-0.00744061,0.166527
180,-0.00833125,0.16634
181,-0.00741069,0.166045
182,-0.00741069,0.166045
183,-0.00783781,0.165471
184,-0.00742136,0.16555
185,-0.00905321,0.164745
186,-0.01093,0.163683
187,-0.0111703,0.163621
188,-0.0111184,0.163471
189,-0.0126222,0.162767
190,-0.0126222,0.162767
191,-0.0141628,0.162232
192,-0.0141628,0.162232
193,-0.0144616,0.161904
194,-0.0149788,0.160842
195,-0.0160031,0.15966
196,-0.0172015,0.159504
197,-0.0176809,0.158828
198,-0.0176809,0.158828
199,-0.0177398,0.159033
200,-0.0200676,0.157407
201,-0.0209997,0.156227
202,-0.0203208,0.156431
203,-0.020924,0.156161
204,-0.020924,0.156161
205,-0.0209061,0.15589
206,-0.0211562,0.156555
207,-0.022478,0.155822
208,-0.0226173,0.155515
209,-0.0226133,0.155322
210,-0.0226133,0.155322
211,-0.0228503,0.155359
212,-0.0228503,0.155359
213,-0.0244294,0.154514
214,-0.0246865,0.15385
215,-0.0238949,0.154678
216,-0.025365,0.153565
217,-0.0262334,0.15212
218,-0.02688,0.151833
219,-0.0288556,0.151411
220,-0.0290147,0.151207
221,-0.0290147,0.151207
222,-0.0290147,0.151207
223,-0.0298679,0.150375
224,-0.0298679,0.150375
225,-0.0300201,0.150655
226,-0.031607,0.149733
227,-0.0313114,0.150093
228,-0.0313114,0.150093
229,-0.0313114,0.150093
230,-0.0313114,0.150093
231,-0.0313114,0.150093
232,-0.0314527,0.149385
233,-0.0329225,0.148657
234,-0.0329225,0.148657
