MDTU,link
1,3.49295
2,3.01522
3,2.953
4,2.83639
5,2.73147
6,2.64326
7,2.56569
8,2.49596
9,2.4282
10,2.37281
11,2.3209
12,2.27315
13,2.2296
14,2.18603
15,2.15136
16,2.11391
17,2.08289
18,2.05192
19,2.02235
20,1.99394
21,1.96761
22,1.94382
23,1.91986
24,1.89798
25,1.879
26,1.85739
27,1.84069
28,1.82116
29,1.80236
30,1.78606
31,1.76955
32,1.75624
33,1.74198
34,1.73013
35,1.71668
36,1.70148
37,1.69024
38,1.67788
39,1.66562
40,1.65202
41,1.64192
42,1.63187
43,1.62293
44,1.61111
45,1.60116
46,1.59033
47,1.58424
48,1.57539
49,1.56764
50,1.56319
51,1.55414
52,1.54428
53,1.53913
54,1.5295
55,1.52222
56,1.51625
57,1.51001
58,1.5043
59,1.49886
60,1.49236
61,1.48537
62,1.47994
63,1.47553
64,1.46999
65,1.46433
66,1.46108
67,1.45569
68,1.44973
69,1.44469
70,1.43724
71,1.43212
72,1.42867
73,1.42437
74,1.42053
75,1.41217
76,1.40716
77,1.40613
78,1.40247
79,1.39825
80,1.39354
81,1.38972
82,1.38574
83,1.38111
84,1.37727
85,1.37423
86,1.37048
87,1.36538
88,1.36341
89,1.35938
90,1.35545
91,1.35083
92,1.34464
93,1.34196
94,1.33905
95,1.335
96,1.33019
97,1.32932
98,1.32575
99,1.32223
100,1.32223
101,1.31936
102,1.31978
103,1.31687
104,1.31422
105,1.31091
106,1.30797
107,1.30725
108,1.30306
109,1.2985
110,1.2985
111,1.29667
112,1.29365
113,1.29036
114,1.29061
115,1.28665
116,1.28502
117,1.28285
118,1.28285
119,1.28073
120,1.27755
121,1.27755
122,1.27307
123,1.26875
124,1.2678
125,1.26568
126,1.26524
127,1.26243
128,1.25746
129,1.25548
130,1.25374
131,1.25143
132,1.25143
133,1.24974
134,1.24711
135,1.24473
136,1.24556
137,1.24556
138,1.2442
139,1.24136
140,1.24089
141,1.2384
142,1.23673
143,1.23673
144,1.23622
145,1.23467
146,1.23205
147,1.23205
148,1.231
149,1.22617
150,1.2233
151,1.22306
152,1.22127
153,1.2201
154,1.21981
155,1.21787
156,1.21645
157,1.21563
158,1.21491
159,1.21491
160,1.21241
161,1.21118
162,1.20905
163,1.20626
164,1.2058
165,1.20429
166,1.20597
167,1.2028
168,1.2028
169,1.20068
170,1.20068
171,1.19998
172,1.19914
173,1.19655
174,1.19647
175,1.19545
176,1.19515
177,1.19218
178,1.19218
179,1.1911
180,1.18999
181,1.19017
182,1.19017
183,1.18905
184,1.1895
185,1.18701
186,1.18354
187,1.18311
188,1.1827
189,1.18048
190,1.18048
191,1.17851
192,1.17851
193,1.17746
194,1.17565
195,1.17332
196,1.17162
197,1.1703
198,1.1703
199,1.17029
200,1.16613
201,1.16338
202,1.16399
203,1.16312
204,1.16312
205,1.16292
206,1.1633
207,1.16142
208,1.16051
209,1.1602
210,1.1602
211,1.16008
212,1.16008
213,1.15748
214,1.1562
215,1.15804
216,1.15526
217,1.15267
218,1.15146
219,1.14905
220,1.14824
221,1.14824
222,1.14824
223,1.14651
224,1.14651
225,1.14673
226,1.14423
227,1.14475
228,1.14475
229,1.14475
230,1.14475
231,1.14475
232,1.14346
233,1.14133
234,1.14133
235,1.14145
236,1.14145
237,1.14043
238,1.14043
239,1.14036
240,1.13964
241,1.13871
242,1.13759
243,1.13475
244,1.13475
245,1.13342
246,1.13222
247,1.13248
248,1.13484
249,1.13484
250,1.13484
251,1.13444
252,1.13503
253,1.13484
254,1.13253
255,1.13375
256,1.13207
257,1.13122
258,1.1296
259,1.12882
260,1.12751
261,1.12751
262,1.12682
263,1.12682
264,1.12591
265,1.12625
266,1.12688
267,1.12518
268,1.12518
269,1.12141
270,1.12037
271,1.11936
272,1.12137
273,1.12022
274,1.11895
275,1.12072
276,1.11924
277,1.11864
278,1.11776
279,1.11692
280,1.11535
281,1.11522
282,1.11361
283,1.11281
284,1.11301
285,1.115
286,1.11354
287,1.11196
288,1.11196
289,1.11196
290,1.11084
291,1.11201
292,1.11173
293,1.10863
294,1.10922
295,1.10888
296,1.10832
297,1.10956
298,1.10793
299,1.10793
300,1.10738
301,1.10738
302,1.10754
303,1.10835
304,1.10844
305,1.10669
306,1.10406
307,1.10406
308,1.10442
309,1.10224
310,1.10224
311,1.1023
312,1.1023
313,1.10308
314,1.10221
315,1.10223
316,1.10223
317,1.1016
318,1.0994
319,1.09849
320,1.09897
321,1.09897
322,1.09988
323,1.09868
324,1.09642
325,1.09617
326,1.09639
327,1.09608
328,1.09608
329,1.09541
330,1.0956
331,1.09639
332,1.09312
333,1.09312
334,1.09288
335,1.09288
336,1.09159
337,1.09159
338,1.08976
339,1.08976
340,1.08976
341,1.09129
342,1.09129
343,1.08944
344,1.08944
345,1.09067
346,1.08983
347,1.0934
348,1.09176
349,1.09092
350,1.09078
351,1.09018
352,1.08925
353,1.08969
354,1.08969
355,1.08904
356,1.08892
357,1.08739
358,1.0867
359,1.0867
360,1.08623
361,1.08614
362,1.08568
363,1.08418
364,1.0852
365,1.0852
366,1.0852
367,1.0853
368,1.08581
369,1.08581
370,1.08328
371,1.0824
372,1.0837
373,1.08321
374,1.08321
375,1.08349
376,1.08349
377,1.0837
378,1.0837
379,1.08309
380,1.08138
381,1.07943
382,1.07936
383,1.07873
384,1.07628
385,1.07601
386,1.07555
387,1.07496
388,1.0753
389,1.07534
390,1.07533
391,1.07685
392,1.07742
393,1.07788
394,1.07543
395,1.07543
396,1.07539
397,1.07406
398,1.07356
399,1.07356
400,1.07441
401,1.0731
402,1.0746
403,1.0746
404,1.0693
405,1.0693
406,1.0693
407,1.0682
408,1.06926
409,1.06861
410,1.06861
411,1.0668
412,1.0668
413,1.06647
414,1.06647
415,1.06647
416,1.06418
417,1.06298
418,1.0632
419,1.06465
420,1.06379
421,1.06292
422,1.06421
423,1.06167
424,1.06146
425,1.06345
426,1.06345
427,1.06172
428,1.06172
429,1.06172
430,1.06172
431,1.06256
432,1.06318
433,1.06318
434,1.06232
435,1.06232
436,1.06232
437,1.06167
438,1.06167
439,1.06167
440,1.06239
441,1.06024
442,1.05912
443,1.05977
444,1.05977
445,1.0581
446,1.0581
447,1.0581
448,1.05761
449,1.05682
450,1.05681
451,1.05558
452,1.05558
453,1.05587
454,1.05587
455,1.05413
456,1.05285
457,1.05334
458,1.05334
459,1.05155
460,1.05248
461,1.05461
462,1.05274
463,1.05349
464,1.05228
465,1.05259
466,1.05229
467,1.05229
468,1.05144
469,1.05279
470,1.05178
471,1.05178
472,1.05178
473,1.05178
474,1.05259
475,1.05266
476,1.05266
477,1.05403
478,1.05403
479,1.05389
480,1.05352
481,1.05373
482,1.05216
483,1.05115
484,1.05115
485,1.05194
486,1.05124
487,1.05152
488,1.05152
489,1.04991
490,1.0511
491,1.0511
492,1.0511
493,1.0511
494,1.04939
495,1.04891
496,1.04822
497,1.04814
498,1.04814
499,1.04814
500,1.05068
501,1.05045
502,1.05045
503,1.05045
504,1.05052
505,1.05036
506,1.05036
507,1.04952
508,1.0486
509,1.0486
510,1.0486
511,1.04786
512,1.04732
513,1.04732
514,1.0473
515,1.0473
516,1.0482
517,1.0476
518,1.0476
519,1.04681
520,1.04734
521,1.04707
522,1.04684
523,1.04684
524,1.04628
525,1.0459
526,1.04585
527,1.04618
528,1.04654
529,1.04749
530,1.04724
531,1.04724
532,1.04847
533,1.04797
534,1.04613
535,1.04613
536,1.04613
537,1.04613
538,1.04627
539,1.04791
540,1.04765
541,1.04733
542,1.04775
543,1.0471
544,1.04743
545,1.04847
546,1.04879
547,1.04781
548,1.04733
549,1.04733
550,1.04847
551,1.04834
552,1.04588
553,1.04588
554,1.04608
555,1.04633
556,1.04633
557,1.04734
558,1.04589
559,1.04547
560,1.04507
561,1.04507
562,1.04507
563,1.04293
564,1.04244
565,1.04283
566,1.04283
567,1.04374
568,1.04374
569,1.04462
570,1.04454
571,1.04238
572,1.04495
573,1.04495
574,1.04655
575,1.04655
576,1.04644
577,1.04681
578,1.04821
579,1.04569
580,1.04569
581,1.04569
582,1.04569
583,1.04536
584,1.04511
585,1.04384
586,1.04376
