MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.992222,0.991855,-0.0269693
2,0.990517,0.990389,-0.0159669
3,0.989975,0.989781,-0.0195901
4,0.988517,0.988259,-0.0226046
5,0.987588,0.987341,-0.0220854
6,0.988357,0.98832,-0.00858138
7,0.98584,0.985452,0.0276498
8,0.987324,0.986642,0.0366851
9,0.986238,0.985189,0.0454799
10,0.985966,0.984624,0.0514246
11,0.985964,0.984681,0.0502855
12,0.984029,0.981811,0.0660276
13,0.984563,0.9823,0.0667115
14,0.982319,0.979425,0.0753443
15,0.980992,0.978023,0.0762761
16,0.984137,0.980653,0.0827454
17,0.982014,0.977194,0.0971759
18,0.982027,0.978897,0.0783431
19,0.980647,0.978187,0.0694066
20,0.981487,0.978086,0.0816277
21,0.979724,0.975132,0.0947357
22,0.980436,0.975425,0.0989951
23,0.980306,0.974707,0.104618
24,0.980157,0.972521,0.122106
25,0.97914,0.973456,0.105348
26,0.981757,0.978296,0.082363
27,0.981821,0.980449,0.0518909
28,0.980702,0.979864,0.0405479
29,0.977607,0.977109,0.0312169
30,0.978601,0.978214,0.0275246
31,0.977963,0.977724,0.0216166
32,0.979537,0.978436,0.0464248
33,0.976901,0.976302,0.03418
34,0.975258,0.975086,0.0182951
35,0.977211,0.977208,0.00267056
36,0.97571,0.97553,-0.0187401
37,0.975921,0.975896,-0.00694796
38,0.97582,0.975661,-0.0176235
39,0.975057,0.974121,-0.0426995
40,0.974729,0.973575,-0.0474195
41,0.976343,0.974079,-0.0664493
42,0.97381,0.97377,-0.00887881
43,0.970448,0.970396,-0.0100262
44,0.970516,0.97043,-0.0129214
45,0.966889,0.966861,0.00726329
46,0.969094,0.968213,0.0413362
47,0.970343,0.970045,0.024032
48,0.968648,0.967489,0.0473855
49,0.971611,0.970615,0.0439855
50,0.970529,0.969951,0.033479
51,0.969992,0.969867,0.0155423
52,0.971434,0.97126,0.0184108
53,0.969189,0.969175,0.0051263
54,0.970318,0.970176,0.0165962
55,0.970734,0.970636,0.0137619
56,0.969132,0.969043,0.0131926
57,0.970659,0.970058,0.0341716
58,0.971076,0.97093,0.0168433
59,0.968978,0.968244,0.0377193
60,0.969906,0.96804,0.0601303
61,0.970027,0.964965,0.0989734
62,0.969425,0.962746,0.113595
63,0.969189,0.962614,0.112701
64,0.970761,0.963724,0.116679
65,0.969308,0.962235,0.116883
66,0.966259,0.959745,0.112012
67,0.969659,0.967721,0.0612733
68,0.970313,0.96986,0.029632
69,0.971596,0.97004,0.0549572
70,0.969916,0.969726,0.0191866
71,0.971915,0.971559,0.0263044
72,0.968925,0.968336,0.0337752
73,0.969468,0.968431,0.0448257
74,0.966602,0.964336,0.0661456
75,0.967578,0.964492,0.077213
76,0.964176,0.961172,0.0760446
77,0.963727,0.961459,0.0660801
78,0.964008,0.961202,0.0734942
79,0.96677,0.961186,0.103755
80,0.9667,0.95408,0.155694
81,0.965161,0.952311,0.15697
82,0.964628,0.95363,0.145249
83,0.964212,0.954847,0.134052
84,0.965157,0.954301,0.144351
85,0.964885,0.951274,0.161497
86,0.967198,0.956049,0.146435
87,0.966651,0.956601,0.139024
88,0.964176,0.954107,0.138978
89,0.966033,0.953832,0.153045
90,0.961249,0.951,0.139996
91,0.963613,0.950341,0.159376
92,0.96387,0.95099,0.157046
93,0.967615,0.951555,0.175564
94,0.969755,0.955745,0.164245
95,0.969279,0.955986,0.159976
96,0.965683,0.960256,0.102231
97,0.966814,0.96307,0.0850045
98,0.964006,0.96119,0.0736312
99,0.96534,0.963114,0.0655191
100,0.96534,0.963114,0.0655191
101,0.963909,0.961524,0.0677732
102,0.964356,0.96249,0.0599634
103,0.962902,0.960573,0.0669439
104,0.9641,0.963098,0.0439596
105,0.962914,0.961596,0.0503589
106,0.96295,0.961407,0.0544905
107,0.960729,0.959685,0.0447695
108,0.959063,0.957345,0.0573844
109,0.961878,0.958851,0.0762429
110,0.961878,0.958851,0.0762429
111,0.959725,0.956055,0.0838467
112,0.962973,0.961248,0.0576274
113,0.962513,0.961681,0.0399948
114,0.963429,0.96307,0.0262964
115,0.959654,0.959515,0.016356
116,0.959494,0.959146,0.0258146
117,0.958215,0.957485,0.0374051
118,0.958215,0.957485,0.0374051
119,0.963987,0.961475,0.0695473
120,0.959146,0.957071,0.0630596
121,0.959146,0.957071,0.0630596
122,0.961067,0.96044,0.0347128
123,0.961537,0.961529,0.00387664
124,0.960705,0.960704,0.00163486
125,0.959461,0.959225,-0.0212694
126,0.960804,0.960738,-0.0113385
127,0.961827,0.96176,-0.0113898
128,0.959373,0.959333,-0.00886761
129,0.959748,0.959087,-0.0355965
130,0.96006,0.959973,-0.0129969
131,0.959008,0.958989,0.00612449
132,0.959008,0.958989,0.00612449
133,0.960009,0.960004,0.00313415
134,0.955873,0.955795,0.0122055
135,0.956485,0.95584,0.0351315
136,0.959814,0.959491,0.0248999
137,0.959814,0.959491,0.0248999
138,0.960956,0.960829,0.0156489
139,0.960386,0.960017,-0.0266051
140,0.961239,0.959448,-0.0586574
141,0.959042,0.957524,-0.0539405
142,0.958813,0.955569,-0.0788099
143,0.958813,0.955569,-0.0788099
144,0.959387,0.951226,-0.124869
145,0.958686,0.953096,-0.103379
146,0.958811,0.949929,-0.130205
147,0.958811,0.949929,-0.130205
148,0.956895,0.94899,-0.122747
149,0.957311,0.947151,-0.139101
150,0.957257,0.94686,-0.1407
151,0.959606,0.951546,-0.124114
152,0.960429,0.956014,-0.0919818
153,0.956749,0.950592,-0.108363
154,0.957495,0.946856,-0.14234
