MDTU,plaq_ss,plaq_st
1,10.4943,13.7634
2,7.90846,10.2082
3,7.60588,9.77083
4,7.03672,9.00744
5,6.54533,8.34088
6,6.15457,7.78551
7,5.81108,7.33037
8,5.5314,6.90222
9,5.25057,6.51806
10,5.02306,6.22118
11,4.8013,5.96629
12,4.60468,5.73252
13,4.44861,5.49679
14,4.28519,5.27915
15,4.14781,5.11972
16,4.01084,4.93954
17,3.89443,4.80155
18,3.78694,4.65251
19,3.69078,4.50514
20,3.59391,4.37343
21,3.51135,4.24492
22,3.4293,4.14354
23,3.34678,4.04199
24,3.26757,3.95724
25,3.20841,3.87166
26,3.1348,3.78369
27,3.08396,3.71035
28,3.02177,3.63165
29,2.95876,3.56015
30,2.9136,3.48625
31,2.85331,3.43211
32,2.80873,3.38493
33,2.76723,3.32557
34,2.72845,3.28361
35,2.69204,3.22684
36,2.646,3.16836
37,2.61546,3.12125
38,2.57914,3.07251
39,2.5436,3.02785
40,2.50597,2.97329
41,2.47833,2.93325
42,2.45016,2.89514
43,2.42383,2.86377
44,2.38616,2.82578
45,2.3589,2.78968
46,2.32434,2.75633
47,2.30878,2.73168
48,2.28798,2.69495
49,2.2636,2.67199
50,2.24933,2.65997
51,2.22379,2.62987
52,2.19676,2.59471
53,2.17844,2.58334
54,2.15077,2.55236
55,2.12675,2.5334
56,2.11491,2.50692
57,2.09706,2.48815
58,2.07861,2.47356
59,2.06788,2.45002
60,2.048,2.43296
61,2.02877,2.41069
62,2.01298,2.39519
63,2.00472,2.37592
64,1.99048,2.3569
65,1.97489,2.33921
66,1.96814,2.32614
67,1.95339,2.30985
68,1.93707,2.2917
69,1.92991,2.26741
70,1.90583,2.24991
71,1.89077,2.23634
72,1.88016,2.22767
73,1.87048,2.21234
74,1.85852,2.20363
75,1.83788,2.176
76,1.82125,2.1661
77,1.81828,2.16318
78,1.81355,2.14605
79,1.80374,2.13128
80,1.78812,2.12193
81,1.78304,2.10397
82,1.77386,2.09014
83,1.75999,2.07912
84,1.74813,2.07073
85,1.74249,2.0582
86,1.72801,2.05415
87,1.71189,2.04408
88,1.71017,2.03436
89,1.70027,2.02122
90,1.69437,2.00419
91,1.67989,1.99457
92,1.66487,1.9761
93,1.65726,1.97003
94,1.64983,1.96178
95,1.64326,1.94536
96,1.63709,1.92375
97,1.63433,1.92253
98,1.62628,1.91098
99,1.61653,1.90261
100,1.61653,1.90261
101,1.60888,1.89551
102,1.60944,1.89745
103,1.60363,1.88771
104,1.59676,1.88088
105,1.58768,1.87293
106,1.58205,1.86274
107,1.58383,1.85601
108,1.57283,1.84523
109,1.55589,1.84056
110,1.55589,1.84056
111,1.55199,1.83443
112,1.54423,1.82637
113,1.53861,1.81383
114,1.54365,1.80872
115,1.53244,1.79987
116,1.52541,1.79992
117,1.52247,1.79097
118,1.52247,1.79097
119,1.51091,1.79469
120,1.50683,1.78073
121,1.50683,1.78073
122,1.49465,1.76988
123,1.48223,1.76075
124,1.47969,1.7587
125,1.47651,1.75067
126,1.47282,1.75328
127,1.46328,1.74978
128,1.45252,1.73418
129,1.448,1.72914
130,1.44508,1.723
131,1.4389,1.71765
132,1.4389,1.71765
133,1.43837,1.70834
134,1.43318,1.69971
135,1.43237,1.68675
136,1.43461,1.68941
137,1.43461,1.68941
138,1.4347,1.68086
139,1.42938,1.67171
140,1.42905,1.66968
141,1.42249,1.66423
142,1.4244,1.65199
143,1.4244,1.65199
144,1.4193,1.65615
145,1.41487,1.65357
146,1.40998,1.64481
147,1.40998,1.64481
148,1.40898,1.64012
149,1.39946,1.62453
150,1.39404,1.6153
151,1.39457,1.61339
152,1.39059,1.60832
153,1.39171,1.59985
154,1.39243,1.59758
155,1.38707,1.59401
156,1.38313,1.59122
157,1.38138,1.58893
158,1.3745,1.59416
159,1.3745,1.59416
160,1.36719,1.59007
161,1.36555,1.58513
162,1.35987,1.58068
163,1.35625,1.56967
164,1.35267,1.57224
165,1.34755,1.57063
166,1.35401,1.57155
167,1.3487,1.56076
