MDTU,min_min,min_max,max_min,max_max5
1,-0.0971431,0.696229,0.0260675,0.753028
2,-0.102095,0.618951,0.0283098,0.684111
3,-0.110346,0.604823,0.0283029,0.672399
4,-0.105577,0.583512,0.0293665,0.651008
5,-0.103335,0.563331,0.0266598,0.634287
6,-0.109992,0.547147,0.0231471,0.620835
7,-0.116594,0.528379,0.0270091,0.602133
8,-0.118289,0.511669,0.0283874,0.586214
9,-0.119747,0.495986,0.0305058,0.575428
10,-0.112097,0.483591,0.0275707,0.563573
11,-0.122032,0.474858,0.0306953,0.556752
12,-0.119321,0.462692,0.0251439,0.54847
13,-0.113962,0.453317,0.0396372,0.537252
14,-0.116867,0.441809,0.0342659,0.527157
15,-0.121721,0.432558,0.0397616,0.520472
16,-0.115551,0.426289,0.0337527,0.512926
17,-0.113366,0.414536,0.0409599,0.506114
18,-0.112349,0.406711,0.0379015,0.503479
19,-0.114813,0.39555,0.0417421,0.489962
20,-0.119021,0.390495,0.0410517,0.483058
21,-0.110849,0.379374,0.0412474,0.478736
22,-0.116277,0.373171,0.0421583,0.472732
23,-0.114593,0.367826,0.0416178,0.465407
24,-0.117079,0.363618,0.0434347,0.465521
25,-0.125695,0.358234,0.0433965,0.458713
26,-0.127949,0.347269,0.0374934,0.452255
27,-0.127122,0.343983,0.0386875,0.451628
28,-0.126058,0.338655,0.041754,0.442465
29,-0.126482,0.331449,0.0379854,0.438803
30,-0.127806,0.326443,0.043905,0.438023
31,-0.137236,0.324009,0.0389296,0.435377
32,-0.129646,0.322385,0.0405251,0.43
33,-0.131138,0.315642,0.0351723,0.428753
34,-0.134333,0.311926,0.0403952,0.424441
35,-0.140817,0.307959,0.0413774,0.416655
36,-0.136132,0.30333,0.0351858,0.418101
37,-0.122611,0.295008,0.0339702,0.411813
38,-0.142008,0.292472,0.0379546,0.408559
39,-0.132124,0.290516,0.0422606,0.405912
40,-0.134411,0.282599,0.0370557,0.398268
41,-0.138743,0.280849,0.0380746,0.396306
42,-0.131645,0.278209,0.0403508,0.391984
43,-0.138817,0.276601,0.0383846,0.394023
44,-0.139638,0.267876,0.031431,0.394196
45,-0.153727,0.267432,0.0359751,0.398098
46,-0.148744,0.26305,0.037294,0.386223
47,-0.145618,0.260399,0.027424,0.380757
48,-0.154958,0.253683,0.0392829,0.374474
49,-0.139651,0.25362,0.0358079,0.377217
50,-0.146349,0.253299,0.034522,0.375935
51,-0.143932,0.250816,0.0418516,0.372777
52,-0.150274,0.248674,0.0280692,0.371423
53,-0.143938,0.244869,0.0372235,0.374142
54,-0.148731,0.243402,0.0349989,0.370647
55,-0.164416,0.244464,0.038127,0.372398
56,-0.152723,0.242759,0.0354447,0.370371
57,-0.138204,0.237243,0.0381583,0.366805
58,-0.144152,0.236926,0.0315857,0.361491
59,-0.148481,0.231938,0.031429,0.362797
60,-0.146263,0.237697,0.040329,0.359625
61,-0.143899,0.232351,0.0403922,0.358111
62,-0.145007,0.226875,0.0400089,0.359241
63,-0.153254,0.226507,0.0431829,0.353227
64,-0.144843,0.222168,0.0415504,0.354967
65,-0.154218,0.222715,0.0394532,0.352183
