t,e^(-dS)
1,0.579436
2,1.03866
3,1.13508
4,1.14122
5,1.11049
6,1.1096
7,1.11349
8,1.10716
9,1.12693
10,1.14431
11,1.51498
12,1.36247
13,1.40776
14,1.61543
15,1.45805
16,1.3442
17,1.40832
18,1.5209
19,1.44441
20,1.31285
21,1.76721
22,1.75663
23,1.31587
24,1.49138
25,1.80038
26,1.83125
27,1.81339
28,1.74299
29,1.62808
30,1.55302
31,2.93292
32,1.51983
33,1.79858
34,2.15545
35,3.03436
36,2.20252
37,2.44
38,1.22055
39,2.19658
40,2.37643
41,1.99971
42,2.26392
43,2.5467
44,2.50127
45,1.82248
46,1.55085
47,2.39169
48,1.86209
49,1.3508
50,1.49496
51,1.27903
52,5.73163
53,1.86451
54,3.03436
55,2.72918
56,1.35283
57,2.30366
58,3.39397
59,1.98119
60,4.09596
61,3.02225
62,6.17803
63,1.41227
64,1.82467
65,2.64799
66,2.69258
67,1.4212
68,0.979297
69,2.50227
70,3.57155
71,2.22443
72,1.96678
73,1.9441
74,1.20346
75,3.58587
76,0.880469
77,2.10497
78,1.9558
79,1.49616
80,1.44499
81,1.2507
82,1.00087
83,1.48468
84,1.84393
85,1.25609
86,1.775
87,2.35326
88,2.41162
89,2.0532
90,1.97329
91,7.36692
92,0.995201
93,1.84873
94,3.73968
95,4.38417
96,1.63052
97,1.37177
98,3.40757
99,1.43634
100,0.818076
101,4.29306
102,3.46946
103,3.09566
104,3.64735
105,3.40417
106,4.44153
107,1.09125
108,1.38071
109,2.38405
110,0.655341
111,1.63788
112,1.84025
113,3.26089
114,0.654555
115,1.93634
116,1.25546
117,0.824812
118,0.446999
119,1.36506
120,2.56024
121,0.658889
122,1.67063
123,0.665112
124,0.879853
125,0.715624
126,0.958937
127,1.12401
128,2.95944
129,1.89724
130,0.854961
131,4.57223
132,0.408648
133,1.01405
134,1.66996
135,1.55628
136,1.00402
137,0.399596
138,0.864503
139,2.39169
140,0.842822
141,1.67431
142,2.87772
143,0.199688
144,1.61349
145,1.51195
146,2.62479
147,0.572295
148,3.23167
149,2.48333
150,1.83144
151,2.26891
152,2.10792
153,0.784115
154,2.3819
155,2.73191
156,4.99781
157,2.51331
158,0.467666
159,0.306972
160,2.59971
161,2.80948
162,1.19327
163,1.229
164,0.555604
165,2.98918
166,0.445036
167,1.58439
168,0.287653
169,1.1497
170,0.325302
171,2.07176
172,1.64115
173,1.69249
174,0.299692
175,5.21219
176,0.938268
177,0.851973
178,0.116601
179,2.5406
180,2.43635
181,0.536333
182,0.9464
183,0.768511
184,0.799955
185,1.92168
186,2.67594
187,0.92013
188,0.611219
189,1.56408
190,0.692256
191,2.83205
192,0.240508
193,1.0179
194,2.96833
195,3.25437
196,1.77464
197,0.981808
198,0.301496
199,8.22353
200,2.31035
201,1.40903
202,1.91765
203,2.24297
204,0.598876
205,0.550405
206,10.676
207,0.729862
208,4.0471
209,3.49384
210,0.195538
211,1.76015
212,0.525503
213,3.3838
214,2.5373
215,0.94332
216,1.50637
217,0.44052
218,3.11117
219,0.68674
220,0.636991
221,0.320139
222,0.138207
223,0.722889
224,0.598457
225,1.54512
226,0.649859
227,2.18584
228,0.22313
229,0.315373
230,0.435657
231,0.230616
232,0.885237
233,1.31903
234,0.522725
235,1.34125
236,0.284506
237,1.92264
238,0.323033
239,1.59967
240,1.44152
241,1.83107
242,1.0058
243,1.99391
244,0.221795
245,0.667778
246,3.23167
247,1.02265
248,0.427244
249,0.389575
250,0.165299
251,0.664646
252,0.302099
253,3.78104
254,1.14878
255,1.09157
256,3.08947
257,0.490809
258,3.21556
259,0.769588
260,0.24244
261,0.879589
262,1.07979
263,0.433571
264,1.03254
265,2.65727
266,0.898256
267,0.796841
268,0.489535
269,2.3159
270,3.09566
271,1.28685
272,1.28788
273,3.21556
274,0.679159
275,0.977458
276,2.11997
277,3.47989
278,1.18175
279,1.64773
280,0.71634
281,1.11371
282,10.0142
283,0.794057
284,1.41312
285,0.613669
286,4.76358
287,2.9713
288,0.321422
289,0.141423
290,1.01655
291,0.712482
292,1.23454
293,2.20406
294,1.48557
295,0.636545
296,2.48755
297,0.723178
298,0.825554
299,0.0877731
300,1.5299
301,0.667778
302,0.764373
303,1.4408
304,0.959676
305,1.99451
306,15.518
307,0.721012
308,0.798756
309,0.916439
310,0.637756
311,1.80561
312,0.274996
313,2.48085
314,1.14866
315,0.855474
316,0.451491
317,5.94767
318,1.04071
319,3.3838
320,2.33264
321,0.253599
322,0.641209
323,0.7774
324,1.47079
325,2.22955
326,2.16929
327,1.79409
328,0.11003
329,0.661464
330,0.684751
331,0.719715
332,3.66197
333,0.296117
334,1.09455
335,0.614959
336,1.37451
337,0.204334
338,0.790808
339,0.403572
340,0.732714
341,2.18781
342,0.611036
343,0.579436
344,0.792946
345,1.43807
346,1.17574
347,0.561581
348,3.39736
349,1.5118
350,0.329559
351,1.28172
352,0.642107
353,0.634765
354,0.127581
355,0.492382
356,1.1029
357,0.863726
358,1.39083
359,0.460934
360,0.859074
361,1.99891
362,0.349938
363,0.822094
364,1.21982
365,0.444547
366,0.227183
367,1.43204
368,1.68978
369,0.274172
370,1.07727
371,0.49738
372,1.79715
373,1.71704
374,0.455573
375,0.70328
376,0.105189
377,1.5408
378,0.432791
379,2.63768
380,2.77319
381,1.59935
382,1.71035
383,1.1106
384,1.21519
385,2.99517
386,1.34837
387,1.70318
388,0.883292
389,0.804367
390,2.20538
391,1.30161
392,1.30813
393,1.45281
394,2.84909
395,0.462874
396,0.920784
397,0.611158
398,0.179245
399,0.350989
400,0.422697
401,2.20119
402,1.46463
403,0.134391
404,6.29024
405,0.387593
406,0.890119
407,0.72354
408,1.58107
409,4.6228
410,0.146607
411,0.422317
412,0.60423
413,1.123
