ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.999521,-0.000862016,null,null,null
1.14253e+11,null,4.54545e+08,null,null
1.07887e+11,null,null,2.43742e+09,null
3899.66,null,null,null,34.4341
0.998649,0.00154525,null,null,null
6.84915e+09,null,-2.18682e+08,null,null
6.36025e+09,null,null,1.6394e+08,null
1237.97,null,null,null,20.9228
0.997985,-0.000286954,null,null,null
4.55398e+09,null,-3.78274e+08,null,null
4.3093e+09,null,null,1.20091e+08,null
898.479,null,null,null,18.8411
0.999174,-0.000448906,null,null,null
2.05401e+09,null,-1.19884e+08,null,null
1.92978e+09,null,null,8.5588e+07,null
566.526,null,null,null,11.8428
0.997339,0.00129831,null,null,null
9.32024e+08,null,-2.70334e+07,null,null
9.31858e+08,null,null,6.62274e+07,null
357.688,null,null,null,8.19689
0.994457,0.00341879,null,null,null
5.03398e+08,null,-8.2654e+06,null,null
5.06708e+08,null,null,3.93344e+07,null
233.26,null,null,null,7.03806
0.995025,0.00384537,null,null,null
2.73214e+08,null,-3.54048e+06,null,null
2.89348e+08,null,null,2.7016e+07,null
155.449,null,null,null,1.57754
0.996798,0.00222234,null,null,null
1.64981e+08,null,-9.22824e+06,null,null
1.65665e+08,null,null,1.4506e+07,null
104.507,null,null,null,0.502465
0.994805,0.00394617,null,null,null
1.00544e+08,null,-675736,null,null
9.42638e+07,null,null,9.23802e+06,null
67.4206,null,null,null,0.744406
0.996669,-0.00010983,null,null,null
6.02852e+07,null,-3.28025e+06,null,null
6.10452e+07,null,null,7.27222e+06,null
45.3325,null,null,null,-0.229077
0.996485,-0.000583616,null,null,null
4.17245e+07,null,-745275,null,null
3.84791e+07,null,null,2.1934e+06,null
30.3439,null,null,null,-0.765179
0.997302,0.00281059,null,null,null
2.43738e+07,null,-167388,null,null
2.43345e+07,null,null,1.04196e+06,null
20.7686,null,null,null,-1.01763
1.00176,0.00497874,null,null,null
1.67511e+07,null,-1.62076e+06,null,null
1.7038e+07,null,null,1.97551e+06,null
13.5691,null,null,null,-0.513103
1.00432,0.00702509,null,null,null
1.1236e+07,null,-623472,null,null
1.08197e+07,null,null,801968,null
9.33625,null,null,null,-0.0289767
1.00185,0.00997843,null,null,null
7.96555e+06,null,-1.00113e+06,null,null
8.17789e+06,null,null,873774,null
6.07378,null,null,null,-0.455244
1.00278,0.00896754,null,null,null
6.00201e+06,null,-1.04323e+06,null,null
5.34946e+06,null,null,256580,null
4.72468,null,null,null,-0.67133
1.00542,0.0100397,null,null,null
4.38804e+06,null,-552701,null,null
3.71082e+06,null,null,218279,null
2.8223,null,null,null,-0.670061
1.0054,0.00532091,null,null,null
3.17165e+06,null,-281700,null,null
2.59782e+06,null,null,62253.2,null
1.9114,null,null,null,-0.465552
1.00502,0.0083755,null,null,null
2.31461e+06,null,-320381,null,null
2.0391e+06,null,null,302444,null
0.959561,null,null,null,-0.566285
1.00389,0.00748202,null,null,null
1.82122e+06,null,-184052,null,null
1.63158e+06,null,null,266810,null
0.854049,null,null,null,-0.497609
1.00494,0.0073123,null,null,null
1.39658e+06,null,-216878,null,null
1.25735e+06,null,null,99328.2,null
0.797412,null,null,null,-0.0337305
1.00763,0.00490285,null,null,null
962240,null,-297332,null,null
1.03364e+06,null,null,90399.4,null
0.623386,null,null,null,0.207866
1.00633,0.00441514,null,null,null
744552,null,-220595,null,null
831786,null,null,49528,null
0.178437,null,null,null,0.0891806
1.0046,0.00587496,null,null,null
576444,null,-139769,null,null
652602,null,null,71118,null
0.184655,null,null,null,-0.000465175
1.00345,0.00575758,null,null,null
452830,null,-133182,null,null
510016,null,null,26604,null
-0.0232123,null,null,null,-0.0626916
0.999435,0.0077038,null,null,null
376962,null,-112846,null,null
367306,null,null,12622.4,null
0.0916355,null,null,null,0.0103439
1.0008,0.0100349,null,null,null
322741,null,-67331.5,null,null
310590,null,null,10079,null
0.0464603,null,null,null,0.104694
1.00353,0.0116968,null,null,null
249468,null,-75654.6,null,null
257844,null,null,-13077.2,null
-0.17441,null,null,null,0.101236
1.0032,0.0132045,null,null,null
201412,null,-59223.6,null,null
198235,null,null,-6674.93,null
-0.254481,null,null,null,0.0486207
1.00391,0.0109187,null,null,null
168194,null,-44310.9,null,null
180921,null,null,-8933.24,null
0.00114943,null,null,null,-0.0784762
1.00077,0.00585926,null,null,null
135988,null,-41782.8,null,null
149596,null,null,6276.88,null
-0.152463,null,null,null,0.0364882
1.00129,0.00306588,null,null,null
115264,null,-29525,null,null
128122,null,null,-525.54,null
-0.115405,null,null,null,-0.0191872
1.0006,0.00384304,null,null,null
94499.6,null,-18868.9,null,null
109752,null,null,4955.02,null
-0.0345476,null,null,null,-0.00226212
1.00076,0.0030067,null,null,null
87708.1,null,-6896.77,null,null
87680,null,null,2410.6,null
-0.0374455,null,null,null,-0.0741114
1.00334,0.00388924,null,null,null
67888.9,null,-4749.29,null,null
74472.8,null,null,-1488.31,null
0.0649169,null,null,null,-0.129188
1.00151,0.0051444,null,null,null
57574.4,null,-4653.9,null,null
65323.1,null,null,2990.65,null
0.145669,null,null,null,0.030309
1.00226,0.00613666,null,null,null
51118.9,null,-5249.77,null,null
53001.8,null,null,-70.441,null
0.110541,null,null,null,0.0994348
0.998314,0.00706265,null,null,null
52056.1,null,-5152.62,null,null
49852.8,null,null,-680.63,null
0.00756772,null,null,null,0.0878147
1.00259,0.00556549,null,null,null
40484.9,null,-1781.71,null,null
42282.6,null,null,-2175.78,null
0.080545,null,null,null,0.0727016
0.999919,0.00755816,null,null,null
37455.9,null,-1084.31,null,null
32810.5,null,null,-2420.29,null
0.00479517,null,null,null,-0.0533939
0.998517,0.00529579,null,null,null
33158,null,-119.659,null,null
31805.8,null,null,-2637.85,null
-0.0952195,null,null,null,-0.019633
0.998106,0.00642748,null,null,null
30375.5,null,1041.47,null,null
29751.4,null,null,-471.3,null
0.0131015,null,null,null,-0.0412999
0.998406,0.00748398,null,null,null
26530.8,null,2287.44,null,null
26457.6,null,null,108.644,null
-0.034779,null,null,null,0.00721811
0.995246,0.00540429,null,null,null
22319.9,null,890.599,null,null
21942.9,null,null,-920.615,null
0.00392445,null,null,null,0.0233558
0.998184,0.00223697,null,null,null
18434.2,null,1433.49,null,null
17383.6,null,null,-286.168,null
0.0209876,null,null,null,-0.0359256
0.995989,0.00121635,null,null,null
15280.9,null,269.894,null,null
16334.2,null,null,-2792.65,null
-0.0196794,null,null,null,-0.0352797
0.99409,0.002385,null,null,null
15101.8,null,625.01,null,null
13836.8,null,null,-2984.49,null
0.0318866,null,null,null,-0.0281409
0.99472,0.000311291,null,null,null
12653.2,null,-1672.62,null,null
13277.4,null,null,-3429.57,null
0.053792,null,null,null,-0.0840551
0.995074,-0.000244656,null,null,null
11109.6,null,-617.196,null,null
11436.9,null,null,-3605.16,null
0.0274406,null,null,null,-0.0286829
0.997513,0.0011415,null,null,null
10458.8,null,-911.056,null,null
9113.58,null,null,-3026.99,null
0.0213333,null,null,null,-0.0635788
0.99874,0.0017336,null,null,null
8943.64,null,-745.654,null,null
7915.18,null,null,-2514.15,null
0.048977,null,null,null,-0.00564421
0.995751,0.00140942,null,null,null
7768.23,null,68.7935,null,null
7630.81,null,null,-2287.82,null
0.0166004,null,null,null,0.00609442
0.995501,-3.34079e-05,null,null,null
7105.11,null,-634.122,null,null
6484.7,null,null,-2311.2,null
0.00712809,null,null,null,0.110457
0.995171,0.00130564,null,null,null
5586.71,null,149.208,null,null
6001.86,null,null,-1719.64,null
