MDTU,S_B
1,1.05999
2,0.930648
3,0.957514
4,0.962386
5,0.964335
6,0.966648
7,0.969298
8,0.971488
9,0.972244
10,0.974108
11,0.975604
12,0.977108
13,0.977672
14,0.977707
15,0.979887
16,0.980573
17,0.981274
18,0.981873
19,0.982319
20,0.982662
21,0.983157
22,0.984043
23,0.985206
24,0.985448
25,0.985642
26,0.986103
27,0.98719
28,0.986437
29,0.986826
30,0.987065
31,0.987417
32,0.987791
33,0.987804
34,0.98869
35,0.988656
36,0.988917
37,0.989639
38,0.9903
39,0.989963
40,0.990167
41,0.990098
42,0.990735
43,0.990949
44,0.991162
45,0.991318
46,0.990278
47,0.99213
48,0.991352
49,0.991016
50,0.991423
51,0.991931
52,0.992096
53,0.992994
54,0.992403
55,0.992329
56,0.993086
57,0.992401
58,0.993297
59,0.993215
60,0.99333
61,0.993314
62,0.993448
63,0.993794
64,0.994808
65,0.993763
66,0.994922
67,0.994517
68,0.994279
69,0.994446
70,0.994102
71,0.993898
72,0.993848
73,0.994211
74,0.994954
75,0.994271
76,0.994398
77,0.995771
78,0.995282
79,0.995101
80,0.994986
81,0.994589
82,0.994918
83,0.994828
84,0.995237
85,0.99611
86,0.995904
87,0.995495
88,0.995116
89,0.996184
90,0.99626
91,0.996179
92,0.994977
93,0.995798
94,0.996888
95,0.996375
96,0.995502
97,0.996283
98,0.996068
99,0.995809
100,0.995809
101,0.995249
102,0.997189
103,0.996196
104,0.996347
105,0.996694
106,0.995939
107,0.996907
108,0.996805
109,0.995993
110,0.995993
111,0.997468
112,0.997451
113,0.996425
114,0.996724
115,0.996707
116,0.997038
117,0.996945
118,0.996945
119,0.997081
120,0.997455
121,0.997455
122,0.996907
123,0.99609
124,0.997147
125,0.996549
126,0.997638
127,0.997016
128,0.99778
129,0.996988
130,0.996726
131,0.99787
132,0.99787
133,0.997078
134,0.997507
135,0.997196
136,0.997381
137,0.997381
138,0.997861
139,0.997418
140,0.99779
141,0.99789
142,0.997026
143,0.997026
144,0.998167
145,0.997652
146,0.997921
147,0.997921
148,0.998452
149,0.998397
150,0.996904
151,0.997999
152,0.997715
153,0.9985
154,0.998023
155,0.997301
156,0.997862
157,0.99791
158,0.99867
159,0.99867
160,0.99744
161,0.998064
162,0.997986
163,0.997328
164,0.998303
165,0.997468
166,0.998757
167,0.998571
168,0.998571
169,0.997807
170,0.997807
171,0.997876
172,0.998954
173,0.998337
174,0.997954
175,0.997705
176,0.998818
177,0.997824
178,0.997824
179,0.997358
180,0.997569
181,0.997513
182,0.997513
183,0.997518
184,0.998936
185,0.997816
186,0.997882
187,0.998173
188,0.99836
189,0.998176
190,0.998176
191,0.997499
192,0.997499
193,0.998422
194,0.998731
195,0.998758
196,0.998597
197,0.99782
198,0.99782
199,0.998985
200,0.998266
201,0.998219
202,0.997781
203,0.997312
204,0.997312
205,0.997982
206,0.99881
207,0.998534
208,0.9979
209,0.998596
210,0.998596
211,0.998234
212,0.998234
213,0.998289
214,0.997889
215,0.999241
216,0.999413
217,0.998414
218,0.998692
219,0.998007
220,0.998991
221,0.998991
222,0.998991
223,0.998526
224,0.998526
225,0.999626
226,0.998657
227,0.998833
228,0.998833
229,0.998833
230,0.998833
231,0.998833
232,0.998831
233,0.998652
234,0.998652
235,0.997896
236,0.997896
237,0.998625
238,0.998625
239,0.998442
240,0.998983
241,0.999065
242,0.999254
243,0.997773
244,0.997773
245,0.99853
246,0.997986
247,0.998013
248,0.999305
249,0.999305
250,0.999305
251,0.99857
252,0.998519
253,0.999021
254,0.998037
255,0.998408
256,0.998367
257,0.999104
258,0.999636
259,0.999522
260,0.998877
261,0.998877
262,0.99992
263,0.99992
264,0.999266
265,0.998908
266,0.999309
267,0.999374
268,0.999374
269,0.998113
270,0.998688
271,0.999341
272,0.999857
273,0.999008
274,0.9983
275,0.999011
276,0.998614
277,0.998994
278,0.998662
279,0.999084
280,0.998399
281,0.999622
282,0.998423
283,0.998715
284,0.998614
285,0.999032
286,0.998475
287,0.999455
288,0.999455
289,0.999455
290,0.999051
291,0.998889
292,0.99952
293,0.998566
294,0.999031
295,0.998592
296,0.999077
297,0.999266
298,0.999365
299,0.999365
300,0.998656
301,0.998656
302,0.999021
303,0.999336
304,1.0005
305,0.999724
306,0.998291
307,0.998291
308,0.999234
309,0.998894
310,0.998894
311,0.998659
312,0.998659
