t,cost
10,22348.8
20,11073.6
30,7401.6
40,5731.2
50,5353.92
60,4804.56
70,4669.92
80,4738.32
90,4286.88
100,3414.24
110,3538.8
120,3517.92
130,3637.44
140,3497.76
150,3208.32
160,3131.28
170,3148.56
180,3147.84
190,3129.12
200,3110.4
210,2965.68
220,2981.52
230,2997.36
240,2977.92
250,2973.6
260,3317.04
270,3336.48
280,3370.32
290,3368.16
300,3317.76
310,3167.28
320,3172.32
330,3164.4
340,3162.24
350,3174.48
360,3167.28
370,3180.96
380,3181.68
390,3143.52
400,3166.56
410,2905.92
420,2910.24
430,3011.76
440,3039.84
450,3051.36
460,3038.4
470,2931.84
480,3029.76
490,3011.76
500,3034.08
510,2997.36
520,3015.36
530,3113.28
540,3088.8
550,3056.4
560,3103.2
570,3182.4
580,3160.08
590,3098.16
600,3046.32
610,3175.92
620,3194.64
630,3225.6
640,3152.16
650,3160.8
660,3112.56
670,3118.32
680,3137.76
690,3104.64
700,3051.36
710,3182.4
720,3169.44
730,3152.88
740,3148.56
750,3092.4
760,3171.6
770,3150
780,3149.28
790,3169.44
800,3124.8
810,3155.04
820,3163.68
830,3186
840,3168.72
850,3117.6
860,3144.24
870,3128.4
880,3159.36
890,3224.88
900,3222
910,2813.04
920,2842.56
930,2813.76
940,2772.72
950,2775.6
960,2787.84
970,2790.72
980,2796.48
990,2816.64
1000,2784.96
1010,2935.44
1020,2977.92
1030,2972.88
1040,2948.4
1050,2905.92
1060,2918.88
1070,2921.04
1080,2868.48
1090,2851.92
1100,2850.48
1110,3044.16
1120,3088.08
1130,3042.72
1140,3061.44
1150,3150
1160,2785.68
1170,2838.96
1180,2844.72
1190,2845.44
1200,2818.8
1210,2779.92
1220,2771.28
1230,2794.32
1240,2799.36
1250,2783.52
1260,2854.08
1270,2839.68
1280,2851.92
1290,2787.12
1300,2777.04
1310,2799.36
1320,2805.12
1330,2800.8
1340,2805.84
1350,2804.4
1360,2838.96
1370,2866.32
1380,2820.96
1390,2826.72
1400,2823.84
1410,2847.6
1420,2907.36
1430,2962.8
1440,2909.52
1450,2909.52
1460,2869.2
1470,2867.04
1480,2856.96
1490,2887.2
1500,2848.32
1510,3125.52
1520,3280.32
1530,3252.24
1540,3064.32
1550,3137.04
1560,2877.12
1570,2891.52
1580,2894.4
1590,2867.04
1600,2887.92
1610,2684.16
1620,2669.76
1630,2679.12
1640,2695.68
1650,2709.36
1660,2892.24
1670,2894.4
1680,2907.36
1690,2869.92
1700,2912.4
1710,4068
1720,4032.72
1730,3932.64
1740,4042.8
1750,4091.76
1760,2886.48
1770,2892.96
1780,2851.2
1790,2870.64
1800,2876.4
1810,2931.84
1820,2946.24
1830,2931.84
1840,2936.88
1850,2903.04
1860,2842.56
1870,2841.84
1880,2867.76
1890,2847.6
1900,2810.16
1910,2851.2
1920,2838.96
1930,2849.76
1940,2854.8
1950,2867.04
1960,3386.16
1970,3610.8
1980,3697.2
1990,3694.32
2000,3922.56
2010,2759.04
2020,2775.6
2030,2770.56
2040,2754.72
2050,2816.64
2060,2689.92
2070,2733.84
2080,2674.8
2090,2674.08
2100,2647.44
2110,3073.68
2120,3126.96
2130,3144.24
2140,3144.24
2150,3135.6
2160,2827.44
2170,2842.56
2180,2851.92
2190,2846.88
2200,2832.48
2210,2836.08
2220,2820.24
2230,2860.56
2240,2822.4
2250,2774.88
2260,2800.8
2270,2830.32
2280,2846.16
2290,2841.84
2300,2840.4
2310,2841.84
2320,2828.88
2330,2821.68
2340,2846.16
2350,2827.44
2360,3096.72
2370,3080.16
2380,3041.28
2390,3048.48
2400,3036.96
2410,2658.96
2420,2694.96
2430,2689.92
2440,2710.08
2450,2692.08
2460,2686.32
2470,2679.12
2480,2644.56
2490,2692.8
2500,2698.56
2510,2700.72
2520,2704.32
2530,2664
2540,2674.8
2550,2664.72
2560,2795.04
2570,2810.16
2580,2867.76
2590,2800.8
2600,2787.12
2610,2603.52
2620,2621.52
2630,2796.48
2640,2808.72
2650,2772
2660,2815.2
2670,2830.32
2680,2807.28
2690,2853.36
2700,2880
2710,2833.92
2720,2838.96
2730,2834.64
2740,2820.96
2750,2805.84
2760,2793.6
2770,2789.28
2780,2876.4
2790,2859.84
2800,2855.52
2810,2607.12
2820,2607.84
2830,2605.68
2840,2597.04
2850,2608.56
2860,2765.52
2870,2774.88
2880,2756.88
2890,2759.04
2900,2766.96
2910,2880.72
2920,2830.32
2930,2830.32
2940,2869.2
2950,3120.48
2960,2817.36
2970,2841.12
2980,2847.6
2990,2891.52
3000,2842.56
3010,2841.84
3020,2881.44
3030,2874.96
3040,2887.92
3050,2887.92
3060,2890.8
3070,2851.2
3080,2851.2
3090,2852.64
3100,2878.56
3110,2873.52
3120,2871.36
3130,2870.64
3140,2901.6
3150,2887.92
3160,2773.44
3170,2807.28
3180,2817.36
3190,2837.52
3200,2895.12
3210,2718.72
3220,2717.28
3230,2726.64
3240,2725.2
3250,2691.36
3260,2810.16
3270,2831.04
3280,2842.56
3290,2833.92
3300,2818.8
3310,2877.12
3320,2900.16
3330,2908.08
3340,2898
3350,2851.92
3360,2867.76
3370,2892.96
3380,2919.6
3390,2889.36
3400,2833.92
3410,2661.84
3420,2656.8
3430,2636.64
3440,2615.04
3450,2672.64
3460,2692.8
3470,2702.16
3480,2679.12
3490,2666.16
3500,2669.76
3510,2668.32
3520,2653.2
3530,2661.84
3540,2658.96
3550,2672.64
3560,2658.24
3570,2655.36
3580,2695.68
3590,2848.32
3600,2701.44
3610,2702.88
3620,2730.24
3630,2706.48
