MDTU,susyTrans,Im(bilin)
10,-0.0189435,0.000162842
20,-0.0129891,-0.000252882
30,-0.00785894,8.74862e-05
40,-0.00889172,1.7425e-05
50,-0.00593067,-0.000198387
60,-0.00496375,-6.45804e-05
70,-0.00559678,-0.00014556
80,-0.000673764,3.51255e-05
90,-0.00322862,8.64166e-05
100,-0.00375412,8.8009e-05
110,-0.000886226,-0.000199017
120,-0.00241376,4.23037e-05
130,-0.0020386,-2.47487e-05
140,-0.0011524,7.15056e-05
150,-0.000693577,0.000152824
160,-0.00298261,0.000158831
170,0.00135479,-0.000270121
180,0.000282781,-0.00013611
190,-0.00111399,-0.000251065
200,-0.000831168,-0.000256548
210,3.5372e-06,0.000150312
220,-0.00287289,-0.000452753
230,0.0006876,-0.000130337
240,0.000261486,0.000176323
250,-0.00023857,8.64703e-05
260,-0.0031196,-9.55016e-05
270,-0.00203272,-9.45658e-05
280,1.94377e-05,0.000238996
290,0.00216955,9.86095e-05
300,-0.000601173,0.000117398
310,-0.00227282,-7.48271e-05
320,-0.000810947,0.000130148
330,-0.00136531,-0.000153713
340,0.000150313,0.000346729
350,-0.00131415,6.41122e-05
360,-0.000841789,-5.35217e-05
370,-0.00178674,0.000119625
380,0.000507061,0.000126829
390,0.00151458,-0.000450824
400,0.000360827,-0.000109906
410,-0.00197744,-0.0001132
420,0.000627528,-0.000194743
430,-0.00156707,-0.000138802
440,0.00032501,0.000127586
450,-0.000942664,0.000277795
460,0.000489449,0.000154286
470,0.000715687,-5.13752e-05
480,-0.00209742,0.000327665
490,-0.00281457,-4.48515e-05
500,0.000470324,4.42708e-05
510,0.00323461,-0.000105955
520,-0.00156391,-5.22935e-05
530,-0.000353531,-6.33044e-05
540,0.00169632,-6.59309e-05
550,-0.00103633,-7.61005e-05
560,-0.0010908,9.84167e-05
570,-0.00152448,-9.60456e-05
580,-0.00165276,-7.33168e-06
590,-0.00144246,0.000493523
600,0.000821081,0.000299441
610,-0.000719299,-0.000199932
620,0.000883276,5.14218e-05
630,0.000612685,2.16893e-05
640,-0.00242558,0.000143462
650,0.00171357,-6.02551e-05
660,-0.00298839,8.53195e-05
670,0.00156273,0.000150532
680,-0.0024287,-0.000106752
690,0.00158597,-2.53785e-06
700,-0.000645864,5.88031e-05
710,-0.00137376,-0.000132169
720,-0.00249526,3.75975e-05
730,-7.06307e-05,-2.12812e-05
740,-0.00269787,-3.67099e-06
750,-0.00126051,-1.51401e-05
760,-7.06851e-06,-8.14788e-06
770,0.00197921,4.35677e-05
780,0.00050545,-8.00434e-05
790,-0.000939094,-2.62766e-06
800,-0.000295199,-0.000135995
810,-0.00205501,2.33523e-05
820,-0.0031351,3.9211e-05
830,0.00185542,-6.0145e-05
840,-0.00202846,-2.0869e-05
850,0.000183967,-4.3234e-05
860,0.000821417,7.27806e-05
870,0.00112455,7.79872e-05
880,-0.00110636,0.000219727
890,0.000837475,-0.000315715
900,1.06037e-05,-7.397e-05
910,-0.000873731,8.89807e-06
920,-0.000373071,-0.000159972
930,-0.000429708,5.13075e-05
940,-0.00108343,2.36953e-05
950,-0.00148216,-0.000160686
960,-0.00126311,-0.000152623
970,-0.000192683,0.000323385
980,-0.000238808,-9.23478e-05
990,0.00194994,0.000133081
1000,0.000100769,-7.7e-05
1010,-0.00289742,0.000275307
1020,-0.00264969,-4.41007e-05
1030,-0.000656197,0.000231572
1040,0.00137529,0.000175833
1050,-0.000307605,1.46587e-05
1060,0.000923769,2.0958e-05
1070,0.0010558,-0.000115921
1080,-0.0015176,-6.73975e-05
1090,-0.000394039,-0.000297199
1100,-0.000481321,8.61979e-05
1110,-0.000485534,-8.68673e-05
1120,-0.000281004,-6.03532e-05
1130,-0.000696643,0.000306703
1140,0.000973846,8.23298e-05
1150,-0.00154282,1.15154e-06
1160,-0.000987582,-7.39624e-05
1170,0.000390445,6.81367e-05
1180,0.000947409,-6.77769e-06
1190,-0.0010873,0.000283898
1200,0.000700104,-0.000174851
1210,0.000206756,-7.56093e-05
1220,-0.000217407,-8.0611e-05
1230,0.00124548,-6.5003e-05
1240,-0.000794034,4.26263e-06
1250,0.00406524,0.000222866
1260,-0.00101391,4.33011e-05
1270,-0.00223989,-0.000169528
1280,0.00175843,-0.000106336
1290,0.00113136,-0.0001332
1300,0.00283717,0.000165908
1310,0.000302301,7.21968e-05
1320,0.000351616,-9.48019e-05
1330,0.000544242,-4.99259e-05
1340,0.00183111,0.000155636
1350,0.000755814,5.30743e-05
1360,-0.00238233,8.34044e-05
1370,-0.00122422,9.20999e-05
1380,0.00252371,-1.33544e-05
1390,0.000277365,3.92467e-05
1400,5.48527e-05,-1.76895e-05
1410,0.000849696,-1.41168e-05
1420,0.000164219,0.000173513
1430,0.000885929,-9.12944e-05
1440,-0.000309497,3.11816e-05
1450,0.000948666,-0.000240856
1460,-0.00333638,0.000127016
1470,-0.00121717,9.55608e-06
1480,-0.00103627,-3.51551e-05
1490,-0.000160858,7.71861e-05
1500,0.000461642,-0.000190879
1510,0.000941948,0.000132778
1520,-0.00063283,6.4364e-05
1530,-0.0017152,0.000171722
1540,-0.00209182,5.38569e-05
1550,-0.000723274,-1.46662e-05
1560,0.000477059,-0.000153475
1570,0.00194872,-0.000101978
1580,0.00290473,-0.000127653
1590,-0.00102044,-1.84339e-05
1600,5.48214e-05,4.08391e-05
1610,6.18742e-05,-0.000193248
1620,-0.00147494,-7.45616e-05
1630,-0.000592557,0.000197638
1640,0.000114815,0.000159059
1650,0.000723256,-7.68304e-05
1660,-0.00166506,7.85439e-05
1670,0.0005681,-6.1427e-05
1680,-0.00195956,-0.000140541
1690,0.000393993,-3.80566e-06
1700,-0.00075838,0.000164858
1710,-0.00119607,-0.000339797
1720,0.000831935,8.9925e-05
1730,-0.00154243,0.000199433
1740,0.00131263,0.00011073
1750,-4.95155e-05,7.26796e-05
1760,-0.00155675,9.13321e-05
1770,-0.00132843,0.000138832
1780,0.000887068,1.85411e-05
1790,0.00080519,2.83425e-05
1800,-0.000758528,0.000199433
1810,-0.00123439,-0.000110538
1820,0.00147961,4.61293e-05
1830,-0.00203247,2.61009e-05
1840,-0.00146749,-5.18517e-05
1850,0.00136486,6.27301e-05
1860,-0.000741542,0.00011237
1870,-0.000639711,-0.000208518
1880,-0.00166541,0.000118939
1890,8.3076e-05,0.00015601
1900,-0.000192601,-0.000124482
1910,-0.000672171,-5.91388e-05
1920,0.000683399,8.86395e-05
1930,4.42065e-05,6.28713e-05
1940,-0.00114772,8.21868e-05
1950,-0.00183776,-0.000158877
1960,-0.000967891,-4.62001e-05
1970,-0.000341136,0.000135553
1980,0.00154393,-8.32262e-05
1990,-0.00186615,-0.000228997
2000,-0.0021816,0.00022738
2010,-0.000490004,3.92251e-05
2020,-0.00162256,8.70928e-06
2030,0.00154673,-8.90097e-06
2040,0.000517919,5.36912e-05
2050,0.000758066,-0.000178974
2060,0.000309326,-5.3539e-05
2070,0.00143277,0.000196693
2080,0.00014663,-5.16341e-05
2090,-0.00278041,0.000135557
2100,0.000669675,-0.00014489
2110,0.000587001,7.71668e-05
2120,-0.000355755,8.30614e-05
2130,-0.00156086,7.30223e-05
2140,-0.000595305,0.000146543
2150,-0.00410966,4.70976e-05
2160,-0.00188259,-0.00017487
2170,-0.00212181,-0.000191365
2180,-0.00110715,-1.18186e-05
2190,0.000291589,1.32902e-05
2200,-4.2424e-05,-0.000104655
2210,0.000736854,-0.000501103
2220,1.94501e-05,-3.43401e-05
2230,-0.0020721,0.000274298
2240,0.00108692,0.000352221
2250,-0.000236835,-3.47089e-05
2260,-0.00118349,-7.56866e-05
2270,0.00189065,1.26587e-05
2280,0.00239858,-2.62251e-05
2290,0.000634428,-0.000178491
2300,-0.00199617,2.94208e-05
2310,0.00273975,0.000196118
2320,0.000349904,0.000180826
2330,0.0019156,0.000263375
2340,0.000401393,-0.000127511
2350,-0.000605101,0.000188592
2360,-0.00125981,1.66155e-05
2370,9.90088e-05,-0.000118005
2380,0.00208258,-0.000153431
2390,-0.000173183,3.84138e-05
2400,-0.000955162,-0.000142138
2410,-0.00153034,5.4465e-05
2420,0.000256307,0.000121107
2430,-0.00241765,0.000134572
2440,0.000822019,0.000114475
2450,-0.000788783,0.000208105
2460,0.00197387,0.000127146
2470,0.000537498,-9.66369e-05
2480,0.000471827,-0.000142452
2490,-0.00207628,-4.81809e-05
2500,-0.00184131,-0.000394677
2510,0.00136774,-0.000111729
2520,0.00252651,8.40983e-05
2530,5.65223e-05,0.000131555
2540,-0.000689455,-0.000179202
2550,-0.000256141,8.54311e-06
2560,-0.000654802,9.79169e-05
2570,-0.000982195,0.000101203
2580,0.00109937,-3.81853e-05
2590,0.00255969,1.71675e-06
2600,-0.00150731,0.000141166
2610,0.000840812,-0.000135291
2620,0.000183837,-5.96341e-05
2630,-0.000442364,1.17573e-05
