MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.728351,0.825329,0.000135059
2,0.731255,0.829504,8.96277e-05
3,0.727692,0.824366,5.28037e-05
4,0.710206,0.803673,4.16593e-05
5,0.709449,0.794037,0.000120988
6,0.709449,0.794037,0.000120988
7,0.705567,0.787929,0.000130839
8,0.703912,0.786162,-8.0129e-05
9,0.695028,0.777927,-3.33587e-05
10,0.703596,0.781481,-2.50375e-05
11,0.690689,0.769309,-8.04843e-05
12,0.687025,0.749118,-1.52457e-06
13,0.689822,0.770229,-0.000126556
14,0.690665,0.749634,-6.40213e-06
15,0.697272,0.728803,3.84787e-05
16,0.713942,0.714519,3.33678e-05
17,0.712198,0.718756,4.87683e-05
18,0.705862,0.705462,8.73152e-05
19,0.711682,0.702413,0.000246976
20,0.713148,0.695626,0.000324251
21,0.713148,0.695626,0.000324251
22,0.7241,0.686516,0.00019208
23,0.73082,0.672208,0.000110639
24,0.716035,0.686276,0.000204203
25,0.70335,0.696409,0.000249406
26,0.70335,0.696409,0.000249406
27,0.70335,0.696409,0.000249406
28,0.7017,0.70745,0.000120296
29,0.7017,0.70745,0.000120296
30,0.695973,0.688326,7.48446e-05
31,0.681173,0.703707,-5.66941e-05
32,0.681173,0.703707,-5.66941e-05
33,0.681077,0.701322,5.76221e-05
34,0.678786,0.709281,0.000242876
35,0.675822,0.70337,0.000150906
36,0.675822,0.70337,0.000150906
37,0.675822,0.70337,0.000150906
38,0.665165,0.707958,9.76704e-05
39,0.668945,0.701935,0.00022072
40,0.668667,0.67463,0.000150913
41,0.682972,0.657634,-7.97896e-06
42,0.715887,0.609263,6.65668e-05
43,0.726668,0.601198,-3.88308e-05
44,0.710844,0.611775,6.26312e-05
45,0.710844,0.611775,6.26312e-05
46,0.733263,0.58704,-2.6307e-05
47,0.734339,0.585849,-0.000204413
48,0.693718,0.617519,0.000202833
49,0.681826,0.637835,0.000208379
50,0.661573,0.637434,2.9531e-05
51,0.653257,0.644889,0.000114047
52,0.653257,0.644889,0.000114047
53,0.651329,0.616487,0.000115937
54,0.651329,0.616487,0.000115937
55,0.633513,0.655215,0.000244617
56,0.634209,0.65691,0.000138128
57,0.65747,0.633341,0.000110559
58,0.638768,0.65991,0.000103317
59,0.634935,0.64366,2.19616e-05
60,0.634935,0.64366,2.19616e-05
61,0.634935,0.64366,2.19615e-05
62,0.626297,0.657335,-8.79712e-05
63,0.641381,0.660187,-4.94827e-05
64,0.633752,0.645145,-9.88454e-05
65,0.642827,0.617575,7.27956e-05
66,0.626937,0.635761,-5.12134e-05
67,0.626937,0.635761,-5.12134e-05
68,0.626937,0.635761,-5.12134e-05
69,0.64019,0.605576,4.49505e-05
70,0.64019,0.605576,4.49505e-05
71,0.643063,0.587732,-0.000134473
72,0.646518,0.583384,-8.36753e-05
73,0.651403,0.57878,-0.000179061
74,0.684218,0.549798,-0.000213161
75,0.658726,0.563714,-0.00028018
76,0.621255,0.587615,-0.000204687
77,0.604254,0.604975,-0.000197977
78,0.612999,0.596159,-7.80756e-05
79,0.612999,0.596159,-7.80756e-05
80,0.612999,0.596159,-7.80756e-05
81,0.604122,0.596777,0.000288358
82,0.604122,0.596777,0.000288358
83,0.605849,0.592015,6.89756e-05
84,0.626117,0.574102,-0.000138613
85,0.626117,0.574102,-0.000138613
86,0.626117,0.574102,-0.000138613
87,0.651761,0.541735,9.11091e-06
88,0.625301,0.569012,-0.000180273
89,0.641776,0.562855,-2.47473e-05
