MDTU,susyTrans,Im(bilin)
10,-0.00209901,0.00110147
20,0.001897,0.000561627
30,-0.000854436,0.00130723
40,-0.00150719,-0.00126264
50,0.00332551,0.00137981
60,0.00327408,-0.000261201
70,0.00292614,0.000375099
80,0.00384824,-0.00103754
90,-0.00240466,-0.00147666
100,0.0017757,-8.26622e-05
110,0.00314958,-0.00131672
120,0.00198303,0.000193451
130,-0.00308261,0.00025504
140,0.000171698,-0.000575331
150,-0.00300356,-0.0010332
160,-0.00292134,0.000271764
170,-0.00328941,-0.0020025
180,-0.00281882,0.0011477
190,0.00297958,0.000473404
200,-0.00151737,0.000503107
210,-0.00143031,-0.000601886
220,-0.00423455,0.0010537
230,0.00300672,0.00049703
240,-3.03031e-05,-0.000777372
250,-0.00342441,-0.000677328
260,0.00167551,-0.00130477
270,-0.00329158,-0.000192637
280,-0.00167713,9.53908e-05
290,-0.0041013,-0.00164304
300,-0.00182017,-0.00087582
310,-0.000992949,-0.00125
320,-0.0024769,-0.000334494
330,0.00223828,-0.000968319
340,0.00279415,-0.00145246
350,-0.00889923,-0.000612699
360,0.00550399,0.000777684
370,0.00243637,0.000568846
380,-0.00577974,-0.000426156
390,-0.00397137,-0.00065134
400,-0.00015132,-2.41867e-05
410,0.00084333,0.000715651
420,0.00405581,0.00118389
430,-0.000232131,0.000551769
440,-0.00212368,3.626e-05
450,-0.00381325,-0.000550724
460,-0.00359102,0.00107114
470,0.00319569,0.000460699
480,-0.00086414,0.000244202
490,-0.0014561,4.92938e-05
500,0.00220461,0.000540909
510,0.00222482,0.00127516
520,-0.0022612,0.000896064
530,0.00233606,-0.000362266
540,-0.00167406,-0.000225261
550,-0.000983967,-0.00015957
560,-0.0048866,0.000426729
570,0.000201925,0.00017913
580,-0.00357441,0.00126931
590,0.0028352,-0.0014381
600,-0.000708493,-0.000163467
610,-0.000716875,-3.90292e-05
620,-2.01627e-05,-0.000775586
630,-0.000232641,-0.000171057
640,-0.00268374,-0.000118894
650,0.000716119,-0.00112488
660,-0.000581234,0.00012498
670,0.00314006,0.000498388
680,-0.0010383,-0.000405805
690,-0.000692521,0.000708811
700,-0.00192203,0.00155406
710,-0.00292841,0.000581485
720,-0.00222172,-0.00201657
