t,cost
10,1420.8
20,1399.2
30,637.2
40,631.68
50,649.8
60,640.68
70,628.2
80,641.52
90,633.12
100,630
110,630.48
120,630.6
130,627.36
140,653.52
150,723.6
160,640.92
170,639.24
180,633.96
190,653.16
200,650.28
210,651.84
220,641.04
230,660.84
240,646.2
250,643.8
260,647.52
270,646.32
280,660
290,670.2
300,675.36
310,712.8
320,699.36
330,712.8
340,709.44
350,700.32
360,697.8
370,695.76
380,718.2
390,703.2
400,693.48
410,693.12
420,700.68
430,710.16
440,708.6
450,774.24
460,721.56
470,747.24
480,737.76
490,743.88
500,761.52
510,716.88
520,704.04
530,703.8
540,718.56
550,705.72
560,708.96
570,712.2
580,710.04
590,718.44
600,720.96
610,711.96
620,699.72
630,624.84
640,617.76
650,619.2
660,616.44
670,605.88
680,631.8
690,625.68
700,615.12
710,624.24
720,631.68
730,628.68
740,620.04
750,627
760,613.32
770,615.24
780,622.08
790,619.8
800,624.24
810,628.56
820,617.04
830,630.6
840,624
850,628.44
860,621.96
870,624.84
880,632.16
890,633.48
900,636.84
910,637.92
920,634.68
930,632.4
940,631.56
950,628.56
960,637.8
970,635.28
980,632.16
990,635.04
1000,633.12
1010,643.08
1020,632.76
1030,642
1040,633.96
1050,642.36
1060,647.04
1070,640.92
1080,641.64
1090,634.92
1100,642.84
1110,632.4
1120,636.12
1130,641.64
1140,636.6
1150,640.92
1160,638.28
1170,636.6
1180,631.56
1190,631.92
1200,636.48
1210,636.6
1220,643.08
1230,628.2
1240,635.04
1250,629.88
1260,631.8
1270,633
1280,629.04
1290,631.92
1300,634.8
1310,632.04
1320,634.68
1330,631.32
1340,637.44
1350,630.84
1360,631.32
1370,629.4
1380,635.88
1390,631.08
1400,637.44
1410,639.6
1420,634.8
1430,638.76
1440,618.48
1450,629.88
1460,640.68
1470,646.56
1480,632.16
1490,640.68
1500,631.68
1510,631.2
1520,628.68
1530,640.2
1540,631.44
1550,629.52
1560,634.32
1570,637.92
1580,633.36
1590,636.24
1600,630.96
1610,633.6
1620,632.52
1630,632.28
1640,632.16
1650,636.96
1660,636.72
1670,633
1680,628.32
1690,627.24
1700,638.76
1710,635.16
1720,637.08
1730,633.24
1740,630.96
1750,634.2
1760,638.04
1770,631.32
1780,645.24
1790,630.6
1800,633
1810,630.36
1820,631.44
1830,647.16
1840,629.64
1850,635.88
1860,633.72
1870,631.92
1880,628.92
1890,637.56
1900,649.2
1910,643.68
1920,637.8
1930,634.32
1940,636.24
1950,636.36
1960,633.84
1970,639.48
1980,636.84
1990,636.48
2000,634.56
2010,640.08
2020,629.04
2030,714.027
2040,712.32
2050,705.493
2060,701.867
2070,715.307
2080,719.787
2090,719.573
2100,723.627
2110,721.493
2120,719.147
2130,724.48
2140,724.693
2150,721.28
2160,730.453
2170,721.92
2180,726.187
2190,720.213
2200,714.24
2210,718.507
2220,713.6
2230,716.16
2240,719.147
2250,721.493
2260,723.413
2270,721.92
2280,717.013
2290,726.613
2300,722.987
2310,722.773
2320,725.333
2330,725.76
2340,719.36
2350,728.533
2360,724.693
2370,725.76
2380,728.96
2390,728.533
2400,726.187
2410,731.307
2420,725.547
2430,727.253
2440,721.92
2450,717.227
2460,718.933
2470,726.613
2480,738.133
2490,726.827
2500,734.293
2510,720
2520,722.56
2530,724.053
2540,724.907
2550,720
2560,725.547
2570,721.493
2580,728.107
2590,720
2600,718.08
2610,721.28
2620,719.787
2630,719.36
2640,720.64
2650,720.64
2660,718.72
2670,722.347
2680,716.8
2690,714.027
2700,716.373
2710,714.453
2720,716.16
2730,711.467
2740,717.227
2750,717.44
2760,717.867
2770,719.147
2780,715.52
2790,718.293
2800,721.92
2810,717.44
2820,718.507
2830,720
2840,723.413
2850,724.053
2860,720
2870,714.24
2880,717.867
2890,718.08
2900,715.52
2910,719.573
2920,721.067
2930,720.213
2940,719.573
2950,717.867
2960,719.36
2970,715.733
2980,718.933
2990,716.16
3000,718.507
3010,718.507
3020,716.8
3030,718.293
3040,719.147
3050,716.587
3060,742.187
3070,736.427
3080,745.173
3090,741.76
3100,738.133
3110,749.013
3120,753.067
3130,749.44
3140,746.453
3150,748.373
3160,744.96
3170,751.787
3180,752.213
3190,749.227
3200,754.773
3210,748.373
3220,738.773
3230,735.573
3240,735.147
3250,740.267
3260,745.173
3270,747.093
3280,749.653
3290,744.107
3300,741.973
3310,737.92
3320,745.6
3330,739.413
3340,739.413
3350,744.747
3360,737.28
3370,744.32
3380,740.907
3390,739.627
3400,747.52
3410,743.467
3420,739.2
3430,734.72
3440,741.547
3450,744.32
3460,751.573
3470,750.507
3480,747.733
3490,739.413
3500,738.987
3510,742.187
3520,747.093
3530,751.36
3540,742.827
3550,743.893
3560,730.027
3570,737.493
3580,740.48
3590,738.347
3600,736
3610,734.72
3620,735.36
3630,800.427
3640,801.067
3650,808.533
3660,808.747
3670,808.747
3680,799.147
3690,809.6
3700,812.587
3710,810.88
3720,808.32
3730,805.333
3740,810.88
3750,802.773
3760,799.573
3770,810.88
3780,811.307
3790,804.907
3800,810.88
3810,812.16
3820,808.747
3830,747.947
3840,742.613
3850,746.453
3860,760.107
3870,754.347
3880,750.507
3890,741.547
3900,743.04
3910,738.347
3920,738.56
3930,739.84
3940,741.973
3950,741.12
3960,736.853
3970,736.64
3980,742.827
3990,736.64
4000,739.84
4010,734.293
4020,734.507
4030,514.347
4040,516.267
4050,517.333
4060,514.56
4070,523.307
4080,524.8
4090,522.88
4100,521.6
4110,520.32
4120,521.387
4130,523.947
4140,523.733
4150,523.52
4160,529.067
4170,526.933
4180,523.307
4190,522.027
4200,522.667
4210,521.387
4220,520.96
4230,524.8
4240,520.96
4250,522.24
4260,520.96
4270,521.813
4280,577.493
4290,582.187
4300,583.04
4310,583.467
4320,587.093
4330,582.827
4340,588.16
4350,584.533
4360,586.24
4370,583.68
4380,588.16
4390,591.36
4400,584.96
4410,590.72
4420,580.267
4430,582.613
4440,579.413
4450,585.387
4460,581.333
4470,582.187
4480,570.88
4490,564.267
4500,573.44
4510,575.36
4520,574.507
4530,575.36
4540,576.853
4550,579.627
4560,577.493
4570,577.92
4580,576.853
4590,573.227
4600,567.253
4610,564.48
4620,561.067
4630,560.427
4640,557.227
4650,586.24
4660,597.333
4670,595.627
4680,599.04
4690,598.187
4700,593.28
4710,583.467
4720,567.467
4730,569.6
4740,571.733
4750,572.373
4760,577.707
4770,577.28
4780,575.787
4790,575.787
4800,581.973
4810,578.773
4820,563.413
4830,565.973
4840,564.693
4850,563.84
4860,564.693
4870,562.987
4880,566.4
4890,564.053
4900,560.213
4910,557.867
4920,560
4930,557.653
4940,563.627
4950,581.973
4960,587.52
4970,593.067
4980,589.44
4990,590.08
5000,582.4
5010,587.947
5020,587.733
5030,587.52
5040,590.72
5050,583.893
5060,590.08
5070,590.08
5080,589.013
5090,586.24
5100,588.587
5110,585.173
5120,576
5130,568.107
5140,563.84
5150,560
5160,558.08
5170,560.213
5180,559.787
5190,559.787
5200,561.28
5210,560
5220,561.067
5230,568.747
5240,566.187
5250,558.933
5260,560.213
5270,559.787
5280,590.933
5290,594.347
5300,594.133
5310,590.72
5320,586.88
5330,587.733
5340,582.4
5350,588.587
5360,592.853
5370,595.413
5380,590.507
5390,589.44
5400,595.413
5410,593.28
5420,595.2
5430,592.427
5440,593.067
5450,591.573
5460,592.64
5470,588.16
5480,591.36
5490,590.08
5500,589.227
5510,588.587
5520,593.707
5530,571.947
5540,578.347
5550,577.28
5560,579.84
5570,570.667
5580,572.16
5590,588.16
5600,547.413
5610,545.92
5620,544.427
5630,545.067
5640,543.787
5650,542.293
5660,544.213
5670,544.213
5680,540.8
5690,552.533
5700,545.92
5710,543.787
5720,546.133
5730,551.467
5740,559.147
5750,552.96
5760,547.2
5770,555.093
5780,576
5790,583.253
5800,586.667
5810,582.187
5820,583.04
5830,582.827
5840,581.12
5850,586.027
5860,582.613
5870,577.493
5880,576.64
5890,577.493
5900,603.307
5910,617.387
5920,618.24
5930,614.613
5940,616.107
5950,617.6
5960,612.267
5970,615.68
5980,610.987
5990,577.067
6000,577.707
6010,576.427
6020,574.933
6030,574.507
6040,578.56
6050,580.053
6060,575.787
6070,575.573
6080,574.933
6090,584.32
6100,580.693
6110,576.853
6120,584.107
6130,621.44
6140,621.227
6150,626.987
6160,625.28
6170,620.587
6180,625.067
6190,623.147
6200,622.293
6210,628.48
6220,621.227
6230,623.787
6240,620.8
6250,592.213
6260,592.213
6270,591.147
6280,579.413
6290,586.453
6300,585.6
6310,573.653
6320,571.52
6330,572.16
6340,570.453
6350,575.573
6360,572.587
6370,570.453
6380,577.067
6390,584.107
6400,581.12
6410,580.053
6420,584.533
6430,581.76
6440,583.467
6450,574.293
6460,568.32
6470,582.4
6480,584.107
6490,586.453
6500,582.187
6510,587.093
6520,581.973
6530,541.653
6540,532.053
6550,536.533
6560,532.693
6570,533.12
6580,540.373
6590,556.373
6600,548.693
6610,549.547
6620,550.827
6630,548.053
6640,557.227
6650,548.48
6660,556.587
6670,561.92
6680,564.267
6690,557.653
6700,560.853
6710,556.373
6720,553.813
6730,556.587
6740,558.507
6750,564.267
6760,561.28
6770,564.48
6780,565.12
6790,556.8
6800,562.987
6810,551.253
6820,562.56
6830,560.64
6840,551.68
6850,560.427
6860,546.347
6870,558.933
6880,549.547
6890,555.947
6900,547.627
6910,556.373
6920,545.067
6930,551.467
6940,549.12
6950,565.76
6960,560
6970,556.16
6980,554.24
6990,549.973
7000,562.773
7010,563.2
7020,558.933
7030,578.773
7040,574.933
7050,578.987
7060,580.267
7070,578.347
7080,587.52
7090,606.933
7100,605.227
7110,602.453
7120,603.947
7130,608.427
7140,600.107
7150,599.68
7160,599.467
7170,603.307
7180,605.227
7190,604.587
7200,603.947
7210,605.44
7220,603.733
7230,602.24
7240,608.853
7250,608.64
7260,609.28
7270,606.507
7280,611.84
7290,607.36
7300,606.507
7310,607.147
7320,609.067
7330,608
7340,605.013
7350,608.213
7360,608.853
7370,609.493
7380,607.573
7390,606.293
7400,610.133
7410,609.707
7420,609.28
7430,611.627
7440,607.573
7450,609.28
7460,604.373
7470,604.8
7480,609.707
7490,605.867
7500,602.453
7510,606.507
7520,606.507
7530,583.253
7540,579.413
7550,597.12
7560,608.64
7570,609.067
7580,607.787
7590,606.507
7600,611.84
7610,610.987
7620,608.64
7630,606.72
7640,605.227
7650,606.933
7660,609.92
7670,609.707
7680,610.347
7690,609.493
7700,610.773
7710,609.92
7720,603.52
7730,606.933
7740,605.44
7750,611.2
7760,606.293
7770,603.947
7780,592.853
7790,599.253
7800,599.893
7810,600.533
7820,599.253
7830,601.6
7840,601.387
7850,591.147
7860,591.573
7870,592.213
7880,582.4
7890,581.76
7900,585.387
7910,591.573
7920,622.293
7930,618.027
7940,622.08
7950,624.213
7960,615.893
7970,610.56
7980,579.84
7990,581.333
8000,578.987
8010,582.613
8020,581.12
8030,583.893
8040,581.333
8050,574.293
8060,577.28
8070,576
8080,582.187
8090,582.4
8100,583.893
8110,579.2
8120,582.187
8130,578.347
8140,578.133
8150,576.427
8160,593.28
8170,615.253
8180,616.107
8190,612.267
8200,609.707
8210,598.827
8220,599.893
8230,599.04
8240,597.12
8250,592.853
8260,593.707
8270,589.653
8280,590.293
8290,597.973
8300,587.307
8310,590.933
8320,590.08
8330,583.893
8340,581.12
8350,586.88
8360,582.4
8370,581.973
8380,594.347
8390,613.76
8400,616.32
8410,617.173
8420,618.667
8430,619.093
8440,611.627
8450,617.6
8460,612.907
8470,584.107
8480,597.547
8490,595.84
8500,594.987
8510,609.067
8520,616.107
8530,616.107
8540,600.533
8550,602.667
8560,611.627
8570,613.333
8580,610.56
8590,596.907
8600,592.64
8610,590.72
8620,587.947
8630,591.147
8640,587.307
8650,585.6
8660,585.173
8670,581.973
8680,587.733
8690,590.293
8700,590.293
8710,585.387
8720,589.227
8730,587.52
8740,587.947
8750,584.32
8760,586.027
8770,582.613
