t,cg_iters
1,15878
2,15936
3,15918
4,16009
5,16007
6,15826
7,15894
8,15948
9,15896
10,15848
11,15853
12,15898
13,15865
14,15757
15,15593
16,15619
17,15589
18,15759
19,15403
20,15540
21,7211
22,7100
23,7096
24,7077
25,7039
26,7138
27,7085
28,7057
29,7091
30,7083
31,7135
32,7126
33,7045
34,7047
35,7138
36,7090
37,7063
38,7025
39,7073
40,7000
41,6977
42,6984
43,6938
44,7033
45,7116
46,7050
47,6954
48,6986
49,7069
50,7085
51,6961
52,7066
53,7000
54,6981
55,7051
56,7116
57,7138
58,7181
59,7100
60,7146
61,7076
62,6966
63,7046
64,7076
65,7024
66,7091
67,7139
68,7065
69,7065
70,7162
71,7022
72,7038
73,7080
74,7030
75,7063
76,7017
77,7053
78,7046
79,7104
80,7036
81,7086
82,7037
83,7084
84,7039
85,7002
86,7079
87,7052
88,7025
89,7075
90,7073
91,7074
92,7088
93,7104
94,7028
95,7044
96,7042
97,7073
98,7129
99,7120
100,7111
101,7117
102,7089
103,7031
104,7021
105,7011
106,7023
107,7052
108,7045
109,7067
110,7027
111,6996
112,7002
113,6987
114,7018
115,7033
116,6985
117,7007
118,7015
119,7066
120,7026
121,7042
122,7042
123,7044
124,6985
125,7091
126,7027
127,7029
128,6992
129,6960
130,6907
131,6937
132,6990
133,7042
134,7043
135,7040
136,6989
137,6961
138,6996
139,7046
140,7071
141,7006
142,7022
143,6972
144,6968
145,7034
146,6969
147,7005
148,6988
149,6986
150,6976
151,6964
152,6902
153,7035
154,7074
155,7031
156,6948
157,7004
158,6926
159,6952
160,6904
161,6983
162,6926
163,6943
164,6973
165,7014
166,6992
167,7067
168,7065
169,6964
170,6916
171,6926
172,6969
173,7026
174,6989
175,6997
176,6966
177,6949
178,6966
179,7004
180,6954
181,7034
182,7000
183,7083
184,7085
185,7093
186,7070
187,7018
188,7100
189,7023
190,7008
191,7075
192,7051
193,7028
194,7055
195,6990
196,6969
197,6978
198,7045
199,7069
200,7065
201,7091
202,7082
203,7036
204,7084
205,7114
206,7083
207,7076
208,7014
209,7072
210,7123
211,7009
212,7094
213,7124
214,7062
215,7011
216,7099
217,7042
218,6976
219,7037
220,7109
221,7153
222,7153
223,7099
224,7160
225,7121
226,7073
227,7051
228,7101
229,7103
230,7183
