ReTr(L),ImTr(L)
-0.0491087,1.03631
-0.03705,1.00265
-0.0504042,1.0179
-0.0583347,1.03905
-0.0703283,1.05349
-0.0703283,1.05349
-0.0815612,1.09083
-0.0308013,1.10314
0.0168161,1.11488
0.0148922,1.12546
0.0293026,1.16261
0.00383628,1.19599
0.00945275,1.18714
0.0356862,1.21733
-0.000465486,1.25231
0.0447988,1.29568
0.081911,1.29014
0.08969,1.39789
0.0652446,1.42258
0.0798098,1.44222
0.0798098,1.44222
0.104379,1.41074
0.100069,1.5047
0.166515,1.49691
0.118821,1.44801
0.118821,1.44801
0.118821,1.44801
0.105471,1.42993
0.105471,1.42993
0.101792,1.47938
0.0535976,1.48909
0.0535976,1.48909
0.0680174,1.51968
0.129991,1.52209
0.135083,1.53704
0.135083,1.53704
0.135083,1.53704
0.0839386,1.54467
0.103519,1.5144
0.186841,1.50693
0.266746,1.55491
0.296945,1.63036
0.315006,1.66631
0.372612,1.609
0.372612,1.609
0.37844,1.65793
0.442804,1.641
0.43616,1.59821
0.44887,1.55676
0.456368,1.54333
0.495521,1.54077
0.495521,1.54077
0.53291,1.59992
0.53291,1.59992
0.56874,1.52497
0.584274,1.5287
0.556805,1.5574
0.512929,1.47916
0.458724,1.4931
0.458724,1.4931
0.458724,1.4931
0.478641,1.45347
0.491238,1.44249
0.503626,1.51147
0.548536,1.50194
0.53742,1.46985
0.53742,1.46985
0.53742,1.46985
0.53735,1.54437
0.53735,1.54437
0.45362,1.51593
0.474247,1.54
0.52152,1.50885
0.53233,1.57185
0.493042,1.56108
0.442539,1.56266
0.388368,1.56053
0.384049,1.55197
0.384049,1.55197
0.384049,1.55197
0.360995,1.54368
0.360995,1.54368
0.408884,1.49406
0.379968,1.56277
0.379968,1.56277
0.379968,1.56277
0.377438,1.54634
0.425659,1.47423
0.48624,1.46253
0.48624,1.46253
0.48624,1.46253
0.48624,1.46253
0.48624,1.46253
0.571255,1.4603
0.571255,1.4603
0.532504,1.41041
0.572853,1.37712
0.538942,1.43152
0.538942,1.43152
0.526842,1.50482
0.483237,1.47561
0.442178,1.53313
0.36856,1.60648
0.395835,1.59618
0.390459,1.59553
0.367025,1.57
0.407895,1.59154
0.407895,1.59154
0.407895,1.59154
0.372538,1.54671
0.366971,1.58778
0.413431,1.58221
0.437809,1.642
0.437809,1.642
0.365697,1.62888
0.40021,1.66806
0.448036,1.67487
0.434001,1.58716
0.488713,1.59719
0.502697,1.65409
0.561944,1.62715
0.561944,1.62715
0.573305,1.56009
0.566483,1.53562
0.570196,1.55596
0.603513,1.56463
0.610511,1.58217
0.555021,1.63094
0.611623,1.63926
0.595536,1.6981
0.545731,1.71122
0.528324,1.67729
0.456446,1.70685
0.507823,1.67421
0.530239,1.65207
0.47186,1.72685
0.458269,1.64442
0.510197,1.61463
0.534925,1.63868
0.534925,1.63868
0.434619,1.6452
0.402301,1.64993
0.350154,1.68381
0.356247,1.64381
0.42553,1.69502
0.403127,1.70376
0.415917,1.69599
0.535104,1.65752
0.622568,1.7547
0.582181,1.68232
0.582181,1.68232
0.582181,1.68232
0.685378,1.66194
0.685378,1.66194
0.787204,1.66665
0.834726,1.64569
0.803468,1.74178
0.82471,1.76508
0.82471,1.76508
0.82471,1.76508
0.806064,1.72499
0.873406,1.75685
0.822574,1.73041
0.741574,1.725
0.734038,1.70203
0.734038,1.70203
0.658598,1.74776
0.665612,1.7193
0.683498,1.78694
0.670137,1.80349
0.670137,1.80349
0.591586,1.78813
0.61737,1.75066
0.619543,1.74236
0.635415,1.6887
0.635415,1.6887
0.635415,1.6887
0.655862,1.7327
0.655862,1.7327
0.729888,1.68472
0.729888,1.68472
0.727362,1.72001
0.733316,1.65083
0.733316,1.65083
0.695587,1.72291
0.695587,1.72291
0.744305,1.65074
0.749649,1.59914
0.850591,1.57352
0.754217,1.53089
0.754217,1.53089
0.695132,1.5471
0.781064,1.57899
0.781064,1.57899
0.758837,1.56214
0.758837,1.56214
0.815372,1.53901
0.787467,1.49559
0.76104,1.55316
0.76104,1.55316
0.743579,1.42666
0.846615,1.46144
0.855719,1.39723
0.888294,1.39012
0.888294,1.39012
0.888294,1.39012
0.943721,1.41764
0.930938,1.42468
0.886484,1.38863
0.886484,1.38863
0.886484,1.38863
0.886484,1.38863
0.801703,1.46333
0.809153,1.37735
0.794492,1.46359
0.819092,1.46031
0.787923,1.50916
0.736683,1.51683
0.788722,1.4969
0.830587,1.49551
0.828881,1.47428
0.82326,1.54132
0.739111,1.54359
0.781104,1.47591
0.705437,1.52675
0.705437,1.52675
0.784875,1.49988
0.721479,1.45985
0.800434,1.43645
0.755177,1.42332
0.696785,1.47943
0.599313,1.48009
0.655455,1.56845
0.605335,1.55793
0.548561,1.58202
0.548561,1.58202
0.548561,1.58202
0.528406,1.55925
0.495915,1.62331
0.527711,1.62079
0.521785,1.60211
0.578691,1.64337
0.599551,1.70011
0.599551,1.70011
0.588138,1.68685
0.588138,1.68685
0.573047,1.70365
0.593494,1.69014
0.640947,1.69227
0.640947,1.69227
0.691135,1.63559
0.651801,1.66019
0.651801,1.66019
0.610881,1.76679
0.578322,1.78543
0.656649,1.75817
0.622191,1.76364
0.601073,1.74485
0.587534,1.79329
0.580427,1.81127
0.580427,1.81127
0.60144,1.77797
0.625748,1.7818
0.624899,1.75872
0.567477,1.695
0.567477,1.695
0.567477,1.695
0.601315,1.71043
0.676702,1.73332
0.696548,1.71464
0.673748,1.69509
0.686744,1.66386
0.671854,1.73913
0.697423,1.76566
0.648816,1.73304
0.612063,1.76403
0.612063,1.76403
0.564301,1.78271
0.6228,1.80423
0.57642,1.85411
0.644394,1.84201
0.627549,1.88604
0.627549,1.88604
0.679349,1.84312
0.678147,1.86391
0.772879,1.88655
0.772879,1.88655
0.773053,1.8731
0.700582,1.90847
0.689231,1.83946
0.658514,1.80782
0.658514,1.80782
0.560247,1.77453
0.51887,1.78446
0.463903,1.7665
0.517703,1.73312
0.496406,1.79932
0.539688,1.7711
0.563903,1.72792
0.573901,1.78409
0.512162,1.78245
0.55248,1.75532
0.55248,1.75532
0.431974,1.77569
0.458742,1.76487
0.436741,1.85135
0.436741,1.85135
0.469779,1.82057
0.469779,1.82057
0.469779,1.82057
0.422959,1.86504
0.531647,1.80263
0.496046,1.82239
0.474905,1.86515
0.487776,1.81224
0.5064,1.78327
0.556824,1.782
0.470335,1.77873
0.445338,1.86709
0.443584,1.81656
0.42252,1.79304
0.363382,1.81594
0.376591,1.82512
0.348175,1.7765
0.378522,1.81054
0.344197,1.7611
0.383182,1.70927
0.383182,1.70927
0.398131,1.70927
0.451364,1.72729
0.433331,1.7498
0.355123,1.71915
0.296917,1.74242
0.346402,1.73729
0.365301,1.66627
0.365301,1.66627
0.391666,1.76477
0.391666,1.76477
0.337286,1.70887
0.420801,1.74835
0.420801,1.74835
0.420801,1.74835
0.467341,1.82139
0.467341,1.82139
0.651189,1.7339
0.693215,1.76085
0.693215,1.76085
0.688543,1.70657
0.715092,1.675
0.723196,1.67795
0.723196,1.67795
0.73074,1.69929
0.680185,1.64863
0.611576,1.69896
0.550686,1.71335
0.549441,1.77514
0.528245,1.73775
0.528245,1.73775
0.429936,1.7392
0.409542,1.76036
0.404985,1.73031
0.400886,1.69404
0.414895,1.75882
0.414895,1.75882
0.414895,1.75882
0.414895,1.75882
0.414895,1.75882
0.395216,1.73501
0.442106,1.71326
0.486177,1.76643
0.486177,1.76643
0.481325,1.77906
0.462253,1.76556
0.431875,1.82615
0.335344,1.84482
0.335344,1.84482
0.352132,1.82794
0.374366,1.81497
0.374366,1.81497
0.265812,1.81986
0.265812,1.81986
0.228118,1.81163
0.232352,1.82013
0.232352,1.82013
0.187406,1.81561
0.24218,1.85095
0.225876,1.86509
0.225392,1.89622
0.301266,1.88518
0.369029,1.90059
0.369029,1.90059
0.41548,1.82704
0.390705,1.85034
0.361629,1.80753
0.388687,1.8577
0.329775,1.82153
0.370672,1.83401
0.433203,1.86529
0.433203,1.86529
0.433203,1.86529
0.343194,1.87002
0.305379,1.84972
0.249351,1.93472
0.329526,1.92203
0.329526,1.92203
0.329526,1.92203
0.404395,1.87706
0.410879,1.84095
0.390464,1.87316
0.336575,1.90939
0.197459,1.81588
0.232159,1.81496
0.232159,1.81496
0.236233,1.75948
0.236233,1.75948
0.146161,1.78844
0.109913,1.7745
0.109913,1.7745
0.0893211,1.78751
0.0893211,1.78751
0.151242,1.79794
0.0953927,1.78896
0.0849908,1.80478
0.0940409,1.77391
0.0709575,1.75726
0.0709575,1.75726
0.0789378,1.79093
0.0680359,1.85743
0.133929,1.84196
0.133929,1.84196
0.119558,1.76461
0.119558,1.76461
0.119558,1.76461
0.201539,1.76697
0.241269,1.76641
0.241269,1.76641
0.247009,1.78367
0.273469,1.75031
0.199771,1.85698
0.199069,1.83464
0.282441,1.87959
0.212922,1.86362
0.15641,1.90586
0.0766871,1.8903
0.0505373,1.90495
0.0606963,1.82735
0.0793033,1.84471
0.0325475,1.83507
0.0970081,1.81294
0.11533,1.8553
0.0835834,1.92129
0.0892841,1.89463
0.0827552,1.89421
0.0493167,1.91234
