MDTU,S_F
1,5.06828e-06
2,5.08305e-06
3,5.04029e-06
4,4.98386e-06
5,5.00993e-06
6,4.99352e-06
7,4.97505e-06
8,4.9748e-06
9,4.90681e-06
10,5.06136e-06
11,5.03338e-06
12,5.00965e-06
13,5.04522e-06
14,5.09685e-06
15,5.07912e-06
16,5.14958e-06
17,5.10209e-06
18,5.10209e-06
19,5.02632e-06
20,5.08909e-06
21,5.1344e-06
22,5.21932e-06
23,5.17582e-06
24,5.14426e-06
25,5.16785e-06
26,5.13632e-06
27,5.11824e-06
28,5.03356e-06
29,5.05126e-06
30,5.09671e-06
31,5.15072e-06
32,5.24237e-06
33,5.1189e-06
34,5.07781e-06
35,5.13983e-06
36,5.08353e-06
37,5.08564e-06
38,5.11412e-06
39,5.04343e-06
40,5.14249e-06
41,5.14249e-06
42,5.21063e-06
43,5.18937e-06
44,5.18332e-06
45,5.16157e-06
46,5.16157e-06
47,5.08715e-06
48,5.14093e-06
49,5.13696e-06
50,5.0684e-06
51,5.13803e-06
52,5.17145e-06
53,5.21134e-06
54,5.25183e-06
55,5.21484e-06
56,5.28083e-06
57,5.27591e-06
58,5.24173e-06
59,5.24173e-06
60,5.23468e-06
61,5.20603e-06
62,5.26113e-06
63,5.26113e-06
64,5.26113e-06
65,5.33631e-06
66,5.20812e-06
67,5.28023e-06
68,5.28306e-06
69,5.32581e-06
70,5.26026e-06
71,5.28278e-06
72,5.38046e-06
73,5.39254e-06
74,5.36677e-06
75,5.36677e-06
76,5.41146e-06
77,5.41146e-06
78,5.28166e-06
79,5.29871e-06
80,5.28108e-06
81,5.28757e-06
82,5.25378e-06
83,5.21865e-06
84,5.28535e-06
85,5.28535e-06
86,5.28815e-06
87,5.28815e-06
88,5.29233e-06
89,5.33778e-06
90,5.33778e-06
91,5.31297e-06
92,5.3463e-06
93,5.39432e-06
94,5.39432e-06
95,5.28736e-06
96,5.35139e-06
97,5.23665e-06
98,5.24239e-06
99,5.28351e-06
100,5.22477e-06
101,5.22477e-06
102,5.2944e-06
103,5.26498e-06
104,5.35597e-06
105,5.24623e-06
106,5.24623e-06
107,5.31876e-06
108,5.3027e-06
109,5.3027e-06
110,5.34902e-06
111,5.29348e-06
112,5.29348e-06
113,5.31876e-06
114,5.37711e-06
115,5.34889e-06
116,5.38985e-06
117,5.38985e-06
118,5.32161e-06
119,5.23932e-06
120,5.24915e-06
121,5.24915e-06
122,5.27119e-06
123,5.27119e-06
124,5.27119e-06
125,5.27119e-06
126,5.29948e-06
127,5.33971e-06
128,5.36576e-06
129,5.36793e-06
130,5.31484e-06
131,5.35419e-06
132,5.3354e-06
133,5.33681e-06
134,5.30955e-06
135,5.32304e-06
136,5.36238e-06
137,5.36238e-06
138,5.33877e-06
139,5.38179e-06
140,5.41772e-06
141,5.41772e-06
142,5.41772e-06
143,5.33415e-06
144,5.33415e-06
145,5.29126e-06
146,5.38767e-06
147,5.4284e-06
148,5.4284e-06
149,5.37983e-06
150,5.38969e-06
151,5.38807e-06
152,5.38807e-06
153,5.38807e-06
154,5.39422e-06
155,5.32719e-06
156,5.42056e-06
157,5.38417e-06
158,5.4038e-06
159,5.36523e-06
160,5.44102e-06
161,5.52759e-06
162,5.54731e-06
163,5.50599e-06
164,5.50599e-06
165,5.49973e-06
166,5.51618e-06
167,5.51618e-06
168,5.51618e-06
169,5.48198e-06
170,5.4351e-06
171,5.52539e-06
172,5.55634e-06
173,5.50022e-06
174,5.39497e-06
175,5.50004e-06
176,5.52602e-06
177,5.5783e-06
178,5.61853e-06
179,5.60174e-06
180,5.60174e-06
181,5.59137e-06
182,5.64439e-06
183,5.63378e-06
184,5.63378e-06
185,5.60297e-06
186,5.60297e-06
187,5.56897e-06
188,5.60867e-06
189,5.65609e-06
190,5.65609e-06
191,5.65609e-06
192,5.73602e-06
193,5.73602e-06
194,5.69631e-06
195,5.75035e-06
196,5.75035e-06
197,5.60133e-06
198,5.60133e-06
