MDTU,S_B
1,0.888828
2,1.00364
3,0.995869
4,0.998713
5,0.997159
6,0.997182
7,0.998022
8,0.997957
9,0.997636
10,0.997198
11,0.998142
12,0.998629
13,0.996338
14,0.997963
15,0.999063
16,0.997293
17,0.996177
18,0.996177
19,0.999346
20,0.99705
21,0.998906
22,0.997788
23,0.998031
24,0.99794
25,0.999105
26,0.999122
27,0.997846
28,0.997677
29,0.998842
30,0.997279
31,0.998809
32,0.997979
33,0.998088
34,0.998532
35,0.9978
36,0.998318
37,0.998762
38,0.998879
39,0.99961
40,0.998936
41,0.998936
42,0.999065
43,0.998669
44,0.997365
45,0.999244
46,0.999244
47,0.99843
48,0.997799
49,0.998933
50,0.999308
51,0.998996
52,0.999314
53,0.998775
54,0.998921
55,0.998262
56,0.999288
57,0.998709
58,0.99935
59,0.99935
60,0.998629
61,0.998624
62,0.998724
63,0.998724
64,0.998724
65,0.999879
66,0.999462
67,0.999086
68,0.99833
69,0.999206
70,0.99807
71,0.999172
72,0.999222
73,0.99843
74,0.997824
75,0.997824
76,0.999438
77,0.999438
78,0.999229
79,0.999397
80,0.999279
81,0.997886
82,0.998902
83,0.998437
84,0.999634
85,0.999634
86,0.998225
87,0.998225
88,0.999546
89,0.999576
90,0.999576
91,0.999378
92,0.998942
93,0.999455
94,0.999455
95,0.999304
96,0.999636
97,0.999484
98,0.999515
99,0.999661
100,0.997861
101,0.997861
102,0.999094
103,0.998982
104,0.998524
105,0.998137
106,0.998137
107,0.998535
108,0.999089
109,0.999089
110,0.998978
111,0.998212
112,0.998212
113,0.998616
114,0.999362
115,0.99989
116,0.998083
117,0.998083
118,1.00041
119,0.99886
120,1.00006
121,1.00006
122,0.999126
123,0.999126
124,0.999126
125,0.999126
126,0.998988
127,0.998538
128,0.998864
129,0.998877
130,0.998748
131,0.998595
132,0.999502
133,0.999599
134,0.998612
135,0.999498
136,0.998872
137,0.998872
138,0.999821
139,0.999666
140,0.999561
141,0.999561
142,0.999561
143,0.999775
144,0.999775
145,0.999445
146,0.999454
147,0.9993
148,0.9993
149,0.999217
150,0.998908
151,0.998884
152,0.998884
153,0.998884
154,0.999081
155,0.999191
156,0.999436
157,0.998808
158,0.99943
159,0.998358
160,0.998372
161,0.998819
162,1.00007
163,0.998387
164,0.998387
