t,cg_iters
1,29421
2,29459
3,29106
4,29464
5,29614
6,29509
7,29634
8,29700
9,29821
10,29799
11,29597
12,29449
13,29595
14,29782
15,29974
16,30177
17,30043
18,30116
19,29890
20,30130
21,15063
22,14999
23,14896
24,15048
25,14976
26,15000
27,15126
28,15244
29,15346
30,15247
31,15193
32,15147
33,15279
34,15115
35,14996
36,15119
37,15150
38,15173
39,15323
40,15194
41,9043
42,9036
43,9008
44,8977
45,9166
46,9149
47,9124
48,9218
49,9145
50,9125
51,9169
52,9083
53,9078
54,9089
55,9098
56,9020
57,9098
58,9244
59,9023
60,9114
61,8991
62,9031
63,9140
64,9080
65,9059
66,9108
67,9071
68,9061
69,9041
70,9042
71,9090
72,9006
73,8990
74,9015
75,9026
76,9023
77,9001
78,8984
79,8956
80,8988
81,9034
82,8991
83,9063
84,9073
85,8979
86,8993
87,8961
88,9000
89,9013
90,8995
91,9026
92,8943
93,9098
94,8961
95,9049
96,9022
97,8978
98,8993
99,9016
100,8937
101,7662
102,7720
103,7801
104,7745
105,7805
106,7873
107,7801
108,7610
109,7610
110,7635
111,7606
112,7645
113,7709
114,7789
115,7678
116,7680
117,7596
118,7645
119,7708
120,7685
121,7713
122,7783
123,7743
124,7777
125,7815
126,7757
127,7749
128,7708
129,7715
130,7761
131,7851
132,7826
133,7778
134,7689
135,7776
136,7787
137,7763
138,7796
139,7796
140,7775
141,7743
142,7864
143,7774
144,7775
145,7713
146,7707
147,7767
148,7745
149,7783
150,7782
151,7683
152,7768
153,7694
154,7827
155,7915
156,7855
157,7859
158,7774
159,7713
160,7727
161,7779
162,7837
163,7877
164,7867
165,7815
166,7741
167,7771
168,7682
169,7758
170,7785
171,7773
172,7721
173,7710
174,7765
175,7743
176,7779
177,7723
178,7738
179,7698
180,7562
181,7707
182,7708
183,7683
184,7646
185,7755
186,7812
187,7799
188,7778
189,7682
190,7608
191,7643
192,7739
193,7767
194,7725
195,7747
196,7684
197,7689
198,7736
199,7703
200,7753
201,7262
202,7306
203,7267
204,7314
205,7343
206,7325
207,7268
208,7308
209,7236
210,7230
211,7266
212,7201
213,7259
214,7187
215,7179
216,7435
217,7448
218,7443
219,7430
220,7419
221,7368
222,7414
223,7343
224,7303
225,7288
226,7204
227,7356
228,7313
229,7308
230,7513
231,7421
232,7422
233,7416
234,7355
235,7452
236,7291
237,7336
238,7290
239,7249
240,7300
241,7360
242,7318
243,7265
244,7269
245,7297
246,7366
247,7342
248,7339
249,7283
250,7266
251,7271
252,7269
253,7277
254,7238
255,7212
256,7240
257,7263
258,7200
259,7249
260,7299
261,7185
262,7316
263,7423
264,7395
265,7441
266,7242
267,7206
268,7309
269,7317
270,7227
271,7201
272,7239
273,7224
274,7273
275,7312
276,7282
277,7223
278,7261
279,7275
280,7268
281,7287
282,7327
283,7337
284,7332
285,7379
286,7342
287,7238
288,7286
289,7269
290,7195
291,7273
292,7292
293,7210
294,7227
295,7280
296,7233
297,7235
298,7215
299,7332
300,7235
301,7230
302,7244
303,7198
304,7320
305,7234
306,7225
307,7147
308,7235
309,7198
310,7242
311,7230
312,7282
313,7221
314,7277
315,7263
316,7231
317,7233
318,7226
319,7170
320,7226
321,7212
322,7251
323,7225
324,7291
325,7349
326,7310
327,7239
328,7282
329,7288
330,7261
331,7311
332,7227
333,7249
334,7225
335,7335
336,7261
337,7225
338,7230
339,7257
340,7303
341,7351
342,7339
343,7330
344,7415
345,7358
346,7327
347,7354
348,7330
349,7503
350,7433
351,7260
352,7329
353,7331
354,7243
355,7326
356,7253
357,7232
358,7269
359,7286
360,7256
361,7270
362,7210
363,7136
364,7200
365,7284
366,7303
367,7248
368,7236
369,7175
370,7199
371,7234
372,7230
373,7204
374,7225
375,7226
376,7283
377,7295
378,7246
379,7250
380,7229
381,7235
382,7277
383,7236
384,7261
385,7225
386,7244
387,7204
388,7183
389,7258
390,7217
391,7228
392,7196
393,7251
394,7287
395,7300
396,7272
397,7254
398,7177
399,7177
400,7142
401,7268
402,7231
403,7189
404,7229
405,7185
406,7154
407,7172
408,7182
409,7257
410,7185
411,7241
412,7233
413,7223
