MDTU,min_ave,max_ave
1,-0.138543,0.121939
2,-0.079525,0.167698
3,-0.0827858,0.164922
4,-0.0817275,0.166047
5,-0.082879,0.165633
6,-0.0828674,0.165361
7,-0.0837419,0.16524
8,-0.0833397,0.165124
9,-0.0843488,0.163972
10,-0.0863809,0.164127
11,-0.0869864,0.163381
12,-0.0872046,0.163589
13,-0.0881139,0.163083
14,-0.0881951,0.163205
15,-0.0898038,0.161883
16,-0.0912982,0.160862
17,-0.0939107,0.158748
18,-0.0939107,0.158748
19,-0.0928259,0.159985
20,-0.0946856,0.158863
21,-0.0959903,0.15804
22,-0.0959641,0.158
23,-0.0967073,0.156891
24,-0.0979275,0.156746
25,-0.098463,0.157541
26,-0.0979104,0.156756
27,-0.0994881,0.155664
28,-0.0993427,0.155964
29,-0.0980639,0.157085
30,-0.0994115,0.156813
31,-0.10022,0.156361
32,-0.100723,0.156087
33,-0.100835,0.15564
34,-0.102725,0.155102
35,-0.103866,0.154334
36,-0.102488,0.155352
37,-0.10367,0.154338
38,-0.10419,0.153451
39,-0.103246,0.153576
40,-0.10437,0.154456
41,-0.10437,0.154456
42,-0.105504,0.153629
43,-0.105772,0.153609
44,-0.106926,0.152602
45,-0.106033,0.152947
46,-0.106033,0.152947
47,-0.107715,0.152525
48,-0.108101,0.152132
49,-0.107731,0.152215
50,-0.106919,0.153164
51,-0.106106,0.152938
52,-0.106049,0.153609
53,-0.10592,0.153215
54,-0.105704,0.154078
55,-0.106984,0.15273
56,-0.107449,0.15248
57,-0.10874,0.15109
58,-0.108634,0.150985
59,-0.108634,0.150985
60,-0.110628,0.150373
61,-0.111482,0.149802
62,-0.112161,0.149326
63,-0.112161,0.149326
64,-0.112161,0.149326
65,-0.111755,0.149657
66,-0.112082,0.148577
67,-0.113833,0.147417
68,-0.115115,0.147423
69,-0.115888,0.146446
70,-0.116247,0.146211
71,-0.11592,0.146232
72,-0.117575,0.145014
73,-0.118422,0.144933
74,-0.118977,0.144954
75,-0.118977,0.144954
76,-0.119746,0.143978
77,-0.119746,0.143978
78,-0.118692,0.14516
79,-0.118392,0.144875
80,-0.118659,0.145062
81,-0.119327,0.143961
82,-0.118966,0.145091
83,-0.11884,0.144688
84,-0.119971,0.144776
85,-0.119971,0.144776
86,-0.120385,0.143882
87,-0.120385,0.143882
88,-0.119878,0.144998
89,-0.121049,0.14423
90,-0.121049,0.14423
91,-0.120902,0.144083
92,-0.121842,0.143922
93,-0.121413,0.144258
94,-0.121413,0.144258
95,-0.121277,0.143798
96,-0.120603,0.145217
97,-0.120801,0.144127
98,-0.121222,0.143848
99,-0.121115,0.143586
100,-0.122068,0.143599
101,-0.122068,0.143599
102,-0.123632,0.142541
103,-0.123852,0.142287
104,-0.124714,0.142494
105,-0.123,0.142253
106,-0.123,0.142253
107,-0.122332,0.142835
108,-0.123867,0.142195
109,-0.123867,0.142195
110,-0.125596,0.142603
111,-0.126906,0.141202
112,-0.126906,0.141202
113,-0.127258,0.140002
114,-0.127111,0.140667
115,-0.126226,0.14123
116,-0.127308,0.140792
117,-0.127308,0.140792
118,-0.12536,0.142105
119,-0.125288,0.141645
120,-0.124334,0.142878
121,-0.124334,0.142878
122,-0.124875,0.142407
123,-0.124875,0.142407
124,-0.124875,0.142407
125,-0.124875,0.142407
