MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.928405,0.564605,-0.736993
2,0.939077,0.574699,-0.742689
3,0.940632,0.585013,-0.736579
4,0.935106,0.56655,-0.743939
5,0.937597,0.559518,-0.752349
6,0.936228,0.56503,-0.746501
7,0.936611,0.566096,-0.746174
8,0.936733,0.54091,-0.764777
9,0.934508,0.545114,-0.75905
10,0.935612,0.521719,-0.776646
11,0.932055,0.492812,-0.791115
12,0.931682,0.496827,-0.788159
13,0.929418,0.49991,-0.783523
14,0.931021,0.513746,-0.776444
15,0.928239,0.513312,-0.773394
16,0.926689,0.495591,-0.783034
17,0.928669,0.490904,-0.788315
18,0.928669,0.490904,-0.788315
19,0.927911,0.487865,-0.789308
20,0.931178,0.477297,-0.79955
21,0.933681,0.460436,-0.812255
22,0.93221,0.449962,-0.816425
23,0.931709,0.42637,-0.828426
24,0.934211,0.459435,-0.813431
25,0.932195,0.43869,-0.82252
26,0.933672,0.438006,-0.824556
27,0.925905,0.446504,-0.811131
28,0.927876,0.406094,-0.834291
29,0.924487,0.379761,-0.842886
30,0.923349,0.354868,-0.852434
31,0.926773,0.343907,-0.860603
32,0.925086,0.341288,-0.85983
33,0.92659,0.337278,-0.863025
34,0.929107,0.357001,-0.857783
35,0.927513,0.338626,-0.863489
36,0.927227,0.331253,-0.866038
37,0.92758,0.348721,-0.859534
38,0.927595,0.37764,-0.847243
39,0.926356,0.360121,-0.853491
40,0.928653,0.354527,-0.858316
41,0.928653,0.354527,-0.858316
42,0.930675,0.35985,-0.858291
43,0.931311,0.347888,-0.863895
44,0.930665,0.330417,-0.870035
45,0.926697,0.334637,-0.864167
46,0.926697,0.334637,-0.864167
47,0.923392,0.350574,-0.854255
48,0.920319,0.399974,-0.82886
49,0.927167,0.395782,-0.838448
50,0.920413,0.378063,-0.839184
51,0.922603,0.390307,-0.835976
52,0.92417,0.409556,-0.828465
53,0.928219,0.385651,-0.844313
54,0.922019,0.370503,-0.844302
55,0.93003,0.381817,-0.84804
56,0.927161,0.365274,-0.852175
57,0.924081,0.35116,-0.854759
58,0.924702,0.348204,-0.856638
59,0.924702,0.348204,-0.856638
60,0.927492,0.378611,-0.846696
61,0.927142,0.357711,-0.855356
62,0.928497,0.347644,-0.860959
63,0.928497,0.347644,-0.860959
64,0.928497,0.347644,-0.860959
65,0.925709,0.380167,-0.844044
66,0.926618,0.398286,-0.836654
67,0.927399,0.387987,-0.842339
68,0.924539,0.384225,-0.840919
69,0.927744,0.370271,-0.850651
70,0.924074,0.38639,-0.839414
71,0.921832,0.392937,-0.833891
72,0.928626,0.386852,-0.84421
73,0.926375,0.366059,-0.850982
74,0.92479,0.357331,-0.852966
75,0.92479,0.357331,-0.852966
76,0.923637,0.370555,-0.846046
77,0.923637,0.370555,-0.846046
78,0.923762,0.35389,-0.853286
79,0.926345,0.345494,-0.859505
80,0.925264,0.344477,-0.858749
81,0.925389,0.357102,-0.853711
82,0.926464,0.386495,-0.841996
83,0.922782,0.399749,-0.831701
84,0.925065,0.392705,-0.837573
85,0.925065,0.392705,-0.837573
86,0.92512,0.384899,-0.841249
87,0.92512,0.384899,-0.841249
88,0.925247,0.409888,-0.829503
89,0.922236,0.40264,-0.829699
90,0.922236,0.40264,-0.829699
91,0.925184,0.400168,-0.834165
