MDTU,plaq_ss,plaq_st
1,0.968414,1.05553
2,1.10051,1.22767
3,1.09958,1.22081
4,1.09818,1.22541
5,1.09879,1.21783
6,1.103,1.21412
7,1.10085,1.21072
8,1.09816,1.20933
9,1.097,1.20817
10,1.09698,1.21016
11,1.09768,1.20755
12,1.09894,1.19801
13,1.09405,1.20021
14,1.09936,1.20305
15,1.09614,1.19811
16,1.09236,1.19943
17,1.08853,1.1952
18,1.09019,1.19372
19,1.08854,1.19173
20,1.0949,1.18374
21,1.09132,1.18258
22,1.09063,1.17941
23,1.09383,1.17976
24,1.09235,1.17662
25,1.08976,1.17441
26,1.08169,1.17349
27,1.08212,1.17472
28,1.08251,1.17723
29,1.08,1.176
30,1.0786,1.18529
31,1.07676,1.18176
32,1.08195,1.17989
33,1.07962,1.17531
34,1.0794,1.17154
35,1.07882,1.17306
36,1.07595,1.16763
37,1.07269,1.16408
38,1.06788,1.15956
39,1.06597,1.15815
40,1.06537,1.15324
41,1.06508,1.14626
42,1.06098,1.14224
43,1.05931,1.14038
44,1.06203,1.14048
45,1.06085,1.13804
46,1.05714,1.13577
47,1.05302,1.13429
48,1.05302,1.13429
49,1.05702,1.13364
50,1.05076,1.13292
51,1.05076,1.13292
52,1.04899,1.13793
53,1.04616,1.13857
54,1.04177,1.13194
55,1.04059,1.12787
56,1.03834,1.12789
57,1.03834,1.12789
58,1.0375,1.12678
59,1.03495,1.13078
60,1.03495,1.13078
61,1.03759,1.12813
62,1.03759,1.12813
63,1.04043,1.12394
64,1.03694,1.12406
65,1.03427,1.12467
66,1.03408,1.11829
67,1.03167,1.11689
68,1.03167,1.11689
69,1.03296,1.11557
70,1.03333,1.1095
71,1.03365,1.10911
72,1.03365,1.10911
73,1.03028,1.11119
74,1.02894,1.10957
75,1.02894,1.10957
76,1.03281,1.11412
77,1.03365,1.11184
78,1.02949,1.10715
79,1.02742,1.11339
80,1.02742,1.11339
81,1.02742,1.11339
82,1.02638,1.1142
83,1.03228,1.11418
84,1.02911,1.11325
85,1.02463,1.11377
86,1.02365,1.10886
87,1.02624,1.11129
88,1.0239,1.11122
89,1.02732,1.11412
90,1.02555,1.11272
91,1.02361,1.11223
92,1.02361,1.11223
93,1.01826,1.11753
94,1.01826,1.11753
95,1.01392,1.11205
96,1.01197,1.10783
97,1.00965,1.10115
98,1.00993,1.10558
99,1.00904,1.09852
100,1.00904,1.09852
101,1.00904,1.09852
102,1.01347,1.09996
103,1.00906,1.09523
104,1.00916,1.09144
105,1.00916,1.09144
106,1.00998,1.09073
107,1.00462,1.09228
108,1.0076,1.09742
109,1.00722,1.09563
110,1.01004,1.09472
111,1.00756,1.09343
112,1.00725,1.09102
113,1.00458,1.09313
114,1.00458,1.09313
115,1.00458,1.09313
116,1.00114,1.08943
117,1.00114,1.08943
118,1.00513,1.09087
119,1.00462,1.09467
120,1.00314,1.09162
121,1.00314,1.09162
122,1.00451,1.08739
123,1.00294,1.08509
124,1.00294,1.08509
125,1.00413,1.08242
126,1.00513,1.08715
127,1.00722,1.08578
128,1.0064,1.08453
129,1.0018,1.0855
130,1.00596,1.08927
131,1.00596,1.08927
132,1.00296,1.08729
133,1.00442,1.08642
134,1.00516,1.08813
135,1.00307,1.08223
136,1.00503,1.08058
137,1.00326,1.0803
138,1.0023,1.08325
139,0.999973,1.08124
140,0.999973,1.08124
141,1.0013,1.07885
142,1.00047,1.08076
143,1.00047,1.08076
144,1.00063,1.07808
145,0.998845,1.07796
146,1.00014,1.07538
147,1.00014,1.07538
148,1.00014,1.07538
149,0.997379,1.07415
150,0.994348,1.07238
151,0.998032,1.07612
152,0.994181,1.07435
153,0.992856,1.07145
154,0.991209,1.06992
155,0.990041,1.06702
156,0.990041,1.06702
157,0.990041,1.06702
158,0.985069,1.0692
159,0.987471,1.06838
160,0.986907,1.06626
161,0.986963,1.06516
162,0.985953,1.06767
163,0.985953,1.06767
164,0.991813,1.07002
165,0.991813,1.07002
166,0.990444,1.0655
167,0.990444,1.0655
168,0.985077,1.06523
169,0.982384,1.06105
170,0.981538,1.06341
171,0.982882,1.0606
172,0.986219,1.05621
173,0.990187,1.05369
174,0.987192,1.05288
175,0.985977,1.05213
176,0.989213,1.0502
177,0.989213,1.0502
178,0.991958,1.04965
179,0.991958,1.04965
180,0.985906,1.05026
181,0.985906,1.05026
182,0.989107,1.04738
183,0.989107,1.04738
184,0.989107,1.04738
185,0.986361,1.05043
186,0.986361,1.05043
187,0.988496,1.04837
188,0.988496,1.04837
189,0.988496,1.04837
190,0.988496,1.04837
191,0.985384,1.04776
192,0.982291,1.05028
193,0.982291,1.05028
194,0.982291,1.05028
195,0.982291,1.05028
196,0.979221,1.04608
197,0.979345,1.04722
198,0.98025,1.04587
199,0.980128,1.0412
200,0.978747,1.0451
201,0.978747,1.0451
202,0.978747,1.0451
203,0.978747,1.0451
204,0.974456,1.04246
205,0.977387,1.04142
206,0.983233,1.04297
207,0.983233,1.04297
208,0.983233,1.04297
209,0.980725,1.04534
210,0.979287,1.04535
211,0.980843,1.04237
212,0.975336,1.0422
213,0.975336,1.0422
214,0.975732,1.0447
215,0.969428,1.05081
216,0.972009,1.04965
217,0.975538,1.0502
218,0.974879,1.05549
219,0.974879,1.05549
220,0.972255,1.05383
221,0.979929,1.05645
222,0.978758,1.05316
223,0.978758,1.05316
224,0.978758,1.05316
225,0.978758,1.05316
226,0.978758,1.05316
227,0.980103,1.05396
228,0.97835,1.06131
229,0.97835,1.06131
230,0.976111,1.05582
231,0.978668,1.05381
232,0.977814,1.05243
233,0.980058,1.05601
234,0.980958,1.05742
235,0.980958,1.05742
236,0.984767,1.05599
237,0.984767,1.05599
238,0.979581,1.05225
239,0.979581,1.05225
240,0.979581,1.05225
241,0.980142,1.05357
242,0.980142,1.05357
243,0.977831,1.05444
244,0.97966,1.05134
245,0.984507,1.05161
246,0.984507,1.05161
247,0.984507,1.05161
248,0.98402,1.05578
249,0.98402,1.05578
250,0.98402,1.05578
251,0.978898,1.05826
252,0.978898,1.05826
253,0.978898,1.05826
254,0.976371,1.05643
255,0.97536,1.05383
256,0.97536,1.05383
257,0.97536,1.05383
258,0.974438,1.05376
259,0.973989,1.05673
260,0.971438,1.05006
261,0.974295,1.0511
262,0.975281,1.05204
263,0.975281,1.05204
264,0.979094,1.05727
265,0.979094,1.05727
266,0.97918,1.06007
267,0.980907,1.05796
268,0.977119,1.05609
269,0.977068,1.05569
270,0.977184,1.05686
271,0.978431,1.05372
272,0.974678,1.04955
273,0.972062,1.05124
274,0.972062,1.05124
275,0.96576,1.05035
276,0.968351,1.051
277,0.968351,1.051
278,0.968351,1.051
279,0.97334,1.05342
280,0.972054,1.05341
281,0.972054,1.05341
282,0.968447,1.0555
283,0.971301,1.05126
284,0.970078,1.0519
285,0.972466,1.05368
286,0.974232,1.0519
287,0.973724,1.05093
288,0.973724,1.05093
289,0.967766,1.05252
290,0.965948,1.04929
291,0.968304,1.0519
292,0.963292,1.04421
293,0.961258,1.05039
294,0.95914,1.05091
295,0.962983,1.04613
296,0.963978,1.04834
297,0.963978,1.04834
298,0.962671,1.0443
299,0.96474,1.04302
300,0.96474,1.04302
301,0.964953,1.04964
302,0.964953,1.04964
303,0.960815,1.04867
304,0.960815,1.04867
305,0.960815,1.04867
306,0.960815,1.04867
307,0.963231,1.04994
308,0.963231,1.04994
309,0.96332,1.0479
310,0.964679,1.0478
311,0.959443,1.04444
312,0.959443,1.04444
313,0.959443,1.04444
314,0.963625,1.04494
315,0.963625,1.04494
316,0.963625,1.04494
317,0.96116,1.05049
318,0.96116,1.05049
319,0.95562,1.04509
320,0.955576,1.05013
321,0.95804,1.05138
322,0.95804,1.05138
323,0.957571,1.05677
324,0.954157,1.04917
325,0.958823,1.04843
326,0.958823,1.04843
327,0.960291,1.04556
328,0.960291,1.04556
329,0.960291,1.04556
330,0.963428,1.04449
