MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.205865,0.021361,3.61849e-05
2,9.07664,-2.23831,-6.14625e-05
3,8.07551,-2.1253,-4.68869e-05
4,8.8473,-2.19596,-0.000310512
5,7.8224,-2.08991,-2.93975e-05
6,7.35368,-2.065,0.000110435
7,6.8296,-1.9957,1.59366e-05
8,6.7593,-1.96498,3.24353e-05
9,6.64943,-1.94534,0.000177604
10,6.6848,-1.95398,-0.000161221
11,6.22127,-1.90596,-0.000163793
12,5.45631,-1.80901,0.000321822
13,5.40187,-1.77906,0.000288866
14,5.80416,-1.85957,-0.000388043
15,5.44477,-1.78397,1.03189e-05
16,5.42261,-1.76477,-8.14892e-05
17,4.89596,-1.67178,-0.00026267
18,4.89951,-1.67958,-0.000290746
19,4.71099,-1.64136,-7.35762e-06
20,4.1552,-1.59758,-0.000388739
21,3.92909,-1.54629,-0.000265491
22,3.74162,-1.5121,1.72857e-05
23,3.85037,-1.54351,-4.85748e-05
24,3.69751,-1.50866,-0.000177165
25,3.45499,-1.45661,-0.000212559
26,3.25474,-1.38075,-3.88139e-05
27,3.42724,-1.40881,5.302e-05
28,3.4633,-1.42229,0.000507545
29,3.3606,-1.39112,4.11823e-05
30,3.75578,-1.45869,-0.000109182
31,3.53798,-1.41077,-1.94105e-06
32,3.53546,-1.4345,-0.000163017
33,3.26911,-1.374,-4.22277e-05
34,3.11705,-1.34417,-0.000165874
35,3.07145,-1.33958,-2.71692e-05
36,2.80128,-1.27145,3.84971e-05
37,2.57102,-1.21174,-0.000238761
38,2.39916,-1.14498,-0.000335988
39,2.39362,-1.13071,-5.10661e-05
40,2.22577,-1.08784,-0.000322579
41,2.0102,-1.03507,-9.79198e-05
42,1.83324,-0.97367,-0.000132072
43,1.80255,-0.95519,-0.000205457
44,1.72735,-0.95723,-4.70434e-05
45,1.65957,-0.933,0.000226397
46,1.52441,-0.88541,-1.66632e-05
47,1.48106,-0.85317,9.20635e-05
48,1.48106,-0.85317,9.20635e-05
49,1.46504,-0.86886,-0.000119978
50,1.44916,-0.83114,0.000183303
51,1.44916,-0.83114,0.000183303
52,1.57693,-0.85698,0.000115857
53,1.57894,-0.84346,-0.000140779
54,1.38969,-0.77184,6.84791e-05
55,1.25466,-0.72988,-0.000173941
56,1.26039,-0.72038,-4.54163e-05
57,1.26039,-0.72038,-4.54163e-05
58,1.2342,-0.70685,-0.000309929
59,1.34094,-0.72422,-0.000248367
60,1.34094,-0.72422,-0.000248367
61,1.29281,-0.72166,9.24185e-05
62,1.29281,-0.72166,9.24185e-05
63,1.18597,-0.70587,-0.000200063
64,1.1806,-0.68693,-0.000141946
65,1.17524,-0.67554,8.2469e-05
66,1.0394,-0.63163,-0.000245836
67,1.01827,-0.61067,1.86342e-05
68,1.01827,-0.61067,1.86342e-05
69,0.966574,-0.60462,-6.14906e-05
70,0.827831,-0.56147,-0.000132822
71,0.79378,-0.55493,-2.33751e-05
72,0.79378,-0.55493,-2.33751e-05
73,0.805016,-0.54821,3.98569e-05
74,0.758823,-0.52713,0.000190784
75,0.758823,-0.52713,0.000190784
76,0.803016,-0.56766,-0.000180105
77,0.749369,-0.55334,0.000132092
78,0.682241,-0.5069,0.000292078
79,0.760802,-0.53043,-8.20409e-05
80,0.760802,-0.53043,-8.20409e-05
81,0.760802,-0.53043,-8.20408e-05
82,0.775288,-0.53234,-4.45558e-06
83,0.774318,-0.55957,7.30425e-05
84,0.756953,-0.53866,-1.86956e-05
85,0.765037,-0.51948,7.41116e-05
86,0.681255,-0.48466,0.000166321
87,0.726583,-0.51218,7.40879e-05
88,0.721787,-0.50027,0.000113952
89,0.78738,-0.53867,-9.84575e-09
90,0.754834,-0.51961,2.9733e-05
91,0.768605,-0.51108,3.67996e-05
92,0.768605,-0.51108,3.67996e-05
93,0.838184,-0.51442,-5.93676e-06
94,0.838184,-0.51442,-5.93676e-06
95,0.746476,-0.46232,1.38984e-05
96,0.682245,-0.42683,6.14575e-05
97,0.603098,-0.38003,9.86134e-05
98,0.655695,-0.4054,0.000137307
99,0.547863,-0.35866,5.31072e-05
100,0.547863,-0.35866,5.31072e-05
101,0.547863,-0.35866,5.31073e-05
102,0.561888,-0.38542,-2.97018e-05
103,0.50034,-0.3371,-7.11266e-05
104,0.460903,-0.31785,0.000125215
105,0.460903,-0.31785,0.000125215
106,0.464047,-0.31919,1.40129e-05
107,0.489291,-0.30615,0.000197269
108,0.518618,-0.33937,3.5387e-05
109,0.492093,-0.32712,1.49503e-05
110,0.489226,-0.33652,-2.92516e-05
111,0.486575,-0.32097,-5.63822e-05
112,0.455423,-0.3065,8.59138e-06
113,0.476314,-0.30577,0.000136477
114,0.476314,-0.30577,0.000136477
115,0.476314,-0.30577,0.000136477
116,0.450822,-0.27306,4.95614e-05
117,0.450822,-0.27306,4.95614e-05
118,0.455983,-0.2955,0.000101996
119,0.486383,-0.31251,0.000260145
120,0.459725,-0.29088,0.000190816
121,0.459725,-0.29088,0.000190816
122,0.439103,-0.28067,8.61936e-05
123,0.417901,-0.26207,-3.07161e-05
124,0.417901,-0.26207,-3.07161e-05
125,0.391508,-0.25286,-4.77869e-05
126,0.419158,-0.27633,-6.50253e-05
127,0.406945,-0.27817,7.64176e-05
128,0.385193,-0.26748,5.58642e-05
129,0.394065,-0.25109,-1.68122e-05
130,0.432258,-0.28897,3.44187e-05
131,0.432258,-0.28897,3.44187e-05
132,0.40603,-0.26413,-1.65461e-05
133,0.402316,-0.26713,-3.49068e-05
134,0.407422,-0.27692,-4.22195e-05
135,0.35066,-0.23659,-3.09854e-05
136,0.340141,-0.23791,6.19974e-05
137,0.336377,-0.22816,0.000105089
138,0.354448,-0.23717,-1.50989e-05
139,0.340143,-0.21739,9.49772e-05
140,0.340143,-0.21739,9.49772e-05
141,0.318608,-0.20981,-3.25735e-05
142,0.34192,-0.2178,5.44565e-06
143,0.34192,-0.2178,5.44565e-06
144,0.30992,-0.20297,-6.86995e-05
145,0.318795,-0.19505,5.63965e-05
146,0.301383,-0.18945,4.00669e-05
147,0.301383,-0.18945,4.00669e-05
148,0.301383,-0.18945,4.00669e-05
149,0.294815,-0.173,-9.09709e-06
150,0.276032,-0.14919,0.000149109
151,0.299239,-0.18044,6.00755e-05
152,0.284192,-0.15538,4.2899e-05
153,0.264548,-0.13488,6.25757e-05
154,0.255994,-0.12085,3.71175e-05
155,0.240596,-0.10436,6.32743e-05
156,0.240596,-0.10436,6.32743e-05
157,0.240596,-0.10436,6.32743e-05
158,0.26226,-0.09606,3.76862e-05
159,0.252792,-0.10111,1.03593e-05
160,0.239925,-0.08703,0.000104962
161,0.229801,-0.08121,0.000267632
162,0.244347,-0.08842,0.000134767
163,0.244347,-0.08842,0.000134767
164,0.249653,-0.1206,0.000127853
165,0.249653,-0.1206,0.000127853
166,0.223646,-0.09583,3.56715e-05
167,0.223646,-0.09583,3.56715e-05
