t,cost
10,11419.2
20,11188.8
30,5626.08
40,5649.84
50,3027.6
60,3058.56
70,3055.68
80,3561.84
90,4195.44
100,3978.72
110,3225.6
120,3984.48
130,5089.68
140,2901.6
150,2914.56
160,2633.76
170,2608.56
180,2638.08
190,2613.6
200,2596.32
210,3008.88
220,3090.96
230,3263.04
240,2998.8
250,3006
260,3071.52
270,3103.2
280,3157.2
290,3049.92
300,3093.84
310,3045.6
320,3035.52
330,3085.92
340,3050.64
350,3104.64
360,3031.2
370,3014.64
380,2985.12
390,3041.28
400,2954.16
410,3043.44
420,2965.68
430,2869.2
440,2926.8
450,2845.44
460,2862
470,2896.56
480,2925.36
490,3019.68
500,2958.48
510,3039.84
520,3016.08
530,3000.24
540,2956.32
550,3003.84
560,3014.64
570,2904.48
580,2916.72
590,2928.96
600,2918.88
610,2726.64
620,2917.44
630,2951.28
640,2870.64
650,2849.04
660,2867.04
670,2864.88
680,2824.56
690,2913.12
700,2779.2
710,2907.36
720,2862.72
730,2799.36
740,2813.76
750,2865.6
760,2893.68
770,2822.4
780,2708.64
790,2638.08
800,2645.28
810,2664.72
820,2684.88
830,2669.76
840,2665.44
850,2676.96
860,2671.2
870,2705.76
880,2738.16
890,2730.96
900,2697.84
910,2700
920,2682
930,2691.36
940,2692.8
950,2735.28
960,2829.6
970,3044.16
980,2926.08
990,3001.68
1000,2898
1010,3011.04
1020,3016.8
1030,2957.04
1040,2968.56
1050,2962.08
1060,3105.36
1070,2988
1080,2941.92
1090,2976.48
1100,2943.36
1110,2956.32
1120,2984.4
1130,2983.68
1140,2976.48
1150,2940.48
1160,2938.32
1170,2994.48
1180,2943.36
1190,2936.16
1200,2962.08
1210,2538.72
1220,2496.24
1230,2467.44
1240,2486.88
1250,2497.68
1260,2502.72
1270,2513.52
1280,2549.52
1290,2736.72
1300,3926.16
1310,11210.4
1320,7848
1330,2669.04
1340,2662.56
1350,2612.16
1360,2669.76
1370,2705.04
1380,2702.16
1390,2673.36
1400,2718
1410,2696.4
1420,2652.48
1430,2660.4
1440,2666.16
1450,2703.6
1460,2723.04
1470,2663.28
1480,2639.52
1490,2664
1500,2694.24
1510,2669.04
1520,2648.16
1530,2662.56
1540,2664.72
1550,2683.44
1560,2666.88
1570,2661.84
1580,2676.24
1590,2651.76
1600,2667.6
1610,2666.88
1620,2664.72
1630,2644.56
1640,2664
1650,2666.16
1660,2620.08
1670,2646.72
1680,2633.76
1690,2620.08
1700,2635.2
1710,2679.84
1720,2669.76
1730,2679.84
1740,2661.12
1750,2612.16
1760,2613.6
1770,2642.4
1780,2599.2
1790,2619.36
1800,2622.96
1810,2627.28
1820,2620.8
1830,2676.24
1840,2672.64
1850,2636.64
1860,2669.76
1870,2666.88
1880,2694.24
1890,2669.76
1900,2664
1910,2671.92
1920,2641.68
1930,2657.52
1940,2691.36
1950,2711.52
1960,2756.88
1970,2698.56
1980,2770.56
1990,2679.84
2000,2648.88
2010,2693.52
2020,2728.8
2030,2669.76
2040,2724.48
2050,2686.32
2060,2739.6
2070,2725.2
2080,2687.76
2090,2655.36
2100,2645.28
2110,2726.64
2120,2676.24
2130,2743.92
2140,2705.04
2150,2715.12
2160,2658.96
2170,2712.96
2180,2711.52
2190,2719.44
2200,2774.16
2210,2687.04
2220,2688.48
2230,2704.32
2240,2725.92
2250,2689.92
2260,2612.88
2270,2700
2280,2626.56
2290,2633.76
2300,2659.68
2310,2654.64
2320,2731.68
2330,2739.6
2340,2751.84
2350,2712.24
2360,2723.76
2370,2752.56
2380,2813.04
2390,2706.48
2400,2666.88
2410,2659.68
2420,2705.76
2430,2632.32
2440,2661.84
2450,2667.6
2460,2708.64
2470,2674.8
2480,2843.28
2490,2684.88
2500,2618.64
2510,2634.48
2520,2638.08
2530,2638.08
2540,2661.84
2550,2389.68
2560,2414.16
2570,2419.92
2580,2404.8
2590,2399.76
2600,2423.52
2610,2426.4
2620,2429.28
2630,2424.96
2640,2397.6
2650,2453.04
2660,2416.32
2670,2429.28
2680,2399.76
2690,2401.92
2700,2388.96
2710,2396.88
2720,2403.36
2730,2381.04
2740,2406.96
2750,2395.44
2760,2379.6
2770,2378.88
2780,2394.72
2790,2378.88
2800,2389.68
2810,2381.76
2820,2378.88
2830,2387.52
2840,2385.36
2850,2370.96
2860,2391.12
2870,2376.72
2880,2378.16
2890,2370.96
2900,2373.84
2910,2370.96
2920,2403.36
2930,2376.72
2940,2371.68
2950,2718
2960,2724.48
2970,2722.32
2980,2740.32
2990,2692.08
3000,2771.28
3010,2769.12
3020,2780.64
3030,2764.08
3040,2751.12
3050,2769.12
3060,2782.8
3070,2767.68
3080,2769.12
3090,2742.48
3100,2730.96
3110,2725.92
3120,2714.4
