t,eps_f,eps_g
10,0.00657895,0.000411184
20,0.00657895,0.000411184
30,0.0131579,0.000822368
40,0.0131579,0.000822368
50,0.025,0.0015625
60,0.025,0.0015625
70,0.025,0.0015625
80,0.025,0.0015625
90,0.025,0.0015625
100,0.025,0.0015625
110,0.0263158,0.00164474
120,0.0263158,0.00164474
130,0.0263158,0.00164474
140,0.0263158,0.00164474
150,0.0263158,0.00164474
160,0.0277778,0.00173611
170,0.0277778,0.00173611
180,0.0277778,0.00173611
190,0.0277778,0.00173611
200,0.0277778,0.00173611
210,0.0277778,0.00173611
220,0.0277778,0.00173611
230,0.0277778,0.00173611
240,0.0277778,0.00173611
250,0.0277778,0.00173611
260,0.0277778,0.00173611
270,0.0277778,0.00173611
280,0.0277778,0.00173611
290,0.0277778,0.00173611
300,0.0277778,0.00173611
310,0.0277778,0.00173611
320,0.0277778,0.00173611
330,0.0277778,0.00173611
340,0.0277778,0.00173611
350,0.0277778,0.00173611
360,0.0277778,0.00173611
370,0.0277778,0.00173611
380,0.0277778,0.00173611
390,0.0277778,0.00173611
400,0.0277778,0.00173611
410,0.0277778,0.00173611
420,0.0277778,0.00173611
430,0.0277778,0.00173611
440,0.0277778,0.00173611
450,0.0277778,0.00173611
460,0.0277778,0.00173611
470,0.0277778,0.00173611
480,0.0277778,0.00173611
490,0.0277778,0.00173611
500,0.0277778,0.00173611
510,0.0277778,0.00173611
520,0.0277778,0.00173611
530,0.0277778,0.00173611
540,0.0277778,0.00173611
550,0.0277778,0.00173611
560,0.0277778,0.00173611
570,0.0277778,0.00173611
580,0.0277778,0.00173611
590,0.0277778,0.00173611
600,0.0277778,0.00173611
610,0.0277778,0.00173611
620,0.0277778,0.00173611
630,0.0277778,0.00173611
640,0.0277778,0.00173611
650,0.0277778,0.00173611
660,0.0277778,0.00173611
670,0.0277778,0.00173611
680,0.0277778,0.00173611
690,0.0277778,0.00173611
700,0.0277778,0.00173611
710,0.0277778,0.00173611
720,0.0277778,0.00173611
730,0.0277778,0.00173611
740,0.0277778,0.00173611
750,0.0277778,0.00173611
760,0.0277778,0.00173611
770,0.0277778,0.00173611
780,0.0277778,0.00173611
790,0.0277778,0.00173611
800,0.0277778,0.00173611
810,0.0277778,0.00173611
820,0.0277778,0.00173611
830,0.0277778,0.00173611
840,0.0277778,0.00173611
850,0.0277778,0.00173611
860,0.0277778,0.00173611
870,0.0277778,0.00173611
880,0.0277778,0.00173611
890,0.0277778,0.00173611
900,0.0277778,0.00173611
910,0.0277778,0.00173611
920,0.0277778,0.00173611
930,0.0277778,0.00173611
940,0.0277778,0.00173611
950,0.0277778,0.00173611
960,0.0277778,0.00173611
970,0.0277778,0.00173611
980,0.0277778,0.00173611
990,0.0277778,0.00173611
1000,0.0277778,0.00173611
1010,0.0277778,0.00173611
1020,0.0277778,0.00173611
1030,0.0277778,0.00173611
1040,0.0277778,0.00173611
1050,0.0277778,0.00173611
1060,0.0277778,0.00173611
1070,0.0277778,0.00173611
1080,0.0277778,0.00173611
1090,0.0277778,0.00173611
1100,0.0277778,0.00173611
1110,0.0277778,0.00173611
1120,0.0277778,0.00173611
1130,0.0277778,0.00173611
1140,0.0277778,0.00173611
1150,0.0277778,0.00173611
1160,0.0277778,0.00173611
1170,0.0277778,0.00173611
1180,0.0277778,0.00173611
1190,0.0277778,0.00173611
1200,0.0277778,0.00173611
1210,0.0277778,0.00173611
