t,cond_num
10,6.88226
20,6.80567
30,6.90395
40,6.87706
50,6.86805
60,6.87368
70,6.83626
80,6.80928
90,6.84807
100,6.82884
110,6.82572
120,6.83593
130,6.83931
140,6.8939
150,6.8527
160,6.85915
170,6.906
180,6.82951
190,6.83233
200,6.86979
210,6.88493
220,6.85831
230,6.87548
240,6.84006
250,6.85193
260,6.8431
270,6.92252
280,6.82535
290,6.86639
300,6.85375
310,6.8731
320,6.83118
330,6.82301
340,6.90898
350,6.84468
360,6.8457
370,6.79956
380,6.85756
390,6.93373
400,6.87049
410,6.92379
420,6.86188
430,6.90904
440,6.88546
450,6.92313
460,6.84298
470,6.84497
480,6.90154
490,6.87549
500,6.9494
510,6.88666
520,6.83704
530,6.86309
540,6.87491
550,6.88213
560,6.84076
570,6.8295
580,6.86729
590,6.82969
600,6.85455
610,6.83075
620,6.88
630,6.83962
640,6.8342
650,6.87189
660,6.85163
670,6.86444
680,6.87298
690,6.86855
700,6.90519
710,6.83824
720,6.83184
730,6.84894
740,6.88411
750,6.86361
760,6.85786
770,6.83551
780,6.84985
790,6.83028
800,6.85679
810,6.85527
820,6.88212
830,6.89338
840,6.86884
850,6.84006
860,6.87048
870,6.92695
880,6.90278
890,6.8622
900,nan
910,6.89319
920,6.88467
930,6.85084
940,6.85417
950,6.82023
960,6.83182
970,6.87185
980,6.89687
990,6.93079
1000,6.82974
1010,6.89094
1020,6.89388
1030,6.8691
1040,6.86035
1050,6.91195
1060,6.85556
1070,6.86633
1080,6.85628
1090,6.8823
1100,6.86686
1110,6.7882
1120,6.84356
1130,6.81906
1140,6.82087
1150,6.84067
1160,6.87168
1170,6.86801
1180,6.87592
1190,6.87432
1200,6.93124
