MDTU,S_F
1,1.65503e-05
2,1.64114e-05
3,1.62591e-05
4,1.61152e-05
5,1.60898e-05
6,1.59216e-05
7,1.60404e-05
8,1.60353e-05
9,1.60054e-05
10,1.59156e-05
11,1.57866e-05
12,1.57443e-05
13,1.57443e-05
14,1.58428e-05
15,1.59855e-05
16,1.60282e-05
17,1.59729e-05
18,1.58484e-05
19,1.58484e-05
20,1.58045e-05
21,1.58045e-05
22,1.58045e-05
23,1.58045e-05
24,1.57436e-05
25,1.57436e-05
26,1.59111e-05
27,1.57631e-05
28,1.57534e-05
29,1.57534e-05
30,1.57534e-05
31,1.57534e-05
32,1.57534e-05
33,1.57534e-05
34,1.57534e-05
35,1.57534e-05
36,1.57534e-05
37,1.57502e-05
38,1.57502e-05
39,1.57502e-05
40,1.5769e-05
41,1.56325e-05
42,1.56325e-05
43,1.56325e-05
44,1.56652e-05
45,1.56652e-05
46,1.56484e-05
47,1.56484e-05
48,1.54419e-05
49,1.54432e-05
50,1.55864e-05
51,1.55864e-05
52,1.55864e-05
53,1.55864e-05
54,1.54332e-05
55,1.53459e-05
56,1.53459e-05
57,1.53459e-05
58,1.51997e-05
59,1.51997e-05
60,1.51997e-05
61,1.53518e-05
62,1.53518e-05
63,1.54153e-05
64,1.54153e-05
65,1.54153e-05
66,1.53026e-05
67,1.51394e-05
68,1.52305e-05
69,1.54514e-05
70,1.54773e-05
71,1.54773e-05
72,1.54773e-05
73,1.52364e-05
74,1.52364e-05
75,1.52364e-05
76,1.52364e-05
77,1.52364e-05
78,1.52364e-05
79,1.50284e-05
80,1.50584e-05
81,1.5234e-05
82,1.52391e-05
83,1.5201e-05
84,1.52333e-05
85,1.52333e-05
86,1.5404e-05
87,1.5404e-05
88,1.5404e-05
89,1.51892e-05
90,1.51892e-05
91,1.52537e-05
92,1.51639e-05
93,1.51639e-05
94,1.51639e-05
95,1.50554e-05
96,1.51469e-05
97,1.51469e-05
98,1.51469e-05
99,1.49825e-05
100,1.51629e-05
101,1.51629e-05
102,1.51559e-05
103,1.51559e-05
104,1.5403e-05
105,1.5403e-05
106,1.52168e-05
107,1.52168e-05
108,1.52168e-05
109,1.51017e-05
110,1.52796e-05
111,1.51083e-05
112,1.52308e-05
113,1.53457e-05
114,1.53764e-05
115,1.54238e-05
116,1.54238e-05
117,1.55783e-05
118,1.56812e-05
119,1.56812e-05
120,1.56812e-05
121,1.56618e-05
122,1.55312e-05
123,1.55928e-05
124,1.55928e-05
125,1.54596e-05
126,1.51737e-05
127,1.51737e-05
128,1.51737e-05
129,1.51737e-05
130,1.51737e-05
131,1.53208e-05
132,1.53208e-05
133,1.53208e-05
134,1.52098e-05
135,1.52099e-05
136,1.52099e-05
137,1.54592e-05
138,1.52557e-05
139,1.53453e-05
140,1.51587e-05
141,1.51475e-05
142,1.53405e-05
143,1.53405e-05
144,1.54232e-05
145,1.54232e-05
146,1.54727e-05
147,1.54952e-05
148,1.54211e-05
149,1.54211e-05
150,1.54211e-05
151,1.54211e-05
152,1.5017e-05
153,1.52233e-05
154,1.51182e-05
155,1.50669e-05
156,1.50669e-05
157,1.50669e-05
158,1.51276e-05
159,1.50598e-05
160,1.50598e-05
161,1.50598e-05
162,1.50731e-05
163,1.51807e-05
164,1.50675e-05
165,1.50675e-05
166,1.50675e-05
167,1.50675e-05
168,1.50675e-05
169,1.50675e-05
170,1.50675e-05
171,1.51084e-05
172,1.51084e-05
173,1.51084e-05
174,1.51737e-05
175,1.52373e-05
176,1.52373e-05
177,1.5344e-05
178,1.5344e-05
179,1.53394e-05
180,1.53394e-05
181,1.53394e-05
182,1.51272e-05
183,1.49897e-05
184,1.5073e-05
185,1.49751e-05
186,1.49751e-05
187,1.49534e-05
188,1.47631e-05
189,1.47631e-05
190,1.49152e-05
191,1.49152e-05
192,1.47431e-05
193,1.47431e-05
194,1.47431e-05
195,1.46878e-05
196,1.47965e-05
197,1.4632e-05
198,1.48927e-05
199,1.49154e-05
