ReTr(L),ImTr(L)
-0.293481,-0.39643
-0.315023,-0.429612
-0.328388,-0.423827
-0.304272,-0.417892
-0.292828,-0.41703
-0.311687,-0.421518
-0.314891,-0.425167
-0.295536,-0.432722
-0.315491,-0.460682
-0.328821,-0.432493
-0.351997,-0.405872
-0.38332,-0.409892
-0.38332,-0.409892
-0.396685,-0.369998
-0.406086,-0.388533
-0.381995,-0.416215
-0.375906,-0.435935
-0.381146,-0.484671
-0.381146,-0.484671
-0.375051,-0.447326
-0.375051,-0.447326
-0.375051,-0.447326
-0.375051,-0.447326
-0.415145,-0.482999
-0.415145,-0.482999
-0.432234,-0.48468
-0.400021,-0.479598
-0.40493,-0.458499
-0.40493,-0.458499
-0.40493,-0.458499
-0.40493,-0.458499
-0.40493,-0.458499
-0.40493,-0.458499
-0.40493,-0.458499
-0.40493,-0.458499
-0.40493,-0.458499
-0.392082,-0.447951
-0.392082,-0.447951
-0.392082,-0.447951
-0.399878,-0.38594
-0.420792,-0.383988
-0.420792,-0.383988
-0.420792,-0.383988
-0.432176,-0.390182
-0.432176,-0.390182
-0.449084,-0.398981
-0.449084,-0.398981
-0.443618,-0.424196
-0.450698,-0.411141
-0.473256,-0.392486
-0.473256,-0.392486
-0.473256,-0.392486
-0.473256,-0.392486
-0.547518,-0.395477
-0.582195,-0.343036
-0.582195,-0.343036
-0.582195,-0.343036
-0.569657,-0.370014
-0.569657,-0.370014
-0.569657,-0.370014
-0.562068,-0.421915
-0.562068,-0.421915
-0.571812,-0.402881
-0.571812,-0.402881
-0.571812,-0.402881
-0.562023,-0.42074
-0.586631,-0.420006
-0.589866,-0.398444
-0.602127,-0.342623
-0.618923,-0.345456
-0.618923,-0.345456
-0.618923,-0.345456
-0.622734,-0.324033
-0.622734,-0.324033
-0.622734,-0.324033
-0.622734,-0.324033
-0.622734,-0.324033
-0.622734,-0.324033
-0.603469,-0.362777
-0.615728,-0.34845
-0.623113,-0.34593
-0.632653,-0.366731
-0.65092,-0.335784
