MDTU,plaq,Re(det),Im(det),link
1,0.580561,0.0722559,0.0235362,0.0596733
2,0.600824,0.0815267,0.0256556,0.0620484
3,0.608461,0.0853747,0.026657,0.0627094
4,0.617534,0.0885089,0.0270819,0.062903
5,0.591001,0.0825825,0.0266271,0.0604656
6,0.588453,0.087292,0.0280718,0.0599431
7,0.58311,0.0881909,0.0288089,0.0594562
8,0.595894,0.0919642,0.0296851,0.0603586
9,0.631525,0.107086,0.0325406,0.0643905
10,0.598768,0.0972087,0.0308968,0.0606516
11,0.59831,0.100156,0.031232,0.0603532
12,0.594797,0.10154,0.0325365,0.0602154
13,0.594797,0.10154,0.0325365,0.0602154
14,0.569128,0.0928126,0.0309614,0.0574691
15,0.586658,0.0981562,0.0317645,0.0592384
16,0.582969,0.100211,0.0325266,0.0586846
17,0.575831,0.0978991,0.0326032,0.0585924
18,0.585567,0.104947,0.0346125,0.0596686
19,0.585567,0.104947,0.0346125,0.0596686
20,0.575577,0.102871,0.0344623,0.058531
21,0.575577,0.102871,0.0344623,0.058531
22,0.575577,0.102871,0.0344623,0.058531
23,0.575577,0.102871,0.0344623,0.058531
24,0.576885,0.106577,0.03564,0.0590543
25,0.576885,0.106577,0.03564,0.0590543
26,0.557448,0.0997892,0.0347524,0.0568311
27,0.561159,0.103316,0.0351078,0.0566274
28,0.535899,0.0949353,0.0344681,0.0538962
29,0.535899,0.0949353,0.0344681,0.0538962
30,0.535899,0.0949353,0.0344681,0.0538962
31,0.535899,0.0949353,0.0344681,0.0538962
32,0.535899,0.0949353,0.0344681,0.0538962
33,0.535899,0.0949353,0.0344681,0.0538962
34,0.535899,0.0949353,0.0344681,0.0538962
35,0.535899,0.0949353,0.0344681,0.0538962
36,0.535899,0.0949353,0.0344681,0.0538962
37,0.538783,0.0970603,0.035127,0.0540167
38,0.538783,0.0970603,0.035127,0.0540167
39,0.538783,0.0970603,0.035127,0.0540167
40,0.534384,0.0968093,0.0353243,0.052967
41,0.554301,0.105377,0.0371115,0.0548064
42,0.554301,0.105377,0.0371115,0.0548064
43,0.554301,0.105377,0.0371115,0.0548064
44,0.544361,0.101936,0.0364985,0.0539356
45,0.544361,0.101936,0.0364985,0.0539356
46,0.540785,0.101827,0.0362303,0.0537195
47,0.540785,0.101827,0.0362303,0.0537195
48,0.54191,0.105925,0.037699,0.0540297
49,0.546982,0.109349,0.0395212,0.0546161
50,0.553582,0.110943,0.0387827,0.0553275
51,0.553582,0.110943,0.0387827,0.0553275
52,0.553582,0.110943,0.0387827,0.0553275
53,0.553582,0.110943,0.0387827,0.0553275
54,0.582008,0.131389,0.044091,0.0583799
55,0.601451,0.138615,0.0443601,0.0600806
56,0.601451,0.138615,0.0443601,0.0600806
57,0.601451,0.138615,0.0443601,0.0600806
58,0.589352,0.136807,0.0449385,0.0588983
59,0.589352,0.136807,0.0449385,0.0588983
60,0.589352,0.136807,0.0449385,0.0588983
61,0.596099,0.144199,0.046709,0.0594018
62,0.596099,0.144199,0.046709,0.0594018
63,0.583479,0.138425,0.0463109,0.0581998
64,0.583479,0.138425,0.0463109,0.0581998
65,0.583479,0.138425,0.0463109,0.0581998
66,0.573177,0.136839,0.0470398,0.0572259
67,0.574109,0.13874,0.0475783,0.0574032
