MDTU,S_B
1,1.00071
2,1.00378
3,1.0028
4,1.00254
5,0.998938
6,1.00126
7,1.00153
8,0.999869
9,1.00126
10,1.00007
11,0.999533
12,1.00129
13,1.00129
14,1.0013
15,1.00062
16,1.00085
17,1.00101
18,1.001
19,1.001
20,1.00137
21,1.00137
22,1.00137
23,1.00137
24,1.0008
25,1.0008
26,1.00025
27,1.00021
28,1.00088
29,1.00088
30,1.00088
31,1.00088
32,1.00088
33,1.00088
34,1.00088
35,1.00088
36,1.00088
37,1.00054
38,1.00054
39,1.00054
40,1.00058
41,1.00023
42,1.00023
43,1.00023
44,1.00035
45,1.00035
46,0.999907
47,0.999907
48,1.00125
49,1.00125
50,0.999346
51,0.999346
52,0.999346
53,0.999346
54,1.0003
55,0.999901
56,0.999901
57,0.999901
58,1.00025
59,1.00025
60,1.00025
61,1.0016
62,1.0016
63,0.999689
64,0.999689
65,0.999689
66,0.999578
67,1.00063
68,1.00048
69,1.00117
70,1.00142
71,1.00142
72,1.00142
73,1.00036
74,1.00036
75,1.00036
76,1.00036
77,1.00036
78,1.00036
79,1.00206
80,1.0004
81,1.00081
82,0.999961
83,1.00099
84,1.00021
85,1.00021
86,1.00093
87,1.00093
88,1.00093
89,1.0016
90,1.0016
91,1.00079
92,1.00045
93,1.00045
94,1.00045
95,1.00069
96,1.00007
97,1.00007
98,1.00007
99,1.00042
100,1.00159
101,1.00159
102,0.999975
103,0.999975
104,1.00037
105,1.00037
106,1.0014
107,1.0014
108,1.0014
109,1.00039
110,0.998768
111,1.00182
112,1.00096
113,1.00024
114,1.00126
115,0.999802
116,0.999802
117,0.999795
118,1.00041
119,1.00041
120,1.00041
121,1.00123
122,1.00004
123,1.00117
124,1.00117
125,0.99937
126,0.999249
127,0.999249
128,0.999249
129,0.999249
130,0.999249
131,1.00119
132,1.00119
133,1.00119
134,1.00004
135,1.00043
136,1.00043
137,0.999774
138,0.999828
139,1.00121
140,1.00027
141,1.00067
142,0.999478
143,0.999478
144,1.00011
145,1.00011
146,1.00075
147,0.998781
148,1.00026
149,1.00026
150,1.00026
151,1.00026
152,1.00078
153,1.00011
154,0.999691
155,1.00045
156,1.00045
157,1.00045
158,1.00005
159,1.00082
160,1.00082
161,1.00082
162,1.00011
163,0.999919
164,0.999372
165,0.999372
166,0.999372
167,0.999372
168,0.999372
169,0.999372
170,0.999372
171,0.999908
172,0.999908
173,0.999908
174,0.999911
175,1.00052
176,1.00052
177,1.00012
178,1.00012
179,0.999856
180,0.999856
181,0.999856
182,1.0007
183,1.00084
184,0.999423
185,1.00111
186,1.00111
187,0.999805
188,1.00138
189,1.00138
190,1.00097
191,1.00097
192,1.00005
193,1.00005
194,1.00005
195,0.999446
196,0.999844
197,1.00009
198,1.00117
199,1.00047
200,1.00016
201,1.00036
202,0.999858
203,0.999858
204,0.999858
205,0.999629
206,0.999629
207,0.999629
208,1.00003
209,1.00003
210,0.999498
211,0.999932
212,0.999932
213,1.00013
214,0.999958
215,0.998886
216,1.00032
217,0.999888
218,0.999888
219,0.999888
220,0.999888
221,1.0003
222,1.0003
223,1.0003
224,1.0003
225,1.00008
226,1.00116
227,0.99965
228,0.999818
229,1.00061
230,0.99999
231,0.999581
232,0.999049
233,1.0005
234,1.0005
235,1.0005
236,1.0005
237,0.999447
238,0.999447
239,0.999447
240,1.00016
241,0.99961
242,1.00183
243,1.00006
244,1.00006
245,1.00023
246,0.999534
247,1.00045
248,1.00045
249,0.999734
250,0.999734
251,0.999734
252,1.00003
253,0.999862
254,0.999862
255,0.999547
256,0.999547
257,0.999547
258,0.999547
259,0.999547
260,0.999547
261,1.00025
262,1.00025
263,1.00025
264,1.00025
265,1.00025
266,0.999297
267,0.999297
268,0.999345
269,1.00049
270,0.999554
271,0.99962
272,1.00048
273,0.99933
274,0.99933
275,0.99933
276,0.999838
277,0.99976
278,0.99976
279,0.99976
280,0.999978
281,1.00013
282,1.00049
283,0.999867
284,0.99862
285,0.99862
286,1.00009
287,1.00048
288,1.00048
289,1.00048
290,1.00048
291,1.00048
292,1.00048
293,1.00048
294,0.999499
295,0.999499
296,0.999499
297,0.999282
298,0.998318
299,0.999615
300,1.00012
301,0.999562
302,0.99932
303,0.999781
304,0.999781
305,0.99946
306,1.00048
307,1.00028
308,0.998789
309,0.999427
310,0.999427
311,1.00032
312,0.999149
313,0.999149
314,1.00002
315,1.00025
316,0.999441
317,1.00058
318,0.999885
319,1.00033
320,1.00033
321,1.00033
322,0.999493
323,0.999493
324,0.999424
325,1.00149
326,0.999899
327,1
328,1
329,0.998811
330,0.998811
331,0.999477
332,0.999477
333,0.999799
334,1.00017
335,1.00049
336,1.00049
337,1.00049
338,1.00015
339,0.999877
340,0.999877
341,0.999877
342,1.00004
343,1.00004
344,1.00004
345,1.00017
346,1.00017
347,0.999795
348,0.999795
349,0.999795
350,0.999418
351,0.999418
352,0.999418
353,0.999418
354,0.999418
355,0.999241
356,0.999286
357,0.999286
358,0.999286
359,0.999286
360,1.00054
361,1.00054
362,1.00054
363,1.00015
364,0.998953
365,0.999606
366,0.999606
367,1.00156
368,1.00156
369,0.999883
370,0.999883
371,0.999204
372,0.999204
373,0.999204
374,1.00071
375,1.00115
376,1.00009
377,0.999859
378,0.999859
379,1.00134
380,1.00134
381,1.00065
382,1.00087
383,0.999233
384,0.998718
385,1.00044
386,1.00021
387,0.999485
388,0.999544
389,1.00064
390,0.999669
391,0.999669
392,1.00124
393,1.00021
394,1.00021
395,1.00011
396,1.00011
397,1.00011
398,1.00011
399,1.00084
400,0.999686
401,0.999686
402,1.00053
403,0.998802
404,0.999482
405,0.999482
406,1.00072
407,0.999916
408,0.999916
409,0.99847
410,0.99847
411,0.999678
412,0.999746
413,1.00001
414,0.999557
415,0.999021
416,0.999332
417,1.00012
418,1.00026
419,0.999615
420,0.999686
421,1.00076
422,0.999064
423,0.999064
424,0.999064
425,0.999064
426,0.999685
427,0.9991
428,0.998924
429,0.999487
430,0.998791
431,0.998791
432,0.998791
433,0.999879
434,1.00057
435,1.00057
436,0.999078
437,0.999094
438,0.999094
439,0.999327
440,0.999118
441,1.00039
442,1.00039
443,1.00039
444,0.999691
445,0.999691
446,0.998787
447,0.998874
448,0.999821
449,0.999821
450,0.99953
451,1.00016
452,0.998894
453,0.998894
454,0.998894
455,0.999419
456,1.00101
457,0.999584
458,0.999504
459,0.99867
460,0.99867
461,0.99867
462,1.00072
463,1.00072
464,0.99952
465,0.99952
466,0.999857
467,1.00002
468,0.999991
469,0.999991
470,1.00042
471,0.99942
472,0.999504
473,0.999504
474,0.999504
475,0.999998
476,0.999998
477,1.00015
478,0.999187
479,0.999187
480,0.999678
481,1.00008
482,1.00006
483,0.998611
484,0.998316
485,0.99938
486,0.99938
487,0.99938
488,0.99938
489,1.00041
490,0.999648
491,0.99959
492,0.99959
493,1.00026
494,0.999005
495,0.999005
496,0.998388
497,0.998388
498,0.998388
499,0.999366
500,0.998793
501,0.999466
502,0.999326
503,0.998601
504,1.00008
505,1.00012
506,1.00012
507,1.00034
508,1.00118
509,1.00036
510,0.999655
511,1.00041
512,0.999841
513,0.999841
514,0.999841
515,0.998601
516,0.998317
517,0.998317
518,1.00059
519,1.00003
520,1.0001
521,1.0001
522,1.00021
523,0.998163
524,0.999187
525,0.999512
526,0.999676
527,0.999676
528,0.999676
529,0.999488
530,0.99958
531,1.00004
532,0.999419
533,0.999758
534,1.00056
535,0.999585
536,0.999085
537,1.0001
538,1.0001
539,0.999757
540,0.999757
541,0.999316
542,0.999316
543,0.999907
544,0.999122
545,0.999122
546,0.999271
547,1.00023
548,1.00023
549,1.00023
550,0.999885
551,0.999885
552,0.999885
553,0.99929
554,0.999884
555,0.999624
556,0.999312
557,0.999777
558,0.999928
559,0.999928
560,0.999775
561,1.00051
562,0.999106
563,1.00048
564,0.999186
565,0.999159
566,0.999657
567,0.999458
568,1.00018
569,1.00018
570,0.999702
571,0.999702
572,0.999111
573,0.99916
574,1.00051
575,0.999943
576,0.999415
577,0.99809
578,0.998762
579,0.998834
580,0.999101
581,0.999868
582,1.00115
583,0.998418
584,0.998945
585,0.998945
586,0.998945
587,0.999799
588,0.999799
589,0.999799
590,0.999482
591,0.999153
592,1.00067
593,1.00067
594,1.00067
595,0.999502
596,0.999776
597,0.999776
598,0.999262
599,0.999262
600,0.999262
601,0.998884
602,1.00023
603,0.999168
604,0.999531
605,0.999531
606,0.999531
607,0.999716
608,0.997671
609,1.00006
610,1.00006
611,1.00006
612,1.00006
613,1.00014
614,1.00014
615,1.00014
616,0.999865
617,0.999657
618,0.999657
619,1.00042
620,0.999777
621,0.999777
622,0.999915
623,1.00009
624,0.99937
625,0.999922
626,1.00067
627,1.00006
628,0.999254
629,0.999254
630,0.999585
631,0.999585
632,0.999457
633,0.998723
634,1.00015
635,0.998913
636,0.998913
637,0.999174
638,1.00012
639,0.99923
640,0.99923
641,0.99898
642,0.99898
643,1.00065
644,1.00105
645,1.00031
646,0.998714
647,0.998712
648,0.998712
649,0.998493
650,0.999393
651,0.998302
652,0.999238
653,0.998428
654,0.999041
655,0.999041
656,0.999937
657,0.999495
658,1.00022
659,0.999098
660,1.00046
661,0.998695
662,0.9993
663,0.9993
664,0.999389
665,0.998996
666,0.998996
667,0.999595
668,0.999595
669,0.999595
670,0.999595
671,0.999978
672,0.999978
673,1.00001
674,0.998468
675,0.998384
676,1.00077
677,0.999587
678,0.999259
679,0.999259
680,0.999259
681,0.99973
682,1.00047
683,1.00047
684,0.999971
685,0.998492
686,1.00089
687,0.99993
688,0.998057
689,0.998057
690,0.999691
691,0.999258
692,0.999095
693,1.0005
694,0.99891
695,0.99947
696,0.998991
697,0.998991
698,0.999325
699,0.999325
700,0.999325
701,1.00047
702,0.999538
703,0.999538
704,0.999046
705,0.997416
706,0.997416
