MDTU,min_ave,max_ave
1,-0.343435,0.139931
2,-0.339684,0.14089
3,-0.338045,0.141518
4,-0.33671,0.142911
5,-0.335792,0.14227
6,-0.332217,0.143225
7,-0.330552,0.143842
8,-0.330482,0.144263
9,-0.326898,0.145386
10,-0.327518,0.145354
11,-0.325053,0.145422
12,-0.324613,0.146812
13,-0.324613,0.146812
14,-0.325491,0.146053
15,-0.324926,0.146442
16,-0.324016,0.146441
17,-0.324108,0.146289
18,-0.323044,0.147089
19,-0.323044,0.147089
20,-0.321114,0.147084
21,-0.321114,0.147084
22,-0.321114,0.147084
23,-0.321114,0.147084
24,-0.320569,0.147835
25,-0.320569,0.147835
26,-0.320324,0.147419
27,-0.318877,0.147909
28,-0.319265,0.148353
29,-0.319265,0.148353
30,-0.319265,0.148353
31,-0.319265,0.148353
32,-0.319265,0.148353
33,-0.319265,0.148353
34,-0.319265,0.148353
35,-0.319265,0.148353
36,-0.319265,0.148353
37,-0.317705,0.14854
38,-0.317705,0.14854
39,-0.317705,0.14854
40,-0.315989,0.148785
41,-0.313946,0.150114
42,-0.313946,0.150114
43,-0.313946,0.150114
44,-0.315431,0.149999
45,-0.315431,0.149999
46,-0.314375,0.149967
47,-0.314375,0.149967
48,-0.312556,0.150338
49,-0.311403,0.150484
50,-0.311618,0.150128
51,-0.311618,0.150128
52,-0.311618,0.150128
53,-0.311618,0.150128
54,-0.307554,0.152191
55,-0.30678,0.152814
56,-0.30678,0.152814
57,-0.30678,0.152814
58,-0.306379,0.153235
59,-0.306379,0.153235
60,-0.306379,0.153235
61,-0.304841,0.154593
62,-0.304841,0.154593
63,-0.305121,0.153939
64,-0.305121,0.153939
65,-0.305121,0.153939
66,-0.304015,0.154121
67,-0.303461,0.15443
68,-0.304343,0.154186
69,-0.305382,0.153389
70,-0.305868,0.153326
71,-0.305868,0.153326
72,-0.305868,0.153326
73,-0.301926,0.154895
74,-0.301926,0.154895
75,-0.301926,0.154895
76,-0.301926,0.154895
77,-0.301926,0.154895
78,-0.301926,0.154895
79,-0.300251,0.155937
80,-0.299961,0.156038
81,-0.300514,0.155419
82,-0.300562,0.154894
83,-0.300232,0.154602
84,-0.301072,0.154617
85,-0.301072,0.154617
86,-0.301816,0.153691
87,-0.301816,0.153691
88,-0.301816,0.153691
89,-0.297822,0.155801
90,-0.297822,0.155801
91,-0.297973,0.155562
92,-0.297547,0.15593
93,-0.297547,0.15593
94,-0.297547,0.15593
95,-0.296927,0.156524
96,-0.297619,0.155746
97,-0.297619,0.155746
98,-0.297619,0.155746
99,-0.293936,0.156898
100,-0.294293,0.157019
101,-0.294293,0.157019
102,-0.295388,0.156616
103,-0.295388,0.156616
104,-0.296403,0.155931
105,-0.296403,0.155931
106,-0.293839,0.156832
107,-0.293839,0.156832
108,-0.293839,0.156832
109,-0.294393,0.156891
110,-0.29644,0.155042
111,-0.29306,0.156709
112,-0.293517,0.156288
113,-0.294419,0.156387
114,-0.292683,0.157204
115,-0.2943,0.156255
116,-0.2943,0.156255
117,-0.296013,0.156401
118,-0.294659,0.156773
119,-0.294659,0.156773
120,-0.294659,0.156773
121,-0.293726,0.157392
122,-0.293399,0.156542
123,-0.293226,0.156576
124,-0.293226,0.156576
125,-0.294089,0.156554
126,-0.292222,0.157425
127,-0.292222,0.157425
128,-0.292222,0.157425
129,-0.292222,0.157425
130,-0.292222,0.157425
131,-0.291689,0.157948
132,-0.291689,0.157948
133,-0.291689,0.157948
134,-0.29248,0.157867
135,-0.289147,0.159052
136,-0.289147,0.159052
137,-0.29012,0.157789
138,-0.288996,0.158978
139,-0.28885,0.159686
140,-0.286965,0.15979
141,-0.287072,0.159599
142,-0.287914,0.158622
143,-0.287914,0.158622
144,-0.289303,0.158309
145,-0.289303,0.158309
146,-0.2878,0.158616
147,-0.288408,0.158748
148,-0.287086,0.159395
149,-0.287086,0.159395
150,-0.287086,0.159395
151,-0.287086,0.159395
152,-0.285572,0.160026
153,-0.287463,0.159881
154,-0.2875,0.16057
155,-0.285527,0.160906
156,-0.285527,0.160906
157,-0.285527,0.160906
158,-0.283707,0.160526
159,-0.283225,0.160274
160,-0.283225,0.160274
161,-0.283225,0.160274
162,-0.281834,0.160448
163,-0.283507,0.160767
164,-0.283642,0.161212
165,-0.283642,0.161212
166,-0.283642,0.161212
167,-0.283642,0.161212
168,-0.283642,0.161212
169,-0.283642,0.161212
170,-0.283642,0.161212
171,-0.283433,0.161664
172,-0.283433,0.161664
173,-0.283433,0.161664
174,-0.283063,0.161258
175,-0.281411,0.161609
176,-0.281411,0.161609
177,-0.281297,0.160689
178,-0.281297,0.160689
179,-0.280485,0.161576
180,-0.280485,0.161576
181,-0.280485,0.161576
182,-0.278173,0.162919
183,-0.276534,0.163817
184,-0.276752,0.163855
185,-0.274819,0.164322
186,-0.274819,0.164322
187,-0.27536,0.164491
188,-0.27169,0.165495
189,-0.27169,0.165495
190,-0.269412,0.166383
191,-0.269412,0.166383
192,-0.268921,0.166968
193,-0.268921,0.166968
194,-0.268921,0.166968
195,-0.267755,0.167864
196,-0.267895,0.168138
197,-0.266189,0.168415
198,-0.266795,0.168275
199,-0.268112,0.167833
200,-0.267242,0.167901
