t,e^(-dS)
1,5.69734
2,0.952057
3,0.927799
4,0.957471
5,0.860966
6,0.887009
7,0.869532
8,0.996255
9,0.947328
10,0.89467
11,0.885148
12,0.618845
13,0.727385
14,1.07558
15,0.942924
16,0.831936
17,0.925594
18,0.770897
19,0.665977
20,0.935036
21,0.0915381
22,0.488459
23,0.175696
24,0.102797
25,0.191858
26,0.680655
27,0.647006
28,0.200689
29,0.171187
30,0.192434
31,0.0853496
32,0.304221
33,0.250324
34,0.145584
35,0.49022
36,0.0961352
37,0.519806
38,0.103003
39,0.167127
40,0.751037
41,0.278873
42,0.0795794
43,0.131467
44,0.80276
45,0.231772
46,1.24433
47,0.363855
48,0.343352
49,0.321422
50,0.625878
51,0.390589
52,0.127072
53,0.126945
54,0.0982736
55,1.22532
56,0.747815
57,0.19052
58,0.634448
59,0.138623
60,0.563944
61,0.417029
62,0.273624
63,0.263158
64,0.188624
65,0.250074
66,0.466032
67,1.23134
68,1.04714
69,0.852059
70,0.548647
71,0.521994
72,0.209926
73,0.496436
74,0.284506
75,0.377306
76,0.155984
77,0.237402
78,0.120392
79,0.561749
80,0.846707
81,1.31943
82,0.710703
83,1.73014
84,0.311299
85,0.391097
86,0.778256
87,0.543731
88,0.403169
89,0.122456
90,0.6023
91,0.306052
92,0.379159
93,0.370501
94,0.538806
95,0.816278
96,0.79247
97,0.580596
98,0.267403
99,0.645713
100,0.832851
101,0.52142
102,0.699982
103,0.202301
104,0.765903
105,0.499574
106,0.792074
107,0.88763
108,0.79501
109,1.4239
110,1.21531
111,0.21246
112,0.952143
113,1.30565
114,0.710846
115,1.89553
116,0.33588
117,0.758509
118,0.0918131
119,0.234336
120,0.0957514
121,0.784507
122,1.77216
123,0.663451
124,0.372321
125,1.0873
126,0.588605
127,0.346802
128,0.208045
129,0.0962314
130,0.185259
131,0.679703
132,0.159454
133,0.180866
134,1.24845
135,0.247585
136,0.128349
137,0.44682
138,0.503586
139,1.05988
140,1.44282
141,0.894134
142,0.783174
143,0.391919
144,0.495841
145,0.25183
146,0.143704
147,0.618969
148,1.00105
149,0.156609
150,0.397008
151,0.421094
152,0.592147
153,0.524505
154,0.762235
155,0.579031
156,0.256404
157,0.427714
158,1.47949
159,0.387942
160,0.433831
161,0.517524
162,0.565356
163,0.514634
164,0.714909
165,0.271715
166,0.26054
167,0.439288
168,0.179066
169,0.281675
170,0.521055
171,0.396849
172,0.306665
173,0.230156
174,0.153355
175,0.0829929
176,0.666044
177,0.532485
178,0.594996
179,0.293758
180,0.249824
181,0.166627
182,0.302099
183,1.09867
184,1.5669
185,1.10938
186,0.166294
187,0.423797
188,0.197503
189,0.74104
190,0.171016
191,0.630337
192,1.64971
193,0.330549
194,0.304526
195,0.179604
196,2.03176
197,0.0986675
198,1.25132
199,1.11483
200,1.65947
201,1.58788
202,0.477209
203,0.488361
204,0.327915
205,1.79858
206,0.592562
207,0.120392
208,0.309437
209,0.659944
210,0.910346
211,1.04673
212,0.600976
213,0.77958
214,0.608596
215,1.21106
216,0.332538
217,0.745351
218,0.17853
219,0.737197
220,0.13055
221,1.71104
222,0.468088
223,0.171358
224,0.391214
225,0.954126
226,0.905091
227,4.80665
228,1.19494
229,1.32313
230,1.57051
231,0.582224
232,1.16276
233,0.66153
234,0.296117
235,0.394791
236,0.438366
237,1.03696
238,0.277482
239,0.670857
240,0.519962
241,1.06587
242,0.734107
243,0.833685
244,0.442285
245,2.33965
246,0.451356
247,0.948636
248,0.425453
249,0.548976
250,0.345764
251,0.523824
252,2.39169
253,0.556939
254,0.0714327
255,0.949367
256,0.444369
257,0.340275
258,0.596784
259,0.355226
260,0.139317
261,0.944131
262,0.861655
263,0.612504
264,0.514943
265,0.188813
266,1.46829
267,0.287366
268,0.44749
269,0.557831
270,1.93112
271,0.407995
272,0.956715
273,3.32344
274,0.437184
275,0.62145
276,1.08126
277,0.497032
278,0.511248
279,0.299692
280,2.93586
281,0.728185
282,0.974969
283,1.20804
284,1.01124
285,0.556883
286,0.231772
287,1.31298
288,0.42122
289,0.213312
290,0.669583
291,0.108718
292,0.284506
293,0.209926
294,0.611402
295,0.65142
296,0.407914
297,0.951201
298,0.446284
299,0.258464
300,0.874415
301,1.28261
302,1.0693
303,1.79302
304,0.444858
305,0.253599
306,0.269012
307,0.677328
308,0.891455
309,0.529618
310,0.23907
311,0.707654
312,1.17339
313,0.298197
314,0.957643
315,0.830772
316,1.62255
317,1.45951
318,0.533978
319,0.628638
320,0.932077
321,0.480802
322,0.406245
323,0.684819
324,1.34784
325,0.335209
326,1.6315
327,0.138346
328,0.666244
329,1.25709
330,0.428228
331,3.72475
332,0.545147
333,1.19303
334,0.99733
335,1.21823
336,0.253346
337,0.297007
338,0.913657
339,1.40565
340,0.401278
341,0.358796
342,0.287078
343,0.236691
344,0.162838
345,0.392586
346,0.257689
347,1.4515
348,0.196715
349,0.224024
350,0.766209
351,0.567338
352,0.649729
353,0.788045
354,0.286505
355,0.307894
356,1.10849
357,0.169145
358,0.402403
359,0.658099
360,1.19256
361,0.506414
362,0.363491
363,1.36397
364,1.79284
365,0.478595
366,0.504645
367,1.94799
368,0.632547
369,1.09118
370,0.216103
371,0.537891
372,0.520222
373,0.488264
374,0.636863
375,0.488703
376,0.722166
377,0.391527
378,0.283938
379,0.666244
380,0.265537
381,1.10794
382,1.64674
383,1.40228
384,1.17081
385,0.545747
386,0.397962
387,0.783488
388,1.03809
389,1.04006
390,0.307586
391,0.34889
392,2.34339
393,0.67368
394,0.676718
395,1.56894
396,0.449015
397,0.39239
398,0.393647
399,0.656784
400,0.688528
401,0.496089
402,0.119792
403,0.935672
404,0.524767
405,0.45439
406,0.870402
407,1.01045
408,0.581758
409,1.46463
410,0.331211
411,0.654097
412,0.44673
413,1.1497
414,1.47728
415,0.997095
416,0.375274
417,1.95404
418,6.11045
419,1.02326
420,1.90484
421,0.289095
422,1.07783
423,0.229237
424,0.463106
425,0.576604
426,0.497679
427,0.522986
428,2.46182
429,1.14534
430,1.66696
431,0.424816
432,0.461395
433,0.925418
434,0.352396
435,0.606046
436,0.965837
437,1.32115
438,0.734107
439,0.748862
440,0.959167
441,1.783
442,0.338578
443,0.572925
444,1.6219
445,0.280832
446,1.02188
447,0.889407
448,0.203518
449,0.397325
450,0.157237
451,0.438498
452,1.88853
453,0.548702
454,0.398081
455,0.947546
456,0.927215
457,1.13202
458,0.394869
459,1.68556
460,0.476828
461,0.46879
462,0.797638
463,0.56927
464,1.22691
465,0.553662
466,1.26087
467,2.33895
468,0.682563
469,0.238592
470,0.963647
471,0.760028
472,1.51452
473,0.168133
474,0.329889
475,1.15731
476,0.450859
477,0.228779
478,1.568
479,0.247833
480,0.210767
481,1.58725
482,0.931471
483,0.347149
484,0.638841
485,0.603989
486,0.500224
487,0.688596
488,0.430848
489,2.81511
490,0.776856
491,1.82394
492,0.659153
493,0.502028
494,0.809693
495,0.0725848
496,1.17833
497,0.313173
498,0.32368
499,0.342666
500,6.61275
501,1.17105
502,1.40326
503,1.4515
504,0.384581
505,1.55909
506,0.307279
507,0.871099
508,1.08582
509,0.613853
510,0.567679
511,0.684477
512,0.838618
513,0.0794204
514,0.565808
515,0.613791
516,0.613055
517,0.178173
518,1.28518
519,2.41331
520,0.913292
521,0.456896
522,0.603687
523,1.152
524,0.643521
525,1.12266
526,0.960127
527,0.387205
528,0.761626
529,0.820124
530,0.517317
531,0.392429
532,0.784821
533,0.67848
534,0.552998
535,0.91051
536,1.00542
537,1.4239
538,0.339256
539,1.26592
540,0.455755
541,2.69177
542,0.635146
543,0.447133
544,0.549581
545,0.580654
546,2.29515
547,0.7049
548,0.508342
549,0.237402
550,0.863985
551,0.750962
552,0.354517
553,0.847894
554,0.87529
555,0.476399
556,0.979297
557,1.28095
558,1.16091
559,0.354871
560,0.660935
561,0.713053
562,2.99816
563,0.229008
564,2.18671
565,1.30578
566,1.03113
567,0.555326
568,1.18958
569,0.283087
570,0.774684
571,0.452304
572,0.938005
573,1.24073
574,0.394909
575,0.177995
576,0.242926
577,1.39948
578,1.05831
579,0.733961
580,0.736092
581,0.679499
582,2.37501
583,1.01371
584,2.6907
585,0.598218
586,0.150318
587,1.89515
588,0.665711
589,0.258464
590,0.142702
591,0.635718
592,0.718277
593,0.236218
594,0.737345
595,0.94693
596,1.43577
597,0.371131
598,1.10389
599,0.324977
600,0.713837
601,1.02983
602,1.15696
603,1.26744
604,1.73239
605,0.269281
606,0.325302
607,1.2482
608,3.35684
609,0.611647
610,0.501025
611,0.457261
612,0.19052
613,0.648171
614,0.344039
615,0.555548
616,0.603264
617,2.20869
618,0.586666
619,1.03872
620,1.75576
621,0.467713
622,1.01273
623,1.53664
624,0.718205
625,2.70581
626,0.686877
627,0.879326
628,0.694266
629,0.300592
630,2.88926
631,0.255381
632,0.37757
633,1.07652
634,0.65639
635,0.988526
636,0.257947
637,1.76597
638,2.14449
639,1.29434
640,0.29464
641,0.641081
642,0.425411
643,0.837445
644,0.772055
645,0.984167
646,4.1537
647,1.87217
648,0.65142
649,0.383736
650,1.25521
651,0.205975
652,0.788518
653,1.00509
654,0.475732
655,0.609449
656,1.7814
657,1.09228
658,0.917585
659,0.735798
660,1.71687
661,1.78461
662,0.629519
663,0.32078
664,0.577643
665,1.90256
666,0.620394
667,1.24995
668,0.366045
669,0.404097
670,0.635337
671,1.63297
672,0.235982
673,1.35026
674,0.479218
675,1.20298
676,0.837194
677,0.854448
678,0.319499
679,0.763685
680,0.213953
681,1.15616
682,0.308202
683,0.495296
684,0.424858
685,1.29525
686,0.751338
687,1.57208
688,0.831354
689,0.654948
690,1.13202
691,1.26011
692,0.926325
693,0.662324
694,0.7226
695,1.34501
696,0.963609
697,0.444636
698,1.80905
699,0.385351
700,0.396492
701,0.687564
702,3.53601
703,0.177107
704,4.28448
705,0.331542
706,0.322066
707,0.403976
708,0.875815
709,1.90009
710,0.835855
711,1.41185
712,1.20105
713,0.908755
714,3.76595
715,0.519806
716,1.15039
717,0.144713
718,0.572181
719,1.66063
720,0.763456
721,0.352044
722,2.16128
723,1.06156
724,0.950364
725,0.92987
726,0.842148
727,1.83878
728,0.885502
729,0.753068
730,0.673882
731,2.96536
732,0.677599
733,0.430503
734,1.01044
735,0.807671
736,0.315058
737,0.240749
738,0.768358
739,0.411766
740,0.829942
741,0.579146
742,1.14202
743,0.309437
744,0.750437
745,0.658296
746,1.3752
747,1.91535
748,1.63951
749,1.33776
750,0.333871
751,0.850271
752,0.600075
753,0.774297
754,0.895297
755,1.8528
756,1.51467
757,1.27379
758,2.45616
759,0.275546
760,2.14792
761,0.941576
762,3.23167
763,1.0868
764,0.719931
765,0.372507
766,0.630653
767,1.21701
768,0.892258
769,0.362765
770,0.467199
771,1.56972
772,0.635019
773,1.86974
774,1.64889
775,0.404825
776,0.470857
777,0.400957
778,0.73543
779,0.713552
780,0.732348
781,0.608353
782,2.06019
783,0.72673
784,0.594937
785,0.688872
786,0.44897
787,1.6271
788,0.864503
789,0.511299
790,0.480802
791,0.898885
792,1.03466
793,3.57512
794,0.770666
795,0.792154
796,0.70822
797,2.21666
798,1.10838
799,0.612198
800,0.484179
801,0.657441
802,0.387089
803,0.631157
804,0.239309
805,1.10326
806,0.793819
807,0.354162
808,0.916384
809,0.510482
810,0.416904
811,0.636927
812,0.931611
813,0.79247
814,7.17068
815,0.912105
816,2.14127
817,2.81792
818,1.44976
819,0.615266
820,0.238354
821,0.925973
822,0.566035
823,0.795885
824,0.579494
825,0.563324
826,1.10387
827,0.693087
828,0.571781
829,0.65142
830,0.487288
831,0.199289
832,1.01538
833,2.41718
834,0.282522
835,1.16953
836,0.731542
837,0.645778
838,0.514068
839,1.99811
840,0.832602
841,0.790887
842,0.703561
843,0.568986
844,0.901496
845,1.71258
846,1.87742
847,0.278873
848,0.956648
849,1.70506
850,0.977311
851,0.347844
852,1.08942
853,1.03604
854,1.09492
855,0.645584
856,1.7814
857,0.16431
858,1.34837
859,0.889496
860,0.867534
