t,e^(-dS)
1,14.6729
2,0.919183
3,0.877481
4,0.781922
5,0.962886
6,0.799315
7,0.934447
8,0.784821
9,1.00363
10,0.8462
11,0.917484
12,1.10271
13,0.751112
14,0.926325
15,0.926418
16,0.821601
17,1.00035
18,0.839709
19,0.951753
20,0.918283
21,0.232469
22,1.97052
23,0.321422
24,0.811395
25,0.7049
26,0.793422
27,0.463291
28,0.352044
29,0.432532
30,0.442905
31,0.394554
32,1.16544
33,0.42219
34,0.699353
35,0.4347
36,0.48215
37,0.726876
38,0.525923
39,0.50936
40,0.901586
41,0.949092
42,0.441093
43,0.518871
44,0.355938
45,0.711059
46,0.299692
47,0.813589
48,0.310367
49,0.426007
50,0.352748
51,0.841895
52,0.256404
53,0.697537
54,0.483647
55,0.569327
56,0.451852
57,0.695378
58,0.885148
59,1.81466
60,0.392861
61,0.488019
62,0.438673
63,1.28595
64,0.713623
65,1.10404
66,0.577238
67,0.501927
68,0.889229
69,1.47609
70,0.527398
71,0.671931
72,0.562086
73,0.576085
74,0.802118
75,0.462088
76,1.27532
77,0.7545
78,0.394633
79,0.826711
80,0.934232
81,0.469118
82,0.748338
83,0.610852
84,0.640184
85,1.81357
86,0.61693
87,0.35808
88,0.742598
89,0.8473
90,0.609754
91,0.598637
92,0.897897
93,1.10199
94,0.863812
95,0.778567
96,1.21094
97,0.876341
98,0.443082
99,0.683588
100,0.628072
101,1.2467
102,1.42035
103,0.673141
104,0.605924
105,0.416196
106,0.90539
107,0.991933
108,0.332206
109,0.701454
110,2.34246
111,1.42077
112,0.652072
113,1.24508
114,0.446329
115,0.33588
116,0.403451
117,0.456302
118,0.326933
119,0.52893
120,2.02912
121,1.14134
122,0.692048
123,0.510993
124,0.945085
125,1.67113
126,0.409671
127,1.06062
128,0.541723
129,0.561805
130,0.532752
131,0.493269
132,1.28943
133,0.481139
134,0.68393
135,0.667511
136,0.507479
137,1.66596
138,1.86694
139,0.956619
140,0.384428
141,0.85385
142,0.807429
143,1.24645
