MDTU,min_min,min_max,max_min,max_max5
1,-0.664751,-0.143916,0.0330287,0.299046
2,-0.645312,-0.12242,0.029845,0.317208
3,-0.641561,-0.110377,0.0306764,0.31657
4,-0.641561,-0.110377,0.0306764,0.31657
5,-0.659873,-0.113241,0.0238652,0.313034
6,-0.714387,-0.0942099,0.0278042,0.319635
7,-0.627632,-0.113068,0.00422055,0.319802
8,-0.664722,-0.0958604,0.0319773,0.307634
9,-0.620047,-0.0953213,0.0284792,0.316025
10,-0.608067,-0.0965689,0.035079,0.320051
11,-0.621707,-0.0654811,0.0240812,0.316543
12,-0.644449,-0.102084,0.0130763,0.331153
13,-0.61959,-0.0941278,0.0258613,0.313647
14,-0.628526,-0.0955021,0.0284854,0.316036
15,-0.642058,-0.0789319,0.0340143,0.3143
16,-0.59976,-0.0795439,0.0267165,0.316717
17,-0.612345,-0.0886164,0.0148515,0.317122
18,-0.642918,-0.0653088,0.0235396,0.324864
19,-0.604748,-0.0812393,0.0375694,0.321261
20,-0.617387,-0.0725046,0.0330376,0.303991
21,-0.617981,-0.103879,0.0449002,0.316211
22,-0.614051,-0.0954617,0.0403613,0.31382
23,-0.614051,-0.0954617,0.0403613,0.31382
24,-0.614051,-0.0954617,0.0403613,0.31382
25,-0.615113,-0.0912137,0.0284691,0.319
26,-0.615113,-0.0912137,0.0284691,0.319
27,-0.615113,-0.0912137,0.0284691,0.319
28,-0.615113,-0.0912137,0.0284691,0.319
29,-0.615113,-0.0912137,0.0284691,0.319
30,-0.585,-0.0729345,0.0394983,0.32248
31,-0.596279,-0.067811,0.0392308,0.324542
32,-0.577713,-0.0605148,0.0396696,0.322644
33,-0.610125,-0.0632576,0.0344335,0.332627
34,-0.610125,-0.0632576,0.0344335,0.332627
35,-0.610125,-0.0632576,0.0344335,0.332627
36,-0.715979,-0.0808589,0.0439955,0.336133
37,-0.715979,-0.0808589,0.0439955,0.336133
38,-0.589567,-0.068116,0.0239483,0.343133
39,-0.589567,-0.068116,0.0239483,0.343133
40,-0.610342,-0.0593855,0.0167357,0.33209
41,-0.600843,-0.0670988,0.0420889,0.328166
42,-0.600843,-0.0670988,0.0420889,0.328166
43,-0.600843,-0.0670988,0.0420889,0.328166
44,-0.603124,-0.0709715,0.0440283,0.334151
45,-0.573016,-0.0765719,0.0260408,0.323397
46,-0.573016,-0.0765719,0.0260408,0.323397
47,-0.57439,-0.0710633,0.0464417,0.320914
48,-0.57439,-0.0710633,0.0464417,0.320914
49,-0.596799,-0.0632213,0.0250048,0.34285
50,-0.616109,-0.0604191,0.0470249,0.329977
51,-0.626849,-0.0811527,0.0396952,0.317879
52,-0.626849,-0.0811527,0.0396952,0.317879
53,-0.596539,-0.0740138,0.041152,0.328981
54,-0.540301,-0.0562494,0.0504572,0.325913
55,-0.631229,-0.0689569,0.0478438,0.317697
56,-0.586934,-0.0577645,0.0493658,0.321692
57,-0.583522,-0.0684529,0.0514795,0.315083
58,-0.583522,-0.0684529,0.0514795,0.315083
59,-0.569929,-0.0726425,0.0560762,0.343531
60,-0.564287,-0.0538273,0.0436591,0.322003
61,-0.564287,-0.0538273,0.0436591,0.322003
62,-0.564287,-0.0538273,0.0436591,0.322003
63,-0.628276,-0.0605206,0.0244066,0.321496
64,-0.639874,-0.0621052,0.0329058,0.331958
65,-0.552142,-0.0498593,0.0401644,0.335234
66,-0.56861,-0.0451526,0.0420144,0.333402
67,-0.55231,-0.0444747,0.0545651,0.335688
68,-0.585435,-0.0543718,0.039627,0.339952
69,-0.589368,-0.0583019,0.0529925,0.326228
70,-0.589368,-0.0583019,0.0529925,0.326228
71,-0.568094,-0.0496673,0.0486833,0.333571
72,-0.568094,-0.0496673,0.0486833,0.333571
73,-0.568094,-0.0496673,0.0486833,0.333571
74,-0.601824,-0.06337,0.0542806,0.326839
75,-0.53802,-0.0510932,0.0530003,0.34502
76,-0.538868,-0.0630678,0.0545669,0.342759
77,-0.547395,-0.0486727,0.0508168,0.340787
78,-0.551586,-0.0472986,0.0582027,0.330598
79,-0.575108,-0.0571843,0.0521988,0.324908
80,-0.569793,-0.0526517,0.0329412,0.329688
81,-0.569793,-0.0526517,0.0329412,0.329688
82,-0.549855,-0.0447048,0.0530014,0.331225
83,-0.582813,-0.0491606,0.0491933,0.332782
84,-0.544416,-0.0560225,0.0535423,0.362543
85,-0.532139,-0.044429,0.0606377,0.346262
86,-0.530657,-0.057292,0.0575459,0.337251
87,-0.530657,-0.057292,0.0575459,0.337251
88,-0.527108,-0.0424095,0.0494167,0.338497
89,-0.569356,-0.053457,0.0604522,0.325252
90,-0.569356,-0.053457,0.0604522,0.325252
91,-0.569356,-0.053457,0.0604521,0.325252
92,-0.54269,-0.0580785,0.057578,0.339795
93,-0.588559,-0.0313611,0.0447269,0.329526
94,-0.568504,-0.0420696,0.0695849,0.336836
95,-0.505969,-0.03059,0.0478409,0.337229
96,-0.527802,-0.0544323,0.0552277,0.333325
97,-0.530397,-0.0645476,0.056797,0.324863
98,-0.530397,-0.0645476,0.056797,0.324863
99,-0.530397,-0.0645476,0.056797,0.324863
100,-0.552667,-0.0634981,0.0668543,0.338771
101,-0.556637,-0.0542615,0.0716452,0.33671
102,-0.562655,-0.0479344,0.0485896,0.356978
103,-0.526783,-0.0623203,0.0587053,0.333813
104,-0.526783,-0.0623203,0.0587053,0.333813
105,-0.526783,-0.0623203,0.0587053,0.333813
106,-0.526783,-0.0623203,0.0587053,0.333813
107,-0.55492,-0.0493349,0.0541673,0.332449
108,-0.55492,-0.0493349,0.0541673,0.332449
109,-0.533047,-0.0494503,0.065037,0.332212
110,-0.521892,-0.0484077,0.0541275,0.336363
111,-0.550977,-0.0474886,0.0641019,0.335039
112,-0.550977,-0.0474886,0.0641019,0.335039
113,-0.496316,-0.0552119,0.0542997,0.332958
114,-0.50543,-0.054851,0.0653431,0.332266
115,-0.50543,-0.054851,0.0653431,0.332266
116,-0.50543,-0.054851,0.0653431,0.332266
117,-0.50543,-0.054851,0.0653431,0.332266
118,-0.50543,-0.054851,0.0653431,0.332266
119,-0.554176,-0.0505857,0.0696417,0.336357
120,-0.534991,-0.0668741,0.065044,0.334112
121,-0.510245,-0.0617908,0.0597323,0.314484
122,-0.533688,-0.056104,0.0666246,0.344031
123,-0.596987,-0.0546338,0.0710193,0.326828
124,-0.527009,-0.0569794,0.0650588,0.332925
125,-0.505193,-0.0625285,0.0697368,0.321673
126,-0.505193,-0.0625285,0.0697368,0.321673
127,-0.530041,-0.043019,0.0351393,0.334712
128,-0.527107,-0.0622167,0.0726731,0.34494
129,-0.543241,-0.0427333,0.0497421,0.329341
130,-0.506748,-0.0329349,0.0386725,0.334496
131,-0.504372,-0.0450184,0.0649713,0.340597
132,-0.504727,-0.0602961,0.0516083,0.329981
133,-0.504727,-0.0602961,0.0516083,0.329981
134,-0.504727,-0.0602961,0.0516083,0.329981
135,-0.506243,-0.0510295,0.0609117,0.332926
136,-0.534551,-0.0575662,0.0688669,0.324828
137,-0.529426,-0.0558348,0.0528725,0.333078
138,-0.496544,-0.0679585,0.0681276,0.319438
139,-0.501767,-0.0669406,0.0693373,0.340269
140,-0.527521,-0.0588957,0.0368984,0.317823
141,-0.527521,-0.0588957,0.0368984,0.317823
142,-0.533025,-0.0611355,0.0621032,0.313143
143,-0.522668,-0.05363,0.0759699,0.313641
144,-0.497364,-0.0651066,0.0797906,0.330512
145,-0.522686,-0.0524664,0.0724253,0.322814
146,-0.513567,-0.046219,0.0708339,0.330714
147,-0.521272,-0.0587578,0.0744089,0.324977
148,-0.521272,-0.0587578,0.0744089,0.324977
149,-0.508417,-0.0464594,0.0653026,0.336897
150,-0.508417,-0.0464594,0.0653026,0.336897
151,-0.49335,-0.0418307,0.0640517,0.341377
152,-0.509862,-0.0436566,0.0699665,0.326616
153,-0.555871,-0.0490913,0.0583694,0.326288
154,-0.555871,-0.0490913,0.0583694,0.326288
155,-0.497766,-0.0540647,0.0607332,0.321932
156,-0.564748,-0.0580826,0.071059,0.336457
157,-0.507733,-0.0571206,0.0731415,0.321115
158,-0.514383,-0.0505005,0.057681,0.327097
159,-0.514383,-0.0505005,0.057681,0.327097
160,-0.514383,-0.0505005,0.057681,0.327097
161,-0.484351,-0.0394308,0.0619366,0.332645
162,-0.522349,-0.0512408,0.0725014,0.339389
163,-0.522349,-0.0512408,0.0725014,0.339389
164,-0.522349,-0.0512408,0.0725014,0.339389
165,-0.498226,-0.0537418,0.0642549,0.334866
166,-0.493484,-0.0525021,0.0787327,0.336537
167,-0.494214,-0.0664576,0.0504256,0.338718
168,-0.494214,-0.0664576,0.0504256,0.338718
169,-0.545239,-0.0514959,0.070166,0.335405
170,-0.514162,-0.0475502,0.0554671,0.341464
171,-0.514162,-0.0475502,0.0554671,0.341464
172,-0.507374,-0.0452192,0.0574041,0.338703
173,-0.498305,-0.0551343,0.0694915,0.339205
174,-0.521327,-0.0541078,0.0599867,0.329604
175,-0.529527,-0.0524771,0.0538283,0.327571
176,-0.53126,-0.0527718,0.0780454,0.342214
177,-0.50435,-0.0555462,0.067754,0.340624
178,-0.512838,-0.0406016,0.0696214,0.332932
179,-0.512838,-0.0406016,0.0696214,0.332932
180,-0.551862,-0.0501624,0.0730458,0.335896
181,-0.551862,-0.0501624,0.0730458,0.335896
182,-0.551862,-0.0501624,0.0730458,0.335896
183,-0.505101,-0.0502549,0.0658692,0.324648
184,-0.548253,-0.0571088,0.0723632,0.338631
185,-0.500516,-0.057422,0.0795516,0.326265
186,-0.502351,-0.0561999,0.0801389,0.316497
187,-0.511686,-0.0502212,0.0738056,0.315035
188,-0.485093,-0.0434897,0.0746916,0.321423
189,-0.508955,-0.0570893,0.0733496,0.332072
190,-0.51588,-0.0581855,0.0619469,0.333524
191,-0.51588,-0.0581855,0.0619469,0.333524
192,-0.498723,-0.0556782,0.0715901,0.324396
193,-0.519561,-0.0591741,0.0600125,0.351226
194,-0.519561,-0.0591741,0.0600125,0.351226
195,-0.509439,-0.0531974,0.0705891,0.337047
196,-0.504503,-0.0505686,0.0730313,0.332606
197,-0.516562,-0.0426186,0.0763528,0.334499
198,-0.50942,-0.0551426,0.0598802,0.323496
199,-0.568111,-0.0515484,0.0578233,0.330292
200,-0.515279,-0.0615428,0.0630493,0.345267
201,-0.515279,-0.0615428,0.0630493,0.345267
202,-0.515279,-0.0615428,0.0630493,0.345267
203,-0.505383,-0.0461791,0.070381,0.331883
204,-0.522876,-0.0594067,0.0789525,0.335805
205,-0.531802,-0.0510491,0.0722917,0.323963
206,-0.483115,-0.0602741,0.0746986,0.320262
207,-0.483115,-0.0602741,0.0746986,0.320262
208,-0.529558,-0.0279235,0.0759221,0.332143
209,-0.527173,-0.0360922,0.074502,0.343513
210,-0.501468,-0.0424515,0.0741708,0.327054
211,-0.505367,-0.0402319,0.0802587,0.332183
212,-0.507924,-0.0348614,0.067493,0.330202
213,-0.507924,-0.0348614,0.067493,0.330202
214,-0.486303,-0.04323,0.0776611,0.340945
215,-0.482665,-0.0497904,0.0671378,0.356358
216,-0.484781,-0.0280301,0.0801394,0.337323
217,-0.504575,-0.0406353,0.0656579,0.339866
218,-0.556714,-0.0466759,0.074916,0.333885
219,-0.508108,-0.0478244,0.0756249,0.356698
220,-0.494341,-0.0425015,0.0710293,0.341491
221,-0.494341,-0.0425015,0.0710293,0.341491
222,-0.49953,-0.033215,0.0690087,0.333401
223,-0.51953,-0.0439335,0.0743884,0.331839
224,-0.51953,-0.0439335,0.0743884,0.331839
225,-0.498413,-0.0529823,0.0790807,0.353871
226,-0.502074,-0.0442546,0.0803278,0.343067
227,-0.513156,-0.0537507,0.0719338,0.323834
228,-0.513156,-0.0537507,0.0719338,0.323834
229,-0.513156,-0.0537507,0.0719338,0.323834
230,-0.513156,-0.0537507,0.0719338,0.323834
231,-0.523532,-0.0608608,0.0707744,0.324167
232,-0.502604,-0.051515,0.0615708,0.350007
233,-0.502604,-0.051515,0.0615708,0.350007
234,-0.477536,-0.0465135,0.0705516,0.335319
235,-0.4925,-0.0454756,0.0760135,0.31588
236,-0.503616,-0.0383883,0.0791841,0.320039
237,-0.513449,-0.0476664,0.0785313,0.325568
238,-0.512348,-0.0494525,0.0723166,0.338363
239,-0.512348,-0.0494525,0.0723166,0.338363
240,-0.517061,-0.0442387,0.0752838,0.333265
241,-0.527013,-0.0676528,0.0803095,0.333111
242,-0.485596,-0.0455811,0.0704852,0.339991
243,-0.485596,-0.0455811,0.0704852,0.339991
244,-0.506675,-0.0549582,0.0741787,0.335233
245,-0.506675,-0.0549582,0.0741787,0.335233
246,-0.506675,-0.0549582,0.0741787,0.335233
247,-0.50763,-0.0357299,0.0774472,0.325306
248,-0.513762,-0.0465589,0.0669932,0.339339
249,-0.530414,-0.0561151,0.0756009,0.335583
250,-0.500533,-0.0455143,0.0687598,0.331412
251,-0.533165,-0.0449042,0.0719619,0.340089
252,-0.533165,-0.0449042,0.0719619,0.340089
253,-0.520167,-0.0543517,0.061089,0.335636
254,-0.525785,-0.0536037,0.0760302,0.325169
255,-0.501054,-0.0506463,0.0682504,0.329702
256,-0.538551,-0.0530397,0.0498841,0.329402
257,-0.473149,-0.0572966,0.0700094,0.317997
258,-0.473149,-0.0572966,0.0700094,0.317997
259,-0.500946,-0.0595015,0.0797585,0.327395
260,-0.510932,-0.0429908,0.0659352,0.332884
261,-0.477006,-0.0434814,0.071499,0.334089
262,-0.49973,-0.0600389,0.0731702,0.325806
263,-0.508095,-0.0527562,0.080252,0.332579
264,-0.518142,-0.0456025,0.0777216,0.34868
265,-0.552986,-0.0549196,0.0815977,0.319478
266,-0.491014,-0.0509945,0.0821258,0.32746
267,-0.494103,-0.0368017,0.0710758,0.337237
268,-0.510801,-0.0420675,0.0723178,0.328497
269,-0.510801,-0.0420675,0.0723178,0.328497
270,-0.528178,-0.039831,0.0724944,0.333544
271,-0.503829,-0.0466088,0.078732,0.346363
272,-0.54509,-0.0429775,0.0788335,0.352091
273,-0.51602,-0.0388561,0.0690377,0.321236
274,-0.535502,-0.0429639,0.0723344,0.340188
275,-0.513473,-0.0361673,0.0695389,0.333679
276,-0.542249,-0.0239217,0.0745664,0.336121
277,-0.580311,-0.0296857,0.0661103,0.34085
278,-0.493478,-0.0185008,0.06603,0.362197
279,-0.490656,-0.0442363,0.0801337,0.348418
280,-0.504466,-0.0298694,0.0858444,0.339696
281,-0.504466,-0.0298695,0.0858444,0.339696
282,-0.504466,-0.0298695,0.0858444,0.339696
283,-0.539814,-0.0305642,0.0682284,0.348998
284,-0.522465,-0.0442244,0.0703513,0.332419
285,-0.522465,-0.0442244,0.0703513,0.332419
286,-0.496607,-0.0367759,0.082309,0.333453
287,-0.496607,-0.0367759,0.082309,0.333453
288,-0.489133,-0.0267519,0.0815582,0.334329
289,-0.507126,-0.0273512,0.0839292,0.34323
290,-0.509381,-0.0323797,0.0753274,0.337546
291,-0.509381,-0.0323797,0.0753274,0.337546
292,-0.488607,-0.0376061,0.0494873,0.331307
293,-0.488607,-0.0376061,0.0494873,0.331307
294,-0.517586,-0.0245545,0.0670403,0.345432
295,-0.464315,-0.0358351,0.073354,0.334438
296,-0.480249,-0.0356299,0.0775597,0.342697
297,-0.480249,-0.0356299,0.0775597,0.342697
298,-0.480249,-0.0356299,0.0775597,0.342697
299,-0.502383,-0.0513072,0.0752964,0.344981
300,-0.530944,-0.0348053,0.0770773,0.332222
301,-0.506027,-0.0364139,0.0723941,0.349707
302,-0.47167,-0.0382599,0.0733493,0.322859
303,-0.47167,-0.0382599,0.0733493,0.322859
304,-0.466844,-0.0221905,0.0759613,0.357534
305,-0.476017,-0.0197766,0.0676139,0.33671
306,-0.476017,-0.0197766,0.0676139,0.33671
307,-0.480853,-0.030814,0.0788923,0.339111
308,-0.506073,-0.0156728,0.0834068,0.352867
309,-0.570195,-0.0359264,0.0683829,0.334111
310,-0.483916,-0.037464,0.0747719,0.336897
311,-0.487291,-0.031122,0.0704416,0.338029
312,-0.466462,-0.0255493,0.0659738,0.348009
313,-0.48623,-0.0408588,0.0711041,0.343075
314,-0.474767,-0.0421975,0.0658354,0.350658
315,-0.496836,-0.0429624,0.085682,0.334643
316,-0.479206,-0.0385701,0.0795172,0.338489
317,-0.491596,-0.0208582,0.0736138,0.350286
318,-0.494804,-0.0197874,0.0791491,0.342316
319,-0.488153,-0.0354427,0.0816605,0.338476
320,-0.488153,-0.0354427,0.0816605,0.338476
321,-0.557846,-0.0263632,0.081601,0.342394
322,-0.506368,-0.0387852,0.0742834,0.349911
323,-0.45931,-0.0251148,0.0802713,0.337434
324,-0.476163,-0.038459,0.0654529,0.345931
325,-0.505408,-0.0222356,0.0689478,0.338607
326,-0.509788,-0.0315171,0.0778862,0.330536
327,-0.51667,-0.0270884,0.0851296,0.332761
328,-0.51667,-0.0270884,0.0851296,0.332761
329,-0.51667,-0.0270884,0.0851296,0.332761
330,-0.488289,-0.0281845,0.0795494,0.327948
331,-0.554631,-0.044556,0.0529149,0.361687
332,-0.488687,-0.00788189,0.0760231,0.344585
333,-0.488687,-0.00788189,0.0760231,0.344585
334,-0.488687,-0.00788189,0.0760231,0.344585
335,-0.500751,-0.0426445,0.0802502,0.351719
336,-0.502644,-0.040703,0.0573111,0.35845
337,-0.502644,-0.040703,0.0573111,0.35845
338,-0.502644,-0.040703,0.0573111,0.35845
339,-0.492682,-0.0111613,0.0692122,0.353005
340,-0.511312,-0.0406378,0.0808555,0.343879
341,-0.538672,-0.0320293,0.0775882,0.344768
342,-0.538672,-0.0320293,0.0775882,0.344768
343,-0.4897,-0.0362945,0.0672422,0.331718
344,-0.548163,-0.0355665,0.0791343,0.341121
345,-0.500504,-0.029958,0.0720231,0.338416
346,-0.506598,-0.0395199,0.0837692,0.332751
347,-0.555304,-0.0235208,0.0694257,0.340749
348,-0.555304,-0.0235208,0.0694257,0.340749
349,-0.471528,-0.0260952,0.0757491,0.346304
350,-0.490801,-0.0443038,0.0723967,0.329808
351,-0.478577,-0.0356336,0.0622965,0.342167
352,-0.478577,-0.0356336,0.0622965,0.342167
353,-0.512401,-0.0244864,0.0655781,0.332159
354,-0.489392,-0.0302783,0.0542902,0.335442
355,-0.500967,-0.0302836,0.0648036,0.34806
356,-0.487879,-0.0350131,0.063425,0.346877
357,-0.512687,-0.0211852,0.0693969,0.34316
358,-0.524239,-0.0352021,0.0723265,0.343246
359,-0.524239,-0.0352021,0.0723265,0.343246
360,-0.482767,-0.0294291,0.0803817,0.340539
361,-0.503726,-0.0483783,0.0753173,0.341164
362,-0.462366,-0.0405019,0.074541,0.34033
363,-0.495232,-0.0334372,0.0761,0.340941
364,-0.487994,-0.0414641,0.0774847,0.344698
365,-0.535424,-0.0315988,0.0498948,0.329873
366,-0.48636,-0.0450921,0.0833852,0.351498
367,-0.48636,-0.0450921,0.0833852,0.351498
368,-0.476714,-0.0445802,0.0786594,0.322909
369,-0.453832,-0.0436934,0.0779876,0.322428
