MDTU,0,2,4,6,8,10
10,16.2243,16.2098,16.2008,16.1992,16.1954,16.1908
20,16.4122,16.4102,16.4014,16.3899,16.3841,16.3787
30,16.4925,16.4794,16.4785,16.4632,16.4565,16.4538
40,16.6178,16.6057,16.5858,16.5814,16.5713,16.5647
50,16.8355,16.8094,16.8026,16.7981,16.7895,16.788
60,16.979,16.9605,16.9414,16.9308,16.925,16.9168
70,17.0932,17.0713,17.061,17.0458,17.0443,17.0276
80,17.2195,17.1887,17.179,17.1612,17.1605,17.1535
90,17.2795,17.2536,17.2431,17.2312,17.2218,17.2135
100,17.3992,17.3786,17.3665,17.3535,17.3475,17.3367
110,17.3187,17.2929,17.2879,17.2775,17.2713,17.2654
120,17.5322,17.5117,17.4927,17.4801,17.4647,17.4595
130,17.6683,17.6447,17.6363,17.6184,17.6095,17.5927
140,17.5102,17.4822,17.4803,17.4662,17.4611,17.4577
150,17.7575,17.7347,17.7118,17.7007,17.6925,17.6753
160,17.8401,17.8113,17.7981,17.7949,17.779,17.7745
170,17.4844,17.4802,17.4639,17.4607,17.4553,17.4504
180,17.7955,17.7779,17.7731,17.7656,17.7554,17.7492
190,17.6936,17.6755,17.666,17.6595,17.6558,17.6528
200,17.5252,17.5109,17.499,17.4963,17.4901,17.4844
210,17.7511,17.7405,17.7309,17.7262,17.7184,17.7166
220,17.7678,17.7474,17.7341,17.7215,17.7075,17.6947
230,17.8644,17.8407,17.8285,17.8154,17.8094,17.8046
240,17.7441,17.723,17.7153,17.7043,17.6983,17.6822
250,17.6852,17.6738,17.6639,17.6569,17.6511,17.6419
260,17.6789,17.6745,17.6514,17.6451,17.6409,17.6372
270,17.7557,17.7366,17.7259,17.723,17.7173,17.7113
280,17.7491,17.7245,17.7222,17.7175,17.7067,17.7051
290,17.9577,17.9378,17.9323,17.924,17.9159,17.9095
300,17.9242,17.9236,17.9014,17.9001,17.8871,17.8805
310,17.9565,17.9399,17.9363,17.9238,17.9176,17.9149
320,17.9325,17.9049,17.9012,17.8999,17.8828,17.8779
330,17.9097,17.8824,17.8792,17.8662,17.8618,17.8518
340,17.9635,17.9414,17.9354,17.9266,17.9148,17.9003
