t,cg_iters
1,16484
2,16681
3,16481
4,16382
5,16385
6,16195
7,16411
8,16524
9,16494
10,16298
11,16324
12,16529
13,16752
14,16296
15,16240
16,16048
17,16151
18,16208
19,16143
20,16208
21,7327
22,7435
23,7477
24,7462
25,7473
26,7457
27,7522
28,7548
29,7521
30,7475
31,7420
32,7395
33,7409
34,7492
35,7410
36,7406
37,7335
38,7365
39,7382
40,7359
41,7400
42,7352
43,7386
44,7358
45,7343
46,7456
47,7405
48,7439
49,7461
50,7339
51,7374
52,7440
53,7412
54,7368
55,7458
56,7484
57,7438
58,7502
59,7435
60,7420
61,7505
62,7383
63,7365
64,7328
65,7395
66,7400
67,7267
68,7217
69,7186
70,7315
71,7386
72,7378
73,7295
74,7342
75,7403
76,7372
77,7345
78,7298
79,7231
80,7201
81,7210
82,7285
83,7368
84,7346
85,7311
86,7330
87,7383
88,7390
89,7350
90,7270
91,7360
92,7251
93,7267
94,7331
95,7402
96,7397
97,7279
98,7296
99,7310
100,7299
101,7349
102,7370
103,7374
104,7274
105,7257
106,7307
107,7413
108,7393
109,7419
110,7277
111,7310
112,7314
113,7331
114,7334
115,7416
116,7304
117,7297
118,7321
119,7372
120,7344
121,7445
122,7435
123,7408
124,7407
125,7328
126,7490
127,7369
128,7358
129,7291
130,7374
131,7294
132,7299
133,7410
134,7275
135,7467
136,7420
137,7474
138,7483
139,7546
140,7506
141,7339
142,7357
143,7362
144,7382
145,7479
146,7461
147,7279
148,7313
149,7268
150,7299
151,7284
152,7340
153,7306
154,7295
155,7346
156,7281
157,7372
158,7425
159,7310
160,7363
161,7359
162,7278
163,7284
164,7362
165,7277
166,7320
167,7359
168,7309
169,7400
170,7425
171,7335
172,7466
173,7386
174,7429
175,7382
176,7360
177,7338
178,7383
179,7398
180,7436
181,7403
182,7458
183,7522
184,7466
185,7463
186,7346
187,7361
188,7345
189,7324
190,7372
191,7349
192,7349
193,7337
194,7347
195,7220
196,7421
197,7414
198,7269
199,7294
200,7318
201,7339
202,7358
203,7358
204,7376
205,7350
206,7365
207,7386
208,7278
209,7257
210,7336
211,7307
212,7342
213,7256
214,7343
215,7363
216,7331
217,7331
218,7286
219,7279
220,7418
221,7282
222,7339
223,7300
224,7374
225,7395
226,7429
227,7292
228,7357
229,7312
230,7407
231,7347
232,7357
233,7357
234,7296
235,7324
236,7433
237,7408
238,7401
239,7408
240,7299
241,7369
242,7435
