MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.413272,-0.07962,-2.34946e-05
2,218,-10.8442,0.000205466
3,123.885,-8.21775,0.00151814
4,135.439,-8.59785,0.0020493
5,122.816,-8.16313,0.000484537
6,95.5661,-7.21902,0.00133272
7,80.4578,-6.75142,-0.000173377
8,71.8526,-6.35757,-0.000221571
9,73.0267,-6.35179,-0.000511085
10,69.3804,-6.13575,0.000765799
11,58.9849,-5.71898,0.000791459
12,54.1743,-5.42196,0.000358382
13,52.6994,-5.39722,0.000488978
14,44.9738,-5.0118,-0.000764839
15,43.1631,-4.94203,0.000712657
16,36.9391,-4.61111,0.000620711
17,34.0301,-4.41134,-0.000941518
18,29.2283,-4.06315,-0.00103831
19,28.8168,-3.98882,0.000375606
20,29.3077,-3.99329,-0.00016416
21,24.2925,-3.65612,0.00134991
22,22.458,-3.56145,-0.000451225
23,21.3896,-3.47402,-0.000175738
24,19.2193,-3.23745,-0.000174594
25,18.3965,-3.19806,-0.000121191
26,17.978,-3.16262,-0.00088274
27,15.4619,-2.88541,-0.000339802
28,13.1153,-2.67299,-0.000465747
29,13.7529,-2.73888,-0.000968826
30,10.6398,-2.44176,-9.10682e-05
31,9.23027,-2.30063,-0.000448757
32,9.02425,-2.24179,-0.000416255
33,7.64577,-2.08318,-9.07313e-05
34,7.50375,-2.01876,-0.000149109
35,7.11862,-1.9754,-0.000673706
36,6.99634,-1.93907,3.13013e-05
37,6.175,-1.8239,0.000543593
38,6.09805,-1.82279,-0.000498428
39,5.63645,-1.73658,-0.000130753
40,5.1021,-1.65567,-0.000428746
41,5.1021,-1.65567,-0.000428746
42,4.75738,-1.57879,8.29289e-05
43,4.87644,-1.58124,0.00010506
44,4.87644,-1.58124,0.00010506
45,4.87644,-1.58124,0.00010506
46,4.17682,-1.47068,-0.000102444
47,4.17682,-1.47068,-0.000102444
48,4.20486,-1.47048,6.47302e-05
49,3.81509,-1.3845,-0.000117556
50,3.55007,-1.33988,-0.000639245
51,3.27198,-1.26113,-0.000328432
52,2.78983,-1.16338,0.000287907
53,2.78983,-1.16338,0.000287907
54,2.78983,-1.16338,0.000287907
55,2.78983,-1.16338,0.000287907
56,2.93363,-1.18298,8.98882e-05
57,2.93363,-1.18298,8.98882e-05
58,2.77443,-1.16082,-0.000387676
59,2.54022,-1.10183,-0.000356585
60,2.71214,-1.15537,-0.000243687
61,2.50896,-1.10895,-0.000380774
62,2.39118,-1.07525,-0.00083047
63,2.41354,-1.1071,-0.000368136
64,2.3826,-1.06256,0.000139361
65,2.36339,-1.05383,-0.000276123
66,2.26184,-1.01537,-0.000121462
67,2.43083,-1.05105,-0.000560364
68,1.9894,-0.90058,-0.000117537
69,2.22859,-0.97962,-0.000107906
70,2.04997,-0.93791,-0.000308065
71,2.0153,-0.89124,-0.000229176
72,1.83055,-0.81946,-5.71015e-05
73,1.9237,-0.83388,-5.97641e-05
74,1.94348,-0.82511,1.38774e-06
75,1.56622,-0.72621,0.000174755
76,1.6782,-0.73661,8.82816e-05
77,1.59783,-0.67382,-1.21201e-05
78,1.5764,-0.67069,2.9881e-05
79,1.64318,-0.68615,-7.89352e-05
80,1.58336,-0.67491,-2.30977e-05
81,1.58336,-0.67491,-2.30977e-05
82,1.46024,-0.65642,0.000155504
83,1.58944,-0.71703,6.67279e-05
84,1.52979,-0.71433,-0.00016755
85,1.66706,-0.74704,8.46177e-05
86,1.65913,-0.74059,-0.000106634
87,1.62751,-0.73881,-8.06462e-05
88,1.59754,-0.71786,0.00021262
89,1.53133,-0.68132,-0.000461172
90,1.29062,-0.60154,-0.000289744
91,1.30782,-0.54826,-0.000219649
92,1.32511,-0.56551,0.000523251
93,1.22646,-0.53774,-6.84306e-05
94,1.22646,-0.53774,-6.84306e-05
95,1.32034,-0.5851,-0.000436169
96,1.3766,-0.5967,-0.00017168
97,1.45842,-0.61131,-0.000410857
98,1.27236,-0.55711,-0.000177711
99,1.10326,-0.5002,-0.000180153
100,1.10326,-0.5002,-0.000180153
101,1.06779,-0.50449,-0.000109119
102,1.1982,-0.55967,0.000411527
103,1.30852,-0.60553,5.43052e-05
104,1.13771,-0.57223,-0.000132873
105,1.13771,-0.57223,-0.000132873
106,1.13771,-0.57223,-0.000132873
107,1.13771,-0.57223,-0.000132873
108,1.17424,-0.5504,-0.000243777
109,1.07392,-0.51397,-0.000467509
110,1.00135,-0.48727,-1.2479e-05
111,0.967512,-0.49821,-8.17519e-05
112,1.03021,-0.52325,1.26062e-05
113,0.926839,-0.4967,0.000198248
114,0.926839,-0.4967,0.000198248
115,0.997197,-0.53715,-0.000118589
116,0.817431,-0.45657,0.000117263
117,0.774485,-0.42944,1.68856e-05
118,0.748107,-0.41261,0.000177771
119,0.702078,-0.3973,-0.000187988
120,0.702078,-0.3973,-0.000187988
121,0.693005,-0.37025,-6.16418e-05
122,0.724351,-0.381,-5.02329e-06
123,0.724351,-0.381,-5.02329e-06
124,0.721922,-0.40197,-0.000220345
125,0.711303,-0.35641,-3.6072e-06
126,0.654035,-0.30878,-0.000489151
127,0.654035,-0.30878,-0.000489151
128,0.58964,-0.31388,-0.000227228
129,0.572818,-0.28792,0.000136185
130,0.543903,-0.26643,0.000291845
131,0.543903,-0.26643,0.000291845
132,0.595436,-0.2839,-0.000218464
133,0.56536,-0.27349,-5.3862e-05
134,0.519571,-0.22748,-0.000104173
135,0.458592,-0.20494,5.23123e-05
136,0.510506,-0.24767,-5.90355e-05
137,0.510506,-0.24767,-5.90355e-05
138,0.558578,-0.27442,0.00014873
139,0.551609,-0.28653,-0.000103707
140,0.551609,-0.28653,-0.000103707
141,0.562908,-0.2799,-0.000253316
142,0.562908,-0.2799,-0.000253316
143,0.54854,-0.24532,-0.000172493
144,0.576804,-0.2498,-0.000112589
145,0.576804,-0.2498,-0.000112589
146,0.571264,-0.25129,-0.000154977
147,0.580646,-0.26951,-0.000235756
148,0.580646,-0.26951,-0.000235756
149,0.520115,-0.23943,9.68142e-05
150,0.52422,-0.25985,-0.000128611
151,0.561243,-0.26876,-4.01203e-05
152,0.482185,-0.19345,1.13496e-05
153,0.471966,-0.19302,0.000130734
154,0.489304,-0.17989,-2.844e-05
155,0.489304,-0.17989,-2.844e-05
156,0.441407,-0.15337,-7.28602e-05
157,0.44593,-0.14074,-0.000187176
158,0.44593,-0.14074,-0.000187176
159,0.434088,-0.12233,9.10994e-05
160,0.426707,-0.12156,0.000144194
161,0.426707,-0.12156,0.000144194
162,0.43023,-0.13596,-0.000130673
163,0.437972,-0.14295,5.47413e-05
164,0.383694,-0.08822,-0.00012496
165,0.331658,-0.06026,0.00015221
166,0.40613,-0.08637,1.81225e-05
167,0.409816,-0.08558,-5.54931e-05
168,0.408505,-0.06647,-5.62756e-05
169,0.353928,-0.06822,0.000345705
170,0.371259,-0.09164,0.000174576
171,0.371259,-0.09164,0.000174576
172,0.419477,-0.10289,0.000129581
173,0.331705,-0.09141,0.000315698
174,0.331705,-0.09141,0.000315698
175,0.331705,-0.09141,0.000315698
176,0.274717,-0.02015,0.000174288
177,0.274717,-0.02015,0.000174288
178,0.296426,-0.02397,-1.36199e-07
179,0.312762,-0.04654,-0.000145126
180,0.291659,-0.01951,-4.36121e-05
181,0.289354,-0.05188,4.76322e-05
182,0.288801,-0.05517,-1.4031e-05
183,0.265143,-0.04952,0.000296206
184,0.244582,-0.02531,8.52966e-05
185,0.205396,-0.0061,0.00013575
186,0.205396,-0.0061,0.00013575
187,0.205396,-0.0061,0.00013575
188,0.206628,-0.01134,-0.000102993
189,0.204056,0.001693,0.000128007
190,0.205467,0.015347,9.22368e-05
191,0.205467,0.015347,9.22368e-05
192,0.205467,0.015347,9.22368e-05
193,0.206785,0.02593,0.000130239
194,0.209747,0.024342,0.000375724
195,0.204346,0.034248,0.000122727
196,0.203225,0.054528,-2.78586e-05
197,0.214604,0.04076,-6.50484e-05
198,0.23352,0.031124,-9.52356e-05
199,0.245171,0.040044,-0.000165852
200,0.24753,0.06945,0.00014376
201,0.25283,0.064182,-8.31623e-05
202,0.272538,0.038187,0.000185631
203,0.259666,0.031048,0.000121273
204,0.260072,0.024309,0.000105265
205,0.276528,0.020359,-6.95465e-05
206,0.280723,0.042162,0.000216204
207,0.296945,0.017388,0.000124907
208,0.296945,0.017388,0.000124907
209,0.256921,0.040927,4.26035e-05
210,0.300444,0.035923,0.000131817
211,0.304502,0.016432,-0.000110384
212,0.304502,0.016432,-0.000110384
213,0.278449,0.026977,0.00013524
214,0.263449,0.036988,-5.88611e-05
215,0.262709,0.045268,0.000110485
216,0.257661,0.053221,-3.32616e-05
217,0.257661,0.053221,-3.32616e-05
218,0.255335,0.043999,6.01294e-05
219,0.266773,0.049946,-2.10684e-05
220,0.25572,0.087574,0.000217158
221,0.25572,0.087574,0.000217158
222,0.234487,0.108476,0.000134818
223,0.239571,0.109522,-0.000168753
224,0.239571,0.109522,-0.000168753
225,0.237457,0.093829,6.86515e-05
226,0.237457,0.093829,6.86515e-05
227,0.229129,0.085653,0.000168678
228,0.229129,0.085653,0.000168678
229,0.258688,0.075279,7.7386e-05
230,0.258688,0.075279,7.7386e-05
231,0.250663,0.079576,-9.7213e-05
232,0.250663,0.079576,-9.7213e-05
233,0.252877,0.077398,-0.000105095
234,0.252877,0.077398,-0.000105095
235,0.251819,0.102014,-5.10286e-05
236,0.235986,0.077907,-3.41063e-05
237,0.261795,0.086033,-1.6946e-05
238,0.261795,0.086033,-1.6946e-05
239,0.250595,0.111564,0.00017608
240,0.264456,0.095294,2.76452e-05
241,0.238524,0.082088,7.91479e-05
242,0.203655,0.084407,-0.000113895
243,0.203655,0.084407,-0.000113895
244,0.203655,0.084407,-0.000113895
245,0.211226,0.095521,0.000174367
246,0.211725,0.084285,0.000183642
247,0.211725,0.084285,0.000183642
248,0.199345,0.089565,-9.755e-05
249,0.199345,0.089565,-9.755e-05
250,0.201171,0.135525,3.01797e-05
251,0.189398,0.138494,3.1465e-05
252,0.197544,0.155905,-1.02213e-05
253,0.197544,0.155905,-1.02213e-05
254,0.197544,0.155905,-1.02213e-05
255,0.204446,0.166667,6.58968e-05
256,0.204446,0.166667,6.58968e-05
257,0.204446,0.166667,6.58968e-05
258,0.230447,0.148647,0.000211619
259,0.242971,0.144334,0.000317019
260,0.269928,0.112131,0.000108277
261,0.278909,0.125691,2.02989e-05
262,0.278909,0.125691,2.02989e-05
263,0.278909,0.125691,2.02989e-05
264,0.278909,0.125691,2.02989e-05
265,0.278909,0.125691,2.02989e-05
266,0.263978,0.125028,-0.000148046
267,0.265467,0.120251,-8.5712e-05
268,0.265467,0.120251,-8.5712e-05
269,0.265467,0.120251,-8.5712e-05
270,0.272739,0.102321,-3.29965e-05
271,0.301622,0.087253,0.000130751
272,0.301622,0.087253,0.000130751
273,0.285067,0.119498,0.000134699
274,0.267909,0.13276,0.000134355
275,0.252099,0.117807,-0.000110413
276,0.286108,0.120674,0.000119983
277,0.286108,0.120674,0.000119983
278,0.321185,0.09906,5.32111e-06
279,0.325816,0.105971,7.76383e-05
280,0.334446,0.102361,-0.00018706
281,0.298826,0.108572,-1.2828e-05
282,0.315378,0.085503,-0.000182697
283,0.315378,0.085503,-0.000182697
284,0.27667,0.105093,-7.10614e-05
285,0.27667,0.105093,-7.10614e-05
286,0.27667,0.105093,-7.10614e-05
287,0.287397,0.141408,-0.000175084
288,0.314493,0.088404,-0.000166715
289,0.314493,0.088404,-0.000166715
290,0.303184,0.08909,-6.06069e-05
291,0.303184,0.08909,-6.06069e-05
292,0.303184,0.08909,-6.06069e-05
293,0.295865,0.090688,-0.000205116
294,0.314218,0.09653,3.42302e-05
295,0.298236,0.08889,-4.15749e-05
296,0.274693,0.117118,-0.000188103
297,0.274693,0.117118,-0.000188103
298,0.280213,0.124398,2.39298e-05
299,0.299316,0.135641,-9.41893e-05
300,0.283382,0.126078,-9.38917e-05
301,0.302527,0.093279,2.04458e-05
302,0.332163,0.075188,-0.000335557
303,0.332163,0.075188,-0.000335557
304,0.332163,0.075188,-0.000335557
305,0.332163,0.075188,-0.000335557
306,0.334457,0.089416,-5.85599e-05
307,0.288908,0.107537,1.91206e-05
308,0.288908,0.107537,1.91206e-05
309,0.287542,0.111081,-2.89955e-05
310,0.287542,0.111081,-2.89955e-05
311,0.28783,0.111963,-0.000144787
312,0.28783,0.111963,-0.000144787
313,0.298682,0.108091,2.03496e-05
314,0.322671,0.09105,-4.30132e-05
315,0.301862,0.100418,-7.41147e-05
316,0.267051,0.122417,-6.22981e-05
317,0.267051,0.122417,-6.22981e-05
318,0.263223,0.131667,-9.22894e-05
319,0.252804,0.115864,-4.48223e-05
320,0.26609,0.125608,-0.000125239
321,0.253874,0.121013,-8.04838e-06
322,0.253874,0.121013,-8.04838e-06
323,0.285158,0.126419,-0.000149865
324,0.285158,0.126419,-0.000149865
325,0.285158,0.126419,-0.000149865
326,0.307046,0.117646,-0.000227078
327,0.307046,0.117646,-0.000227078
328,0.307046,0.117646,-0.000227078
329,0.300272,0.133431,9.48192e-05
330,0.300272,0.133431,9.48192e-05
331,0.279395,0.166071,3.17089e-05
332,0.285636,0.14734,-2.3502e-05
333,0.285636,0.14734,-2.3502e-05
334,0.281692,0.149512,-0.000124644
335,0.287618,0.131264,-7.28974e-05
336,0.305792,0.12967,7.53608e-05
337,0.294284,0.141848,4.81323e-05
338,0.270668,0.157048,-5.40963e-05
339,0.299373,0.131746,5.71929e-05
340,0.267481,0.143164,7.51986e-06
341,0.289608,0.137708,8.22149e-05
342,0.294513,0.155219,-0.000124091
343,0.293688,0.128861,0.000148825
344,0.293688,0.128861,0.000148825
345,0.293688,0.128861,0.000148825
346,0.291345,0.118906,-1.54322e-05
347,0.305951,0.12533,3.37229e-05
348,0.271359,0.121869,-2.76163e-05
349,0.271785,0.106904,-5.07215e-05
350,0.2758,0.097294,0.000313631
351,0.2758,0.097294,0.000313631
352,0.299015,0.091719,0.000185764
353,0.299015,0.091719,0.000185764
354,0.31106,0.068708,-0.000198285
355,0.31106,0.068708,-0.000198285
356,0.279942,0.085481,-0.00023306
357,0.318583,0.087492,-9.70398e-07
358,0.322092,0.071408,-0.000161262
359,0.306359,0.06807,-1.55801e-05
360,0.310392,0.063765,-5.06218e-06
361,0.310392,0.063765,-5.06214e-06
362,0.306703,0.030085,-7.71392e-05
363,0.288579,0.044652,-0.000457798
364,0.318717,0.011777,-1.87418e-06
365,0.286277,0.026102,0.000195038
366,0.286277,0.026102,0.000195038
367,0.297309,0.019161,-0.000225255
368,0.265095,0.040692,-7.01905e-06
369,0.247486,0.054086,-6.47804e-05
370,0.227901,0.047052,-0.000116629
371,0.270188,0.040759,-0.000205172
372,0.270188,0.040759,-0.000205172
373,0.275926,0.057173,1.45439e-05
374,0.264256,0.088746,-0.000131257
