ReTr(L),ImTr(L)
1.55374,-0.405611
3.443,-0.819164
3.11746,-0.84851
3.11,-0.911181
3.06099,-0.948173
2.92427,-0.942508
2.80539,-0.909076
2.77466,-0.868587
2.86855,-0.780122
2.89612,-0.76556
2.71666,-0.686805
2.73476,-0.741628
2.66938,-0.721813
2.59248,-0.685773
2.52624,-0.710399
2.44427,-0.728485
2.42094,-0.700167
2.37873,-0.637792
2.45396,-0.717289
2.48065,-0.690583
2.41681,-0.594043
2.35161,-0.60774
2.32381,-0.527405
2.32485,-0.522025
2.27798,-0.480112
2.29673,-0.41718
2.27098,-0.326923
2.16556,-0.269851
2.19055,-0.287819
2.06384,-0.263872
2.00922,-0.277556
2.05064,-0.322988
1.95829,-0.235394
1.99718,-0.265917
1.99096,-0.207263
2.05383,-0.0805263
1.97421,-0.115225
1.9931,-0.110346
1.95647,-0.247766
1.90992,-0.269311
1.90992,-0.269311
1.8811,-0.230709
1.93806,-0.181544
1.93806,-0.181544
1.93806,-0.181544
1.88198,-0.16858
1.88198,-0.16858
1.87729,-0.155795
1.87895,-0.0828988
1.86045,-0.0668604
1.85678,-0.0605699
1.77655,-0.0299037
1.77655,-0.0299037
1.77655,-0.0299037
1.77655,-0.0299037
1.76677,-0.0805576
1.76677,-0.0805576
1.78329,-0.0642736
1.72125,-0.068016
1.73426,-0.0989253
1.7433,-0.0835491
1.75002,-0.031019
1.75662,-0.0898014
1.789,-0.0476795
1.79763,-0.13042
1.7637,-0.152512
1.79656,-0.173867
1.75006,-0.142435
1.75325,-0.11359
1.75445,-0.12444
1.80335,-0.0870731
1.77491,-0.00673375
1.81811,-0.02066
1.82227,-0.00821213
1.70621,-0.0224433
1.74409,-0.0043173
1.76994,0.0567827
1.78247,0.0807696
1.79004,0.224271
1.77789,0.301872
1.77789,0.301872
1.73191,0.264944
1.75871,0.318547
1.74513,0.370273
1.76601,0.372302
1.77418,0.409461
1.76004,0.391345
1.749,0.432273
1.75638,0.396156
1.66175,0.425771
1.72035,0.446641
1.7335,0.413303
1.75507,0.408184
1.75507,0.408184
1.74932,0.354906
1.78632,0.344465
1.84725,0.305682
1.77603,0.314515
1.7191,0.346115
1.7191,0.346115
1.70726,0.404104
1.7351,0.407875
1.73198,0.486561
1.6956,0.386339
1.6956,0.386339
1.6956,0.386339
1.6956,0.386339
1.71334,0.41215
1.67342,0.397371
1.67781,0.337934
1.6303,0.391526
1.66646,0.415808
1.62478,0.424021
1.62478,0.424021
1.60586,0.515213
1.57703,0.445218
1.57208,0.446211
1.56043,0.430884
1.53065,0.473191
1.53065,0.473191
1.55578,0.45665
1.58732,0.35452
1.58732,0.35452
1.56672,0.313966
1.56674,0.305584
1.53604,0.379756
1.53604,0.379756
1.49795,0.336151
1.48069,0.328265
1.48794,0.329211
1.48794,0.329211
1.50195,0.371346
1.46138,0.357944
1.4644,0.362346
1.42767,0.416051
1.47265,0.432779
1.47265,0.432779
1.51349,0.403322
1.48771,0.428245
1.48771,0.428245
1.50506,0.423571
1.50506,0.423571
1.53484,0.437624
1.53232,0.475125
1.53232,0.475125
1.55551,0.423268
1.55466,0.36744
1.55466,0.36744
1.50804,0.437116
1.48909,0.487901
1.49572,0.533698
1.49506,0.520071
1.46584,0.547501
1.45449,0.638055
1.45449,0.638055
1.41397,0.658365
1.3861,0.711235
1.3861,0.711235
1.38252,0.709466
1.36989,0.708806
1.36989,0.708806
1.38307,0.681766
1.39778,0.692694
1.36238,0.679837
1.35437,0.641186
1.39094,0.695885
1.39502,0.666318
1.39866,0.67106
1.35289,0.672357
1.29383,0.754137
1.29383,0.754137
1.33309,0.75183
1.27229,0.709529
1.27229,0.709529
1.27229,0.709529
1.25784,0.639923
1.25784,0.639923
1.27216,0.695563
1.30861,0.6666
1.28098,0.67003
1.27959,0.661816
1.25264,0.69065
1.24379,0.673378
1.20388,0.644387
1.18008,0.586821
1.18008,0.586821
1.18008,0.586821
1.14713,0.627295
1.1518,0.604943
1.17086,0.627491
1.17086,0.627491
1.17086,0.627491
1.18442,0.634037
1.19196,0.573561
1.19353,0.607
1.20378,0.547882
1.21538,0.567397
1.24106,0.592504
1.26914,0.608333
1.26016,0.625933
1.2693,0.638559
1.30351,0.628109
1.28153,0.610076
1.29852,0.550498
1.31576,0.539132
1.34207,0.543469
1.38264,0.502637
1.38264,0.502637
1.33469,0.496278
1.36913,0.567136
1.32355,0.60999
1.32355,0.60999
1.29284,0.618748
1.26298,0.638887
1.26718,0.641604
1.26514,0.651889
1.26514,0.651889
1.26449,0.605729
1.293,0.618985
1.29912,0.569433
1.29912,0.569433
1.2669,0.592973
1.2831,0.573361
1.2831,0.573361
1.26608,0.609688
1.26608,0.609688
1.25678,0.603723
1.25678,0.603723
1.31882,0.606635
1.31882,0.606635
1.25598,0.661419
1.25598,0.661419
1.26028,0.678264
1.26028,0.678264
1.26684,0.634533
1.25169,0.618506
1.27491,0.682343
1.27491,0.682343
1.24378,0.69202
1.26001,0.722271
1.21909,0.676243
1.16862,0.691816
1.16862,0.691816
1.16862,0.691816
1.17799,0.681888
1.16861,0.699215
1.16861,0.699215
1.14809,0.67079
1.14809,0.67079
1.13548,0.694195
1.10082,0.708407
1.13257,0.667282
1.13257,0.667282
1.13257,0.667282
1.12425,0.687509
1.12425,0.687509
1.12425,0.687509
1.15494,0.762699
1.14259,0.841031
1.16471,0.866247
1.15816,0.907812
1.15816,0.907812
1.15816,0.907812
1.15816,0.907812
1.15816,0.907812
1.15265,0.887089
1.1607,0.850668
1.1607,0.850668
