t,cg_iters
1,29744
2,29469
3,29272
4,29208
5,29251
6,29090
7,29344
8,29091
9,29383
10,29304
11,29550
12,29627
13,29382
14,29554
15,29676
16,29651
17,29619
18,29676
19,29354
20,29256
21,14738
22,14700
23,14869
24,14856
25,14841
26,14840
27,14932
28,14903
29,14858
30,14922
31,9492
32,9396
33,9348
34,9380
35,9384
36,9416
37,9436
38,9525
39,9447
40,9450
41,8180
42,8056
43,8064
44,8164
45,8022
46,8032
47,8038
48,8070
49,8140
50,8123
51,8508
52,8573
53,8582
54,8627
55,8548
56,8566
57,8646
58,8657
59,8682
60,8669
61,8600
62,8722
63,8744
64,8701
65,8545
66,8564
67,8508
68,8515
69,8458
70,8437
71,8554
72,8632
73,8551
74,8478
75,8550
76,8708
77,8665
78,8531
79,8518
80,8539
81,8525
82,8573
83,8560
84,8545
85,8556
86,8550
87,8688
88,8503
89,8525
90,8605
91,8669
92,8590
93,8510
94,8437
95,8521
96,8632
97,8538
98,8574
99,8598
100,8620
101,8148
102,8116
103,7968
104,7933
105,8084
106,8093
107,8030
108,8053
109,8057
110,8144
111,8133
112,8168
113,8081
114,8042
115,8173
116,8195
117,8183
118,8077
119,8128
120,8145
121,8177
122,8104
123,8083
124,8049
125,8103
126,8056
127,8129
128,8035
129,8127
130,8117
131,8095
132,8107
133,8258
134,8286
135,8193
136,8280
137,8284
138,8244
139,8160
140,8276
141,8175
142,8298
143,8089
144,8176
145,8225
146,8156
147,8155
148,8264
149,8148
150,8095
151,7674
152,7667
153,7587
154,7664
155,7643
156,7693
157,7662
158,7657
159,7637
160,7680
161,7838
162,7714
163,7661
164,7683
165,7717
166,7653
167,7727
168,7728
169,7775
170,7751
171,7719
172,7749
173,7734
174,7815
175,7714
176,7774
177,7674
178,7712
179,7692
180,7744
181,7743
182,7729
183,7765
184,7827
185,7693
186,7668
187,7715
188,7707
189,7682
190,7708
191,7711
192,7774
193,7718
194,7750
195,7730
196,7714
197,7719
198,7633
199,7661
200,7680
201,7752
202,7803
203,7719
204,7668
205,7718
206,7682
207,7679
208,7695
209,7755
210,7756
211,7749
212,7721
213,7762
214,7774
215,7732
216,7695
217,7661
218,7780
219,7628
220,7622
221,7663
222,7684
223,7680
224,7776
225,7685
226,7677
227,7608
228,7609
229,7542
230,7580
231,7624
232,7705
233,7653
234,7551
235,7651
236,7772
237,7716
238,7664
239,7665
240,7631
241,7690
242,7660
243,7745
244,7686
245,7738
246,7772
