MDTU,0,2,4,6,8,10
10,0.0299292,0.0306478,0.0311224,0.0314177,0.031795,0.0319667
20,0.0308519,0.0312482,0.0316031,0.0318761,0.0321489,0.0323575
30,0.0286169,0.0288066,0.0298459,0.030018,0.0302639,0.0304171
40,0.0282784,0.0287586,0.0296909,0.0299243,0.0303129,0.0304182
50,0.0284422,0.0289168,0.029389,0.0295798,0.0298315,0.0300234
60,0.0274034,0.0275096,0.0284389,0.0289808,0.0291046,0.0294734
70,0.0283308,0.0284763,0.0289323,0.0293313,0.0296092,0.0298131
80,0.027893,0.0284134,0.029152,0.029314,0.0294209,0.0296493
90,0.0261954,0.0263094,0.0272359,0.0278505,0.0279298,0.0280244
100,0.0266394,0.0268165,0.0270231,0.0271322,0.0272796,0.0275603
110,0.0272955,0.0274739,0.0281161,0.0283192,0.0287692,0.0289474
120,0.0261875,0.026533,0.0270576,0.0273854,0.0275476,0.0279295
130,0.0278783,0.0280999,0.0282086,0.0285191,0.0286424,0.0287244
140,0.0266973,0.0268628,0.0274519,0.027705,0.0279824,0.0283219
150,0.0262799,0.026393,0.0271465,0.0274118,0.027639,0.0277118
160,0.0248978,0.0252818,0.0270731,0.0272872,0.0274042,0.0275926
170,0.025443,0.0255554,0.0260599,0.0265153,0.0269989,0.0271466
180,0.025496,0.0260887,0.0265638,0.0267167,0.0271817,0.0272859
190,0.0262818,0.0263897,0.0267611,0.0268907,0.0271218,0.0272307
200,0.025542,0.0261887,0.0264328,0.0267624,0.0268879,0.0274327
210,0.026463,0.0267268,0.0275396,0.0276377,0.0277797,0.0280722
220,0.0258328,0.0264894,0.0268007,0.027044,0.0274799,0.0275299
230,0.027046,0.027638,0.0278133,0.028017,0.0282806,0.0284107
240,0.0262122,0.0266609,0.0270387,0.0274731,0.0276441,0.0279209
250,0.0256784,0.0264095,0.0264628,0.0267858,0.0268667,0.0272491
260,0.0264123,0.0268146,0.0271352,0.0271976,0.0274946,0.0276129
270,0.024734,0.0250712,0.0254651,0.025793,0.0260369,0.0263926
280,0.0262344,0.0264705,0.0270645,0.0272524,0.0274243,0.0276491
290,0.0260266,0.0261441,0.0263786,0.0264764,0.0271392,0.027263
300,0.0261978,0.0263294,0.0269827,0.027097,0.0271901,0.0273869
310,0.0261834,0.0267675,0.0274698,0.0276597,0.0278403,0.0280788
320,0.0260367,0.0263943,0.0267276,0.0268479,0.0271207,0.0272745
330,0.0258413,0.0259512,0.0265898,0.0269398,0.0271725,0.0273243
340,0.025918,0.0260083,0.0271972,0.0273923,0.0275758,0.0279446
350,0.0256722,0.0257858,0.0261144,0.0262528,0.0265604,0.0268016
360,0.0269625,0.0272557,0.0277612,0.0281164,0.0282899,0.0285226
370,0.0264941,0.0266587,0.0274478,0.0276601,0.0278147,0.0279082
380,0.0259808,0.0262579,0.0268029,0.0270965,0.0276851,0.0278328
390,0.0270597,0.0271928,0.0277958,0.0280129,0.0282258,0.0282467
400,0.0252558,0.0255972,0.0258866,0.0261909,0.0264704,0.0267593
410,0.0261816,0.0264173,0.0267944,0.0272174,0.0273426,0.0275159
420,0.0253511,0.025909,0.0261696,0.0267755,0.0270796,0.0272017
430,0.0259239,0.0266375,0.0267498,0.0269522,0.0271424,0.0274101
440,0.0265212,0.0267488,0.0268603,0.0271607,0.0274014,0.0276927
450,0.0260915,0.0266625,0.0270567,0.0273016,0.0274857,0.0278547
460,0.0262857,0.0267831,0.0270123,0.0272495,0.0273617,0.0279005
470,0.026559,0.0269197,0.0273723,0.0275614,0.0279153,0.0280871
480,0.0267688,0.0271203,0.0275144,0.0276262,0.0278157,0.0279034
490,0.0259639,0.0263265,0.0264659,0.0268297,0.0273069,0.0274795
500,0.0251179,0.0255873,0.025958,0.0263525,0.0267001,0.0267926
510,0.0254166,0.0257991,0.0263391,0.0268536,0.0270327,0.0272246
520,0.0263417,0.0267314,0.0269953,0.027671,0.0277633,0.0280127
530,0.0244049,0.0247105,0.0253534,0.0257287,0.0261593,0.0263369
540,0.0259033,0.0262944,0.0265454,0.0269072,0.027008,0.0272997
550,0.0238811,0.0245433,0.0254198,0.0259405,0.0261076,0.0265246
560,0.0252649,0.0254169,0.0262925,0.0263993,0.0265664,0.0268276
570,0.0259822,0.0264027,0.0266267,0.0269001,0.0271543,0.0273081
580,0.0239847,0.0242779,0.025656,0.0259836,0.0261583,0.0262621
590,0.0246467,0.0249407,0.0255315,0.0257855,0.0260185,0.026117
600,0.0262297,0.0265876,0.0268321,0.0271132,0.0275247,0.0276802
610,0.0252305,0.0255081,0.0257223,0.026309,0.026501,0.0266087
620,0.0252825,0.025799,0.0260006,0.0263038,0.0265755,0.0267693
630,0.0248674,0.0250958,0.0259184,0.026156,0.0269131,0.0271425
640,0.025395,0.0259794,0.0267856,0.0269058,0.027147,0.0274168
650,0.0259655,0.0262707,0.0271432,0.0272486,0.0273546,0.0274567
660,0.025601,0.0258667,0.0260864,0.0263326,0.0268652,0.0272692
670,0.0244487,0.0246993,0.0248504,0.0249232,0.025797,0.0262628
680,0.0253432,0.0256752,0.0264136,0.0265104,0.0272689,0.0274548
690,0.02541,0.0255126,0.0258342,0.0263614,0.0267143,0.0270623
700,0.0256924,0.0259748,0.0266954,0.026871,0.0274639,0.0275762
710,0.0260539,0.0261777,0.0266417,0.0268312,0.0269665,0.0271567
720,0.0257627,0.0261516,0.0265755,0.0268381,0.0270597,0.0272009
730,0.0250748,0.0252684,0.0263148,0.026709,0.0268312,0.0271299
740,0.0265102,0.0266205,0.0269847,0.027337,0.027711,0.0277766
750,0.0249132,0.0252612,0.0260777,0.0262026,0.0264843,0.0266789
760,0.0253281,0.0254785,0.0262717,0.0264223,0.0267949,0.0270268
770,0.0268504,0.0270015,0.0275334,0.027884,0.0280787,0.0281554
780,0.0261979,0.0263287,0.0275283,0.0279,0.0281218,0.0283806
790,0.0257263,0.0262576,0.0264495,0.026692,0.0269422,0.0270683
800,0.0261154,0.0264092,0.0268814,0.0270647,0.0276709,0.0279067
810,0.0262954,0.0268498,0.0272459,0.0274785,0.0275763,0.0276861
