MDTU,susyTrans,Im(bilin)
10,-0.00262454,-0.000112692
20,0.00153827,-0.000662554
30,0.000928057,-7.52541e-05
40,-0.00256252,-0.000694331
50,-0.00122678,-9.50492e-05
60,0.000410618,0.00060648
70,-0.00260915,0.000486673
80,0.000851962,0.000248068
90,-0.00349806,-6.29504e-05
100,-0.00269581,0.000149371
110,-0.000498458,-0.000641583
120,0.00111183,-0.000209838
130,-0.00257229,-0.000115141
140,0.00201184,0.00016265
150,0.00126189,-0.00031752
160,-0.00501702,1.09765e-05
170,-0.00317527,0.000485822
180,-0.00132594,0.000175403
190,-0.00465158,-0.000216278
200,0.000303021,-0.000230859
210,0.000675796,0.000310871
220,0.00294932,-0.000754394
230,-0.00249393,-0.0011079
240,-0.00152881,-0.000130513
250,-0.00306858,-0.000272296
260,0.00228508,-7.26734e-05
270,-0.00226764,0.000148239
280,-0.00227012,-0.00097694
290,-0.00259275,0.000114628
300,0.00130738,0.000172477
310,-0.00246398,0.000284176
320,-0.00145995,-0.000581898
330,-0.00267009,0.000357283
340,-0.000214458,-1.26753e-05
350,-0.00100957,-0.000261389
360,0.00320545,-0.00064823
370,0.00219127,0.000162752
380,-0.00140174,3.80069e-07
390,-0.00189354,-6.88411e-05
400,0.00133239,-0.000104497
410,-0.00166763,-0.000977946
420,-0.00176368,0.000529103
430,-0.0050098,0.0001358
440,-0.00235158,-0.000657234
450,0.000864152,9.06576e-06
460,-0.000296445,0.000458062
470,0.00337917,-0.000278307
480,-0.000903199,4.83088e-06
490,-0.0052779,-0.000955978
500,0.00070664,-0.000312178
510,-0.0013773,0.000163049
520,0.00117409,0.000338026
530,-0.00283259,-0.000339899
540,-0.00343118,0.00115449
550,0.000139028,0.000627846
560,-0.00366243,-0.000636176
570,-0.000492436,0.000166022
580,-0.000252536,-0.00119356
590,0.000151534,-0.000319709
600,-0.000208486,-0.000105741
610,-0.000941894,-0.000193023
620,-0.00412748,-0.000283829
630,-0.000277673,-0.000662461
640,-0.00177001,0.000573151
650,-0.0013012,-0.000445037
660,0.00106572,0.000335369
670,0.00167689,0.000256404
680,-0.000707265,5.22906e-05
690,0.00153259,0.000128453
700,-1.26286e-05,-0.001175
710,-0.000763918,-2.02254e-06
720,-0.00452572,0.000267623
730,0.000107269,-0.000651655
740,-0.000107343,-3.82543e-05
750,-0.00263745,0.000217352
760,-0.00160438,0.000160493
770,-0.00370655,0.000282633
780,-0.00126346,-0.000495875
790,0.000366314,-0.000486984
800,-0.0026687,-0.000130945
810,-0.00105523,-4.09837e-05
820,-0.000650794,-0.000384089
830,0.00239844,-0.000961013
840,0.00012623,0.000612603
850,3.15776e-05,-0.000777001
860,-4.42165e-05,-0.00026985
870,-0.00288202,0.000141297
880,-0.00271371,0.000177507
890,0.000517588,-0.000534285
900,-0.000751251,-0.000917576
910,0.00215608,-0.00145316
920,-0.00157397,0.000982462
930,0.000328024,0.00042581
940,0.000176662,0.000353932
950,-0.00448842,-0.000292698
960,-0.000631396,0.000817957
970,-0.000322189,-0.000188661
980,-0.00455755,-0.000366229
990,0.00055545,0.000255618
1000,-0.00443785,0.00043948
1010,0.000858262,0.000408281
1020,-0.0054185,0.000258276
1030,0.000701053,-0.000331746
1040,-0.00244078,0.000440075
1050,0.00188611,-0.00109206
1060,-5.67661e-05,0.000460536
1070,0.00280034,-0.000422118
1080,0.000132554,0.000102154
1090,0.000322146,0.000133913
1100,0.00404398,-0.000442728
1110,-0.0021163,0.00029352
1120,-0.000878295,0.000528664
1130,-0.00154821,-0.000180359
1140,-0.00296422,-0.000702418
1150,-0.000151569,-0.000128412
1160,-0.00323401,-0.000155659
1170,-0.00107339,0.000324088
1180,-0.00396608,-0.00033592
1190,-0.00127608,-0.000455436
1200,-0.00321348,-0.000545919
1210,0.00168037,1.90182e-06
