t,e^(-dS)
1,0.581642
2,1.0247
3,1.00554
4,1.02123
5,0.991866
6,0.988516
7,1.0849
8,0.974199
9,0.954126
10,0.991933
11,1.00376
12,1.05246
13,1.06869
14,0.956753
15,1.04294
16,0.996089
17,1.0203
18,1.04204
19,0.955252
20,1.02812
21,0.796682
22,0.688321
23,0.953897
24,0.425326
25,0.631915
26,0.407506
27,0.803322
28,1.1116
29,1.16556
30,1.61753
31,0.421262
32,3.651
33,0.68963
34,1.31653
35,0.736387
36,0.376401
37,0.52819
38,0.965046
39,0.698095
40,1.25207
41,0.461026
42,2.96536
43,0.393569
44,0.406041
45,4.24185
46,1.90808
47,2.18825
48,0.778723
49,1.06503
50,2.41693
51,1.96619
52,0.515046
53,1.38348
54,0.311611
55,0.872668
56,0.304221
57,0.884087
58,0.82267
59,1.16871
60,2.69043
61,2.04951
62,0.975768
63,0.700052
64,0.361317
65,2.71095
66,2.82639
67,0.481909
68,1.38044
69,0.16154
70,0.670789
71,0.592443
72,0.76018
73,1.03527
74,1.10055
75,0.160093
76,0.526292
77,2.12081
78,0.889763
79,2.6754
80,0.349239
81,1.15177
82,0.371131
83,0.55666
84,1.15731
85,0.93992
86,0.529088
87,0.899515
88,0.436748
89,0.487678
90,0.350989
91,1.41552
92,0.667177
93,0.629896
94,0.784272
95,0.598098
96,1.1897
97,0.677599
98,1.33857
99,3.71731
100,0.605016
101,0.437491
102,0.883292
103,0.412921
104,2.34785
105,2.13294
106,0.31918
107,0.148377
108,0.688528
109,0.296413
110,0.754274
111,0.423628
112,1.61236
113,0.674961
114,0.297007
115,1.69673
116,5.80663
117,0.692948
118,0.389107
119,1.30109
120,3.91964
121,0.859848
122,5.20178
123,0.187308
124,1.03274
125,1.47521
126,0.61183
127,1.15373
128,1.57964
129,0.797399
130,0.372321
131,0.385274
132,0.323356
133,1.72772
134,1.13077
135,0.230386
136,1.18353
137,0.963281
138,0.540533
139,0.702788
140,3.25112
141,0.376514
142,1.54496
143,0.161379
144,1.88099
145,1.63313
146,1.22851
147,0.377985
148,1.05142
149,0.611769
150,1.19877
151,0.466266
152,0.217186
153,0.305441
154,1.25558
155,3.27396
156,1.0754
157,1.02719
158,0.323033
159,0.365313
160,1.66746
161,1.12851
162,2.45224
163,0.199488
164,0.687083
165,0.575509
166,0.494999
167,1.03801
168,1.21131
169,0.382013
170,0.811314
171,0.271987
172,0.68434
173,0.37674
174,3.12364
175,0.415946
176,0.268743
177,0.494751
178,0.676854
179,0.681745
180,2.69797
181,1.3622
182,2.49403
183,0.600315
184,4.60895
185,2.04787
186,0.956323
187,1.4829
188,0.268743
189,0.759876
190,1.02297
191,0.731323
192,0.751488
193,10.6974
194,1.43376
195,3.92749
196,0.711699
197,0.5762
198,0.206387
199,1.22851
200,1.87311
201,0.523719
202,0.457353
203,1.39139
204,1.96109
205,0.612749
206,1.03319
