t,cond_num
10,6.48178
20,6.52198
30,6.47857
40,6.49201
50,6.4656
60,6.48921
70,6.47581
80,6.46508
90,6.49827
100,6.55061
110,6.49049
120,6.41798
130,6.51021
140,6.49373
150,6.56582
160,6.49113
170,6.5328
180,6.48476
190,6.55669
200,6.46636
210,6.50615
220,6.49822
230,6.43707
240,6.44394
250,6.4709
260,6.5096
270,6.55411
280,6.48945
290,6.4712
300,6.57798
310,6.56404
320,6.48665
330,6.49563
340,6.48285
350,6.48527
360,6.47554
370,6.48787
380,6.48203
390,6.45653
400,6.51034
410,6.49627
420,6.51784
430,6.41589
440,6.43618
450,6.55551
460,6.47517
470,6.49029
480,6.50698
490,6.42926
500,6.47524
510,6.45334
520,6.46832
530,6.46413
540,6.46405
550,6.5003
560,6.5668
570,6.45171
580,6.56217
590,6.60895
600,6.50612
610,6.47668
620,6.50984
630,6.54474
640,6.46922
650,6.44374
660,6.53065
670,6.51407
680,6.44372
690,6.50258
700,6.50551
710,6.49437
720,6.49554
730,6.47722
740,6.51352
750,6.50653
760,6.53147
770,6.51864
780,6.53799
790,6.45431
800,6.52373
810,6.51864
820,6.55322
830,6.51226
840,6.50693
850,6.46072
860,6.53352
870,6.50964
880,6.50538
890,6.56845
900,6.49148
910,6.53268
920,6.56374
930,6.47897
940,6.49953
950,6.48098
960,6.50343
970,6.48695
980,6.54407
990,6.51529
1000,6.49963
1010,6.5384
1020,6.59563
1030,6.47157
1040,6.47653
1050,6.51402
1060,6.48213
1070,6.5467
1080,6.50942
1090,6.52061
1100,6.44624
1110,6.46881
1120,6.53096
1130,6.59392
1140,6.50499
1150,6.5196
1160,6.56722
1170,6.5089
1180,6.53973
1190,6.4816
1200,6.52786
1210,6.56203
1220,6.52231
1230,6.48069
1240,6.46285
1250,6.48332
1260,6.45116
1270,6.51096
1280,6.49267
1290,6.48825
1300,6.46939
1310,6.50391
1320,6.46281
1330,6.52261
1340,6.54847
1350,6.51176
1360,6.48146
1370,6.54858
1380,6.48053
1390,6.48982
1400,6.54146
1410,6.54973
1420,6.51629
1430,6.55887
1440,6.53603
1450,6.5063
1460,6.49244
1470,6.50663
1480,6.54272
1490,6.51317
1500,6.5577
1510,6.5464
1520,6.54997
