MDTU,susyTrans,Im(bilin)
10,-0.00265743,-0.00050604
20,0.000405308,0.000877139
30,0.000701461,-0.000780139
40,0.00166529,5.67546e-06
50,4.68012e-05,-0.00017507
60,0.00221946,0.000766994
70,0.00121047,0.000776377
80,-0.000681193,-0.000110105
90,-0.00568908,-3.02666e-05
100,-0.00405366,-0.00141913
110,-0.00369172,0.000437829
120,-0.00508,-0.0010617
130,-0.000816662,-0.00091513
140,-0.000994564,0.00098827
150,-0.00153915,0.00115158
160,-5.19964e-06,0.000976382
170,0.00495069,0.000644766
180,0.000966873,0.000192217
190,7.80577e-05,0.000879797
200,0.00139203,-3.08034e-06
210,-0.00160222,-0.000466492
220,-0.00431235,0.00166601
230,0.00251565,-0.00175568
240,0.000644743,-0.00028958
250,0.0034698,0.000171652
260,-0.0021408,0.000242566
270,-0.00257827,0.00015769
280,0.00244707,-5.46198e-05
290,0.00230991,-0.000712615
300,-0.000348796,-2.34933e-05
310,-0.0011505,-0.000844464
320,-0.00410879,-0.000429505
330,-0.00404793,0.00158497
340,-0.000853484,-0.00101191
350,-0.00216742,-0.000343404
360,0.00125107,-8.64689e-05
370,-0.00194315,-0.000446717
380,-0.00195179,8.45418e-05
390,0.0020227,-0.00020533
400,0.00250437,0.000835636
410,0.000887565,0.000262617
420,-0.00145201,-0.00107323
430,0.000964944,0.00137402
440,-0.000659568,-0.000179863
450,-0.00288139,0.000203713
460,0.00143798,0.000536276
470,0.00236794,-0.00112795
480,-0.000765343,0.000319183
490,-1.04018e-05,0.000922762
500,-0.00173947,-0.000283376
510,0.00227862,-0.00143847
520,-0.000457435,-0.00106185
530,-0.00243657,0.000738128
540,-0.00394726,0.00040911
550,0.000764072,-0.000128322
560,-0.00124304,-0.000811712
570,-0.00205425,8.41294e-05
580,0.000114455,9.62023e-05
590,0.00260492,-0.000387126
600,-0.00103462,0.000250181
610,-0.000317344,0.000518552
620,-0.000738406,0.000594774
630,-0.00197914,-0.000163801
640,-0.000233956,0.000434711
650,-0.0015253,-0.000121881
660,-0.00174295,-0.000517669
670,-0.00106611,-0.000439993
680,-0.000374775,0.000295753
690,-0.000691638,0.00110396
700,0.000966035,0.00084687
710,-0.000301867,-0.00035598
720,-0.00558705,0.000470057
730,-0.00320099,-0.000243847
740,0.000654502,-0.000503768
750,0.00373112,1.63213e-05
760,0.000955781,0.000826727
770,-0.00179681,0.00119778
780,-0.0038048,7.15113e-06
790,-0.00112773,0.000104593
800,0.000774319,-0.000112344
810,0.00167247,-0.000131512
820,0.00137214,-0.000409019
830,-0.00323479,0.000392642
840,-0.00241897,-2.23408e-06
850,-0.00280844,0.000951558
860,0.000597032,-0.000162395
870,-0.000135312,0.000847288
880,-0.00497181,-0.000605838
890,-0.00266783,-0.000169104
900,-8.32386e-05,-0.000552107
910,-0.00124555,0.000924151
920,-0.00195246,-0.0008111
930,-0.00326004,-0.001202
940,0.00089419,0.000261745
950,-0.000249543,0.000650256
960,0.000270416,0.000956993
970,0.00256955,-0.00124861
980,-0.00191067,0.000393813
990,-0.00285792,-0.000191174
1000,0.00681691,0.000104334
1010,-0.00479607,0.000865402
1020,0.00135687,0.00149829
1030,-0.00324634,-0.000240509
1040,-0.00156129,0.00136601
1050,-0.000541585,-0.000440388
1060,-0.00043119,-0.00167941
1070,0.00104043,0.000334571
1080,0.000369408,-0.00161649
1090,-0.00271577,0.000601671
1100,5.72116e-05,-0.000386715
1110,0.000145698,0.00113694
1120,-0.00248937,-0.000457407
1130,-0.000535417,0.000441764
1140,-0.000124791,0.000345371
1150,-0.00204493,-0.000360931
1160,-0.00556083,0.00222576
1170,-0.00137008,0.000183255
1180,-0.000379568,-0.000304557
1190,-0.0036766,0.000667321
1200,-0.00199902,-0.000314306
1210,0.000265117,-0.000445585
1220,0.00103064,0.000229868
1230,0.0017092,0.000799734
1240,-0.00198523,-0.000108692
1250,5.72124e-05,0.0007052
1260,-0.000530392,0.000228259
1270,-0.000436845,-0.000612551
1280,-0.00047323,-0.000485753
1290,-0.00385894,-0.000173391
1300,-0.00167592,0.000950156
1310,-0.00199498,0.000719934
1320,0.00238108,0.000199579
1330,0.00186152,0.000197855
1340,-0.00316746,-0.00105704
